air_temp,albedo,azimuth,clearsky_dhi,clearsky_dni,clearsky_ghi,clearsky_gti,cloud_opacity,dewpoint_temp,dhi,dni,ghi,gti,precipitable_water,precipitation_rate,relative_humidity,surface_pressure,snow_depth,snow_water_equivalent,snow_soiling_rooftop,snow_soiling_ground,wind_direction_100m,wind_direction_10m,wind_speed_100m,wind_speed_10m,zenith,cape,snowfall_rate,wind_gust,period_end,period
24,0.1,74,4,10,4,6,5.8,20.5,4,9,4,5,35.9,0,81.3,1009.1,0,0,0,0,55,57,7,5,93,984,0,7.2,2023-05-05T15:00:00+00:00,PT60M
24,0.1,79,0,0,0,0,14.5,20.6,0,0,0,0,36.3,0,83,1009.6,0,0,0,0,53,55,7.1,4.9,106,1034,0,7,2023-05-05T16:00:00+00:00,PT60M
24,0.1,85,0,0,0,0,17.4,20.7,0,0,0,0,36.8,0,84.1,1010.3,0,0,0,0,53,55,7.2,4.9,119,1097,0,6.9,2023-05-05T17:00:00+00:00,PT60M
23,0.1,91,0,0,0,0,26.8,20.6,0,0,0,0,37,0,85.1,1010.8,0,0,0,0,52,54,7.4,5,133,1161,0,6.8,2023-05-05T18:00:00+00:00,PT60M
23,0.1,99,0,0,0,0,40.5,20.5,0,0,0,0,37.1,0,86.1,1010.8,0,0,0,0,51,53,7.6,5.1,146,1217,0,7.6,2023-05-05T19:00:00+00:00,PT60M
23,0.1,113,0,0,0,0,33.2,20.5,0,0,0,0,37.3,0,87.1,1011,0,0,0,0,50,52,7.9,5.3,159,1264,0,8.5,2023-05-05T20:00:00+00:00,PT60M
23,0.1,156,0,0,0,0,35.6,20.5,0,0,0,0,37.5,0,88.2,1010.9,0,0,0,0,50,51,7.9,5.4,169,1310,0,8.8,2023-05-05T21:00:00+00:00,PT60M
23,0.1,-134,0,0,0,0,38.4,20.4,0,0,0,0,37.1,0,87.7,1010.5,0,0,0,0,47,49,8,5.5,166,1282,0,8.8,2023-05-05T22:00:00+00:00,PT60M
23,0.1,-107,0,0,0,0,56.4,20.4,0,0,0,0,36.6,0,87.4,1010.3,0,0,0,0,46,48,7.8,5.4,155,1226,0,8.8,2023-05-05T23:00:00+00:00,PT60M
23,0.1,-96,0,0,0,0,58.4,20.5,0,0,0,0,36.8,0,87.9,1010,0,0,0,0,46,48,7.4,5.1,141,1234,0,8.5,2023-05-06T00:00:00+00:00,PT60M
23,0.1,-89,0,0,0,0,51.1,20.5,0,0,0,0,37.1,0,88.5,1009.7,0,0,0,0,45,46,6.9,4.8,128,1260,0,8,2023-05-06T01:00:00+00:00,PT60M
22,0.1,-83,0,0,0,0,50.7,20.5,0,0,0,0,37.4,0,89.3,1009.8,0,0,0,0,43,44,6.5,4.5,114,1294,0,7.5,2023-05-06T02:00:00+00:00,PT60M
22,0.1,-77,0,0,0,0,39.7,20.5,0,0,0,0,37.7,0,89.6,1010.1,0,0,0,0,42,42,6.1,4.2,101,1325,0,6.9,2023-05-06T03:00:00+00:00,PT60M
22,0.1,-71,15,125,29,48,53.1,20.5,10,0,10,10,37.9,0,89.6,1010.6,0,0,0,0,41,40,5.7,4,88,1323,0,6.2,2023-05-06T04:00:00+00:00,PT60M
23,0.1,-64,52,553,197,290,53.5,20.6,93,3,94,91,38.2,0.1,88.2,1011.2,0,0,0,0,40,40,5.3,3.8,75,1372,0,5.9,2023-05-06T05:00:00+00:00,PT60M
23,0.1,-55,70,720,392,525,61.1,20.8,151,0,151,145,38.6,0.3,85.3,1011.7,0,0,0,0,43,46,5.1,4,64,1434,0,5.8,2023-05-06T06:00:00+00:00,PT60M
24,0.1,-43,91,773,552,708,69.7,20.8,165,0,165,159,39.2,0,83.1,1011.9,0,0,0,0,49,52,5.3,4.4,53,1414,0,6.7,2023-05-06T07:00:00+00:00,PT60M
24,0.1,-27,98,811,666,838,53.8,20.8,302,13,311,303,39.9,0,82.3,1011.9,0,0,0,0,56,60,5.4,4.5,46,1392,0,7.8,2023-05-06T08:00:00+00:00,PT60M
24,0.1,-7,100,829,719,900,29.1,20.8,335,234,509,559,40.3,0.3,84.8,1011.6,0,0,0,0,64,67,5.3,4.6,42,1328,0,8,2023-05-06T09:00:00+00:00,PT60M
23,0.1,15,95,831,707,886,52.7,20.6,334,1,335,323,41.3,0.5,84.8,1010.8,0,0,0,0,74,76,5.7,4.8,43,1158,0,8.4,2023-05-06T10:00:00+00:00,PT60M
23,0.1,33,92,804,628,796,90.1,20.5,62,0,62,60,43.1,0.8,85.1,1010.6,0,0,0,0,75,77,5.8,4.7,48,932,0,8.6,2023-05-06T11:00:00+00:00,PT60M
23,0.1,48,90,733,490,635,44.6,20.7,170,188,273,307,44.2,0.9,87.7,1010.9,0,0,0,0,68,68,4.9,4,57,715,0,7.6,2023-05-06T12:00:00+00:00,PT60M
23,0.1,58,86,577,306,413,88.1,20.8,39,0,39,37,44.1,0.5,88.5,1011,0,0,0,0,65,65,3.8,3.2,68,513,0,6.3,2023-05-06T13:00:00+00:00,PT60M
23,0.1,67,51,320,114,168,82.8,21,18,0,18,17,43.8,0.2,89.9,1011.2,0,0,0,0,66,67,3.4,2.8,80,335,0,5.8,2023-05-06T14:00:00+00:00,PT60M
22,0.1,73,3,7,4,5,94.2,20.9,0,0,0,0,44,0.3,91.5,1011.6,0,0,0,0,68,69,3.6,2.8,93,300,0,5.4,2023-05-06T15:00:00+00:00,PT60M
22,0.1,79,0,0,0,0,91.7,20.8,0,0,0,0,44.2,0.1,93.5,1012,0,0,0,0,65,64,3.9,3.1,106,398,0,5.5,2023-05-06T16:00:00+00:00,PT60M
22,0.1,85,0,0,0,0,88.2,20.8,0,0,0,0,44.2,0.1,94.1,1012.4,0,0,0,0,56,55,4.8,3.8,119,482,0,6.7,2023-05-06T17:00:00+00:00,PT60M
22,0.1,91,0,0,0,0,89.9,20.5,0,0,0,0,43.7,0,94.3,1012.6,0,0,0,0,47,46,5.7,4.4,133,507,0,7.8,2023-05-06T18:00:00+00:00,PT60M
21,0.1,99,0,0,0,0,78.3,20.2,0,0,0,0,43,0.2,93.7,1012.8,0,0,0,0,42,43,6.1,4.5,146,478,0,7.9,2023-05-06T19:00:00+00:00,PT60M
21,0.1,113,0,0,0,0,70.9,20,0,0,0,0,42.7,0.1,93.2,1012.8,0,0,0,0,48,51,6.2,4.6,160,444,0,7.8,2023-05-06T20:00:00+00:00,PT60M
21,0.1,156,0,0,0,0,41,19.8,0,0,0,0,42.5,0.1,93.4,1012.7,0,0,0,0,55,57,6.4,4.8,170,441,0,7.8,2023-05-06T21:00:00+00:00,PT60M
21,0.1,-133,0,0,0,0,19.8,19.6,0,0,0,0,41.9,0.9,92.3,1012.4,0,0,0,0,58,59,6.6,4.9,167,285,0,8.1,2023-05-06T22:00:00+00:00,PT60M
21,0.1,-106,0,0,0,0,11.3,19.4,0,0,0,0,41.2,1.1,91.4,1012.2,0,0,0,0,58,60,6.7,4.9,155,147,0,8.3,2023-05-06T23:00:00+00:00,PT60M
21,0.1,-95,0,0,0,0,4.4,19.3,0,0,0,0,40.5,0.5,91.4,1011.9,0,0,0,0,57,58,6.8,4.9,141,184,0,8,2023-05-07T00:00:00+00:00,PT60M
21,0.1,-88,0,0,0,0,2.3,19.2,0,0,0,0,39.5,0.1,90.3,1011.5,0,0,0,0,57,58,6.8,4.9,128,229,0,7.8,2023-05-07T01:00:00+00:00,PT60M
21,0.1,-83,0,0,0,0,8.5,19.2,0,0,0,0,38.3,0,89.5,1011.3,0,0,0,0,55,56,7,5.2,114,274,0,7.9,2023-05-07T02:00:00+00:00,PT60M
21,0.1,-77,0,0,0,0,14.1,19.2,0,0,0,0,37.4,0,89.7,1011.3,0,0,0,0,53,53,7.6,5.5,101,300,0,8.4,2023-05-07T03:00:00+00:00,PT60M
21,0.1,-71,13,148,29,52,56.3,19.3,13,92,23,38,36.9,0,90,1011.9,0,0,0,0,51,51,8,5.8,88,305,0,8.8,2023-05-07T04:00:00+00:00,PT60M
21,0.1,-64,46,589,199,298,0,19.6,46,589,199,298,36.3,0,89.2,1012.4,0,0,0,0,47,47,7.9,5.9,75,302,0,9,2023-05-07T05:00:00+00:00,PT60M
22,0.1,-55,62,747,394,532,0,19.8,62,747,394,532,35.7,0,86.8,1012.6,0,0,0,0,46,47,7.7,6.1,64,327,0,9.2,2023-05-07T06:00:00+00:00,PT60M
23,0.1,-43,82,796,555,716,0,19.8,82,796,555,716,35.7,0.1,82.7,1012.8,0,0,0,0,50,51,8.1,6.4,54,369,0,10.3,2023-05-07T07:00:00+00:00,PT60M
24,0.1,-27,90,830,669,846,0,19.8,90,830,669,846,35.7,0,77.6,1012.6,0,0,0,0,52,54,8.1,6.4,46,454,0,11.5,2023-05-07T08:00:00+00:00,PT60M
25,0.1,-7,96,841,722,906,0,19.8,96,841,722,906,35.1,0,74.9,1011.9,0,0,0,0,52,55,7.6,6.1,42,575,0,11.3,2023-05-07T09:00:00+00:00,PT60M
25,0.1,15,93,846,712,896,0,20.1,93,846,712,896,33,0,75.2,1011.2,0,0,0,0,55,59,7.5,6,43,471,0,11,2023-05-07T10:00:00+00:00,PT60M
25,0.1,33,93,815,634,807,0,20.2,93,815,634,807,31.6,0.2,76.5,1010.7,0,0,0,0,59,62,8.1,6.4,48,370,0,11.7,2023-05-07T11:00:00+00:00,PT60M
24,0.1,47,88,754,497,647,0,20.1,88,754,497,647,31.9,0.1,78.8,1010.3,0,0,0,0,55,58,8.6,6.7,57,391,0,12.4,2023-05-07T12:00:00+00:00,PT60M
24,0.1,58,77,628,314,430,0,20.1,77,628,314,430,32,0.1,80.5,1010.4,0,0,0,0,52,54,8.8,6.8,68,360,0,12.1,2023-05-07T13:00:00+00:00,PT60M
23,0.1,66,48,358,117,178,0,20.1,48,358,117,178,32.5,0,82,1010.6,0,0,0,0,52,54,8.8,6.6,80,384,0,11,2023-05-07T14:00:00+00:00,PT60M
23,0.1,73,3,7,4,5,0,20.2,3,7,4,5,32.6,0,84.5,1010.8,0,0,0,0,52,54,8.7,6.2,93,392,0,10,2023-05-07T15:00:00+00:00,PT60M
23,0.1,79,0,0,0,0,0,20.2,0,0,0,0,32.6,0,86.6,1011.2,0,0,0,0,50,53,8.7,6.1,106,362,0,9.7,2023-05-07T16:00:00+00:00,PT60M
22,0.1,85,0,0,0,0,0,20.4,0,0,0,0,32.6,0,88.5,1011.7,0,0,0,0,48,51,8.7,6.1,119,312,0,9.9,2023-05-07T17:00:00+00:00,PT60M
22,0.1,90,0,0,0,0,0,20.2,0,0,0,0,32.5,0,89.8,1012.2,0,0,0,0,48,50,8.6,6,133,257,0,9.9,2023-05-07T18:00:00+00:00,PT60M
22,0.1,98,0,0,0,0,0,19.8,0,0,0,0,32.6,0,89.5,1012.5,0,0,0,0,47,50,8.4,5.7,147,228,0,9.5,2023-05-07T19:00:00+00:00,PT60M
22,0.1,112,0,0,0,0,0,19.8,0,0,0,0,32.7,0,89,1012.5,0,0,0,0,46,49,8.2,5.6,160,198,0,9.5,2023-05-07T20:00:00+00:00,PT60M
22,0.1,155,0,0,0,0,0,19.7,0,0,0,0,32.8,0,89.5,1012.1,0,0,0,0,46,49,8.2,5.6,170,172,0,9.4,2023-05-07T21:00:00+00:00,PT60M
22,0.1,-132,0,0,0,0,0,19.5,0,0,0,0,32.6,0,87.9,1012.1,0,0,0,0,46,48,8,5.5,167,127,0,9.4,2023-05-07T22:00:00+00:00,PT60M
22,0.1,-105,0,0,0,0,0,19.3,0,0,0,0,32.4,0,86,1012.1,0,0,0,0,44,46,7.6,5.2,155,82,0,9.2,2023-05-07T23:00:00+00:00,PT60M
22,0.1,-95,0,0,0,0,0,19.2,0,0,0,0,32.3,0,86.5,1011.6,0,0,0,0,44,45,7,4.8,141,64,0,8.6,2023-05-08T00:00:00+00:00,PT60M
22,0.1,-88,0,0,0,0,0,19.2,0,0,0,0,31.9,0,87,1011.3,0,0,0,0,44,45,6.5,4.4,128,46,0,7.9,2023-05-08T01:00:00+00:00,PT60M
21,0.1,-82,0,0,0,0,0,19.2,0,0,0,0,31.4,0,87.8,1011.1,0,0,0,0,46,46,6.1,4.2,114,36,0,7.4,2023-05-08T02:00:00+00:00,PT60M
21,0.1,-77,0,0,0,0,0,19.2,0,0,0,0,31.2,0,87.8,1011.2,0,0,0,0,48,47,6.1,4.2,101,37,0,7,2023-05-08T03:00:00+00:00,PT60M
22,0.1,-71,16,97,26,42,0.4,19.6,16,97,26,42,31.3,0,87.1,1011.7,0,0,0,0,49,47,6.4,4.4,88,40,0,7.1,2023-05-08T04:00:00+00:00,PT60M
23,0.1,-63,60,504,191,279,0,19.9,60,504,191,279,31.5,0,84.7,1012.2,0,0,0,0,48,48,6.7,4.7,76,44,0,7.6,2023-05-08T05:00:00+00:00,PT60M
24,0.1,-54,80,693,386,519,0,19.9,80,693,386,519,31.5,0,80.3,1012.5,0,0,0,0,48,49,6.9,5.1,64,49,0,8.6,2023-05-08T06:00:00+00:00,PT60M
24,0.1,-42,87,790,554,716,0,19.8,87,790,554,716,31.6,0,76.2,1012.4,0,0,0,0,49,51,7.1,5.5,54,62,0,9.8,2023-05-08T07:00:00+00:00,PT60M
25,0.1,-26,91,833,669,849,0,19.7,91,833,669,849,31.9,0,73.3,1012.1,0,0,0,0,50,52,7.4,5.8,46,82,0,10.6,2023-05-08T08:00:00+00:00,PT60M
25,0.1,-7,91,853,723,911,0,19.8,91,853,723,911,32.1,0,72.2,1011.6,0,0,0,0,52,55,7.5,5.9,42,100,0,10.6,2023-05-08T09:00:00+00:00,PT60M
25,0.1,15,81,867,714,902,0,20,81,867,714,902,31.9,0,72.5,1010.9,0,0,0,0,56,60,7.2,5.6,43,128,0,10.2,2023-05-08T10:00:00+00:00,PT60M
25,0.1,33,77,846,636,814,0,20.2,77,846,636,814,31.5,0,73.4,1010.4,0,0,0,0,63,67,7,5.4,49,192,0,9.9,2023-05-08T11:00:00+00:00,PT60M
25,0.1,47,72,794,500,657,0,20.5,72,794,500,657,31.3,0,75.4,1010.1,0,0,0,0,69,72,7.3,5.7,57,274,0,10.1,2023-05-08T12:00:00+00:00,PT60M
25,0.1,58,62,687,318,444,0.9,20.7,66,667,316,439,31.7,0,78.2,1010.3,0,0,0,0,69,71,7.8,6.1,68,325,0,10.5,2023-05-08T13:00:00+00:00,PT60M
24,0.1,66,41,417,120,190,2.9,20.8,48,364,115,177,32.3,0,81.6,1010.7,0,0,0,0,65,67,8.1,6.2,80,336,0,10.4,2023-05-08T14:00:00+00:00,PT60M
24,0.1,73,3,10,4,5,0.1,20.8,3,10,4,5,32.5,0,84.3,1011.1,0,0,0,0,62,64,8.3,6.1,93,316,0,9.9,2023-05-08T15:00:00+00:00,PT60M
23,0.1,79,0,0,0,0,3.3,20.8,0,0,0,0,32.5,0,85.9,1011.5,0,0,0,0,61,62,8.3,6,106,285,0,9.7,2023-05-08T16:00:00+00:00,PT60M
23,0.1,84,0,0,0,0,28.4,20.8,0,0,0,0,32.6,0,86.4,1011.9,0,0,0,0,59,61,8.3,5.9,120,259,0,9.7,2023-05-08T17:00:00+00:00,PT60M
23,0.1,90,0,0,0,0,0.4,20.6,0,0,0,0,32.6,0,87.4,1012.2,0,0,0,0,56,60,8.2,5.7,133,240,0,9.6,2023-05-08T18:00:00+00:00,PT60M
22,0.1,98,0,0,0,0,0.4,20.5,0,0,0,0,32.6,0,89,1012.4,0,0,0,0,55,58,8,5.5,147,224,0,9.2,2023-05-08T19:00:00+00:00,PT60M
22,0.1,111,0,0,0,0,0,20.5,0,0,0,0,32.6,0,90.1,1012.5,0,0,0,0,55,57,7.7,5.3,160,208,0,8.7,2023-05-08T20:00:00+00:00,PT60M
22,0.1,155,0,0,0,0,0,20.5,0,0,0,0,32.4,0,90.7,1012.2,0,0,0,0,54,55,7.4,5.1,170,188,0,8.4,2023-05-08T21:00:00+00:00,PT60M
22,0.1,-131,0,0,0,0,0,20.3,0,0,0,0,32,0,90.4,1012.2,0,0,0,0,51,53,7.2,5,167,130,0,8.4,2023-05-08T22:00:00+00:00,PT60M
22,0.1,-105,0,0,0,0,0,20.2,0,0,0,0,31.4,0,90.4,1012,0,0,0,0,49,52,7.1,4.9,155,80,0,8.5,2023-05-08T23:00:00+00:00,PT60M
22,0.1,-94,0,0,0,0,0,20.2,0,0,0,0,30.9,0,90.9,1011.6,0,0,0,0,50,52,7,4.8,142,62,0,8.4,2023-05-09T00:00:00+00:00,PT60M
22,0.1,-88,0,0,0,0,0.1,20.1,0,0,0,0,30.5,0,91.5,1011.4,0,0,0,0,51,53,6.8,4.8,128,44,0,8.3,2023-05-09T01:00:00+00:00,PT60M
22,0.1,-82,0,0,0,0,0,20,0,0,0,0,30.6,0,91.7,1011.3,0,0,0,0,52,53,6.6,4.6,114,39,0,8,2023-05-09T02:00:00+00:00,PT60M
21,0.1,-76,0,0,0,0,1,20,0,0,0,0,31.1,0,92,1011.5,0,0,0,0,54,55,6.5,4.5,101,48,0,7.8,2023-05-09T03:00:00+00:00,PT60M
21,0.1,-70,14,119,27,46,9.5,20,15,105,26,43,31.7,0,92,1012,0,0,0,0,59,59,6.7,4.7,88,62,0,7.8,2023-05-09T04:00:00+00:00,PT60M
22,0.1,-63,52,548,192,288,0.2,20.2,53,545,192,288,32.3,0,89.3,1012.5,0,0,0,0,63,64,6.9,5.2,76,68,0,8.5,2023-05-09T05:00:00+00:00,PT60M
23,0.1,-54,70,723,387,525,0,20.4,70,723,387,525,32.7,0,84.8,1012.7,0,0,0,0,63,64,7.5,6,64,58,0,10,2023-05-09T06:00:00+00:00,PT60M
24,0.1,-42,79,804,552,717,9.3,20.2,161,580,499,627,32.9,0.1,81.3,1012.8,0,0,0,0,61,62,8.1,6.5,54,46,0,11.2,2023-05-09T07:00:00+00:00,PT60M
24,0.1,-26,84,843,666,848,8.9,20.2,175,623,608,752,32.9,0.1,78.1,1012.5,0,0,0,0,60,61,8.3,6.6,46,46,0,11.5,2023-05-09T08:00:00+00:00,PT60M
25,0.1,-7,86,859,720,909,9.5,20.2,190,625,651,797,32.9,0,75.4,1012,0,0,0,0,61,62,8.3,6.6,42,54,0,11.5,2023-05-09T09:00:00+00:00,PT60M
25,0.1,14,86,854,707,894,25.3,20,331,271,528,593,32.7,0,74.3,1011.4,0,0,0,0,61,63,8.2,6.5,43,54,0,11.6,2023-05-09T10:00:00+00:00,PT60M
25,0.1,33,87,822,628,803,13.4,20,212,509,540,655,32.4,0,74.2,1010.8,0,0,0,0,61,64,8.1,6.5,49,62,0,11.8,2023-05-09T11:00:00+00:00,PT60M
25,0.1,47,81,766,491,646,2.9,20.1,105,696,477,621,32.5,0,75.2,1010.7,0,0,0,0,63,65,8.3,6.5,58,91,0,11.6,2023-05-09T12:00:00+00:00,PT60M
25,0.1,58,69,654,311,434,0.3,20.4,70,648,310,432,32.9,0,77.2,1010.9,0,0,0,0,63,65,8.2,6.3,68,120,0,10.9,2023-05-09T13:00:00+00:00,PT60M
24,0.1,66,43,394,116,183,14.4,20.6,59,204,102,138,33.4,0,80.4,1011.2,0,0,0,0,63,65,8.1,6.1,80,156,0,10.2,2023-05-09T14:00:00+00:00,PT60M
24,0.1,73,3,9,3,5,1.2,20.7,3,4,3,4,33.7,0,83.8,1011.2,0,0,0,0,62,64,8.1,5.9,93,190,0,9.8,2023-05-09T15:00:00+00:00,PT60M
23,0.1,78,0,0,0,0,7,20.8,0,0,0,0,34,0,86.1,1011.4,0,0,0,0,60,62,8.1,5.7,106,204,0,9.6,2023-05-09T16:00:00+00:00,PT60M
23,0.1,84,0,0,0,0,1,20.8,0,0,0,0,34.3,0,87.4,1011.9,0,0,0,0,59,61,7.9,5.6,120,206,0,9.3,2023-05-09T17:00:00+00:00,PT60M
23,0.1,90,0,0,0,0,0.4,20.8,0,0,0,0,34.5,0,88.5,1012.2,0,0,0,0,58,61,7.8,5.6,133,204,0,9,2023-05-09T18:00:00+00:00,PT60M
23,0.1,97,0,0,0,0,14,20.8,0,0,0,0,34.6,0,89.6,1012.4,0,0,0,0,59,61,7.8,5.5,147,199,0,9,2023-05-09T19:00:00+00:00,PT60M
23,0.1,111,0,0,0,0,27.9,20.8,0,0,0,0,34.6,0,90.4,1012.3,0,0,0,0,58,61,7.7,5.5,160,202,0,9.1,2023-05-09T20:00:00+00:00,PT60M
22,0.1,154,0,0,0,0,55.4,20.6,0,0,0,0,34.4,0,90.9,1011.8,0,0,0,0,57,60,7.7,5.5,170,203,0,9.2,2023-05-09T21:00:00+00:00,PT60M
22,0.1,-130,0,0,0,0,36.7,20.5,0,0,0,0,34,0,90.7,1011.7,0,0,0,0,56,59,7.5,5.4,167,144,0,9.1,2023-05-09T22:00:00+00:00,PT60M
22,0.1,-104,0,0,0,0,27.8,20.5,0,0,0,0,34,0,90.9,1011.5,0,0,0,0,56,59,7.2,5.1,155,98,0,8.9,2023-05-09T23:00:00+00:00,PT60M
22,0.1,-94,0,0,0,0,15,20.6,0,0,0,0,34.1,0,92.3,1011.2,0,0,0,0,57,59,7.1,5,142,112,0,8.7,2023-05-10T00:00:00+00:00,PT60M
22,0.1,-87,0,0,0,0,5.4,20.6,0,0,0,0,34.4,0,93.2,1010.8,0,0,0,0,57,59,6.8,4.8,128,120,0,8.4,2023-05-10T01:00:00+00:00,PT60M
22,0.1,-82,0,0,0,0,2.8,20.5,0,0,0,0,34.6,0,93.8,1010.6,0,0,0,0,58,60,6.5,4.6,115,124,0,8.2,2023-05-10T02:00:00+00:00,PT60M
21,0.1,-76,0,0,0,0,16.6,20.4,0,0,0,0,35.1,0,94,1011.1,0,0,0,0,60,61,6.4,4.6,101,128,0,8.1,2023-05-10T03:00:00+00:00,PT60M
22,0.1,-70,13,121,26,46,35.2,20.4,14,73,22,34,35.6,0,93.2,1011.6,0,0,0,0,61,62,6.6,4.7,88,135,0,8.2,2023-05-10T04:00:00+00:00,PT60M
22,0.1,-63,49,555,190,288,25.3,20.6,91,189,145,179,36.2,0,90.1,1012.1,0,0,0,0,64,64,6.6,5,76,143,0,8.5,2023-05-10T05:00:00+00:00,PT60M
23,0.1,-54,66,726,382,522,43.8,20.7,179,80,208,219,36.8,0,86.1,1012.7,0,0,0,0,64,66,7.1,5.6,64,143,0,9.4,2023-05-10T06:00:00+00:00,PT60M
24,0.1,-42,78,795,544,709,33.8,20.6,301,101,361,378,37.2,0.1,82.8,1012.8,0,0,0,0,64,66,7.8,6.3,54,140,0,10.4,2023-05-10T07:00:00+00:00,PT60M
24,0.1,-26,85,832,657,838,45.4,20.6,356,3,358,345,37.5,0.1,80.6,1012.6,0,0,0,0,66,68,8.1,6.5,47,148,0,11,2023-05-10T08:00:00+00:00,PT60M
24,0.1,-6,91,840,708,896,41.5,20.6,347,92,415,430,37.6,0.1,79.6,1012.1,0,0,0,0,67,69,8.2,6.5,43,167,0,11.2,2023-05-10T09:00:00+00:00,PT60M
25,0.1,14,93,834,695,881,28.8,20.4,344,208,496,542,37.3,0.1,77.5,1011.5,0,0,0,0,67,69,8,6.4,44,126,0,11.4,2023-05-10T10:00:00+00:00,PT60M
25,0.1,33,93,800,616,790,25.8,20.3,303,236,457,510,37.1,0.1,75.9,1011.1,0,0,0,0,68,70,8,6.3,49,84,0,11.3,2023-05-10T11:00:00+00:00,PT60M
25,0.1,47,85,744,481,634,30.4,20.6,253,153,339,369,37.4,0,77.7,1011.1,0,0,0,0,68,70,8.3,6.4,58,102,0,11.1,2023-05-10T12:00:00+00:00,PT60M
25,0.1,57,65,656,307,430,53.5,20.8,135,11,138,135,37.7,0,80.4,1011.2,0,0,0,0,67,68,8.3,6.4,69,120,0,10.7,2023-05-10T13:00:00+00:00,PT60M
24,0.1,66,40,397,113,182,27.4,21,72,48,81,87,38,0,82.8,1011.3,0,0,0,0,65,67,8.2,6.2,81,151,0,10,2023-05-10T14:00:00+00:00,PT60M
24,0.1,72,2,7,3,4,22.6,21,3,1,3,3,38.5,0,85.6,1011.7,0,0,0,0,62,65,8.1,6,93,182,0,9.5,2023-05-10T15:00:00+00:00,PT60M
23,0.1,78,0,0,0,0,38.3,21.2,0,0,0,0,39,0,88,1012.3,0,0,0,0,61,63,8.1,5.8,106,218,0,9,2023-05-10T16:00:00+00:00,PT60M
23,0.1,84,0,0,0,0,56.5,21.2,0,0,0,0,39.4,0,89.3,1012.7,0,0,0,0,60,63,8,5.6,120,252,0,8.6,2023-05-10T17:00:00+00:00,PT60M
23,0.1,89,0,0,0,0,43.7,21,0,0,0,0,39.7,0,90.1,1013.1,0,0,0,0,60,63,8,5.5,133,272,0,8.7,2023-05-10T18:00:00+00:00,PT60M
22,0.1,97,0,0,0,0,51.4,20.8,0,0,0,0,40.1,0,90.4,1013.3,0,0,0,0,60,63,7.9,5.5,147,292,0,8.8,2023-05-10T19:00:00+00:00,PT60M
22,0.1,110,0,0,0,0,34.9,20.7,0,0,0,0,40.4,0,90.1,1013.3,0,0,0,0,59,62,7.7,5.3,160,303,0,8.9,2023-05-10T20:00:00+00:00,PT60M
22,0.1,154,0,0,0,0,30.6,20.6,0,0,0,0,40.7,0,90.7,1013.1,0,0,0,0,57,59,7.6,5.3,170,321,0,8.8,2023-05-10T21:00:00+00:00,PT60M
22,0.1,-129,0,0,0,0,29.9,20.6,0,0,0,0,41.2,0,91.5,1012.9,0,0,0,0,54,56,7.3,5.1,167,307,0,8.6,2023-05-10T22:00:00+00:00,PT60M
22,0.1,-103,0,0,0,0,27.8,20.5,0,0,0,0,41.5,0,91.8,1012.7,0,0,0,0,51,53,7.1,5,155,287,0,8.6,2023-05-10T23:00:00+00:00,PT60M
22,0.1,-94,0,0,0,0,42.1,20.4,0,0,0,0,41.2,0,91.5,1012.3,0,0,0,0,51,54,7.1,5,142,311,0,8.8,2023-05-11T00:00:00+00:00,PT60M
22,0.1,-87,0,0,0,0,31,20.2,0,0,0,0,41,0,90.6,1012,0,0,0,0,52,54,7,4.8,128,340,0,8.7,2023-05-11T01:00:00+00:00,PT60M
22,0.1,-81,0,0,0,0,50.6,20.2,0,0,0,0,40.8,0,90.1,1011.9,0,0,0,0,52,54,7,4.8,115,380,0,8.5,2023-05-11T02:00:00+00:00,PT60M
22,0.1,-76,0,0,0,0,83.3,20.2,0,0,0,0,40.7,0,89.8,1011.9,0,0,0,0,52,53,7.3,4.9,101,427,0,8.2,2023-05-11T03:00:00+00:00,PT60M
22,0.1,-70,15,76,23,35,76.8,20.1,8,0,8,7,40.7,0,89.3,1012.2,0,0,0,0,52,53,7.6,5.2,88,442,0,8.1,2023-05-11T04:00:00+00:00,PT60M
23,0.1,-63,62,459,178,262,71.9,20.3,52,0,52,50,40.7,0,87.1,1012.7,0,0,0,0,53,55,7.6,5.4,76,460,0,8.2,2023-05-11T05:00:00+00:00,PT60M
24,0.1,-54,83,661,369,501,56.8,20.6,161,0,161,155,40.9,0,83.1,1012.9,0,0,0,0,54,58,7.8,5.9,64,488,0,9,2023-05-11T06:00:00+00:00,PT60M
25,0.1,-42,98,742,530,689,47.1,20.8,278,6,282,274,41,0,79.6,1012.9,0,0,0,0,54,57,8.6,6.8,54,492,0,11,2023-05-11T07:00:00+00:00,PT60M
25,0.1,-26,106,784,643,818,38.8,20.8,371,33,394,391,40.9,0,77.3,1012.6,0,0,0,0,52,54,9.2,7.2,47,510,0,12.8,2023-05-11T08:00:00+00:00,PT60M
25,0.1,-6,113,795,694,877,33.8,20.8,393,91,460,473,40.6,0,75.3,1011.9,0,0,0,0,49,51,9.4,7.3,43,556,0,12.8,2023-05-11T09:00:00+00:00,PT60M
25,0.1,14,112,792,682,863,44.6,20.5,357,30,379,375,39.9,0,74.5,1011.2,0,0,0,0,48,52,8.6,6.6,44,577,0,12.1,2023-05-11T10:00:00+00:00,PT60M
