datetime,site,location,estimator,ghi_est,ghi_ground,percentage_error,absolute_percentage_error,squared_error
2024-06-27,egypt,egypt_location1,camsrad,8684.308,6989.801,24.24,24.24,2871353.97
2024-06-28,egypt,egypt_location1,camsrad,8646.522,6836.68,26.47,26.47,3275528.06
2024-06-29,egypt,egypt_location1,camsrad,8490.487,6511.063,30.4,30.4,3918119.37
2024-06-30,egypt,egypt_location1,camsrad,8416.884,6405.046,31.41,31.41,4047492.14
2024-07-01,egypt,egypt_location1,camsrad,8346.852,6578.707,26.88,26.88,3126336.74
2024-07-02,egypt,egypt_location1,camsrad,8675.677,7261.743,19.47,19.47,1999209.36
2024-07-03,egypt,egypt_location1,camsrad,8551.86,7633.934,12.02,12.02,842588.14
2024-07-04,egypt,egypt_location1,camsrad,8064.865,7091.574,13.72,13.72,947295.37
2024-07-05,egypt,egypt_location1,camsrad,8126.64,7238.657,12.27,12.27,788513.81
2024-07-06,egypt,egypt_location1,camsrad,8076.403,7358.601,9.75,9.75,515239.71
2024-07-07,egypt,egypt_location1,camsrad,8458.188,7395.62,14.37,14.37,1129050.75
2024-07-08,egypt,egypt_location1,camsrad,8503.142,7175.844,18.5,18.5,1761719.98
2024-07-09,egypt,egypt_location1,camsrad,8265.28,7035.707,17.48,17.48,1511849.76
2024-07-10,egypt,egypt_location1,camsrad,8107.118,7093.604,14.29,14.29,1027210.63
2024-07-11,egypt,egypt_location1,camsrad,7050.873,6910.337,2.03,2.03,19750.37
2024-07-12,egypt,egypt_location1,camsrad,7781.61,7051.361,10.36,10.36,533263.6
2024-07-13,egypt,egypt_location1,camsrad,8305.656,6946.068,19.57,19.57,1848479.53
2024-07-14,egypt,egypt_location1,camsrad,8271.305,7002.473,18.12,18.12,1609934.64
2024-07-15,egypt,egypt_location1,camsrad,8058.68,7033.264,14.58,14.58,1051477.97
2024-07-16,egypt,egypt_location1,camsrad,8458.318,6821.877,23.99,23.99,2677939.15
2024-07-17,egypt,egypt_location1,camsrad,8048.301,6968.846,15.49,15.49,1165223.1
2024-07-18,egypt,egypt_location1,camsrad,8100.331,6820.513,18.76,18.76,1637934.11
2024-07-19,egypt,egypt_location1,camsrad,8493.571,7266.839,16.88,16.88,1504871.4
2024-07-20,egypt,egypt_location1,camsrad,8465.699,6919.308,22.35,22.35,2391325.12
2024-07-21,egypt,egypt_location1,camsrad,7693.862,6506.356,18.25,18.25,1410170.5
2024-07-22,egypt,egypt_location1,camsrad,8250.109,6632.718,24.39,24.39,2615953.65
2024-07-23,egypt,egypt_location1,camsrad,8307.663,6674.338,24.47,24.47,2667750.56
2024-07-24,egypt,egypt_location1,camsrad,8180.604,6434.847,27.13,27.13,3047667.5
2024-07-25,egypt,egypt_location1,camsrad,7822.451,6595.667,18.6,18.6,1504998.98
2024-07-26,egypt,egypt_location1,camsrad,7932.169,6476.145,22.48,22.48,2120005.89
2024-07-27,egypt,egypt_location1,camsrad,8024.009,6513.197,23.2,23.2,2282552.9
2024-07-28,egypt,egypt_location1,camsrad,8015.363,6406.154,25.12,25.12,2589553.61
2024-07-29,egypt,egypt_location1,camsrad,8263.273,6578.711,25.61,25.61,2837749.13
2024-07-30,egypt,egypt_location1,camsrad,8277.242,6479.392,27.75,27.75,3232264.62
2024-07-31,egypt,egypt_location1,camsrad,8063.931,6169.767,30.7,30.7,3587857.26
2024-08-01,egypt,egypt_location1,camsrad,7865.233,6151.508,27.86,27.86,2936853.38
2024-08-02,egypt,egypt_location1,camsrad,7794.471,6268.322,24.35,24.35,2329130.77
2024-08-03,egypt,egypt_location1,camsrad,7849.717,6205.332,26.5,26.5,2704002.03
2024-08-04,egypt,egypt_location1,camsrad,8042.721,6198.947,29.74,29.74,3399502.56
2024-08-05,egypt,egypt_location1,camsrad,8280.903,6094.161,35.88,35.88,4781840.57
2024-08-06,egypt,egypt_location1,camsrad,8141.664,6024.592,35.14,35.14,4481993.85
2024-08-07,egypt,egypt_location1,camsrad,8070.972,5981.047,34.94,34.94,4367786.51
2024-08-08,egypt,egypt_location1,camsrad,8054.343,6047.391,33.19,33.19,4027856.33
2024-08-09,egypt,egypt_location1,camsrad,7971.544,6493.391,22.76,22.76,2184936.29
2024-08-10,egypt,egypt_location1,camsrad,7552.509,6538.545,15.51,15.51,1028122.99
2024-08-11,egypt,egypt_location1,camsrad,7947.54,6768.171,17.43,17.43,1390911.24
2024-08-12,egypt,egypt_location1,camsrad,7794.225,6865.76,13.52,13.52,862047.26
2024-08-13,egypt,egypt_location1,camsrad,7333.758,6373.167,15.07,15.07,922735.07
2024-08-14,egypt,egypt_location1,camsrad,7499.825,6777.322,10.66,10.66,522010.59
2024-08-15,egypt,egypt_location1,camsrad,7658.835,6814.982,12.38,12.38,712087.89
2024-08-16,egypt,egypt_location1,camsrad,7877.68,6665.26,18.19,18.19,1469962.26
2024-08-17,egypt,egypt_location1,camsrad,7792.865,6343.3,22.85,22.85,2101238.69
2024-08-18,egypt,egypt_location1,camsrad,7585.315,6150.755,23.32,23.32,2057962.39
2024-08-19,egypt,egypt_location1,camsrad,7612.126,6093.496,24.92,24.92,2306237.08
2024-08-20,egypt,egypt_location1,camsrad,7905.112,6295.017,25.58,25.58,2592405.91
2024-08-21,egypt,egypt_location1,camsrad,7845.667,6505.447,20.6,20.6,1796189.65
2024-08-22,egypt,egypt_location1,camsrad,7713.084,6234.722,23.71,23.71,2185554.2
2024-08-23,egypt,egypt_location1,camsrad,7359.14,6092.825,20.78,20.78,1603553.68
2024-08-24,egypt,egypt_location1,camsrad,7282.156,5789.297,25.79,25.79,2228627.99
2024-08-25,egypt,egypt_location1,camsrad,7332.331,5640.508,29.99,29.99,2862265.06
2024-08-26,egypt,egypt_location1,camsrad,7330.434,5799.302,26.4,26.4,2344365.2
2024-08-27,egypt,egypt_location1,camsrad,7263.954,5711.31,27.19,27.19,2410703.39
2024-08-28,egypt,egypt_location1,camsrad,5414.112,4896.717,10.57,10.57,267697.59
2024-08-29,egypt,egypt_location1,camsrad,6407.064,5477.11,16.98,16.98,864814.44
2024-08-30,egypt,egypt_location1,camsrad,7299.662,5587.911,30.63,30.63,2930091.49
2024-08-31,egypt,egypt_location1,camsrad,7229.902,5433.993,33.05,33.05,3225289.14
2024-09-01,egypt,egypt_location1,camsrad,7008.94,5388.026,30.08,30.08,2627362.2
2024-09-02,egypt,egypt_location1,camsrad,7075.039,5325.893,32.84,32.84,3059511.73
2024-09-03,egypt,egypt_location1,camsrad,6542.78,5183.911,26.21,26.21,1846524.96
2024-09-04,egypt,egypt_location1,camsrad,6526.212,5058.44,29.02,29.02,2154354.64
2024-09-05,egypt,egypt_location1,camsrad,6297.485,5109.191,23.26,23.26,1412042.63
2024-09-06,egypt,egypt_location1,camsrad,6849.752,5269.264,29.99,29.99,2497942.32
2024-09-07,egypt,egypt_location1,camsrad,7025.886,5218.703,34.63,34.63,3265910.4
2024-09-08,egypt,egypt_location1,camsrad,6975.344,5024.17,38.84,38.84,3807079.98
2024-09-09,egypt,egypt_location1,camsrad,6596.477,4939.685,33.54,33.54,2744959.73
2024-09-10,egypt,egypt_location1,camsrad,6836.954,5023.587,36.1,36.1,3288299.88
2024-09-11,egypt,egypt_location1,camsrad,6892.529,4981.913,38.35,38.35,3650453.5
2024-09-12,egypt,egypt_location1,camsrad,6575.555,4727.803,39.08,39.08,3414187.45
2024-09-13,egypt,egypt_location1,camsrad,6698.476,4635.125,44.52,44.52,4257417.35
2024-09-14,egypt,egypt_location1,camsrad,7050.027,4837.397,45.74,45.74,4895731.52
2024-09-15,egypt,egypt_location1,camsrad,6652.988,5048.272,31.79,31.79,2575113.44
2024-09-16,egypt,egypt_location1,camsrad,6429.162,4952.211,29.82,29.82,2181384.26
2024-09-17,egypt,egypt_location1,camsrad,6806.976,5350.563,27.22,27.22,2121138.83
2024-09-18,egypt,egypt_location1,camsrad,6938.589,5632.948,23.18,23.18,1704698.42
2024-09-19,egypt,egypt_location1,camsrad,6111.053,5276.487,15.82,15.82,696500.41
2024-09-20,egypt,egypt_location1,camsrad,6231.964,5066.599,23.0,23.0,1358075.58
2024-09-21,egypt,egypt_location1,camsrad,5952.062,5185.844,14.78,14.78,587090.02
2024-09-22,egypt,egypt_location1,camsrad,5950.396,4878.783,21.96,21.96,1148354.42
2024-09-23,egypt,egypt_location1,camsrad,6051.277,5083.44,19.04,19.04,936708.46
2024-09-24,egypt,egypt_location1,camsrad,6585.697,5309.624,24.03,24.03,1628362.3
2024-09-25,egypt,egypt_location1,camsrad,6538.969,5290.853,23.59,23.59,1557793.55
2024-09-26,egypt,egypt_location1,camsrad,6537.18,5025.155,30.09,30.09,2286219.6
2024-09-27,egypt,egypt_location1,camsrad,6443.909,4893.531,31.68,31.68,2403671.94
2024-09-28,egypt,egypt_location1,camsrad,6416.797,5032.534,27.51,27.51,1916184.05
2024-09-29,egypt,egypt_location1,camsrad,6460.08,5126.845,26.0,26.0,1777515.57
2024-09-30,egypt,egypt_location1,camsrad,6468.613,4997.191,29.44,29.44,2165082.7
2024-10-01,egypt,egypt_location1,camsrad,5343.974,4557.843,17.25,17.25,618001.95
2024-10-02,egypt,egypt_location1,camsrad,6093.995,4843.371,25.82,25.82,1564060.39
2024-10-03,egypt,egypt_location1,camsrad,6211.732,4923.108,26.18,26.18,1660551.81
2024-10-04,egypt,egypt_location1,camsrad,6189.246,4877.268,26.9,26.9,1721286.27
2024-10-05,egypt,egypt_location1,camsrad,6080.124,4607.663,31.96,31.96,2168141.4
2024-10-06,egypt,egypt_location1,camsrad,5777.428,4733.882,22.04,22.04,1088988.25
2024-10-07,egypt,egypt_location1,camsrad,6163.44,4794.984,28.54,28.54,1872671.82
2024-10-08,egypt,egypt_location1,camsrad,5925.259,4664.688,27.02,27.02,1589039.25
2024-10-09,egypt,egypt_location1,camsrad,6011.161,4668.144,28.77,28.77,1803694.66
2024-10-10,egypt,egypt_location1,camsrad,5965.269,4596.721,29.77,29.77,1872923.63
2024-10-11,egypt,egypt_location1,camsrad,5975.177,4594.78,30.04,30.04,1905495.88
2024-10-12,egypt,egypt_location1,camsrad,5788.46,4379.561,32.17,32.17,1984996.39
2024-10-13,egypt,egypt_location1,camsrad,5721.993,4359.753,31.25,31.25,1855697.82
2024-10-14,egypt,egypt_location1,camsrad,5310.492,3819.172,39.05,39.05,2224035.34
2024-10-15,egypt,egypt_location1,camsrad,4918.213,3846.652,27.86,27.86,1148242.98
2024-10-16,egypt,egypt_location1,camsrad,5605.874,4048.264,38.48,38.48,2426148.91
2024-10-17,egypt,egypt_location1,camsrad,5303.559,3701.248,43.29,43.29,2567400.54
2024-10-18,egypt,egypt_location1,camsrad,5144.23,3901.068,31.87,31.87,1545451.76
2024-10-19,egypt,egypt_location1,camsrad,5651.862,4229.92,33.62,33.62,2021919.05
2024-10-20,egypt,egypt_location1,camsrad,5607.454,4197.546,33.59,33.59,1987840.57
2024-10-21,egypt,egypt_location1,camsrad,5477.022,4026.938,36.01,36.01,2102743.61
2024-10-22,egypt,egypt_location1,camsrad,5481.983,4050.359,35.35,35.35,2049547.28
2024-10-23,egypt,egypt_location1,camsrad,5485.404,4005.771,36.94,36.94,2189313.81
2024-10-24,egypt,egypt_location1,camsrad,5462.549,4175.519,30.82,30.82,1656446.22
2024-10-25,egypt,egypt_location1,camsrad,5243.955,4055.924,29.29,29.29,1411417.66
2024-10-26,egypt,egypt_location1,camsrad,5079.066,3788.996,34.05,34.05,1664280.6
2024-10-27,egypt,egypt_location1,camsrad,5101.226,3776.212,35.09,35.09,1755662.1
2024-10-28,egypt,egypt_location1,camsrad,4803.659,3697.176,29.93,29.93,1224304.63
2024-10-29,egypt,egypt_location1,camsrad,5032.744,3729.184,34.96,34.96,1699268.67
2024-10-30,egypt,egypt_location1,camsrad,4762.687,3342.204,42.5,42.5,2017771.95
2024-10-31,egypt,egypt_location1,camsrad,5048.175,3483.808,44.9,44.9,2447244.11
2024-11-01,egypt,egypt_location1,camsrad,4755.696,3438.752,38.3,38.3,1734341.5
2024-11-02,egypt,egypt_location1,camsrad,3501.631,3157.146,10.91,10.91,118669.92
2024-11-03,egypt,egypt_location1,camsrad,3458.928,3051.053,13.37,13.37,166362.02
2024-11-04,egypt,egypt_location1,camsrad,3936.249,2859.731,37.64,37.64,1158891.0
2024-11-05,egypt,egypt_location1,camsrad,4710.157,3457.491,36.23,36.23,1569172.11
2024-11-06,egypt,egypt_location1,camsrad,4609.896,3040.305,51.63,51.63,2463615.91
2024-11-07,egypt,egypt_location1,camsrad,4378.114,3070.041,42.61,42.61,1711054.97
2024-11-08,egypt,egypt_location1,camsrad,3834.334,3193.649,20.06,20.06,410477.27
2024-11-09,egypt,egypt_location1,camsrad,3869.081,3036.26,27.43,27.43,693590.82
2024-11-10,egypt,egypt_location1,camsrad,2970.273,2797.809,6.16,6.16,29743.83
2024-11-11,egypt,egypt_location1,camsrad,4109.549,2890.166,42.19,42.19,1486894.9
2024-11-12,egypt,egypt_location1,camsrad,4548.116,3195.895,42.31,42.31,1828501.63
2024-11-13,egypt,egypt_location1,camsrad,4132.274,2941.156,40.5,40.5,1418762.09
2024-11-14,egypt,egypt_location1,camsrad,4168.299,3237.416,28.75,28.75,866543.16
2024-11-15,egypt,egypt_location1,camsrad,4369.243,2887.244,51.33,51.33,2196321.04
2024-11-16,egypt,egypt_location1,camsrad,4396.761,3122.074,40.83,40.83,1624826.95
2024-11-17,egypt,egypt_location1,camsrad,4413.978,3122.913,41.34,41.34,1666848.83
2024-11-18,egypt,egypt_location1,camsrad,4257.015,3226.724,31.93,31.93,1061499.54
2024-11-19,egypt,egypt_location1,camsrad,3456.285,3185.315,8.51,8.51,73424.74
2024-11-20,egypt,egypt_location1,camsrad,3942.545,2811.545,40.23,40.23,1279161.0
2024-11-21,egypt,egypt_location1,camsrad,3697.63,2027.863,82.34,82.34,2788121.83
2024-11-22,egypt,egypt_location1,camsrad,4308.974,3016.563,42.84,42.84,1670326.19
2024-11-23,egypt,egypt_location1,camsrad,3613.332,2803.461,28.89,28.89,655891.04
2024-11-24,egypt,egypt_location1,camsrad,2335.848,1239.064,88.52,88.52,1202935.14
2024-11-25,egypt,egypt_location1,camsrad,1563.924,1846.683,-15.31,15.31,79952.65
2023-09-01,egypt,egypt_location1,nasa_power,7150.0,6428.052,11.23,11.23,521208.91
2023-09-02,egypt,egypt_location1,nasa_power,7100.0,6601.826,7.55,7.55,248177.33
2023-09-03,egypt,egypt_location1,nasa_power,7050.0,6600.638,6.81,6.81,201926.21
2023-09-04,egypt,egypt_location1,nasa_power,7110.0,6391.094,11.25,11.25,516825.84
2023-09-05,egypt,egypt_location1,nasa_power,7110.0,6373.021,11.56,11.56,543138.05
2023-09-06,egypt,egypt_location1,nasa_power,7130.0,6223.461,14.57,14.57,821812.96
2023-09-07,egypt,egypt_location1,nasa_power,7010.0,6122.273,14.5,14.5,788059.23
2023-09-08,egypt,egypt_location1,nasa_power,6770.0,6123.146,10.56,10.56,418420.1
2023-09-09,egypt,egypt_location1,nasa_power,6920.0,5986.319,15.6,15.6,871760.21
2023-09-10,egypt,egypt_location1,nasa_power,7010.0,6084.939,15.2,15.2,855737.85
2023-09-11,egypt,egypt_location1,nasa_power,6680.0,5764.704,15.88,15.88,837766.77
2023-09-12,egypt,egypt_location1,nasa_power,5590.0,4736.362,18.02,18.02,728697.84
2023-09-13,egypt,egypt_location1,nasa_power,5650.0,4684.067,20.62,20.62,933026.56
2023-09-14,egypt,egypt_location1,nasa_power,6810.0,5873.937,15.94,15.94,876213.94
2023-09-15,egypt,egypt_location1,nasa_power,6850.0,6028.856,13.62,13.62,674277.47
2023-09-16,egypt,egypt_location1,nasa_power,6920.0,5881.154,17.66,17.66,1079201.01
2023-09-17,egypt,egypt_location1,nasa_power,6950.0,5843.54,18.93,18.93,1224253.73
2023-09-18,egypt,egypt_location1,nasa_power,6750.0,5813.349,16.11,16.11,877315.1
2023-09-19,egypt,egypt_location1,nasa_power,6570.0,5479.843,19.89,19.89,1188442.28
2023-09-20,egypt,egypt_location1,nasa_power,6500.0,5531.252,17.51,17.51,938472.69
2023-09-21,egypt,egypt_location1,nasa_power,6530.0,5594.21,16.73,16.73,875702.92
2023-09-22,egypt,egypt_location1,nasa_power,6600.0,5516.058,19.65,19.65,1174930.26
2023-09-23,egypt,egypt_location1,nasa_power,6600.0,5502.247,19.95,19.95,1205061.65
2023-09-24,egypt,egypt_location1,nasa_power,6540.0,5484.176,19.25,19.25,1114764.32
2023-09-25,egypt,egypt_location1,nasa_power,6600.0,5513.359,19.71,19.71,1180788.66
2023-09-26,egypt,egypt_location1,nasa_power,6540.0,5426.561,20.52,20.52,1239746.41
2023-09-27,egypt,egypt_location1,nasa_power,6530.0,5436.549,20.11,20.11,1195635.09
2023-09-28,egypt,egypt_location1,nasa_power,6190.0,5180.499,19.49,19.49,1019092.27
2023-09-29,egypt,egypt_location1,nasa_power,6100.0,5388.585,13.2,13.2,506111.3
2023-09-30,egypt,egypt_location1,nasa_power,5990.0,5057.016,18.45,18.45,870459.14
2023-10-01,egypt,egypt_location1,nasa_power,4420.0,3555.821,24.3,24.3,746805.34
2023-10-02,egypt,egypt_location1,nasa_power,3760.0,3339.454,12.59,12.59,176858.94
2023-10-03,egypt,egypt_location1,nasa_power,3530.0,2800.32,26.06,26.06,532432.9
2023-10-04,egypt,egypt_location1,nasa_power,5420.0,4401.438,23.14,23.14,1037468.55
2023-10-05,egypt,egypt_location1,nasa_power,4850.0,4528.185,7.11,7.11,103564.89
2023-10-06,egypt,egypt_location1,nasa_power,5640.0,4979.459,13.27,13.27,436314.41
2023-10-07,egypt,egypt_location1,nasa_power,5060.0,4088.566,23.76,23.76,943684.02
2023-10-08,egypt,egypt_location1,nasa_power,5580.0,5118.058,9.03,9.03,213390.41
2023-10-09,egypt,egypt_location1,nasa_power,4280.0,3782.733,13.15,13.15,247274.47
2023-10-10,egypt,egypt_location1,nasa_power,5510.0,5255.338,4.85,4.85,64852.73
2023-10-11,egypt,egypt_location1,nasa_power,5540.0,4717.823,17.43,17.43,675975.02
2023-10-12,egypt,egypt_location1,nasa_power,5690.0,5088.66,11.82,11.82,361609.8
2023-10-13,egypt,egypt_location1,nasa_power,5570.0,4852.191,14.79,14.79,515249.76
2023-10-14,egypt,egypt_location1,nasa_power,5260.0,3519.684,49.45,49.45,3028699.78
2023-10-15,egypt,egypt_location1,nasa_power,5410.0,4869.594,11.1,11.1,292038.64
2023-10-16,egypt,egypt_location1,nasa_power,5450.0,4783.112,13.94,13.94,444739.6
2023-10-17,egypt,egypt_location1,nasa_power,5400.0,4577.522,17.97,17.97,676470.06
2023-10-18,egypt,egypt_location1,nasa_power,5410.0,4453.091,21.49,21.49,915674.83
2023-10-19,egypt,egypt_location1,nasa_power,5470.0,4780.12,14.43,14.43,475934.41
2023-10-20,egypt,egypt_location1,nasa_power,5440.0,4880.595,11.46,11.46,312933.95
2023-10-21,egypt,egypt_location1,nasa_power,5150.0,4708.723,9.37,9.37,194725.39
2023-10-22,egypt,egypt_location1,nasa_power,5280.0,4617.091,14.36,14.36,439448.34
2023-10-23,egypt,egypt_location1,nasa_power,5220.0,4477.044,16.59,16.59,551983.62
2023-10-24,egypt,egypt_location1,nasa_power,5010.0,4496.79,11.41,11.41,263384.5
2023-10-25,egypt,egypt_location1,nasa_power,5050.0,4447.793,13.54,13.54,362653.27
2023-10-26,egypt,egypt_location1,nasa_power,5000.0,4254.42,17.52,17.52,555889.54
2023-10-27,egypt,egypt_location1,nasa_power,3430.0,2145.51,59.87,59.87,1649914.56
2023-10-28,egypt,egypt_location1,nasa_power,4630.0,3729.263,24.15,24.15,811327.14
2023-10-29,egypt,egypt_location1,nasa_power,4570.0,3905.754,17.01,17.01,441222.75
2023-10-30,egypt,egypt_location1,nasa_power,4610.0,3707.695,24.34,24.34,814154.31
2023-10-31,egypt,egypt_location1,nasa_power,4590.0,3872.921,18.52,18.52,514202.29
2023-11-01,egypt,egypt_location1,nasa_power,4720.0,3749.122,25.9,25.9,942604.09
2023-11-02,egypt,egypt_location1,nasa_power,4770.0,3706.165,28.7,28.7,1131744.91
2023-11-03,egypt,egypt_location1,nasa_power,4760.0,4014.902,18.56,18.56,555171.03
2023-11-04,egypt,egypt_location1,nasa_power,4790.0,3995.306,19.89,19.89,631538.55
2023-11-05,egypt,egypt_location1,nasa_power,4770.0,4002.304,19.18,19.18,589357.15
2023-11-06,egypt,egypt_location1,nasa_power,4830.0,4384.499,10.16,10.16,198471.14
2023-11-07,egypt,egypt_location1,nasa_power,4810.0,4303.225,11.78,11.78,256820.9
2023-11-08,egypt,egypt_location1,nasa_power,4670.0,4222.505,10.6,10.6,200251.78
2023-11-09,egypt,egypt_location1,nasa_power,4660.0,4124.748,12.98,12.98,286494.7
2023-11-10,egypt,egypt_location1,nasa_power,4520.0,4030.022,12.16,12.16,240078.44
2023-11-11,egypt,egypt_location1,nasa_power,3040.0,2604.205,16.73,16.73,189917.28
2023-11-12,egypt,egypt_location1,nasa_power,3290.0,2795.677,17.68,17.68,244355.23
2023-11-13,egypt,egypt_location1,nasa_power,4220.0,3671.297,14.95,14.95,301074.98
2023-11-14,egypt,egypt_location1,nasa_power,4080.0,3658.297,11.53,11.53,177833.42
2023-11-15,egypt,egypt_location1,nasa_power,4420.0,3213.52,37.54,37.54,1455593.99
2023-11-16,egypt,egypt_location1,nasa_power,4460.0,3779.797,18.0,18.0,462676.12
2023-11-17,egypt,egypt_location1,nasa_power,4350.0,3726.287,16.74,16.74,389017.91
2023-11-18,egypt,egypt_location1,nasa_power,4290.0,3279.451,30.81,30.81,1021209.28
2023-11-19,egypt,egypt_location1,nasa_power,2030.0,2206.942,-8.02,8.02,31308.47
2023-11-20,egypt,egypt_location1,nasa_power,3700.0,2874.916,28.7,28.7,680763.61
2023-11-21,egypt,egypt_location1,nasa_power,4390.0,3795.734,15.66,15.66,353152.08
2023-11-22,egypt,egypt_location1,nasa_power,3320.0,3039.883,9.21,9.21,78465.53
2023-11-23,egypt,egypt_location1,nasa_power,4240.0,3709.823,14.29,14.29,281087.65
2023-11-24,egypt,egypt_location1,nasa_power,4140.0,3645.139,13.58,13.58,244887.41
2023-11-25,egypt,egypt_location1,nasa_power,3090.0,2676.1,15.47,15.47,171313.21
2023-11-26,egypt,egypt_location1,nasa_power,3900.0,3677.148,6.06,6.06,49663.01
2023-11-27,egypt,egypt_location1,nasa_power,3530.0,3118.56,13.19,13.19,169282.87
2023-11-28,egypt,egypt_location1,nasa_power,3730.0,3158.943,18.08,18.08,326106.1
2023-11-29,egypt,egypt_location1,nasa_power,4220.0,3677.585,14.75,14.75,294214.03
2023-11-30,egypt,egypt_location1,nasa_power,4110.0,3634.391,13.09,13.09,226203.92
2023-12-01,egypt,egypt_location1,nasa_power,4020.0,3262.735,23.21,23.21,573450.28
2023-12-02,egypt,egypt_location1,nasa_power,3930.0,3187.599,23.29,23.29,551159.24
2023-12-03,egypt,egypt_location1,nasa_power,3930.0,3404.517,15.43,15.43,276132.38
2023-12-04,egypt,egypt_location1,nasa_power,3830.0,3223.318,18.82,18.82,368063.05
2023-12-05,egypt,egypt_location1,nasa_power,3350.0,2792.621,19.96,19.96,310671.35
2023-12-06,egypt,egypt_location1,nasa_power,3880.0,2614.937,48.38,48.38,1600384.39
2023-12-07,egypt,egypt_location1,nasa_power,3800.0,3245.26,17.09,17.09,307736.47
2023-12-08,egypt,egypt_location1,nasa_power,3320.0,2747.481,20.84,20.84,327778.01
2023-12-09,egypt,egypt_location1,nasa_power,3310.0,2929.024,13.01,13.01,145142.71
2023-12-10,egypt,egypt_location1,nasa_power,3180.0,3056.87,4.03,4.03,15161.0
2023-12-11,egypt,egypt_location1,nasa_power,3850.0,3486.955,10.41,10.41,131801.67
2023-12-12,egypt,egypt_location1,nasa_power,3780.0,3458.82,9.29,9.29,103156.59
2023-12-13,egypt,egypt_location1,nasa_power,3350.0,3080.663,8.74,8.74,72542.42
2023-12-14,egypt,egypt_location1,nasa_power,3850.0,3151.732,22.16,22.16,487578.2
