DIM_SITE_ID,MEASURE_DATE,MEASURE_VALUE,SITE_COUNTRY,SITE_LATITUDE,SITE_LONGITUDE
6002857824960866008,2022-08-10,3892.08183333,Ghana,-0.235111,5.632167
10173608244938908903,2020-08-22,4805.91666667,Ghana,5.645759,-0.105223
6002857824960866008,2023-11-17,4960.437,Ghana,-0.235111,5.632167
10173608244938908903,2024-05-13,4306.528,Ghana,5.645759,-0.105223
10173608244938908903,2019-01-10,0,Ghana,5.645759,-0.105223
10173608244938908903,2019-09-06,0,Ghana,5.645759,-0.105223
6002857824960866008,2024-02-19,4174.808,Ghana,-0.235111,5.632167
10173608244938908903,2024-02-19,5121.992,Ghana,5.645759,-0.105223
10173608244938908903,2019-09-27,2667.95833333,Ghana,5.645759,-0.105223
18074720362286236858,2023-08-07,5181.90083333,Ghana,5.645686,0.008678
10173608244938908903,2022-08-13,2606.847,Ghana,5.645759,-0.105223
10173608244938908903,2020-07-08,2814.58333333,Ghana,5.645759,-0.105223
10173608244938908903,2024-01-23,4256.079,Ghana,5.645759,-0.105223
18074720362286236858,2023-04-10,5867.87583333,Ghana,5.645686,0.008678
18074720362286236858,2023-07-02,5229.29833333,Ghana,5.645686,0.008678
18074720362286236858,2021-11-12,6081.49833333,Ghana,5.645686,0.008678
18074720362286236858,2021-05-24,6502.63916667,Ghana,5.645686,0.008678
6002857824960866008,2021-03-25,4715.099,Ghana,-0.235111,5.632167
18074720362286236858,2023-11-30,5150.3775,Ghana,5.645686,0.008678
10173608244938908903,2021-07-05,5058.75,Ghana,5.645759,-0.105223
10173608244938908903,2022-05-06,1539.3732625,Ghana,5.645759,-0.105223
18074720362286236858,2021-12-30,4794.2675,Ghana,5.645686,0.008678
10173608244938908903,2023-07-06,4228.436,Ghana,5.645759,-0.105223
6002857824960866008,2023-05-05,6178.336,Ghana,-0.235111,5.632167
18074720362286236858,2022-02-20,4370.32833333,Ghana,5.645686,0.008678
6002857824960866008,2022-01-06,4029.85,Ghana,-0.235111,5.632167
10173608244938908903,2022-03-05,3822.2585,Ghana,5.645759,-0.105223
10173608244938908903,2020-02-04,4932.33333333,Ghana,5.645759,-0.105223
6002857824960866008,2023-04-28,5103.801,Ghana,-0.235111,5.632167
10173608244938908903,2024-02-07,3700.043,Ghana,5.645759,-0.105223
6002857824960866008,2022-05-08,5789.127375,Ghana,-0.235111,5.632167
10173608244938908903,2020-10-06,5776.20833333,Ghana,5.645759,-0.105223
10173608244938908903,2019-04-20,0,Ghana,5.645759,-0.105223
6002857824960866008,2022-02-14,3396.5935,Ghana,-0.235111,5.632167
6002857824960866008,2023-04-18,5322.187,Ghana,-0.235111,5.632167
6002857824960866008,2023-01-30,4047.746,Ghana,-0.235111,5.632167
6002857824960866008,2023-04-23,4767.678,Ghana,-0.235111,5.632167
10173608244938908903,2019-09-28,4188.875,Ghana,5.645759,-0.105223
10173608244938908903,2023-06-11,4929.379,Ghana,5.645759,-0.105223
18074720362286236858,2023-05-14,4244.36666667,Ghana,5.645686,0.008678
6002857824960866008,2021-04-30,6166.65,Ghana,-0.235111,5.632167
18074720362286236858,2021-06-02,5388.26416667,Ghana,5.645686,0.008678
6002857824960866008,2023-07-01,3824.398,Ghana,-0.235111,5.632167
18074720362286236858,2021-01-12,5235.26975,Ghana,5.645686,0.008678
6002857824960866008,2023-02-11,5064.859,Ghana,-0.235111,5.632167
6002857824960866008,2022-12-13,4591.23233333,Ghana,-0.235111,5.632167
10173608244938908903,2020-04-02,6520.04166667,Ghana,5.645759,-0.105223
6002857824960866008,2022-01-03,4694.476,Ghana,-0.235111,5.632167
6002857824960866008,2024-03-02,5403.296,Ghana,-0.235111,5.632167
10173608244938908903,2022-12-04,5083.42466667,Ghana,5.645759,-0.105223
10173608244938908903,2023-11-22,5752.313,Ghana,5.645759,-0.105223
10173608244938908903,2021-11-01,2509.20833333,Ghana,5.645759,-0.105223
10173608244938908903,2023-04-18,6350.161,Ghana,5.645759,-0.105223
6002857824960866008,2022-12-15,4989.83933333,Ghana,-0.235111,5.632167
10173608244938908903,2021-04-02,4832.16666667,Ghana,5.645759,-0.105223
10173608244938908903,2021-10-19,385.375,Ghana,5.645759,-0.105223
6002857824960866008,2022-08-24,2403.81133333,Ghana,-0.235111,5.632167
10173608244938908903,2022-05-12,5351.72616667,Ghana,5.645759,-0.105223
6002857824960866008,2021-04-16,5647.26116667,Ghana,-0.235111,5.632167
18074720362286236858,2023-10-26,6104.86583333,Ghana,5.645686,0.008678
10173608244938908903,2023-12-15,4891.818,Ghana,5.645759,-0.105223
10173608244938908903,2020-01-29,4102.5,Ghana,5.645759,-0.105223
18074720362286236858,2024-06-02,0,Ghana,5.645686,0.008678
18074720362286236858,2021-07-17,4568.39166667,Ghana,5.645686,0.008678
10173608244938908903,2023-10-10,4439.374,Ghana,5.645759,-0.105223
6002857824960866008,2023-02-23,4382.449,Ghana,-0.235111,5.632167
10173608244938908903,2020-12-16,4182.45833333,Ghana,5.645759,-0.105223
6002857824960866008,2024-06-24,5423.59,Ghana,-0.235111,5.632167
6002857824960866008,2021-06-09,4985.64008333,Ghana,-0.235111,5.632167
10173608244938908903,2021-10-01,4369.5,Ghana,5.645759,-0.105223
18074720362286236858,2021-06-26,1875.2,Ghana,5.645686,0.008678
6002857824960866008,2021-12-26,4530.61733333,Ghana,-0.235111,5.632167
10173608244938908903,2019-03-09,0,Ghana,5.645759,-0.105223
6002857824960866008,2021-06-16,2354.28016667,Ghana,-0.235111,5.632167
10173608244938908903,2020-02-01,4711.54166667,Ghana,5.645759,-0.105223
6002857824960866008,2023-10-10,3719.515,Ghana,-0.235111,5.632167
6002857824960866008,2023-07-31,2235.49,Ghana,-0.235111,5.632167
18074720362286236858,2023-02-07,5097.7875,Ghana,5.645686,0.008678
18074720362286236858,2022-05-19,4065.2875,Ghana,5.645686,0.008678
6002857824960866008,2023-07-23,1972.635,Ghana,-0.235111,5.632167
6002857824960866008,2021-08-19,4825.81216667,Ghana,-0.235111,5.632167
10173608244938908903,2024-01-29,3662.204,Ghana,5.645759,-0.105223
6002857824960866008,2022-08-07,5715.26383333,Ghana,-0.235111,5.632167
10173608244938908903,2021-09-08,6071.54166667,Ghana,5.645759,-0.105223
18074720362286236858,2024-06-16,0,Ghana,5.645686,0.008678
10173608244938908903,2021-04-09,3335.54166667,Ghana,5.645759,-0.105223
10173608244938908903,2019-04-14,0,Ghana,5.645759,-0.105223
18074720362286236858,2022-03-18,5666.15833333,Ghana,5.645686,0.008678
18074720362286236858,2023-09-30,6156.33416667,Ghana,5.645686,0.008678
10173608244938908903,2019-10-27,3755.125,Ghana,5.645759,-0.105223
10173608244938908903,2022-03-15,5119.49241667,Ghana,5.645759,-0.105223
18074720362286236858,2022-02-10,4328.1,Ghana,5.645686,0.008678
10173608244938908903,2023-11-28,4892.948,Ghana,5.645759,-0.105223
18074720362286236858,2023-03-29,6052.72333333,Ghana,5.645686,0.008678
6002857824960866008,2022-01-04,3807.71533333,Ghana,-0.235111,5.632167
6002857824960866008,2021-12-11,3797.48766667,Ghana,-0.235111,5.632167
10173608244938908903,2022-07-19,5413.66416667,Ghana,5.645759,-0.105223
10173608244938908903,2021-01-01,4576.08333333,Ghana,5.645759,-0.105223
6002857824960866008,2023-05-14,4140.533,Ghana,-0.235111,5.632167
6002857824960866008,2023-12-09,4835.222,Ghana,-0.235111,5.632167
