datetime,Param_1,Param_2,Param_3,Param_4,Param_5
2011-04-05 16:00:00,2858.1,3149.2,442.55,0.966,718.0
2011-04-05 17:00:00,2616.2,2746.9,421.44,1.0,788.0
2011-04-05 18:00:00,1365.3,1376.1,229.01,1.0,598.8
2011-04-05 19:00:00,747.09,743.05,136.42,0.983,514.5
2011-04-05 20:00:00,68.851,72.035,15.473,0.3,85.5
2011-04-05 21:00:00,0.0,0.0,2.3176,0.0,5.951
2011-04-05 22:00:00,0.0,0.0,4.1053,0.0,6.26
2011-04-05 23:00:00,0.0,0.0,5.2126,0.0,6.144
2011-04-06 00:00:00,0.0,0.0,2.5311,0.0,6.149
2011-04-06 01:00:00,0.0,0.0,2.6417,0.0,6.287
2011-04-06 02:00:00,0.03954,0.0,2.8631,0.0,6.618
2011-04-06 03:00:00,0.0,0.0,3.0923,0.0,6.618
2011-04-06 04:00:00,0.0,0.0,2.7681,0.0,6.618
2011-04-06 05:00:00,0.0,0.0,1.7954,0.0,6.618
2011-04-06 06:00:00,0.0,0.0,1.5977,0.0,6.602
2011-04-06 07:00:00,0.03164,0.0,2.2384,0.0,6.669
2011-04-06 08:00:00,27.431,26.205,5.687,0.0,6.807
2011-04-06 09:00:00,297.55,297.82,46.682,0.0,22.09
2011-04-06 10:00:00,426.14,429.41,70.106,0.0,13.22
2011-04-06 11:00:00,555.68,560.53,91.439,0.0,30.93
2011-04-06 12:00:00,1241.6,1261.6,193.63,0.167,66.1
2011-04-06 13:00:00,163.03,161.6,19.782,0.0,12.39
2011-04-06 14:00:00,565.0,563.41,78.519,0.0,34.35
2011-04-06 15:00:00,1212.0,1216.4,189.63,0.0,18.82
2011-04-06 16:00:00,980.57,980.33,162.69,0.0,11.34
2011-04-06 17:00:00,1653.5,1688.0,267.7,0.8,305.4
2011-04-06 18:00:00,959.36,970.67,155.43,1.0,292.8
2011-04-06 19:00:00,634.71,632.38,113.54,1.0,363.6
2011-04-06 20:00:00,68.946,70.391,13.169,0.133,52.19
2011-04-06 21:00:00,0.0,0.0,2.4204,0.0,5.956
2011-04-06 22:00:00,0.01582,0.0,1.4,0.0,5.956
2011-04-06 23:00:00,0.0,0.0,2.8395,0.0,5.951
2011-04-07 00:00:00,0.0,0.0,1.5581,0.0,5.956
2011-04-07 01:00:00,0.03164,0.0,1.5343,0.0,5.956
2011-04-07 02:00:00,0.0,0.0,1.993,0.0,6.409
2011-04-07 03:00:00,0.0,0.0,3.0766,0.0,6.602
2011-04-07 04:00:00,0.03164,0.0,3.1559,0.0,6.31
2011-04-07 05:00:00,0.20565,0.0,2.8633,0.0,5.985
2011-04-07 06:00:00,0.00791,0.0,2.2305,0.0,5.957
2011-04-07 07:00:00,0.28475,0.0,1.8746,0.0,5.996
2011-04-07 08:00:00,44.135,54.094,9.7841,0.0,28.18
2011-04-07 09:00:00,639.49,606.24,115.49,0.933,366.5
2011-04-07 10:00:00,1333.0,1356.9,214.44,0.966,549.1
2011-04-07 11:00:00,2060.6,2137.2,314.53,0.966,564.3
2011-04-07 12:00:00,1330.4,1377.8,194.7,0.3,126.7
2011-04-07 13:00:00,405.22,407.19,55.638,0.0,11.14
2011-04-07 14:00:00,565.07,564.49,84.206,0.0,17.64
2011-04-07 15:00:00,928.22,927.48,152.28,0.0,7.97
2011-04-07 16:00:00,1328.4,1336.6,220.42,0.05,24.83
2011-04-07 17:00:00,1352.9,1371.2,226.51,0.283,96.2
2011-04-07 18:00:00,1457.7,1477.7,239.98,1.0,360.5
2011-04-07 19:00:00,502.88,511.51,81.909,0.35,83.7
2011-04-07 20:00:00,42.284,44.187,7.6328,0.0,10.93
2011-04-07 21:00:00,0.0,0.0,3.9469,0.0,5.934
2011-04-07 22:00:00,0.0,0.0,3.8439,0.0,5.912
2011-04-07 23:00:00,0.02373,0.0,3.2664,0.0,5.956
2011-04-08 00:00:00,0.16609,0.0,2.8709,0.0,5.956
2011-04-08 01:00:00,0.0,0.0,2.4043,0.0,6.16
2011-04-08 02:00:00,0.11863,0.0,1.8427,0.0,6.602
2011-04-08 03:00:00,0.087,0.0,1.9535,0.0,6.602
2011-04-08 04:00:00,0.0,0.0,4.3501,0.0,6.618
2011-04-08 05:00:00,0.11073,0.0,2.1434,0.0,6.244
2011-04-08 06:00:00,0.11073,0.0,1.4712,0.0,5.957
2011-04-08 07:00:00,0.36384,0.0,1.2576,0.0,6.04
2011-04-08 08:00:00,16.12,14.671,3.844,0.0,6.15
2011-04-08 09:00:00,222.87,220.85,35.261,0.0,12.51
2011-04-08 10:00:00,389.98,393.85,64.633,0.0,8.43
2011-04-08 11:00:00,443.51,446.2,68.746,0.0,10.08
2011-04-08 12:00:00,663.71,668.09,106.13,0.0,17.37
2011-04-08 13:00:00,1220.6,1227.3,188.8,0.0,22.33
2011-04-08 14:00:00,1725.4,1722.7,270.92,0.2,81.0
2011-04-08 15:00:00,1434.5,1463.7,220.63,0.033,37.81
2011-04-08 16:00:00,1977.7,2061.9,307.12,0.566,242.3
2011-04-08 17:00:00,1493.8,1557.0,228.54,0.267,161.8
2011-04-08 18:00:00,417.78,428.62,65.582,0.083,41.23
2011-04-08 19:00:00,356.61,364.41,56.727,0.0,29.97
2011-04-08 20:00:00,38.939,40.612,8.2892,0.0,9.11
2011-04-08 21:00:00,0.0,0.0,3.3379,0.0,5.956
2011-04-08 22:00:00,0.0,0.0,3.0925,0.0,5.956
2011-04-08 23:00:00,0.0,0.0,3.2664,0.0,5.956
2011-04-09 00:00:00,0.03954,0.0,2.5625,0.0,6.199
2011-04-09 01:00:00,0.07909,0.0,2.2382,0.0,6.32
2011-04-09 02:00:00,0.087,0.0,1.5817,0.0,6.64
2011-04-09 03:00:00,0.10281,0.0,2.9341,0.0,6.624
2011-04-09 04:00:00,0.21354,0.0,1.566,0.0,6.618
2011-04-09 05:00:00,0.04746,0.0,1.3367,0.0,6.618
2011-04-09 06:00:00,0.31637,0.0,1.5265,0.0,6.618
2011-04-09 07:00:00,0.19772,0.0,1.3841,0.0,6.646
2011-04-09 08:00:00,14.394,13.423,2.9975,0.0,6.855
2011-04-09 09:00:00,111.99,109.8,17.486,0.0,6.844
2011-04-09 10:00:00,616.87,622.17,96.748,0.017,27.37
2011-04-09 11:00:00,986.6,1002.4,158.48,0.0,16.06
2011-04-09 12:00:00,1715.8,1767.2,266.06,0.317,125.3
2011-04-09 13:00:00,2155.4,2179.6,322.5,0.45,188.3
2011-04-09 14:00:00,2400.1,2327.4,360.43,0.367,189.5
2011-04-09 15:00:00,2358.0,2385.0,354.23,0.533,275.8
2011-04-09 16:00:00,1831.0,1963.7,291.86,0.367,272.6
2011-04-09 17:00:00,309.28,311.77,49.259,0.0,28.78
2011-04-09 18:00:00,1024.5,1017.2,176.68,0.683,423.9
2011-04-09 19:00:00,756.4,753.03,133.02,0.55,343.3
2011-04-09 20:00:00,52.305,54.513,8.7637,0.0,12.05
2011-04-09 21:00:00,0.0,0.0,2.1673,0.0,5.366
2011-04-09 22:00:00,0.0,0.0,3.6937,0.0,5.647
2011-04-09 23:00:00,0.0,0.0,3.8438,0.0,5.796
2011-04-10 00:00:00,0.0,0.0,2.1038,0.0,6.078
2011-04-10 01:00:00,0.0,0.0,2.9738,0.0,6.276
2011-04-10 02:00:00,0.01582,0.0,3.5987,0.0,6.282
2011-04-10 03:00:00,0.11864,0.0,2.5389,0.0,6.134
2011-04-10 04:00:00,0.0791,0.0,2.6892,0.0,5.963
2011-04-10 05:00:00,0.0,0.0,2.4677,0.0,5.935
2011-04-10 06:00:00,0.06328,0.0,1.5977,0.0,5.908
2011-04-10 07:00:00,0.06328,0.0,1.7875,0.0,5.841
2011-04-10 08:00:00,32.698,32.449,6.5807,0.0,13.36
2011-04-10 09:00:00,793.49,795.31,139.53,0.883,435.0
2011-04-10 10:00:00,1456.9,1488.1,237.08,1.0,524.8
2011-04-10 11:00:00,1966.0,2060.6,306.43,1.0,593.5
2011-04-10 12:00:00,3051.6,3274.7,461.8,1.0,784.0
2011-04-10 13:00:00,3508.2,3339.9,506.33,1.0,791.0
2011-04-10 14:00:00,3703.8,3399.0,538.29,0.95,722.0
2011-04-10 15:00:00,3568.7,3762.1,528.23,0.966,754.0
2011-04-10 16:00:00,3001.2,3376.7,467.36,0.983,788.0
2011-04-10 17:00:00,2538.3,2692.8,416.69,0.983,804.0
2011-04-10 18:00:00,1784.4,1800.9,309.06,1.0,793.0
2011-04-10 19:00:00,875.51,870.15,165.91,1.0,629.4
2011-04-10 20:00:00,68.964,73.498,13.234,0.1,45.4
2011-04-10 21:00:00,0.0,0.0,2.2068,0.0,5.95
2011-04-10 22:00:00,0.0,0.0,2.99,0.0,5.796
2011-04-10 23:00:00,0.0,0.0,3.7255,0.0,5.885
2011-04-11 00:00:00,0.0,0.0,3.9548,0.0,6.508
2011-04-11 01:00:00,0.0,0.0,4.2631,0.0,6.21
2011-04-11 02:00:00,0.0,0.0,2.8552,0.0,5.934
2011-04-11 03:00:00,0.0,0.0,3.9624,0.0,5.874
2011-04-11 04:00:00,0.0,0.0,4.7455,0.0,5.67
2011-04-11 05:00:00,0.00791,0.0,4.6428,0.0,5.598
2011-04-11 06:00:00,0.0,0.0,3.4565,0.0,5.587
2011-04-11 07:00:00,0.03164,0.0,2.2068,0.0,5.549
2011-04-11 08:00:00,78.811,80.581,15.17,0.15,48.43
2011-04-11 09:00:00,667.53,655.67,120.6,1.0,436.3
2011-04-11 10:00:00,1599.7,1651.0,259.22,1.0,706.0
2011-04-11 11:00:00,2386.5,2561.7,366.72,1.0,783.0
2011-04-11 12:00:00,3036.2,3164.3,456.59,1.0,795.0
2011-04-11 13:00:00,3325.0,3012.8,487.36,1.0,694.1
2011-04-11 14:00:00,3372.0,3025.8,497.18,0.95,637.9
2011-04-11 15:00:00,3525.3,3712.4,528.72,0.95,759.0
2011-04-11 16:00:00,2871.6,3234.9,447.6,0.916,721.0
2011-04-11 17:00:00,2367.5,2517.7,388.88,0.983,759.0
2011-04-11 18:00:00,1708.3,1729.9,296.9,1.0,772.0
2011-04-11 19:00:00,797.55,792.92,152.89,1.0,616.8
2011-04-11 20:00:00,59.235,62.364,16.66,0.283,97.5
2011-04-11 21:00:00,0.0,0.0,2.4283,0.0,6.844
2011-04-11 22:00:00,0.0,0.0,1.4079,0.0,6.585
2011-04-11 23:00:00,0.0,0.0,3.8125,0.0,6.265
2011-04-12 00:00:00,0.0,0.0,5.5842,0.0,5.984
2011-04-12 01:00:00,0.0,0.0,5.5445,0.0,5.956
2011-04-12 02:00:00,0.0,0.0,4.9749,0.0,6.017
2011-04-12 03:00:00,0.0,0.0,3.306,0.0,6.067
2011-04-12 04:00:00,0.0,0.0,3.9862,0.0,5.956
2011-04-12 05:00:00,0.0,0.0,3.1717,0.0,5.956
2011-04-12 06:00:00,0.17401,0.0,2.705,0.0,5.956
2011-04-12 07:00:00,0.34801,0.0,2.7209,0.0,5.956
2011-04-12 08:00:00,42.029,39.724,10.622,0.15,42.98
2011-04-12 09:00:00,818.54,825.27,148.48,0.983,414.1
2011-04-12 10:00:00,1659.7,1715.0,273.47,0.966,668.2
2011-04-12 11:00:00,2379.8,2547.7,367.07,1.0,774.0
2011-04-12 12:00:00,3039.3,3267.1,464.96,1.0,772.0
2011-04-12 13:00:00,3474.8,3249.5,509.33,1.0,742.0
2011-04-12 14:00:00,2998.9,2705.7,445.12,0.783,506.7
2011-04-12 15:00:00,3320.3,3315.4,512.27,0.983,658.9
2011-04-12 16:00:00,2759.6,3064.7,441.44,0.933,617.3
2011-04-12 17:00:00,1774.5,1893.5,294.29,0.85,460.2
2011-04-12 18:00:00,1463.1,1497.2,254.4,1.0,566.8
2011-04-12 19:00:00,674.21,683.07,123.05,0.9,328.4
2011-04-12 20:00:00,41.99,44.759,7.9661,0.0,16.64
2011-04-12 21:00:00,0.0,0.0,1.4949,0.0,6.623
2011-04-12 22:00:00,0.0,0.0,3.0216,0.0,6.762
2011-04-12 23:00:00,0.0,0.0,4.0737,0.0,6.695
2011-04-13 00:00:00,0.0,0.0,4.8883,0.0,6.635
2011-04-13 01:00:00,0.07119,0.0,3.3695,0.0,6.359
2011-04-13 02:00:00,0.20565,0.0,2.4678,0.0,6.618
2011-04-13 03:00:00,0.03955,0.0,2.0248,0.0,6.618
2011-04-13 04:00:00,0.0,0.0,1.5898,0.0,6.618
2011-04-13 05:00:00,0.15028,0.0,1.748,0.0,6.618
2011-04-13 06:00:00,0.22937,0.0,1.5107,0.0,6.618
2011-04-13 07:00:00,0.18191,0.0,1.0361,0.0,6.618
2011-04-13 08:00:00,45.106,44.507,9.3407,0.0,8.23
2011-04-13 09:00:00,163.1,163.86,28.362,0.0,9.67
2011-04-13 10:00:00,211.49,208.5,31.17,0.0,6.364
2011-04-13 11:00:00,428.77,427.95,67.692,0.0,13.38
2011-04-13 12:00:00,419.1,416.83,63.121,0.0,15.69
2011-04-13 13:00:00,2144.7,2097.0,336.82,0.4,126.2
2011-04-13 14:00:00,2689.9,2648.5,426.48,0.45,118.4
2011-04-13 15:00:00,3147.7,3030.0,468.93,1.0,635.7
2011-04-13 16:00:00,2816.6,3039.7,440.56,1.0,684.1
2011-04-13 17:00:00,2227.3,2415.8,362.59,1.0,642.0
2011-04-13 18:00:00,1680.3,1718.4,284.96,1.0,640.6
2011-04-13 19:00:00,507.47,521.28,81.743,0.583,170.8
2011-04-13 20:00:00,45.13,47.661,7.5229,0.0,15.34
2011-04-13 21:00:00,0.20566,0.08768,3.2273,0.0,6.232
2011-04-13 22:00:00,0.25312,0.0,4.7299,0.0,6.618
2011-04-13 23:00:00,0.15818,0.0,5.2674,0.0,6.618
2011-04-14 00:00:00,0.03164,0.0,5.5442,0.0,6.618
2011-04-14 01:00:00,0.0,0.0,3.8517,0.0,6.618
2011-04-14 02:00:00,0.05537,0.0,4.1366,0.0,6.607
2011-04-14 03:00:00,0.0,0.0,5.6949,0.0,6.618
2011-04-14 04:00:00,0.08701,0.0,3.6147,0.0,6.619
2011-04-14 05:00:00,0.00791,0.0,2.3966,0.0,6.619
2011-04-14 06:00:00,0.00791,0.0,2.5073,0.0,6.619
2011-04-14 07:00:00,0.26102,0.03897,2.8317,0.0,6.619
2011-04-14 08:00:00,10.733,9.0499,4.0893,0.0,6.961
2011-04-14 09:00:00,110.02,106.93,17.623,0.0,7.94
2011-04-14 10:00:00,359.83,358.4,55.746,0.0,7.89
2011-04-14 11:00:00,720.13,720.53,115.76,0.0,14.72
2011-04-14 12:00:00,2224.1,2276.7,355.98,0.933,313.0
2011-04-14 13:00:00,2515.9,2464.9,394.95,1.0,297.5
2011-04-14 14:00:00,1758.0,1781.4,285.25,0.083,28.84
2011-04-14 15:00:00,2239.7,2317.9,368.57,0.583,219.9
2011-04-14 16:00:00,2682.5,2935.2,431.18,1.0,584.5
2011-04-14 17:00:00,1983.9,2099.2,322.06,1.0,438.9
2011-04-14 18:00:00,945.14,965.48,156.13,1.0,258.1
2011-04-14 19:00:00,596.07,596.66,109.82,1.0,330.6
2011-04-14 20:00:00,45.063,46.645,8.7563,0.0,22.45
2011-04-14 21:00:00,0.0,0.0,2.6815,0.0,6.298
2011-04-14 22:00:00,0.0,0.0,3.5989,0.0,5.934
2011-04-14 23:00:00,0.0,0.0,5.3309,0.0,6.607
2011-04-15 00:00:00,0.0,0.0,4.0179,0.0,6.618
2011-04-15 01:00:00,0.00791,0.0,3.0924,0.0,6.618
2011-04-15 02:00:00,0.03164,0.0,2.4518,0.0,6.618
2011-04-15 03:00:00,0.0,0.0,3.211,0.0,6.618
2011-04-15 04:00:00,0.0,0.0,2.7841,0.0,6.618
2011-04-15 05:00:00,0.0,0.0,2.2305,0.0,6.619
2011-04-15 06:00:00,0.19774,0.0,1.9537,0.0,6.487
2011-04-15 07:00:00,0.47457,0.02922,2.3491,0.0,6.459
2011-04-15 08:00:00,23.025,20.788,6.2644,0.0,7.14
2011-04-15 09:00:00,205.23,201.77,35.806,0.0,7.63
2011-04-15 10:00:00,367.19,363.51,63.696,0.0,6.922
2011-04-15 11:00:00,719.25,723.48,120.88,0.0,13.21
2011-04-15 12:00:00,2615.8,2675.9,408.23,0.783,311.0
2011-04-15 13:00:00,3202.9,3071.8,473.44,1.0,436.3
2011-04-15 14:00:00,3711.5,3463.6,545.43,1.0,677.3
2011-04-15 15:00:00,3490.0,3676.7,519.84,1.0,765.0
2011-04-15 16:00:00,2755.7,3063.6,428.3,0.966,662.5
2011-04-15 17:00:00,2367.5,2533.1,390.59,1.0,775.0
2011-04-15 18:00:00,1698.9,1728.3,294.57,0.983,725.0
2011-04-15 19:00:00,747.9,744.27,142.28,1.0,563.7
2011-04-15 20:00:00,37.668,48.175,10.94,0.2,65.29
2011-04-15 21:00:00,0.0,0.0,2.365,0.0,6.116
2011-04-15 22:00:00,0.0,0.0,2.7606,0.0,6.221
2011-04-15 23:00:00,0.0,0.0,3.6068,0.0,6.552
2011-04-16 00:00:00,0.0,0.0,2.9344,0.0,6.398
2011-04-16 01:00:00,0.0,0.0,3.0293,0.0,5.708
2011-04-16 02:00:00,0.15818,0.0,2.1908,0.0,5.918
2011-04-16 03:00:00,0.03954,0.0,2.0721,0.0,5.956
2011-04-16 04:00:00,0.00791,0.0,2.0721,0.0,5.956
2011-04-16 05:00:00,0.0,0.0,2.2145,0.0,5.956
2011-04-16 06:00:00,0.0,0.0,2.9183,0.0,5.956
2011-04-16 07:00:00,0.15818,0.0,2.0405,0.0,5.956
2011-04-16 08:00:00,13.508,12.546,4.073,0.0,5.956
2011-04-16 09:00:00,278.05,279.26,45.405,0.117,43.16
2011-04-16 10:00:00,1354.0,1387.8,219.8,0.9,358.0
2011-04-16 11:00:00,960.31,981.4,153.92,0.0,27.24
2011-04-16 12:00:00,2531.1,2644.5,392.11,0.866,388.9
2011-04-16 13:00:00,3256.7,3137.2,464.55,0.966,694.1
2011-04-16 14:00:00,3263.2,3066.0,473.34,0.966,561.4
2011-04-16 15:00:00,2226.0,2292.4,345.18,0.583,353.5
2011-04-16 16:00:00,1999.2,2133.1,313.23,0.783,304.3
2011-04-16 17:00:00,2718.8,2924.7,438.37,0.983,793.0
2011-04-16 18:00:00,1210.4,1243.0,198.06,0.6,381.0
2011-04-16 19:00:00,375.71,380.26,60.105,0.25,139.2
2011-04-16 20:00:00,9.2311,6.4494,7.4907,0.0,6.347
2011-04-16 21:00:00,2.9504,0.14613,6.7551,0.0,6.635
2011-04-16 22:00:00,0.0,0.0,5.07,0.0,6.624
2011-04-16 23:00:00,0.0,0.0,3.3693,0.0,6.227
2011-04-17 00:00:00,0.0,0.0,3.1794,0.0,6.067
2011-04-17 01:00:00,0.14236,0.0,2.6416,0.0,5.94
2011-04-17 02:00:00,0.03164,0.0,2.7365,0.0,6.078
2011-04-17 03:00:00,0.06327,0.0,1.4553,0.0,6.596
2011-04-17 04:00:00,0.02373,0.0,2.2382,0.0,6.591
2011-04-17 05:00:00,0.00791,0.0,1.5264,0.0,5.978
2011-04-17 06:00:00,0.00791,0.0,2.0721,0.0,5.956
2011-04-17 07:00:00,0.1819,0.0,2.2461,0.0,5.962
2011-04-17 08:00:00,22.904,21.517,5.7813,0.0,6.364
2011-04-17 09:00:00,308.99,311.9,50.569,0.0,21.28
2011-04-17 10:00:00,1062.4,1075.8,170.05,0.367,180.6
2011-04-17 11:00:00,2179.4,2262.5,327.32,0.966,596.9
2011-04-17 12:00:00,3057.5,3295.2,448.75,0.983,744.0
2011-04-17 13:00:00,3122.3,3180.1,455.55,0.85,542.2
2011-04-17 14:00:00,2827.1,2810.5,414.46,0.616,391.2
2011-04-17 15:00:00,2486.7,2626.1,378.94,0.666,378.1
2011-04-17 16:00:00,136.64,139.41,16.343,0.0,6.705
2011-04-17 17:00:00,218.1,220.0,29.504,0.0,6.122
2011-04-17 18:00:00,284.49,287.48,43.212,0.0,5.681
2011-04-17 19:00:00,240.5,241.79,37.587,0.0,5.802
2011-04-17 20:00:00,28.649,27.9,6.5334,0.0,5.907
2011-04-17 21:00:00,0.0,0.0,2.8236,0.0,5.692
2011-04-17 22:00:00,0.0,0.0,2.2066,0.0,5.614
2011-04-17 23:00:00,0.0,0.0,3.7727,0.0,5.598
2011-04-18 00:00:00,0.0,0.0,2.3413,0.0,5.565
2011-04-18 01:00:00,0.0,0.0,2.9265,0.0,5.422
2011-04-18 02:00:00,0.0,0.0,1.5977,0.0,5.516
2011-04-18 03:00:00,0.22938,0.03897,0.43503,0.0,5.588
2011-04-18 04:00:00,0.18983,0.06819,0.52202,0.0,5.649
2011-04-18 05:00:00,0.25311,0.02922,0.83841,0.0,5.753
2011-04-18 06:00:00,0.15028,0.0,0.45085,0.0,5.83
2011-04-18 07:00:00,0.06328,0.0,1.0757,0.0,5.753
2011-04-18 08:00:00,65.548,65.162,10.765,0.083,34.64
2011-04-18 09:00:00,686.12,682.92,110.45,1.0,349.7
2011-04-18 10:00:00,1486.2,1486.0,233.17,1.0,564.5
2011-04-18 11:00:00,2358.7,2417.2,345.6,1.0,715.0
2011-04-18 12:00:00,2613.8,2778.3,378.14,1.0,638.0
2011-04-18 13:00:00,3250.9,3319.0,464.03,0.95,620.5
2011-04-18 14:00:00,3377.1,3450.7,486.01,0.833,574.7
2011-04-18 15:00:00,3250.3,3516.5,464.94,0.85,658.5
2011-04-18 16:00:00,2807.8,3018.2,426.55,0.883,687.7
2011-04-18 17:00:00,2439.3,2549.6,386.61,1.0,809.0
2011-04-18 18:00:00,1720.6,1726.7,286.94,1.0,749.0
2011-04-18 19:00:00,735.05,725.08,134.22,0.966,545.3
2011-04-18 20:00:00,18.035,24.327,4.3664,0.083,28.18
2011-04-18 21:00:00,0.0,0.0,2.1989,0.0,5.956
2011-04-18 22:00:00,0.0,0.0,3.0849,0.0,5.951
2011-04-18 23:00:00,0.0,0.0,4.113,0.0,5.681
2011-04-19 00:00:00,0.0,0.0,5.7106,0.0,5.344
2011-04-19 01:00:00,0.0,0.0,5.5206,0.0,5.923
2011-04-19 02:00:00,0.0,0.0,4.4448,0.0,5.51
2011-04-19 03:00:00,0.0,0.0,2.8394,0.0,5.824
2011-04-19 04:00:00,0.0,0.0,2.7921,0.0,6.161
2011-04-19 05:00:00,0.0,0.0,2.9265,0.0,5.957
2011-04-19 06:00:00,0.0,0.0,2.2779,0.0,5.648
2011-04-19 07:00:00,0.07909,0.0,2.5706,0.0,5.538
2011-04-19 08:00:00,88.993,100.76,18.374,0.283,86.6
2011-04-19 09:00:00,675.0,644.53,114.15,1.0,426.7
2011-04-19 10:00:00,1625.0,1633.4,250.04,1.0,694.5
2011-04-19 11:00:00,2699.6,2728.6,397.44,1.0,746.0
2011-04-19 12:00:00,2798.3,2890.4,401.53,1.0,610.8
2011-04-19 13:00:00,3465.3,3633.1,491.12,1.0,730.0
2011-04-19 14:00:00,3332.0,3474.8,475.62,0.95,563.2
2011-04-19 15:00:00,3047.3,3188.8,449.71,0.966,517.7
2011-04-19 16:00:00,2673.5,2803.3,402.86,1.0,565.9
2011-04-19 17:00:00,2209.0,2286.6,345.64,1.0,643.7
2011-04-19 18:00:00,1501.7,1503.1,244.92,0.95,581.7
2011-04-19 19:00:00,737.81,724.55,130.5,1.0,488.4
2011-04-19 20:00:00,61.313,65.858,15.71,0.217,78.6
2011-04-19 21:00:00,0.0,0.0,1.8667,0.0,5.951
2011-04-19 22:00:00,0.0,0.0,2.8793,0.0,5.532
2011-04-19 23:00:00,0.0,0.0,4.5402,0.0,5.78
2011-04-20 00:00:00,0.0,0.0,5.1017,0.0,6.486
2011-04-20 01:00:00,0.0,0.0,4.7535,0.0,6.403
2011-04-20 02:00:00,0.0,0.0,4.6506,0.0,6.618
2011-04-20 03:00:00,0.0,0.0,2.8868,0.0,6.618
2011-04-20 04:00:00,0.0,0.0,4.0336,0.0,6.618
2011-04-20 05:00:00,0.09491,0.0,2.6258,0.0,6.618
2011-04-20 06:00:00,0.04745,0.0,1.218,0.0,6.618
2011-04-20 07:00:00,0.05536,0.0,0.90954,0.0,6.618
2011-04-20 08:00:00,18.507,18.098,5.56,0.0,6.618
2011-04-20 09:00:00,123.48,122.83,17.163,0.0,7.07
2011-04-20 10:00:00,331.59,335.4,37.695,0.0,10.12
2011-04-20 11:00:00,410.2,411.96,42.987,0.0,11.12
2011-04-20 12:00:00,660.01,662.1,75.923,0.0,11.16
2011-04-20 13:00:00,1014.4,1021.8,120.87,0.0,18.65
2011-04-20 14:00:00,2616.7,2685.8,309.71,0.6,282.1
2011-04-20 15:00:00,2987.6,3107.1,352.55,0.983,462.9
2011-04-20 16:00:00,1803.4,1867.4,212.46,0.15,108.7
2011-04-20 17:00:00,1163.1,1193.8,140.7,0.0,37.89
2011-04-20 18:00:00,880.04,898.07,107.25,0.133,91.4
2011-04-20 19:00:00,481.82,486.3,60.883,0.45,114.9
2011-04-20 20:00:00,34.574,35.461,5.5369,0.0,11.91
2011-04-20 21:00:00,0.0,0.0,3.1561,0.0,5.989
2011-04-20 22:00:00,0.0,0.0,4.1684,0.0,5.956
2011-04-20 23:00:00,0.0,0.0,4.0654,0.0,5.956
2011-04-21 00:00:00,0.0,0.0,2.6812,0.0,6.177
2011-04-21 01:00:00,0.0,0.0,2.4439,0.0,5.973
2011-04-21 02:00:00,0.00791,0.0,2.1829,0.0,6.569
2011-04-21 03:00:00,0.09491,0.0,2.9581,0.0,6.613
2011-04-21 04:00:00,0.0,0.0,2.1752,0.0,6.619
2011-04-21 05:00:00,0.0791,0.0,1.6215,0.0,6.619
2011-04-21 06:00:00,0.12655,0.0,1.6373,0.0,6.619
2011-04-21 07:00:00,0.37175,0.0,1.9695,0.0,6.619
2011-04-21 08:00:00,51.967,50.287,7.9335,0.083,41.92
2011-04-21 09:00:00,433.56,435.86,54.503,0.233,105.1
2011-04-21 10:00:00,1574.3,1576.3,191.96,0.883,575.0
2011-04-21 11:00:00,2194.5,2228.5,247.25,1.0,686.8
2011-04-21 12:00:00,3075.5,3201.3,353.16,1.0,756.0
2011-04-21 13:00:00,2992.9,3143.2,340.9,0.816,587.8
2011-04-21 14:00:00,3274.4,3405.4,377.65,0.8,567.6
2011-04-21 15:00:00,3212.2,3374.3,380.69,0.966,663.5
2011-04-21 16:00:00,2726.3,2881.6,327.79,0.866,702.0
2011-04-21 17:00:00,2404.3,2492.9,303.11,0.95,750.0
2011-04-21 18:00:00,1652.8,1656.6,215.17,0.933,625.2
2011-04-21 19:00:00,729.32,711.63,103.92,0.883,511.7
2011-04-21 20:00:00,27.75,29.364,3.8681,0.0,8.91
2011-04-21 21:00:00,0.0,0.0,2.539,0.0,6.475
2011-04-21 22:00:00,0.0,0.0,3.0691,0.0,6.403
2011-04-21 23:00:00,0.0,0.0,4.1053,0.0,6.508
2011-04-22 00:00:00,0.0,0.0,5.2837,0.0,5.945
2011-04-22 01:00:00,0.0,0.0,3.8045,0.0,5.989
2011-04-22 02:00:00,0.0,0.0,4.6902,0.0,6.045
2011-04-22 03:00:00,0.0,0.0,2.2541,0.0,6.607
2011-04-22 04:00:00,0.0,0.0,2.6653,0.0,6.618
2011-04-22 05:00:00,0.0,0.0,2.1117,0.0,6.618
2011-04-22 06:00:00,0.41918,0.0,3.3297,0.0,6.618
2011-04-22 07:00:00,1.1627,0.0,1.9299,0.0,6.618
2011-04-22 08:00:00,46.751,46.338,8.9295,0.0,7.11
2011-04-22 09:00:00,421.27,429.9,55.086,0.117,49.39
2011-04-22 10:00:00,1386.6,1401.3,173.18,1.0,368.7
2011-04-22 11:00:00,1545.2,1585.5,188.28,0.483,132.3
2011-04-22 12:00:00,1065.5,1093.9,126.78,0.0,20.9
2011-04-22 13:00:00,861.4,880.79,99.335,0.0,15.45
2011-04-22 14:00:00,1267.3,1288.1,146.75,0.017,31.81
