Temperature (C),Albedo,Clearsky DHI (W/m2),Clearsky DNI (W/m2),Clearsky GHI (W/m2),Clearsky GTI (W/m2),DHI (W/m2),DNI (W/m2),GHI (W/m2),GTI (W/m2),Date,Period
22,0.31,105,778,527,726,105,778,527,726,2023-11-17 08:00:00+00:00,PT60M
24,0.31,119,811,627,846,119,811,627,846,2023-11-17 09:00:00+00:00,PT60M
25,0.31,156,752,652,866,156,752,652,866,2023-11-17 10:00:00+00:00,PT60M
26,0.31,159,727,622,826,159,727,622,826,2023-11-17 11:00:00+00:00,PT60M
26,0.31,147,685,530,715,147,685,530,715,2023-11-17 12:00:00+00:00,PT60M
26,0.31,118,622,389,544,118,622,389,544,2023-11-17 13:00:00+00:00,PT60M
26,0.31,86,436,206,304,86,436,206,304,2023-11-17 14:00:00+00:00,PT60M
26,0.31,27,101,40,61,27,101,40,61,2023-11-17 15:00:00+00:00,PT60M
25,0.31,0,0,0,0,0,0,0,0,2023-11-17 16:00:00+00:00,PT60M
25,0.31,0,0,0,0,0,0,0,0,2023-11-17 17:00:00+00:00,PT60M
24,0.31,0,0,0,0,0,0,0,0,2023-11-17 18:00:00+00:00,PT60M
24,0.31,0,0,0,0,0,0,0,0,2023-11-17 19:00:00+00:00,PT60M
23,0.31,0,0,0,0,0,0,0,0,2023-11-17 20:00:00+00:00,PT60M
22,0.31,0,0,0,0,0,0,0,0,2023-11-17 21:00:00+00:00,PT60M
21,0.31,0,0,0,0,0,0,0,0,2023-11-17 22:00:00+00:00,PT60M
21,0.31,0,0,0,0,0,0,0,0,2023-11-17 23:00:00+00:00,PT60M
20,0.31,0,0,0,0,0,0,0,0,2023-11-18 00:00:00+00:00,PT60M
20,0.31,0,0,0,0,0,0,0,0,2023-11-18 01:00:00+00:00,PT60M
19,0.31,0,0,0,0,0,0,0,0,2023-11-18 02:00:00+00:00,PT60M
19,0.31,0,0,0,0,0,0,0,0,2023-11-18 03:00:00+00:00,PT60M
19,0.31,0,0,0,0,0,0,0,0,2023-11-18 04:00:00+00:00,PT60M
20,0.31,17,57,23,34,17,57,23,34,2023-11-18 05:00:00+00:00,PT60M
21,0.31,76,395,172,260,83,350,167,246,2023-11-18 06:00:00+00:00,PT60M
21,0.31,113,605,358,508,118,584,354,499,2023-11-18 07:00:00+00:00,PT60M
23,0.31,129,720,516,707,129,720,516,707,2023-11-18 08:00:00+00:00,PT60M
24,0.31,135,780,621,837,135,780,621,837,2023-11-18 09:00:00+00:00,PT60M
25,0.31,153,764,654,872,192,663,627,820,2023-11-18 10:00:00+00:00,PT60M
26,0.31,152,746,625,835,276,405,530,648,2023-11-18 11:00:00+00:00,PT60M
26,0.31,144,696,532,720,152,672,526,709,2023-11-18 12:00:00+00:00,PT60M
26,0.31,131,571,379,525,131,571,379,525,2023-11-18 13:00:00+00:00,PT60M
26,0.31,94,365,195,279,94,365,195,279,2023-11-18 14:00:00+00:00,PT60M
26,0.31,28,71,37,51,28,71,37,51,2023-11-18 15:00:00+00:00,PT60M
26,0.31,0,0,0,0,0,0,0,0,2023-11-18 16:00:00+00:00,PT60M
25,0.31,0,0,0,0,0,0,0,0,2023-11-18 17:00:00+00:00,PT60M
24,0.31,0,0,0,0,0,0,0,0,2023-11-18 18:00:00+00:00,PT60M
24,0.31,0,0,0,0,0,0,0,0,2023-11-18 19:00:00+00:00,PT60M
23,0.31,0,0,0,0,0,0,0,0,2023-11-18 20:00:00+00:00,PT60M
23,0.31,0,0,0,0,0,0,0,0,2023-11-18 21:00:00+00:00,PT60M
22,0.31,0,0,0,0,0,0,0,0,2023-11-18 22:00:00+00:00,PT60M
21,0.31,0,0,0,0,0,0,0,0,2023-11-18 23:00:00+00:00,PT60M
21,0.31,0,0,0,0,0,0,0,0,2023-11-19 00:00:00+00:00,PT60M
20,0.31,0,0,0,0,0,0,0,0,2023-11-19 01:00:00+00:00,PT60M
20,0.31,0,0,0,0,0,0,0,0,2023-11-19 02:00:00+00:00,PT60M
20,0.31,0,0,0,0,0,0,0,0,2023-11-19 03:00:00+00:00,PT60M
20,0.31,0,0,0,0,0,0,0,0,2023-11-19 04:00:00+00:00,PT60M
20,0.31,16,5,17,17,15,0,15,15,2023-11-19 05:00:00+00:00,PT60M
21,0.31,95,158,135,170,106,39,118,124,2023-11-19 06:00:00+00:00,PT60M
21,0.31,149,416,317,425,160,361,308,402,2023-11-19 07:00:00+00:00,PT60M
23,0.31,180,545,472,624,216,422,444,564,2023-11-19 08:00:00+00:00,PT60M
24,0.31,193,617,576,756,277,284,449,527,2023-11-19 09:00:00+00:00,PT60M
24,0.31,186,667,622,818,234,0,234,227,2023-11-19 10:00:00+00:00,PT60M
24,0.31,193,627,588,772,155,0,155,150,2023-11-19 11:00:00+00:00,PT60M
23,0.31,199,508,483,628,222,2,223,217,2023-11-19 12:00:00+00:00,PT60M
23,0.31,197,201,286,338,175,0,175,169,2023-11-19 13:00:00+00:00,PT60M
23,0.31,114,55,130,141,95,0,95,92,2023-11-19 14:00:00+00:00,PT60M
22,0.31,26,3,26,26,19,0,19,18,2023-11-19 15:00:00+00:00,PT60M
20,0.31,0,0,0,0,0,0,0,0,2023-11-19 16:00:00+00:00,PT60M
19,0.31,0,0,0,0,0,0,0,0,2023-11-19 17:00:00+00:00,PT60M
18,0.31,0,0,0,0,0,0,0,0,2023-11-19 18:00:00+00:00,PT60M
18,0.31,0,0,0,0,0,0,0,0,2023-11-19 19:00:00+00:00,PT60M
18,0.31,0,0,0,0,0,0,0,0,2023-11-19 20:00:00+00:00,PT60M
18,0.31,0,0,0,0,0,0,0,0,2023-11-19 21:00:00+00:00,PT60M
17,0.31,0,0,0,0,0,0,0,0,2023-11-19 22:00:00+00:00,PT60M
17,0.31,0,0,0,0,0,0,0,0,2023-11-19 23:00:00+00:00,PT60M
17,0.31,0,0,0,0,0,0,0,0,2023-11-20 00:00:00+00:00,PT60M
17,0.31,0,0,0,0,0,0,0,0,2023-11-20 01:00:00+00:00,PT60M
16,0.31,0,0,0,0,0,0,0,0,2023-11-20 02:00:00+00:00,PT60M
16,0.31,0,0,0,0,0,0,0,0,2023-11-20 03:00:00+00:00,PT60M
16,0.31,0,0,0,0,0,0,0,0,2023-11-20 04:00:00+00:00,PT60M
17,0.31,15,68,22,35,15,43,20,28,2023-11-20 05:00:00+00:00,PT60M
17,0.31,69,452,175,275,82,355,165,246,2023-11-20 06:00:00+00:00,PT60M
18,0.31,102,649,361,521,129,536,342,479,2023-11-20 07:00:00+00:00,PT60M
19,0.31,126,729,513,708,191,517,469,615,2023-11-20 08:00:00+00:00,PT60M
20,0.31,139,774,616,833,168,699,598,798,2023-11-20 09:00:00+00:00,PT60M
22,0.31,130,817,661,891,324,280,505,588,2023-11-20 10:00:00+00:00,PT60M
23,0.31,125,810,633,859,320,251,475,548,2023-11-20 11:00:00+00:00,PT60M
23,0.31,116,771,542,748,170,615,506,677,2023-11-20 12:00:00+00:00,PT60M
22,0.31,111,649,389,553,142,516,367,502,2023-11-20 13:00:00+00:00,PT60M
22,0.31,82,457,205,311,109,287,184,253,2023-11-20 14:00:00+00:00,PT60M
22,0.31,26,108,39,62,26,96,38,58,2023-11-20 15:00:00+00:00,PT60M
22,0.31,0,0,0,0,0,0,0,0,2023-11-20 16:00:00+00:00,PT60M
21,0.31,0,0,0,0,0,0,0,0,2023-11-20 17:00:00+00:00,PT60M
20,0.31,0,0,0,0,0,0,0,0,2023-11-20 18:00:00+00:00,PT60M
20,0.31,0,0,0,0,0,0,0,0,2023-11-20 19:00:00+00:00,PT60M
19,0.31,0,0,0,0,0,0,0,0,2023-11-20 20:00:00+00:00,PT60M
18,0.31,0,0,0,0,0,0,0,0,2023-11-20 21:00:00+00:00,PT60M
18,0.31,0,0,0,0,0,0,0,0,2023-11-20 22:00:00+00:00,PT60M
18,0.32,0,0,0,0,0,0,0,0,2023-11-20 23:00:00+00:00,PT60M
18,0.32,0,0,0,0,0,0,0,0,2023-11-21 00:00:00+00:00,PT60M
18,0.32,0,0,0,0,0,0,0,0,2023-11-21 01:00:00+00:00,PT60M
18,0.32,0,0,0,0,0,0,0,0,2023-11-21 02:00:00+00:00,PT60M
17,0.32,0,0,0,0,0,0,0,0,2023-11-21 03:00:00+00:00,PT60M
17,0.32,0,0,0,0,0,0,0,0,2023-11-21 04:00:00+00:00,PT60M
17,0.32,13,109,23,45,13,99,23,43,2023-11-21 05:00:00+00:00,PT60M
17,0.32,53,572,184,308,69,451,173,275,2023-11-21 06:00:00+00:00,PT60M
18,0.32,71,771,375,559,75,750,373,552,2023-11-21 07:00:00+00:00,PT60M
20,0.32,81,855,532,751,96,808,523,733,2023-11-21 08:00:00+00:00,PT60M
21,0.32,88,893,636,876,88,893,636,876,2023-11-21 09:00:00+00:00,PT60M
22,0.32,95,894,674,920,95,894,674,920,2023-11-21 10:00:00+00:00,PT60M
23,0.32,94,883,646,886,94,883,646,886,2023-11-21 11:00:00+00:00,PT60M
23,0.32,90,844,553,774,90,844,553,774,2023-11-21 12:00:00+00:00,PT60M
24,0.32,104,680,394,566,104,680,394,566,2023-11-21 13:00:00+00:00,PT60M
23,0.32,78,493,209,323,78,493,209,323,2023-11-21 14:00:00+00:00,PT60M
23,0.32,25,121,40,65,25,121,40,65,2023-11-21 15:00:00+00:00,PT60M
23,0.32,0,0,0,0,0,0,0,0,2023-11-21 16:00:00+00:00,PT60M
22,0.32,0,0,0,0,0,0,0,0,2023-11-21 17:00:00+00:00,PT60M
20,0.32,0,0,0,0,0,0,0,0,2023-11-21 18:00:00+00:00,PT60M
20,0.32,0,0,0,0,0,0,0,0,2023-11-21 19:00:00+00:00,PT60M
19,0.32,0,0,0,0,0,0,0,0,2023-11-21 20:00:00+00:00,PT60M
18,0.32,0,0,0,0,0,0,0,0,2023-11-21 21:00:00+00:00,PT60M
17,0.32,0,0,0,0,0,0,0,0,2023-11-21 22:00:00+00:00,PT60M
17,0.31,0,0,0,0,0,0,0,0,2023-11-21 23:00:00+00:00,PT60M
17,0.31,0,0,0,0,0,0,0,0,2023-11-22 00:00:00+00:00,PT60M
17,0.31,0,0,0,0,0,0,0,0,2023-11-22 01:00:00+00:00,PT60M
17,0.31,0,0,0,0,0,0,0,0,2023-11-22 02:00:00+00:00,PT60M
18,0.31,0,0,0,0,0,0,0,0,2023-11-22 03:00:00+00:00,PT60M
18,0.31,0,0,0,0,0,0,0,0,2023-11-22 04:00:00+00:00,PT60M
18,0.31,13,87,22,39,15,4,15,16,2023-11-22 05:00:00+00:00,PT60M
17,0.31,60,527,179,296,86,289,155,222,2023-11-22 06:00:00+00:00,PT60M
18,0.31,89,714,368,543,178,240,264,324,2023-11-22 07:00:00+00:00,PT60M
19,0.31,110,788,523,733,264,0,264,256,2023-11-22 08:00:00+00:00,PT60M
21,0.31,120,827,625,856,212,511,528,675,2023-11-22 09:00:00+00:00,PT60M
22,0.31,131,820,659,894,184,685,625,828,2023-11-22 10:00:00+00:00,PT60M
23,0.31,131,801,629,856,240,502,551,701,2023-11-22 11:00:00+00:00,PT60M
23,0.31,124,755,536,742,198,529,484,635,2023-11-22 12:00:00+00:00,PT60M
24,0.31,111,651,388,555,114,640,386,550,2023-11-22 13:00:00+00:00,PT60M
23,0.31,82,457,204,311,85,439,202,305,2023-11-22 14:00:00+00:00,PT60M
23,0.31,26,94,37,57,26,64,34,48,2023-11-22 15:00:00+00:00,PT60M
22,0.31,0,0,0,0,0,0,0,0,2023-11-22 16:00:00+00:00,PT60M
22,0.31,0,0,0,0,0,0,0,0,2023-11-22 17:00:00+00:00,PT60M
22,0.31,0,0,0,0,0,0,0,0,2023-11-22 18:00:00+00:00,PT60M
22,0.31,0,0,0,0,0,0,0,0,2023-11-22 19:00:00+00:00,PT60M
22,0.31,0,0,0,0,0,0,0,0,2023-11-22 20:00:00+00:00,PT60M
21,0.31,0,0,0,0,0,0,0,0,2023-11-22 21:00:00+00:00,PT60M
21,0.31,0,0,0,0,0,0,0,0,2023-11-22 22:00:00+00:00,PT60M
20,0.31,0,0,0,0,0,0,0,0,2023-11-22 23:00:00+00:00,PT60M
19,0.31,0,0,0,0,0,0,0,0,2023-11-23 00:00:00+00:00,PT60M
18,0.31,0,0,0,0,0,0,0,0,2023-11-23 01:00:00+00:00,PT60M
17,0.31,0,0,0,0,0,0,0,0,2023-11-23 02:00:00+00:00,PT60M
17,0.31,0,0,0,0,0,0,0,0,2023-11-23 03:00:00+00:00,PT60M
17,0.31,0,0,0,0,0,0,0,0,2023-11-23 04:00:00+00:00,PT60M
17,0.31,14,27,17,22,14,27,17,22,2023-11-23 05:00:00+00:00,PT60M
18,0.31,79,329,154,231,79,329,154,231,2023-11-23 06:00:00+00:00,PT60M
19,0.31,123,552,339,482,123,552,339,482,2023-11-23 07:00:00+00:00,PT60M
21,0.31,148,669,496,683,148,669,496,683,2023-11-23 08:00:00+00:00,PT60M
23,0.31,160,730,603,815,160,730,603,815,2023-11-23 09:00:00+00:00,PT60M
24,0.31,160,759,646,870,160,759,646,870,2023-11-23 10:00:00+00:00,PT60M
25,0.31,157,747,620,838,157,747,620,838,2023-11-23 11:00:00+00:00,PT60M
25,0.31,149,696,528,724,149,696,528,724,2023-11-23 12:00:00+00:00,PT60M
25,0.31,124,615,383,545,124,615,383,545,2023-11-23 13:00:00+00:00,PT60M
25,0.31,89,411,198,297,89,411,198,297,2023-11-23 14:00:00+00:00,PT60M
25,0.31,26,72,35,51,26,72,35,51,2023-11-23 15:00:00+00:00,PT60M
25,0.31,0,0,0,0,0,0,0,0,2023-11-23 16:00:00+00:00,PT60M
24,0.31,0,0,0,0,0,0,0,0,2023-11-23 17:00:00+00:00,PT60M
23,0.31,0,0,0,0,0,0,0,0,2023-11-23 18:00:00+00:00,PT60M
23,0.31,0,0,0,0,0,0,0,0,2023-11-23 19:00:00+00:00,PT60M
22,0.31,0,0,0,0,0,0,0,0,2023-11-23 20:00:00+00:00,PT60M
21,0.31,0,0,0,0,0,0,0,0,2023-11-23 21:00:00+00:00,PT60M
19,0.31,0,0,0,0,0,0,0,0,2023-11-23 22:00:00+00:00,PT60M
18,0.31,0,0,0,0,0,0,0,0,2023-11-23 23:00:00+00:00,PT60M
18,0.31,0,0,0,0,0,0,0,0,2023-11-24 00:00:00+00:00,PT60M
17,0.31,0,0,0,0,0,0,0,0,2023-11-24 01:00:00+00:00,PT60M
17,0.31,0,0,0,0,0,0,0,0,2023-11-24 02:00:00+00:00,PT60M
17,0.31,0,0,0,0,0,0,0,0,2023-11-24 03:00:00+00:00,PT60M
17,0.31,0,0,0,0,0,0,0,0,2023-11-24 04:00:00+00:00,PT60M
17,0.31,13,27,16,21,13,21,15,19,2023-11-24 05:00:00+00:00,PT60M
17,0.31,77,338,154,233,77,338,154,233,2023-11-24 06:00:00+00:00,PT60M
18,0.31,121,564,339,485,121,564,339,485,2023-11-24 07:00:00+00:00,PT60M
20,0.31,146,678,497,686,146,678,497,686,2023-11-24 08:00:00+00:00,PT60M
22,0.31,162,726,601,813,162,726,601,813,2023-11-24 09:00:00+00:00,PT60M
23,0.31,174,730,640,859,174,730,640,859,2023-11-24 10:00:00+00:00,PT60M
24,0.31,176,707,612,823,176,707,612,823,2023-11-24 11:00:00+00:00,PT60M
25,0.31,163,660,521,711,163,660,521,711,2023-11-24 12:00:00+00:00,PT60M
25,0.31,122,627,386,551,122,627,386,551,2023-11-24 13:00:00+00:00,PT60M
25,0.31,88,424,200,303,88,424,200,303,2023-11-24 14:00:00+00:00,PT60M
24,0.31,26,79,36,53,25,64,33,47,2023-11-24 15:00:00+00:00,PT60M
24,0.31,0,0,0,0,0,0,0,0,2023-11-24 16:00:00+00:00,PT60M
22,0.31,0,0,0,0,0,0,0,0,2023-11-24 17:00:00+00:00,PT60M
21,0.31,0,0,0,0,0,0,0,0,2023-11-24 18:00:00+00:00,PT60M
21,0.31,0,0,0,0,0,0,0,0,2023-11-24 19:00:00+00:00,PT60M
21,0.31,0,0,0,0,0,0,0,0,2023-11-24 20:00:00+00:00,PT60M
21,0.31,0,0,0,0,0,0,0,0,2023-11-24 21:00:00+00:00,PT60M
21,0.31,0,0,0,0,0,0,0,0,2023-11-24 22:00:00+00:00,PT60M
20,0.31,0,0,0,0,0,0,0,0,2023-11-24 23:00:00+00:00,PT60M
20,0.31,0,0,0,0,0,0,0,0,2023-11-25 00:00:00+00:00,PT60M
20,0.31,0,0,0,0,0,0,0,0,2023-11-25 01:00:00+00:00,PT60M
20,0.31,0,0,0,0,0,0,0,0,2023-11-25 02:00:00+00:00,PT60M
20,0.31,0,0,0,0,0,0,0,0,2023-11-25 03:00:00+00:00,PT60M
20,0.31,0,0,0,0,0,0,0,0,2023-11-25 04:00:00+00:00,PT60M
20,0.31,12,20,14,18,12,9,13,14,2023-11-25 05:00:00+00:00,PT60M
20,0.31,79,297,145,216,88,206,137,186,2023-11-25 06:00:00+00:00,PT60M
20,0.31,125,529,328,467,160,364,302,400,2023-11-25 07:00:00+00:00,PT60M
22,0.31,155,637,483,664,183,541,463,620,2023-11-25 08:00:00+00:00,PT60M
24,0.31,178,676,584,786,178,676,584,786,2023-11-25 09:00:00+00:00,PT60M
24,0.31,194,670,619,824,300,375,538,658,2023-11-25 10:00:00+00:00,PT60M
25,0.31,200,626,585,776,340,79,390,408,2023-11-25 11:00:00+00:00,PT60M
25,0.31,189,557,490,654,250,0,250,242,2023-11-25 12:00:00+00:00,PT60M
25,0.31,159,438,343,464,225,85,260,279,2023-11-25 13:00:00+00:00,PT60M
25,0.31,104,239,169,228,125,11,128,128,2023-11-25 14:00:00+00:00,PT60M
25,0.31,26,23,29,33,22,0,22,21,2023-11-25 15:00:00+00:00,PT60M
24,0.31,0,0,0,0,0,0,0,0,2023-11-25 16:00:00+00:00,PT60M
24,0.31,0,0,0,0,0,0,0,0,2023-11-25 17:00:00+00:00,PT60M
23,0.31,0,0,0,0,0,0,0,0,2023-11-25 18:00:00+00:00,PT60M
22,0.31,0,0,0,0,0,0,0,0,2023-11-25 19:00:00+00:00,PT60M
22,0.31,0,0,0,0,0,0,0,0,2023-11-25 20:00:00+00:00,PT60M
21,0.31,0,0,0,0,0,0,0,0,2023-11-25 21:00:00+00:00,PT60M
21,0.31,0,0,0,0,0,0,0,0,2023-11-25 22:00:00+00:00,PT60M
21,0.31,0,0,0,0,0,0,0,0,2023-11-25 23:00:00+00:00,PT60M
21,0.31,0,0,0,0,0,0,0,0,2023-11-26 00:00:00+00:00,PT60M
21,0.31,0,0,0,0,0,0,0,0,2023-11-26 01:00:00+00:00,PT60M
20,0.31,0,0,0,0,0,0,0,0,2023-11-26 02:00:00+00:00,PT60M
20,0.31,0,0,0,0,0,0,0,0,2023-11-26 03:00:00+00:00,PT60M
19,0.31,0,0,0,0,0,0,0,0,2023-11-26 04:00:00+00:00,PT60M
19,0.31,12,5,12,13,12,5,12,13,2023-11-26 05:00:00+00:00,PT60M
19,0.31,87,179,128,171,89,164,127,166,2023-11-26 06:00:00+00:00,PT60M
19,0.31,153,387,301,406,153,387,301,406,2023-11-26 07:00:00+00:00,PT60M
21,0.31,205,471,446,586,205,471,446,586,2023-11-26 08:00:00+00:00,PT60M
23,0.31,234,523,547,710,234,523,547,710,2023-11-26 09:00:00+00:00,PT60M
24,0.31,188,692,625,836,188,692,625,836,2023-11-26 10:00:00+00:00,PT60M
24,0.31,181,686,601,808,181,686,601,808,2023-11-26 11:00:00+00:00,PT60M
25,0.31,177,609,505,684,177,609,505,684,2023-11-26 12:00:00+00:00,PT60M
25,0.31,167,412,340,456,167,412,340,456,2023-11-26 13:00:00+00:00,PT60M
24,0.31,109,199,163,213,109,199,163,213,2023-11-26 14:00:00+00:00,PT60M
24,0.31,26,15,28,31,26,15,28,31,2023-11-26 15:00:00+00:00,PT60M
23,0.31,0,0,0,0,0,0,0,0,2023-11-26 16:00:00+00:00,PT60M
22,0.31,0,0,0,0,0,0,0,0,2023-11-26 17:00:00+00:00,PT60M
21,0.31,0,0,0,0,0,0,0,0,2023-11-26 18:00:00+00:00,PT60M
21,0.31,0,0,0,0,0,0,0,0,2023-11-26 19:00:00+00:00,PT60M
20,0.31,0,0,0,0,0,0,0,0,2023-11-26 20:00:00+00:00,PT60M
20,0.31,0,0,0,0,0,0,0,0,2023-11-26 21:00:00+00:00,PT60M
19,0.31,0,0,0,0,0,0,0,0,2023-11-26 22:00:00+00:00,PT60M
18,0.31,0,0,0,0,0,0,0,0,2023-11-26 23:00:00+00:00,PT60M
18,0.31,0,0,0,0,0,0,0,0,2023-11-27 00:00:00+00:00,PT60M
18,0.31,0,0,0,0,0,0,0,0,2023-11-27 01:00:00+00:00,PT60M
17,0.31,0,0,0,0,0,0,0,0,2023-11-27 02:00:00+00:00,PT60M
17,0.31,0,0,0,0,0,0,0,0,2023-11-27 03:00:00+00:00,PT60M
17,0.31,0,0,0,0,0,0,0,0,2023-11-27 04:00:00+00:00,PT60M
17,0.31,11,7,12,13,11,7,11,13,2023-11-27 05:00:00+00:00,PT60M
17,0.31,80,241,134,193,81,233,134,190,2023-11-27 06:00:00+00:00,PT60M
18,0.31,125,515,320,458,125,515,320,458,2023-11-27 07:00:00+00:00,PT60M
19,0.31,147,653,480,665,147,653,480,665,2023-11-27 08:00:00+00:00,PT60M
20,0.31,153,731,588,803,153,731,588,803,2023-11-27 09:00:00+00:00,PT60M
21,0.31,131,808,640,876,188,660,603,805,2023-11-27 10:00:00+00:00,PT60M
22,0.31,123,808,616,849,262,412,514,642,2023-11-27 11:00:00+00:00,PT60M
22,0.31,115,767,527,740,192,530,475,633,2023-11-27 12:00:00+00:00,PT60M
22,0.31,115,621,374,539,140,524,357,500,2023-11-27 13:00:00+00:00,PT60M
22,0.31,85,408,191,292,97,331,183,265,2023-11-27 14:00:00+00:00,PT60M
21,0.31,24,76,34,50,24,74,33,50,2023-11-27 15:00:00+00:00,PT60M
21,0.31,0,0,0,0,0,0,0,0,2023-11-27 16:00:00+00:00,PT60M
21,0.31,0,0,0,0,0,0,0,0,2023-11-27 17:00:00+00:00,PT60M
20,0.31,0,0,0,0,0,0,0,0,2023-11-27 18:00:00+00:00,PT60M
19,0.31,0,0,0,0,0,0,0,0,2023-11-27 19:00:00+00:00,PT60M
18,0.31,0,0,0,0,0,0,0,0,2023-11-27 20:00:00+00:00,PT60M
17,0.31,0,0,0,0,0,0,0,0,2023-11-27 21:00:00+00:00,PT60M
17,0.31,0,0,0,0,0,0,0,0,2023-11-27 22:00:00+00:00,PT60M
16,0.31,0,0,0,0,0,0,0,0,2023-11-27 23:00:00+00:00,PT60M
15,0.31,0,0,0,0,0,0,0,0,2023-11-28 00:00:00+00:00,PT60M
15,0.31,0,0,0,0,0,0,0,0,2023-11-28 01:00:00+00:00,PT60M
15,0.31,0,0,0,0,0,0,0,0,2023-11-28 02:00:00+00:00,PT60M
14,0.31,0,0,0,0,0,0,0,0,2023-11-28 03:00:00+00:00,PT60M
15,0.31,0,0,0,0,0,0,0,0,2023-11-28 04:00:00+00:00,PT60M
15,0.31,9,61,15,27,11,22,12,17,2023-11-28 05:00:00+00:00,PT60M
16,0.31,55,495,158,272,64,397,151,245,2023-11-28 06:00:00+00:00,PT60M
16,0.31,81,707,345,522,88,675,340,511,2023-11-28 07:00:00+00:00,PT60M
17,0.31,98,796,500,716,98,796,500,716,2023-11-28 08:00:00+00:00,PT60M
19,0.31,106,845,606,845,106,845,606,845,2023-11-28 09:00:00+00:00,PT60M
20,0.31,104,871,650,900,104,871,650,900,2023-11-28 10:00:00+00:00,PT60M
20,0.31,102,864,626,872,130,786,609,837,2023-11-28 11:00:00+00:00,PT60M
21,0.31,98,821,537,762,216,441,453,584,2023-11-28 12:00:00+00:00,PT60M
21,0.31,97,703,388,571,224,114,273,302,2023-11-28 13:00:00+00:00,PT60M
21,0.31,73,517,205,330,121,89,147,168,2023-11-28 14:00:00+00:00,PT60M
20,0.31,22,133,38,67,26,7,27,28,2023-11-28 15:00:00+00:00,PT60M
20,0.31,0,0,0,0,0,0,0,0,2023-11-28 16:00:00+00:00,PT60M
20,0.31,0,0,0,0,0,0,0,0,2023-11-28 17:00:00+00:00,PT60M
19,0.31,0,0,0,0,0,0,0,0,2023-11-28 18:00:00+00:00,PT60M
18,0.31,0,0,0,0,0,0,0,0,2023-11-28 19:00:00+00:00,PT60M
17,0.31,0,0,0,0,0,0,0,0,2023-11-28 20:00:00+00:00,PT60M
16,0.31,0,0,0,0,0,0,0,0,2023-11-28 21:00:00+00:00,PT60M
15,0.31,0,0,0,0,0,0,0,0,2023-11-28 22:00:00+00:00,PT60M
15,0.32,0,0,0,0,0,0,0,0,2023-11-28 23:00:00+00:00,PT60M
15,0.32,0,0,0,0,0,0,0,0,2023-11-29 00:00:00+00:00,PT60M
15,0.32,0,0,0,0,0,0,0,0,2023-11-29 01:00:00+00:00,PT60M
15,0.32,0,0,0,0,0,0,0,0,2023-11-29 02:00:00+00:00,PT60M
14,0.32,0,0,0,0,0,0,0,0,2023-11-29 03:00:00+00:00,PT60M
15,0.32,0,0,0,0,0,0,0,0,2023-11-29 04:00:00+00:00,PT60M
15,0.32,9,57,14,26,9,57,14,26,2023-11-29 05:00:00+00:00,PT60M
15,0.32,53,513,158,277,53,513,158,277,2023-11-29 06:00:00+00:00,PT60M
16,0.32,76,732,347,531,76,732,347,531,2023-11-29 07:00:00+00:00,PT60M
18,0.32,89,829,506,729,89,829,506,729,2023-11-29 08:00:00+00:00,PT60M
19,0.32,96,877,613,859,96,877,613,859,2023-11-29 09:00:00+00:00,PT60M
20,0.32,98,895,657,914,98,895,657,914,2023-11-29 10:00:00+00:00,PT60M
22,0.32,97,887,634,886,97,887,634,886,2023-11-29 11:00:00+00:00,PT60M
22,0.32,93,849,545,777,93,849,545,777,2023-11-29 12:00:00+00:00,PT60M
23,0.32,87,752,397,592,87,752,397,592,2023-11-29 13:00:00+00:00,PT60M
23,0.32,68,559,211,345,68,559,211,345,2023-11-29 14:00:00+00:00,PT60M
22,0.32,22,144,39,71,22,144,39,71,2023-11-29 15:00:00+00:00,PT60M
22,0.32,0,0,0,0,0,0,0,0,2023-11-29 16:00:00+00:00,PT60M
21,0.32,0,0,0,0,0,0,0,0,2023-11-29 17:00:00+00:00,PT60M
19,0.32,0,0,0,0,0,0,0,0,2023-11-29 18:00:00+00:00,PT60M
18,0.32,0,0,0,0,0,0,0,0,2023-11-29 19:00:00+00:00,PT60M
17,0.32,0,0,0,0,0,0,0,0,2023-11-29 20:00:00+00:00,PT60M
16,0.32,0,0,0,0,0,0,0,0,2023-11-29 21:00:00+00:00,PT60M
15,0.32,0,0,0,0,0,0,0,0,2023-11-29 22:00:00+00:00,PT60M
14,0.31,0,0,0,0,0,0,0,0,2023-11-29 23:00:00+00:00,PT60M
14,0.31,0,0,0,0,0,0,0,0,2023-11-30 00:00:00+00:00,PT60M
13,0.31,0,0,0,0,0,0,0,0,2023-11-30 01:00:00+00:00,PT60M
13,0.31,0,0,0,0,0,0,0,0,2023-11-30 02:00:00+00:00,PT60M
14,0.31,0,0,0,0,0,0,0,0,2023-11-30 03:00:00+00:00,PT60M
14,0.31,0,0,0,0,0,0,0,0,2023-11-30 04:00:00+00:00,PT60M
14,0.31,9,36,12,20,9,28,12,18,2023-11-30 05:00:00+00:00,PT60M
15,0.31,62,428,149,251,62,428,149,251,2023-11-30 06:00:00+00:00,PT60M
16,0.31,93,665,337,509,93,665,337,509,2023-11-30 07:00:00+00:00,PT60M
17,0.31,110,774,496,710,110,774,496,710,2023-11-30 08:00:00+00:00,PT60M
20,0.31,120,823,603,841,120,823,603,841,2023-11-30 09:00:00+00:00,PT60M
21,0.31,131,823,643,887,131,823,643,887,2023-11-30 10:00:00+00:00,PT60M
