air_temp,albedo,azimuth,clearsky_dhi,clearsky_dni,clearsky_ghi,clearsky_gti,cloud_opacity,dewpoint_temp,dhi,dni,ghi,gti,precipitable_water,precipitation_rate,relative_humidity,surface_pressure,snow_depth,snow_water_equivalent,snow_soiling_rooftop,snow_soiling_ground,wind_direction_100m,wind_direction_10m,wind_speed_100m,wind_speed_10m,zenith,cape,snowfall_rate,wind_gust,period_end,period
36,0.3,82,65,311,132,105,0,15,65,311,132,105,20,0,28.7,1027.2,0,0,0,0,350,351,5.8,4.6,79,0,0,8.2,2024-08-20T16:00:00+00:00,PT60M
35,0.3,75,6,11,7,5,10.2,15.6,6,7,6,5,20.6,0,31.9,1027.4,0,0,0,0,355,356,6.4,4.5,91,0,0,8,2024-08-20T17:00:00+00:00,PT60M
33,0.3,67,0,0,0,0,13.7,16.7,0,0,0,0,21.1,0,36.8,1027.9,0,0,0,0,2,1,7,4.6,104,0,0,8.2,2024-08-20T18:00:00+00:00,PT60M
32,0.3,57,0,0,0,0,16.3,17.7,0,0,0,0,21.3,0,41.6,1028.5,0,0,0,0,7,5,6.7,4.4,115,0,0,7.9,2024-08-20T19:00:00+00:00,PT60M
31,0.3,44,0,0,0,0,14.8,18.6,0,0,0,0,21.1,0,47.9,1028.9,0,0,0,0,8,5,5.7,3.8,125,0,0,6.8,2024-08-20T20:00:00+00:00,PT60M
29,0.3,28,0,0,0,0,14.4,19.2,0,0,0,0,20.6,0,53.9,1029,0,0,0,0,4,360,4.8,3.2,133,0,0,6,2024-08-20T21:00:00+00:00,PT60M
28,0.3,8,0,0,0,0,12.8,19.4,0,0,0,0,20.8,0,58.7,1028.9,0,0,0,0,358,354,4.4,3,137,0,0,5.6,2024-08-20T22:00:00+00:00,PT60M
27,0.3,-13,0,0,0,0,14,19.6,0,0,0,0,20.8,0,63,1028.7,0,0,0,0,355,351,4,2.8,137,0,0,5.2,2024-08-20T23:00:00+00:00,PT60M
27,0.3,-32,0,0,0,0,7.3,20,0,0,0,0,19.7,0,67.2,1028.5,0,0,0,0,353,348,3.6,2.4,132,0,0,4.6,2024-08-21T00:00:00+00:00,PT60M
26,0.3,-47,0,0,0,0,4.3,20.4,0,0,0,0,18.9,0,71.1,1028.1,0,0,0,0,350,344,3.1,2.1,123,0,0,4,2024-08-21T01:00:00+00:00,PT60M
26,0.3,-59,0,0,0,0,0.8,20.6,0,0,0,0,18.1,0,74.4,1027.7,0,0,0,0,344,337,2.6,2,113,0,0,3.8,2024-08-21T02:00:00+00:00,PT60M
25,0.3,-68,0,0,0,0,1.7,21,0,0,0,0,17.4,0,76.6,1027.6,0,0,0,0,339,333,2.4,1.9,101,0,0,3.8,2024-08-21T03:00:00+00:00,PT60M
26,0.3,-76,13,69,21,13,0.9,21.2,13,69,21,13,16.9,0,77.4,1027.5,0,0,0,0,338,331,2.4,1.8,89,0,0,3.8,2024-08-21T04:00:00+00:00,PT60M
26,0.3,-84,67,468,185,152,0,21.2,67,468,185,152,16.7,0,76,1027.6,0,0,0,0,338,333,2.4,1.7,76,0,0,4,2024-08-21T05:00:00+00:00,PT60M
27,0.3,-91,100,683,411,388,0,21.2,100,683,411,388,16.4,0,72.1,1027.6,0,0,0,0,339,337,2.4,2,63,0,0,4.7,2024-08-21T06:00:00+00:00,PT60M
28,0.3,-99,119,789,625,625,0,20.7,119,789,625,625,16.2,0,65.7,1027.6,0,0,0,0,343,344,2.7,2.4,50,0,0,5.6,2024-08-21T07:00:00+00:00,PT60M
29,0.3,-110,136,840,800,823,0,19.4,136,840,800,823,16.3,0,55.2,1027.7,0,0,0,0,346,346,3.8,3.3,38,0,0,7,2024-08-21T08:00:00+00:00,PT60M
31,0.3,-129,147,866,922,961,0,18.3,147,866,922,961,16.8,0,46,1027.7,0,0,0,0,348,348,5.2,4.5,26,0,0,8.8,2024-08-21T09:00:00+00:00,PT60M
33,0.3,-162,143,889,984,1031,0,17.2,143,889,984,1031,17.2,0,39.6,1027.4,0,0,0,0,354,354,5.7,4.9,19,0,0,9.6,2024-08-21T10:00:00+00:00,PT60M
34,0.3,153,145,882,974,1020,0,16.4,145,882,974,1020,17.9,0,35.2,1026.9,0,0,0,0,358,358,6.1,5.2,20,0,0,10.2,2024-08-21T11:00:00+00:00,PT60M
35,0.3,124,144,855,894,930,0,16.6,144,855,894,930,19.3,0,34.1,1026.2,0,0,0,0,358,358,6.7,5.7,29,0,0,10.9,2024-08-21T12:00:00+00:00,PT60M
35,0.3,108,155,775,746,763,0,17.2,155,775,746,763,21.3,0,34.7,1025.6,0,0,0,0,359,359,7.3,6.1,40,0,0,11.2,2024-08-21T13:00:00+00:00,PT60M
35,0.3,97,144,681,555,550,0,18,144,681,555,550,23.3,0,36.4,1025.4,0,0,0,0,360,360,7.7,6.3,53,0,0,11.5,2024-08-21T14:00:00+00:00,PT60M
35,0.3,89,117,530,335,313,0,18.7,117,530,335,313,24.9,0,38.1,1025,0,0,0,0,0,0,8,6.2,66,0,0,11.4,2024-08-21T15:00:00+00:00,PT60M
35,0.3,82,66,264,123,101,0,19,66,264,123,101,25.8,0,39.6,1025,0,0,0,0,1,1,8.1,6,79,0,0,10.9,2024-08-21T16:00:00+00:00,PT60M
34,0.3,75,5,6,6,5,4.8,18.7,5,6,6,5,25.7,0,40.8,1025.2,0,0,0,0,4,4,8,5.4,92,0,0,10.1,2024-08-21T17:00:00+00:00,PT60M
33,0.3,67,0,0,0,0,5.4,18.5,0,0,0,0,25,0,42.8,1025.8,0,0,0,0,7,5,7.8,4.9,104,0,0,9.4,2024-08-21T18:00:00+00:00,PT60M
32,0.3,57,0,0,0,0,6.9,18.5,0,0,0,0,24,0,44.9,1026.4,0,0,0,0,8,5,6.9,4.3,115,0,0,8,2024-08-21T19:00:00+00:00,PT60M
31,0.3,45,0,0,0,0,7,18.4,0,0,0,0,23.4,0,47.4,1026.8,0,0,0,0,5,1,5.8,3.5,126,0,0,6.4,2024-08-21T20:00:00+00:00,PT60M
30,0.3,28,0,0,0,0,9.2,18.7,0,0,0,0,23.6,0,51.7,1027,0,0,0,0,359,353,5.1,3,133,0,0,5.7,2024-08-21T21:00:00+00:00,PT60M
29,0.3,8,0,0,0,0,9.3,19.2,0,0,0,0,24.3,0,57.2,1027.2,0,0,0,0,355,348,4.7,2.8,137,0,0,5.6,2024-08-21T22:00:00+00:00,PT60M
28,0.3,-13,0,0,0,0,9.9,19.7,0,0,0,0,24.9,0,62.5,1027.3,0,0,0,0,351,345,4.4,2.6,137,0,0,5.3,2024-08-21T23:00:00+00:00,PT60M
27,0.3,-32,0,0,0,0,10.2,20.5,0,0,0,0,25.2,0,67.8,1027,0,0,0,0,348,342,4.2,2.5,132,0,0,4.9,2024-08-22T00:00:00+00:00,PT60M
27,0.3,-48,0,0,0,0,12.1,21.2,0,0,0,0,25.5,0,72.7,1026.8,0,0,0,0,344,335,3.8,2.3,123,0,0,4.5,2024-08-22T01:00:00+00:00,PT60M
26,0.3,-59,0,0,0,0,8.2,21.6,0,0,0,0,25.9,0,76.7,1026.6,0,0,0,0,337,326,3.6,2.2,113,0,0,4.4,2024-08-22T02:00:00+00:00,PT60M
26,0.3,-69,0,0,0,0,11.6,22.2,0,0,0,0,26.3,0,79.6,1026.6,0,0,0,0,333,323,3.6,2.3,101,1,0,4.9,2024-08-22T03:00:00+00:00,PT60M
26,0.3,-77,14,23,16,13,17.4,22.8,13,22,16,13,26.9,0,80.9,1026.8,0,0,0,0,335,326,3.6,2.2,89,0,0,5.2,2024-08-22T04:00:00+00:00,PT60M
27,0.3,-84,83,290,158,137,0,23.2,83,290,158,137,27.4,0,80.9,1027.1,0,0,0,0,340,332,3.1,2.1,76,0,0,5.4,2024-08-22T05:00:00+00:00,PT60M
27,0.3,-91,129,543,377,359,0,23.6,129,543,377,359,27.7,0,79.3,1027.3,0,0,0,0,344,341,3,2.4,63,0,0,6,2024-08-22T06:00:00+00:00,PT60M
28,0.3,-100,152,683,589,591,0,23.4,152,683,589,591,27.7,0,76.1,1027.5,0,0,0,0,351,349,3.1,2.7,50,0,0,6.3,2024-08-22T07:00:00+00:00,PT60M
30,0.3,-111,165,760,765,788,0,22.7,165,760,765,788,27.4,0,67,1027.6,0,0,0,0,357,357,3.3,2.9,38,0,0,6.4,2024-08-22T08:00:00+00:00,PT60M
31,0.3,-129,175,797,888,926,0,21.4,175,797,888,926,27.1,0,55.8,1027.4,0,0,0,0,1,1,3.5,3.1,27,0,0,6.8,2024-08-22T09:00:00+00:00,PT60M
33,0.3,-163,188,803,946,992,0,19.9,188,803,946,992,26.1,0,46.7,1027,0,0,0,0,2,2,4,3.5,19,0,0,7.2,2024-08-22T10:00:00+00:00,PT60M
34,0.3,153,189,801,940,984,0,18.8,189,801,940,984,25.2,0,40.3,1026.6,0,0,0,0,359,359,4.7,4.1,20,0,0,7.9,2024-08-22T11:00:00+00:00,PT60M
35,0.3,124,182,782,866,901,0,18.4,182,782,866,901,25.1,0,37.3,1026.2,0,0,0,0,355,354,5.3,4.6,29,0,0,8.5,2024-08-22T12:00:00+00:00,PT60M
36,0.3,108,163,751,732,751,0,18.2,163,751,732,751,25.6,0,35.7,1025.7,0,0,0,0,352,352,5.5,4.8,41,0,0,8.7,2024-08-22T13:00:00+00:00,PT60M
36,0.3,98,143,674,547,544,0,18.3,143,674,547,544,26.7,0,35.3,1025.4,0,0,0,0,350,351,5.7,4.9,53,0,0,8.6,2024-08-22T14:00:00+00:00,PT60M
36,0.3,90,113,533,331,310,0,18.7,113,533,331,310,28.1,0,36.1,1025.2,0,0,0,0,350,351,5.8,4.9,66,0,0,8.4,2024-08-22T15:00:00+00:00,PT60M
36,0.3,82,64,259,119,98,0,19.2,64,259,119,98,29.6,0,38,1025.2,0,0,0,0,354,355,6,4.7,79,0,0,7.8,2024-08-22T16:00:00+00:00,PT60M
35,0.3,75,5,5,5,4,0.8,19.7,5,5,5,4,31,0,41.4,1025.6,0,0,0,0,2,2,6.4,4.5,92,0,0,7.4,2024-08-22T17:00:00+00:00,PT60M
34,0.3,67,0,0,0,0,6.7,20.3,0,0,0,0,31.6,0,46,1026.2,0,0,0,0,11,11,6.8,4.6,104,0,0,8,2024-08-22T18:00:00+00:00,PT60M
33,0.3,57,0,0,0,0,11.8,21,0,0,0,0,31.3,0,51,1026.9,0,0,0,0,19,17,6.5,4.4,116,0,0,8,2024-08-22T19:00:00+00:00,PT60M
31,0.3,45,0,0,0,0,9.6,21.6,0,0,0,0,30.3,0,56.6,1027.5,0,0,0,0,23,19,5.1,3.4,126,0,0,6.1,2024-08-22T20:00:00+00:00,PT60M
30,0.3,29,0,0,0,0,11.7,21.8,0,0,0,0,29.3,0,61.2,1027.8,0,0,0,0,19,12,3.6,2.4,134,0,0,4.4,2024-08-22T21:00:00+00:00,PT60M
29,0.3,8,0,0,0,0,9.8,21.7,0,0,0,0,28.7,0,63.9,1028.1,0,0,0,0,11,360,2.8,2,138,0,0,3.9,2024-08-22T22:00:00+00:00,PT60M
29,0.3,-13,0,0,0,0,10.6,21.8,0,0,0,0,28.1,0,66.5,1028.2,0,0,0,0,2,350,2.7,2,137,0,0,4,2024-08-22T23:00:00+00:00,PT60M
28,0.3,-33,0,0,0,0,13.2,22.1,0,0,0,0,27.7,0,69.3,1028.1,0,0,0,0,355,345,3,2.1,132,0,0,4.2,2024-08-23T00:00:00+00:00,PT60M
28,0.3,-48,0,0,0,0,11.7,22.2,0,0,0,0,27.3,0,71.6,1028,0,0,0,0,354,345,3.2,2.1,124,0,0,4.1,2024-08-23T01:00:00+00:00,PT60M
27,0.3,-60,0,0,0,0,10.8,22.2,0,0,0,0,26.9,0,74,1028,0,0,0,0,357,350,3,1.9,113,0,0,3.9,2024-08-23T02:00:00+00:00,PT60M
27,0.3,-69,0,0,0,0,12.4,22.2,0,0,0,0,26.6,0,75.3,1028.2,0,0,0,0,2,357,2.6,1.7,101,0,0,3.8,2024-08-23T03:00:00+00:00,PT60M
27,0.3,-77,13,40,17,13,14.7,22.4,13,39,17,13,26.4,0,74.6,1028.4,0,0,0,0,8,2,2.3,1.6,89,0,0,3.6,2024-08-23T04:00:00+00:00,PT60M
28,0.3,-84,73,377,169,143,0,22.3,73,377,169,143,26.3,0,71.9,1028.7,0,0,0,0,10,4,2,1.5,76,0,0,3.8,2024-08-23T05:00:00+00:00,PT60M
29,0.3,-92,110,615,389,372,0,22,110,615,389,372,26.3,0,67.1,1029.2,0,0,0,0,12,9,1.9,1.6,63,0,0,4,2024-08-23T06:00:00+00:00,PT60M
29,0.3,-100,126,747,602,606,0,21.4,126,747,602,606,26.1,0,62.9,1029.6,0,0,0,0,15,14,1.9,1.7,50,0,0,4.4,2024-08-23T07:00:00+00:00,PT60M
30,0.3,-111,134,818,778,804,0,20.9,134,818,778,804,25.9,0,57.6,1029.8,0,0,0,0,10,10,1.9,1.8,38,0,0,4.7,2024-08-23T08:00:00+00:00,PT60M
31,0.3,-130,140,853,902,944,0,20.3,140,853,902,944,25.4,0,51.9,1029.7,0,0,0,0,359,0,2.2,2,27,0,0,5.1,2024-08-23T09:00:00+00:00,PT60M
33,0.3,-163,144,867,962,1012,0,19.3,144,867,962,1012,25,0,45.7,1029.3,0,0,0,0,354,356,2.6,2.4,19,0,0,5.6,2024-08-23T10:00:00+00:00,PT60M
34,0.3,154,145,864,953,1002,0,18.6,145,864,953,1002,25.1,0,40.8,1028.8,0,0,0,0,352,354,2.8,2.6,21,0,0,5.9,2024-08-23T11:00:00+00:00,PT60M
34,0.3,125,146,836,875,914,0,18.7,146,836,875,914,25.6,0,39.8,1028.5,0,0,0,0,347,350,3.1,2.7,29,0,0,6,2024-08-23T12:00:00+00:00,PT60M
35,0.3,108,150,771,733,754,0,18.9,150,771,733,754,26.5,0,39.1,1028.1,0,0,0,0,347,349,3.4,3.1,41,0,0,6.3,2024-08-23T13:00:00+00:00,PT60M
35,0.3,98,138,681,545,544,0,18.8,138,681,545,544,27.7,0,38.3,1027.7,0,0,0,0,349,351,3.9,3.4,53,0,0,6.6,2024-08-23T14:00:00+00:00,PT60M
35,0.3,90,112,529,327,307,0,19,112,529,327,307,29.1,0,38.8,1027.5,0,0,0,0,352,354,4.2,3.7,66,0,0,6.7,2024-08-23T15:00:00+00:00,PT60M
35,0.3,83,63,242,114,96,0,19.5,63,242,114,96,30.2,0,40.5,1027.5,0,0,0,0,354,356,4.7,3.8,79,0,0,6.6,2024-08-23T16:00:00+00:00,PT60M
34,0.3,75,4,3,4,4,17.4,20,4,0,4,4,31,0,43.6,1027.8,0,0,0,0,358,359,5.4,3.9,92,0,0,6.2,2024-08-23T17:00:00+00:00,PT60M
33,0.3,67,0,0,0,0,1,20.6,0,0,0,0,31.6,0,47.7,1028.4,0,0,0,0,5,5,6.5,4.5,104,0,0,6.5,2024-08-23T18:00:00+00:00,PT60M
32,0.3,58,0,0,0,0,4.8,21.4,0,0,0,0,31.9,0,52.2,1029,0,0,0,0,10,9,7.4,5.1,116,0,0,8.2,2024-08-23T19:00:00+00:00,PT60M
31,0.3,45,0,0,0,0,3.5,22.1,0,0,0,0,32,0,58.2,1029.5,0,0,0,0,12,10,6.9,4.8,126,0,0,8.6,2024-08-23T20:00:00+00:00,PT60M
30,0.3,29,0,0,0,0,4.9,22.6,0,0,0,0,32.1,0,64,1029.9,0,0,0,0,9,6,5.7,4.1,134,0,0,7.6,2024-08-23T21:00:00+00:00,PT60M
29,0.3,8,0,0,0,0,3.3,22.6,0,0,0,0,32.5,0,68.2,1030.1,0,0,0,0,4,360,4.7,3.5,138,0,0,6.5,2024-08-23T22:00:00+00:00,PT60M
28,0.3,-13,0,0,0,0,8.9,22.6,0,0,0,0,32.7,0,70.8,1030.2,0,0,0,0,359,354,4.2,3,138,0,0,5.7,2024-08-23T23:00:00+00:00,PT60M
28,0.3,-33,0,0,0,0,11,22.5,0,0,0,0,32,0,71.4,1030,0,0,0,0,355,351,3.8,2.8,132,2,0,5,2024-08-24T00:00:00+00:00,PT60M
28,0.3,-48,0,0,0,0,11.8,22.4,0,0,0,0,31.2,0,72.3,1030,0,0,0,0,353,349,3.5,2.5,124,10,0,4.6,2024-08-24T01:00:00+00:00,PT60M
27,0.3,-60,0,0,0,0,10,22.5,0,0,0,0,30.4,0,74.7,1029.9,0,0,0,0,352,348,3.2,2.4,113,20,0,4.4,2024-08-24T02:00:00+00:00,PT60M
27,0.3,-69,0,0,0,0,11.5,22.7,0,0,0,0,29.6,0,76,1029.8,0,0,0,0,348,344,3.2,2.3,102,30,0,4.5,2024-08-24T03:00:00+00:00,PT60M
28,0.3,-77,13,29,16,13,14.8,22.8,13,23,15,13,28.9,0,75.6,1030.1,0,0,0,0,344,341,3.3,2.5,89,38,0,4.6,2024-08-24T04:00:00+00:00,PT60M
28,0.3,-85,77,333,162,139,0,22.8,77,333,162,139,28.2,0,74.9,1030.4,0,0,0,0,344,342,3.2,2.5,76,33,0,4.8,2024-08-24T05:00:00+00:00,PT60M
28,0.3,-92,118,583,381,366,0,22.7,118,583,381,366,27.8,0,73.2,1030.5,0,0,0,0,346,345,2.9,2.5,63,15,0,5,2024-08-24T06:00:00+00:00,PT60M
28,0.3,-101,126,742,599,605,0,22,126,742,599,605,27.6,0,68.9,1030.5,0,0,0,0,351,351,2.6,2.3,50,3,0,5.1,2024-08-24T07:00:00+00:00,PT60M
29,0.3,-112,135,811,774,802,0,21.2,135,811,774,802,27.7,0,61.3,1030.4,0,0,0,0,352,353,2.4,2.2,38,0,0,5.2,2024-08-24T08:00:00+00:00,PT60M
31,0.3,-130,142,845,895,939,0,20.6,142,845,895,939,27.9,0,54.8,1030,0,0,0,0,350,351,2.5,2.2,27,0,0,5.4,2024-08-24T09:00:00+00:00,PT60M
32,0.3,-164,145,858,952,1004,0,19.9,145,858,952,1004,29,0,49.6,1029.5,0,0,0,0,353,355,3.1,2.8,20,0,0,5.9,2024-08-24T10:00:00+00:00,PT60M
33,0.3,154,144,854,942,993,0,19.4,144,854,942,993,30.2,0,45.1,1029.1,0,0,0,0,354,356,3.8,3.5,21,0,0,6.5,2024-08-24T11:00:00+00:00,PT60M
34,0.3,125,144,828,864,905,0,19.4,144,828,864,905,31,0,43.4,1028.7,0,0,0,0,352,353,4.4,3.9,29,0,0,7,2024-08-24T12:00:00+00:00,PT60M
34,0.3,109,161,739,718,740,0,19.5,161,739,718,740,31.7,0,42.4,1028.3,0,0,0,0,350,351,4.8,4.2,41,0,0,7.2,2024-08-24T13:00:00+00:00,PT60M
34,0.3,98,152,635,529,529,0.5,19.4,154,626,527,527,32.1,0,41.4,1027.9,0,0,0,0,348,349,4.9,4.2,54,0,0,7.3,2024-08-24T14:00:00+00:00,PT60M
35,0.3,90,122,471,312,295,2.3,19.4,134,425,303,287,32.4,0,40.9,1027.5,0,0,0,0,347,348,5,4.1,67,0,0,7.2,2024-08-24T15:00:00+00:00,PT60M
35,0.3,83,65,192,105,90,1.1,19.4,66,178,104,90,32.4,0,40.5,1027.3,0,0,0,0,350,351,5,3.9,80,0,0,6.7,2024-08-24T16:00:00+00:00,PT60M
34,0.3,76,4,2,4,3,0,19.6,4,2,4,3,32.4,0,42,1027.2,0,0,0,0,358,359,5,3.6,92,0,0,6.1,2024-08-24T17:00:00+00:00,PT60M
33,0.3,68,0,0,0,0,0,20.5,0,0,0,0,32.3,0,46.7,1027.3,0,0,0,0,8,9,5.6,3.6,105,0,0,6.1,2024-08-24T18:00:00+00:00,PT60M
33,0.3,58,0,0,0,0,7.1,21.5,0,0,0,0,32.3,0,52,1028,0,0,0,0,14,13,6.1,4,116,0,0,6.8,2024-08-24T19:00:00+00:00,PT60M
32,0.3,45,0,0,0,0,7.9,22.3,0,0,0,0,32.3,0,58.1,1028.5,0,0,0,0,16,13,5.8,3.9,126,0,0,7.1,2024-08-24T20:00:00+00:00,PT60M
30,0.3,29,0,0,0,0,10,23,0,0,0,0,32.3,0,64.5,1028.5,0,0,0,0,14,10,4.8,3.3,134,0,0,6.1,2024-08-24T21:00:00+00:00,PT60M
29,0.3,8,0,0,0,0,11.5,22.7,0,0,0,0,32.4,0,67.3,1028.5,0,0,0,0,15,10,3.8,2.7,138,0,0,5,2024-08-24T22:00:00+00:00,PT60M
29,0.3,-14,0,0,0,0,12.4,22.2,0,0,0,0,32,0,68.1,1028.3,0,0,0,0,14,6,3.1,2.2,138,0,0,4.2,2024-08-24T23:00:00+00:00,PT60M
28,0.3,-33,0,0,0,0,27.6,22.2,0,0,0,0,31,0,70.4,1027.8,0,0,0,0,2,354,2.6,2,133,0,0,3.7,2024-08-25T00:00:00+00:00,PT60M
28,0.3,-49,0,0,0,0,29.3,22.2,0,0,0,0,30.1,0,72,1027.5,0,0,0,0,353,348,2.5,1.9,124,0,0,3.5,2024-08-25T01:00:00+00:00,PT60M
27,0.3,-60,0,0,0,0,36.3,22.2,0,0,0,0,29.6,0,74,1027.4,0,0,0,0,352,349,2.4,1.8,114,0,0,3.4,2024-08-25T02:00:00+00:00,PT60M
27,0.3,-70,0,0,0,0,14.2,22.3,0,0,0,0,29.3,0,75.1,1027.3,0,0,0,0,355,353,2.2,1.7,102,0,0,3.2,2024-08-25T03:00:00+00:00,PT60M
27,0.3,-78,12,29,15,12,13.7,22.5,12,29,15,12,29.1,0,74.4,1027.4,0,0,0,0,357,356,2.1,1.6,89,2,0,3.2,2024-08-25T04:00:00+00:00,PT60M
28,0.3,-85,77,329,159,138,0,22.6,77,329,159,138,28.8,0,73.4,1027.8,0,0,0,0,357,356,2,1.6,76,4,0,3.4,2024-08-25T05:00:00+00:00,PT60M
28,0.3,-92,120,570,377,364,0,22.6,120,570,377,364,28.5,0,71.5,1028.2,0,0,0,0,355,355,1.9,1.6,63,3,0,3.9,2024-08-25T06:00:00+00:00,PT60M
29,0.3,-101,141,707,590,598,0,22.3,141,707,590,598,28.2,0,68.4,1028.3,0,0,0,0,351,352,1.6,1.5,51,2,0,4.1,2024-08-25T07:00:00+00:00,PT60M
30,0.3,-112,154,777,765,794,0,21.8,154,777,765,794,28.1,0,61.6,1028.4,0,0,0,0,344,348,1.3,1.2,38,1,0,4,2024-08-25T08:00:00+00:00,PT60M
31,0.3,-131,158,820,888,933,0,21.2,158,820,888,933,28.2,0,55.4,1028.2,0,0,0,0,337,342,1.3,1.1,27,0,0,4,2024-08-25T09:00:00+00:00,PT60M
33,0.3,-164,153,848,949,1003,0,20.4,153,848,949,1003,28.2,0,49.2,1027.9,0,0,0,0,351,357,1.4,1.2,20,0,0,4.2,2024-08-25T10:00:00+00:00,PT60M
34,0.3,154,152,846,941,993,0,19.7,152,846,941,993,28.3,0,43.6,1027.5,0,0,0,0,2,8,1.5,1.4,21,0,0,4.6,2024-08-25T11:00:00+00:00,PT60M
35,0.3,125,158,811,861,903,0,19.7,158,811,861,903,28.6,0,41.7,1026.9,0,0,0,0,355,2,1.7,1.6,30,0,0,5,2024-08-25T12:00:00+00:00,PT60M
35,0.3,109,163,738,718,742,0,19.8,163,738,718,742,28.9,0,40.5,1026.4,0,0,0,0,357,5,2.1,1.9,41,0,0,5.2,2024-08-25T13:00:00+00:00,PT60M
36,0.3,99,151,638,528,530,0,19.8,151,638,528,530,29.7,0,39.9,1025.8,0,0,0,0,3,10,2.5,2.2,54,0,0,5.4,2024-08-25T14:00:00+00:00,PT60M
35,0.3,91,120,475,310,294,0,20,120,475,310,294,31,0,40.5,1025.4,0,0,0,0,10,16,2.9,2.5,67,0,0,5.5,2024-08-25T15:00:00+00:00,PT60M
35,0.3,83,62,201,104,89,1.7,20.3,62,192,103,89,32.6,0,41.6,1025.4,0,0,0,0,19,24,3.1,2.7,80,0,0,5.3,2024-08-25T16:00:00+00:00,PT60M
35,0.3,76,3,2,3,3,8.2,20.6,3,0,3,3,33.8,0,43.5,1025.6,0,0,0,0,32,35,3.2,2.6,93,0,0,4.8,2024-08-25T17:00:00+00:00,PT60M
34,0.3,68,0,0,0,0,0,21.1,0,0,0,0,34.1,0,46.9,1025.9,0,0,0,0,41,44,3.4,2.3,105,3,0,4.6,2024-08-25T18:00:00+00:00,PT60M
34,0.3,58,0,0,0,0,0,21.4,0,0,0,0,33.9,0,48.9,1026.5,0,0,0,0,42,45,3.4,2.1,117,18,0,4.1,2024-08-25T19:00:00+00:00,PT60M
33,0.3,45,0,0,0,0,4.8,21.7,0,0,0,0,33.5,0,52,1026.8,0,0,0,0,38,39,3.3,2,127,60,0,3.3,2024-08-25T20:00:00+00:00,PT60M
32,0.3,29,0,0,0,0,10.8,22.4,0,0,0,0,33.5,0,58.4,1026.8,0,0,0,0,34,29,3.1,2,135,132,0,2.8,2024-08-25T21:00:00+00:00,PT60M
30,0.3,8,0,0,0,0,11.4,22.7,0,0,0,0,34,0,63.1,1026.8,0,0,0,0,27,17,2.5,1.7,139,240,0,2.8,2024-08-25T22:00:00+00:00,PT60M
30,0.3,-14,0,0,0,0,18,22.6,0,0,0,0,34.6,0,65.7,1026.8,0,0,0,0,22,10,2,1.5,138,378,0,2.8,2024-08-25T23:00:00+00:00,PT60M
29,0.3,-34,0,0,0,0,17.6,23,0,0,0,0,35,0,69.1,1026.7,0,0,0,0,25,14,1.9,1.4,133,540,0,2.6,2024-08-26T00:00:00+00:00,PT60M
29,0.3,-49,0,0,0,0,15.8,23.3,0,0,0,0,34.8,0,71.6,1026.8,0,0,0,0,35,24,1.7,1.3,124,716,0,2.3,2024-08-26T01:00:00+00:00,PT60M
29,0.3,-61,0,0,0,0,14.4,23.2,0,0,0,0,33.8,0,72.6,1026.8,0,0,0,0,48,31,1.3,1.1,114,867,0,2,2024-08-26T02:00:00+00:00,PT60M
29,0.3,-70,0,0,0,0,12.8,23.6,0,0,0,0,32.2,0,73.8,1026.9,0,0,0,0,60,38,1.1,0.8,102,1016,0,2,2024-08-26T03:00:00+00:00,PT60M
29,0.3,-78,12,21,14,12,15.4,24.1,12,19,14,11,30.6,0,74.7,1027.3,0,0,0,0,81,53,0.9,0.6,89,1159,0,1.8,2024-08-26T04:00:00+00:00,PT60M
30,0.3,-85,79,296,154,136,0,24.5,79,296,154,136,29.5,0,74.3,1027.7,0,0,0,0,119,110,1,0.5,77,1213,0,1.8,2024-08-26T05:00:00+00:00,PT60M
30,0.3,-93,128,538,370,358,0,24.2,128,538,370,358,29.1,0,70.3,1028.2,0,0,0,0,143,146,1.7,1.3,64,956,0,2.6,2024-08-26T06:00:00+00:00,PT60M
31,0.3,-101,154,672,581,590,0,23.2,154,672,581,590,29.1,0,63.6,1028.4,0,0,0,0,152,150,2.4,2.1,51,532,0,4.4,2024-08-26T07:00:00+00:00,PT60M
32,0.3,-113,168,749,756,786,0,22.3,168,749,756,786,29.1,0,55.2,1028.4,0,0,0,0,154,151,2.9,2.6,38,238,0,5.8,2024-08-26T08:00:00+00:00,PT60M
34,0.3,-132,178,787,876,922,0,20.7,178,787,876,922,29.4,0,45.3,1028.3,0,0,0,0,157,154,2.9,2.7,27,76,0,6.4,2024-08-26T09:00:00+00:00,PT60M
36,0.3,-164,182,801,933,986,0,18.8,182,801,933,986,30.7,0,37,1028,0,0,0,0,163,158,2.5,2.4,20,28,0,7,2024-08-26T10:00:00+00:00,PT60M
37,0.3,154,185,790,919,971,0,18.4,185,790,919,971,32.4,0,33.7,1027.5,0,0,0,0,180,171,2.1,1.9,22,18,0,7.3,2024-08-26T11:00:00+00:00,PT60M
38,0.3,126,189,750,839,880,0,18.4,189,750,839,880,33,0,32.8,1027,0,0,0,0,199,188,2,1.7,30,15,0,7.4,2024-08-26T12:00:00+00:00,PT60M
38,0.3,110,212,631,685,707,0,18.4,212,631,685,707,32.7,0,32.2,1026.6,0,0,0,0,212,199,1.8,1.5,42,20,0,7.4,2024-08-26T13:00:00+00:00,PT60M
