datetime,ghi,location,latitude,longitude
2023-09-26,6602.438,madagascar_location1,-25.053564,46.947956
2023-09-27,6794.79,madagascar_location1,-25.053564,46.947956
2023-09-28,6622.303,madagascar_location1,-25.053564,46.947956
2023-09-29,6669.22,madagascar_location1,-25.053564,46.947956
2023-09-30,4448.012,madagascar_location1,-25.053564,46.947956
2023-10-01,6119.064,madagascar_location1,-25.053564,46.947956
2023-10-02,1070.273,madagascar_location1,-25.053564,46.947956
2023-10-03,6695.427,madagascar_location1,-25.053564,46.947956
2023-10-04,7404.222,madagascar_location1,-25.053564,46.947956
2023-10-05,7325.545,madagascar_location1,-25.053564,46.947956
2023-10-06,7312.183,madagascar_location1,-25.053564,46.947956
2023-10-07,7357.671,madagascar_location1,-25.053564,46.947956
2023-10-08,7025.021,madagascar_location1,-25.053564,46.947956
2023-10-09,6855.277,madagascar_location1,-25.053564,46.947956
2023-10-10,6408.466,madagascar_location1,-25.053564,46.947956
2023-10-11,2263.677,madagascar_location1,-25.053564,46.947956
2023-10-12,1409.026,madagascar_location1,-25.053564,46.947956
2023-10-13,5930.807,madagascar_location1,-25.053564,46.947956
2023-10-14,5728.984,madagascar_location1,-25.053564,46.947956
2023-10-15,3259.703,madagascar_location1,-25.053564,46.947956
2023-10-16,3334.308,madagascar_location1,-25.053564,46.947956
2023-10-17,2886.089,madagascar_location1,-25.053564,46.947956
2023-10-18,3897.476,madagascar_location1,-25.053564,46.947956
2023-10-19,3516.357,madagascar_location1,-25.053564,46.947956
2023-10-20,7124.481,madagascar_location1,-25.053564,46.947956
2023-10-21,7677.711,madagascar_location1,-25.053564,46.947956
2023-10-22,7149.776,madagascar_location1,-25.053564,46.947956
2023-10-23,7144.905,madagascar_location1,-25.053564,46.947956
2023-10-24,6281.401,madagascar_location1,-25.053564,46.947956
2023-10-25,3810.412,madagascar_location1,-25.053564,46.947956
2023-10-26,4843.503,madagascar_location1,-25.053564,46.947956
2023-10-27,7234.906,madagascar_location1,-25.053564,46.947956
2023-10-28,7607.956,madagascar_location1,-25.053564,46.947956
2023-10-29,6200.688,madagascar_location1,-25.053564,46.947956
2023-10-30,4935.225,madagascar_location1,-25.053564,46.947956
2023-10-31,1475.12,madagascar_location1,-25.053564,46.947956
2023-11-01,1479.6,madagascar_location1,-25.053564,46.947956
2023-11-02,1999.655,madagascar_location1,-25.053564,46.947956
2023-11-03,2500.038,madagascar_location1,-25.053564,46.947956
2023-11-04,4613.437,madagascar_location1,-25.053564,46.947956
2023-11-05,5372.74,madagascar_location1,-25.053564,46.947956
2023-11-06,7222.267,madagascar_location1,-25.053564,46.947956
2023-11-07,8036.799,madagascar_location1,-25.053564,46.947956
2023-11-08,7649.743,madagascar_location1,-25.053564,46.947956
2023-11-09,4228.903,madagascar_location1,-25.053564,46.947956
2023-11-10,4158.564,madagascar_location1,-25.053564,46.947956
2023-11-11,8292.356,madagascar_location1,-25.053564,46.947956
2023-11-12,8473.445,madagascar_location1,-25.053564,46.947956
2023-11-13,8020.995,madagascar_location1,-25.053564,46.947956
2023-11-14,4370.98,madagascar_location1,-25.053564,46.947956
2023-11-15,1344.858,madagascar_location1,-25.053564,46.947956
2023-11-16,3514.482,madagascar_location1,-25.053564,46.947956
2023-11-17,6372.035,madagascar_location1,-25.053564,46.947956
2023-11-18,7939.358,madagascar_location1,-25.053564,46.947956
2023-11-19,8199.827,madagascar_location1,-25.053564,46.947956
2023-11-20,8067.646,madagascar_location1,-25.053564,46.947956
2023-11-21,8421.06,madagascar_location1,-25.053564,46.947956
2023-11-22,8403.992,madagascar_location1,-25.053564,46.947956
2023-11-23,7747.43,madagascar_location1,-25.053564,46.947956
2023-11-24,8479.415,madagascar_location1,-25.053564,46.947956
2023-11-25,7548.244,madagascar_location1,-25.053564,46.947956
2023-11-26,8274.011,madagascar_location1,-25.053564,46.947956
2023-11-27,8377.45,madagascar_location1,-25.053564,46.947956
2023-11-28,8490.647,madagascar_location1,-25.053564,46.947956
2023-11-29,8025.486,madagascar_location1,-25.053564,46.947956
2023-11-30,3752.872,madagascar_location1,-25.053564,46.947956
2023-12-01,1675.577,madagascar_location1,-25.053564,46.947956
2023-12-02,2996.813,madagascar_location1,-25.053564,46.947956
2023-12-03,8601.411,madagascar_location1,-25.053564,46.947956
2023-12-04,7933.92,madagascar_location1,-25.053564,46.947956
2023-12-05,8040.522,madagascar_location1,-25.053564,46.947956
2023-12-06,7544.655,madagascar_location1,-25.053564,46.947956
2023-12-07,6916.299,madagascar_location1,-25.053564,46.947956
2023-12-08,8291.623,madagascar_location1,-25.053564,46.947956
2023-12-09,5216.561,madagascar_location1,-25.053564,46.947956
2023-12-10,8465.932,madagascar_location1,-25.053564,46.947956
2023-12-14,8160.41,madagascar_location1,-25.053564,46.947956
2023-12-15,8416.654,madagascar_location1,-25.053564,46.947956
2023-12-16,7478.912,madagascar_location1,-25.053564,46.947956
2023-12-17,5533.447,madagascar_location1,-25.053564,46.947956
2023-12-18,8211.106,madagascar_location1,-25.053564,46.947956
2023-12-19,7051.37,madagascar_location1,-25.053564,46.947956
2023-12-20,8468.255,madagascar_location1,-25.053564,46.947956
2023-12-21,8161.001,madagascar_location1,-25.053564,46.947956
2023-12-22,6675.578,madagascar_location1,-25.053564,46.947956
2023-12-23,5070.904,madagascar_location1,-25.053564,46.947956
2023-12-24,8404.246,madagascar_location1,-25.053564,46.947956
2023-12-25,8654.352,madagascar_location1,-25.053564,46.947956
2023-12-26,7747.834,madagascar_location1,-25.053564,46.947956
2023-12-27,7468.761,madagascar_location1,-25.053564,46.947956
2023-12-28,4299.739,madagascar_location1,-25.053564,46.947956
2023-12-29,2646.715,madagascar_location1,-25.053564,46.947956
2023-12-30,3260.266,madagascar_location1,-25.053564,46.947956
2023-12-31,2132.658,madagascar_location1,-25.053564,46.947956
2024-01-01,2643.349,madagascar_location1,-25.053564,46.947956
2024-01-02,2378.277,madagascar_location1,-25.053564,46.947956
2024-01-03,2939.095,madagascar_location1,-25.053564,46.947956
2024-01-04,4970.644,madagascar_location1,-25.053564,46.947956
2024-01-05,4691.723,madagascar_location1,-25.053564,46.947956
2024-01-06,5739.021,madagascar_location1,-25.053564,46.947956
2024-01-07,7965.152,madagascar_location1,-25.053564,46.947956
2024-01-08,7491.817,madagascar_location1,-25.053564,46.947956
2024-01-09,7040.516,madagascar_location1,-25.053564,46.947956
2024-01-10,8713.354,madagascar_location1,-25.053564,46.947956
2024-01-11,8363.346,madagascar_location1,-25.053564,46.947956
2024-01-12,7551.574,madagascar_location1,-25.053564,46.947956
2024-01-13,7737.419,madagascar_location1,-25.053564,46.947956
2024-01-14,8369.839,madagascar_location1,-25.053564,46.947956
2024-01-15,5997.519,madagascar_location1,-25.053564,46.947956
2024-01-16,4641.873,madagascar_location1,-25.053564,46.947956
2024-01-17,3150.804,madagascar_location1,-25.053564,46.947956
2024-01-18,7615.718,madagascar_location1,-25.053564,46.947956
2024-01-19,7962.908,madagascar_location1,-25.053564,46.947956
2024-01-20,6139.406,madagascar_location1,-25.053564,46.947956
2024-01-21,5360.27,madagascar_location1,-25.053564,46.947956
2024-01-22,7208.199,madagascar_location1,-25.053564,46.947956
2024-01-23,6487.436,madagascar_location1,-25.053564,46.947956
2024-01-24,6412.11,madagascar_location1,-25.053564,46.947956
2024-01-25,6422.141,madagascar_location1,-25.053564,46.947956
2024-01-26,7111.474,madagascar_location1,-25.053564,46.947956
2024-01-27,8201.467,madagascar_location1,-25.053564,46.947956
2024-01-28,7560.421,madagascar_location1,-25.053564,46.947956
2024-01-29,6204.952,madagascar_location1,-25.053564,46.947956
2024-01-30,6108.232,madagascar_location1,-25.053564,46.947956
2024-01-31,4802.108,madagascar_location1,-25.053564,46.947956
2024-02-01,3655.095,madagascar_location1,-25.053564,46.947956
2024-02-02,3663.766,madagascar_location1,-25.053564,46.947956
2024-02-03,7356.57,madagascar_location1,-25.053564,46.947956
2024-02-04,7553.634,madagascar_location1,-25.053564,46.947956
2024-02-05,4927.727,madagascar_location1,-25.053564,46.947956
2024-02-06,6563.118,madagascar_location1,-25.053564,46.947956
2024-02-07,6907.524,madagascar_location1,-25.053564,46.947956
2024-02-08,6924.794,madagascar_location1,-25.053564,46.947956
2024-02-09,6031.718,madagascar_location1,-25.053564,46.947956
2024-02-10,6794.33,madagascar_location1,-25.053564,46.947956
2024-02-11,5840.498,madagascar_location1,-25.053564,46.947956
2024-02-12,6905.895,madagascar_location1,-25.053564,46.947956
2024-02-13,2693.613,madagascar_location1,-25.053564,46.947956
2024-02-14,4846.616,madagascar_location1,-25.053564,46.947956
2024-02-15,4106.042,madagascar_location1,-25.053564,46.947956
2024-02-16,5483.484,madagascar_location1,-25.053564,46.947956
