Day,Temperature,Temperature (SAT),Rain
"",Degree Celsius,Degree Celsius,mm
01-April-20,26.15,24.00,0.00
02-April-20,26.30,24.27,0.00
03-April-20,26.24,24.30,0.00
04-April-20,26.11,24.28,0.00
05-April-20,25.84,24.72,0.00
06-April-20,25.65,24.65,0.00
07-April-20,26.64,24.55,0.00
08-April-20,26.78,24.50,0.00
09-April-20,26.85,24.20,0.00
10-April-20,26.30,23.78,0.00
11-April-20,26.27,23.23,0.00
12-April-20,24.43,23.32,8.40
13-April-20,22.81,22.53,5.60
14-April-20,23.01,23.34,0.00
15-April-20,24.36,23.01,0.00
16-April-20,24.93,23.43,15.20
17-April-20,23.96,21.22,7.00
18-April-20,22.48,20.75,2.60
19-April-20,22.66,22.29,17.20
20-April-20,20.81,21.58,5.60
21-April-20,22.32,20.94,0.20
22-April-20,22.69,21.90,6.80
23-April-20,22.33,22.66,0.20
24-April-20,23.37,21.89,0.00
25-April-20,24.03,22.37,0.00
26-April-20,24.00,22.11,0.00
27-April-20,24.39,22.68,10.40
28-April-20,22.54,23.56,9.80
29-April-20,23.52,22.29,6.40
30-April-20,22.87,23.03,4.60
Average,24.36,23.05,
Maximum,26.85,24.72,17.20
Minimum,20.81,20.75,0.00
Total,,,100.00
Day,GHI (1) GHI (2),GHI (SAT),,GHI (1) vs (2),GHI (1) vs (SAT)
23 April '20,4.06 4.08,4.75,,-0.35,-16.98
24 April '20,5.54 5.56,5.53,,-0.34,0.18
25 April '20,5.93 5.95,6.45,,-0.35,-8.73
26 April '20,6.60 6.63,6.40,,-0.50,3.05
27 April '20,6.75 6.78,6.68,,-0.41,1.04
28 April '20,5.57 5.59,6.01,,-0.37,-7.86
29 April '20,7.04 7.07,6.72,,-0.41,4.58
30 April '20,5.98 6.00,5.94,,-0.32,0.79
Average,6.06 6.09,6.03,,0.38*,5.80*
Maximum,7.57 7.60,7.65,,-0.50,32.21
Minimum,2.18 2.19,1.78,,-0.23,0.18
Day,DHI (1) DHI (SAT),,DHI (1) vs (SAT)
"",2kWh/m 2 /day kWh/m /day,,%
01 April '20,2.16 2.35,,-8.80
02 April '20,1.24 1.74,,-40.46
03 April '20,1.88 2.08,,-10.79
04 April '20,2.33 2.53,,-8.64
05 April '20,2.80 2.74,,2.16
06 April '20,2.27 2.42,,-6.48
07 April '20,1.30 1.67,,-29.01
08 April '20,1.39 1.83,,-31.22
09 April '20,2.80 2.75,,2.03
10 April '20,2.25 2.96,,-31.52
11 April '20,2.05 2.98,,-44.90
12 April '20,2.71 3.27,,-20.64
13 April '20,3.16 3.11,,1.67
14 April '20,2.97 3.21,,-8.02
15 April '20,1.71 1.98,,-15.48
16 April '20,2.07 2.58,,-24.83
17 April '20,2.36 2.26,,4.09
18 April '20,3.12 2.39,,23.44
19 April '20,2.33 2.80,,-20.30
20 April '20,1.97 1.69,,14.18
21 April '20,3.44 2.38,,30.97
22 April '20,2.34 2.66,,-13.60
23 April '20,3.16 3.10,,1.85
24 April '20,3.20 2.77,,13.33
25 April '20,2.33 2.49,,-6.45
26 April '20,1.50 2.12,,-41.31
27 April '20,2.42 2.31,,4.58
28 April '20,2.33 2.42,,-3.77
29 April '20,2.26 2.05,,9.03
30 April '20,2.68 2.11,,21.21
Average,2.35 2.46,,16.49*
Maximum,3.44 3.27,,-44.90
Minimum,1.24 1.67,,1.67
Day,GTI (Clean) GTI (Soil),GTI (Monthly),,GTI (Clean) vs,GTI (Clean) vs
"",,,,(Soil),(Monthly)
"",2kWh/m 2 /day kWh/m 2 /day,kWh/m /day,,%,%
01 April '20,6.83 6.82,6.84,,0.14,-0.10
02 April '20,7.08 7.06,7.08,,0.31,0.00
03 April '20,6.36 6.33,6.35,,0.57,0.18
04 April '20,6.30 6.26,6.28,,0.63,0.37
05 April '20,6.30 6.24,6.26,,0.96,0.61
06 April '20,6.32 6.26,6.27,,1.04,0.84
07 April '20,6.84 6.75,6.77,,1.25,1.03
08 April '20,6.81 6.71,6.72,,1.48,1.31
09 April '20,6.28 6.16,6.18,,1.77,1.53
10 April '20,6.00 5.88,5.89,,2.01,1.86
11 April '20,5.77 5.65,5.65,,2.09,2.05
12 April '20,4.85 4.74,4.74,,2.24,2.22
13 April '20,4.86 4.85,4.86,,0.15,0.02
14 April '20,5.49 5.49,5.50,,0.08,-0.08
15 April '20,6.68 6.69,6.69,,-0.17,-0.11
16 April '20,5.60 5.59,5.59,,0.16,0.07
17 April '20,6.14 6.14,6.14,,-0.06,-0.03
18 April '20,4.40 4.41,4.40,,-0.32,-0.10
19 April '20,4.67 4.68,4.67,,-0.19,-0.07
20 April '20,2.13 2.14,2.13,,-0.20,-0.04
21 April '20,4.00 4.01,4.01,,-0.11,-0.05
22 April '20,5.13 5.14,5.13,,-0.19,-0.06
23 April '20,3.82 3.82,3.82,,-0.01,0.09
24 April '20,5.15 5.16,5.15,,-0.13,0.07
25 April '20,5.43 5.41,5.41,,0.30,0.28
26 April '20,6.02 5.99,5.99,,0.45,0.43
27 April '20,6.11 6.08,6.08,,0.40,0.46
28 April '20,5.11 5.11,5.11,,0.06,0.03
29 April '20,6.33 6.32,6.31,,0.08,0.27
30 April '20,5.46 5.46,5.46,,0.09,0.14
Average,5.61 5.58,5.58,,0.59*,0.48*
Maximum,7.08 7.06,7.08,,2.24,2.22
Minimum,2.13 2.14,2.13,,-0.01,0.00
