Temperature (C),Albedo,Clearsky DHI (W/m2),Clearsky DNI (W/m2),Clearsky GHI (W/m2),Clearsky GTI (W/m2),DHI (W/m2),DNI (W/m2),GHI (W/m2),GTI (W/m2),Date,Period
29,0.11,1,0,1,1,0,0,0,0,2021-02-20 19:00:00+00:00,PT60M
29,0.11,0,0,0,0,0,0,0,0,2021-02-20 20:00:00+00:00,PT60M
29,0.11,0,0,0,0,0,0,0,0,2021-02-20 21:00:00+00:00,PT60M
28,0.11,0,0,0,0,0,0,0,0,2021-02-20 22:00:00+00:00,PT60M
28,0.11,0,0,0,0,0,0,0,0,2021-02-20 23:00:00+00:00,PT60M
28,0.11,0,0,0,0,0,0,0,0,2021-02-21 00:00:00+00:00,PT60M
28,0.11,0,0,0,0,0,0,0,0,2021-02-21 01:00:00+00:00,PT60M
28,0.11,0,0,0,0,0,0,0,0,2021-02-21 02:00:00+00:00,PT60M
28,0.11,0,0,0,0,0,0,0,0,2021-02-21 03:00:00+00:00,PT60M
27,0.11,0,0,0,0,0,0,0,0,2021-02-21 04:00:00+00:00,PT60M
27,0.11,0,0,0,0,0,0,0,0,2021-02-21 05:00:00+00:00,PT60M
27,0.11,0,0,0,0,0,0,0,0,2021-02-21 06:00:00+00:00,PT60M
27,0.11,17,0,17,17,14,0,14,14,2021-02-21 07:00:00+00:00,PT60M
27,0.11,113,19,120,118,102,0,102,98,2021-02-21 08:00:00+00:00,PT60M
28,0.11,241,100,295,296,256,5,259,250,2021-02-21 09:00:00+00:00,PT60M
29,0.11,349,190,486,489,350,186,485,488,2021-02-21 10:00:00+00:00,PT60M
31,0.11,420,256,640,645,420,256,640,645,2021-02-21 11:00:00+00:00,PT60M
31,0.11,454,299,735,741,454,299,735,741,2021-02-21 12:00:00+00:00,PT60M
31,0.11,440,363,786,796,440,363,786,796,2021-02-21 13:00:00+00:00,PT60M
31,0.11,414,358,737,747,416,353,735,745,2021-02-21 14:00:00+00:00,PT60M
30,0.11,365,311,611,621,392,250,588,594,2021-02-21 15:00:00+00:00,PT60M
30,0.11,287,233,433,442,310,153,410,412,2021-02-21 16:00:00+00:00,PT60M
29,0.11,180,109,228,231,194,19,203,198,2021-02-21 17:00:00+00:00,PT60M
29,0.11,61,11,64,62,56,0,56,54,2021-02-21 18:00:00+00:00,PT60M
29,0.11,1,0,1,1,0,0,0,0,2021-02-21 19:00:00+00:00,PT60M
29,0.11,0,0,0,0,0,0,0,0,2021-02-21 20:00:00+00:00,PT60M
29,0.11,0,0,0,0,0,0,0,0,2021-02-21 21:00:00+00:00,PT60M
28,0.11,0,0,0,0,0,0,0,0,2021-02-21 22:00:00+00:00,PT60M
28,0.11,0,0,0,0,0,0,0,0,2021-02-21 23:00:00+00:00,PT60M
28,0.11,0,0,0,0,0,0,0,0,2021-02-22 00:00:00+00:00,PT60M
28,0.11,0,0,0,0,0,0,0,0,2021-02-22 01:00:00+00:00,PT60M
28,0.11,0,0,0,0,0,0,0,0,2021-02-22 02:00:00+00:00,PT60M
28,0.11,0,0,0,0,0,0,0,0,2021-02-22 03:00:00+00:00,PT60M
27,0.11,0,0,0,0,0,0,0,0,2021-02-22 04:00:00+00:00,PT60M
27,0.11,0,0,0,0,0,0,0,0,2021-02-22 05:00:00+00:00,PT60M
27,0.11,0,0,0,0,0,0,0,0,2021-02-22 06:00:00+00:00,PT60M
27,0.11,18,1,18,18,15,0,15,14,2021-02-22 07:00:00+00:00,PT60M
27,0.11,114,20,121,119,102,0,102,99,2021-02-22 08:00:00+00:00,PT60M
28,0.11,243,102,299,299,252,36,273,268,2021-02-22 09:00:00+00:00,PT60M
30,0.11,350,191,488,491,350,191,488,491,2021-02-22 10:00:00+00:00,PT60M
31,0.11,419,257,640,644,419,257,640,644,2021-02-22 11:00:00+00:00,PT60M
31,0.11,456,292,730,735,456,292,730,735,2021-02-22 12:00:00+00:00,PT60M
31,0.11,462,299,747,751,462,299,747,751,2021-02-22 13:00:00+00:00,PT60M
31,0.11,439,275,688,692,440,273,687,691,2021-02-22 14:00:00+00:00,PT60M
30,0.11,385,223,562,565,402,182,546,546,2021-02-22 15:00:00+00:00,PT60M
30,0.11,295,143,385,386,327,34,348,340,2021-02-22 16:00:00+00:00,PT60M
29,0.11,173,51,195,194,174,0,174,168,2021-02-22 17:00:00+00:00,PT60M
29,0.11,54,3,55,53,50,1,50,49,2021-02-22 18:00:00+00:00,PT60M
29,0.11,1,0,1,1,0,0,0,0,2021-02-22 19:00:00+00:00,PT60M
29,0.11,0,0,0,0,0,0,0,0,2021-02-22 20:00:00+00:00,PT60M
29,0.11,0,0,0,0,0,0,0,0,2021-02-22 21:00:00+00:00,PT60M
28,0.11,0,0,0,0,0,0,0,0,2021-02-22 22:00:00+00:00,PT60M
28,0.11,0,0,0,0,0,0,0,0,2021-02-22 23:00:00+00:00,PT60M
28,0.11,0,0,0,0,0,0,0,0,2021-02-23 00:00:00+00:00,PT60M
28,0.11,0,0,0,0,0,0,0,0,2021-02-23 01:00:00+00:00,PT60M
28,0.11,0,0,0,0,0,0,0,0,2021-02-23 02:00:00+00:00,PT60M
28,0.11,0,0,0,0,0,0,0,0,2021-02-23 03:00:00+00:00,PT60M
27,0.11,0,0,0,0,0,0,0,0,2021-02-23 04:00:00+00:00,PT60M
27,0.11,0,0,0,0,0,0,0,0,2021-02-23 05:00:00+00:00,PT60M
27,0.11,0,0,0,0,0,0,0,0,2021-02-23 06:00:00+00:00,PT60M
27,0.11,18,0,18,17,14,0,14,14,2021-02-23 07:00:00+00:00,PT60M
28,0.11,114,20,121,119,105,0,105,101,2021-02-23 08:00:00+00:00,PT60M
29,0.11,241,100,296,295,260,1,261,252,2021-02-23 09:00:00+00:00,PT60M
30,0.11,346,190,484,486,370,120,460,456,2021-02-23 10:00:00+00:00,PT60M
31,0.11,415,255,634,637,415,255,634,637,2021-02-23 11:00:00+00:00,PT60M
31,0.11,450,291,724,727,450,291,724,727,2021-02-23 12:00:00+00:00,PT60M
30,0.11,457,298,742,745,457,298,742,745,2021-02-23 13:00:00+00:00,PT60M
30,0.11,436,275,685,688,438,271,684,687,2021-02-23 14:00:00+00:00,PT60M
30,0.11,383,224,561,564,428,113,519,513,2021-02-23 15:00:00+00:00,PT60M
31,0.11,294,144,385,386,329,20,343,333,2021-02-23 16:00:00+00:00,PT60M
30,0.11,173,52,196,194,176,20,184,180,2021-02-23 17:00:00+00:00,PT60M
29,0.11,54,3,55,53,47,0,47,45,2021-02-23 18:00:00+00:00,PT60M
29,0.11,1,0,1,1,0,0,0,0,2021-02-23 19:00:00+00:00,PT60M
29,0.11,0,0,0,0,0,0,0,0,2021-02-23 20:00:00+00:00,PT60M
29,0.11,0,0,0,0,0,0,0,0,2021-02-23 21:00:00+00:00,PT60M
28,0.11,0,0,0,0,0,0,0,0,2021-02-23 22:00:00+00:00,PT60M
28,0.11,0,0,0,0,0,0,0,0,2021-02-23 23:00:00+00:00,PT60M
28,0.11,0,0,0,0,0,0,0,0,2021-02-24 00:00:00+00:00,PT60M
28,0.11,0,0,0,0,0,0,0,0,2021-02-24 01:00:00+00:00,PT60M
28,0.11,0,0,0,0,0,0,0,0,2021-02-24 02:00:00+00:00,PT60M
28,0.11,0,0,0,0,0,0,0,0,2021-02-24 03:00:00+00:00,PT60M
28,0.11,0,0,0,0,0,0,0,0,2021-02-24 04:00:00+00:00,PT60M
28,0.11,0,0,0,0,0,0,0,0,2021-02-24 05:00:00+00:00,PT60M
28,0.11,0,0,0,0,0,0,0,0,2021-02-24 06:00:00+00:00,PT60M
27,0.11,18,0,18,17,17,0,17,16,2021-02-24 07:00:00+00:00,PT60M
28,0.11,116,24,124,122,107,0,107,103,2021-02-24 08:00:00+00:00,PT60M
28,0.11,240,105,297,297,252,39,276,270,2021-02-24 09:00:00+00:00,PT60M
30,0.11,344,186,480,481,344,186,480,481,2021-02-24 10:00:00+00:00,PT60M
31,0.11,413,251,630,632,465,136,581,574,2021-02-24 11:00:00+00:00,PT60M
31,0.11,449,286,719,721,541,10,551,533,2021-02-24 12:00:00+00:00,PT60M
31,0.11,456,292,735,737,477,250,717,716,2021-02-24 13:00:00+00:00,PT60M
31,0.11,433,269,678,680,438,259,674,675,2021-02-24 14:00:00+00:00,PT60M
30,0.11,380,219,554,555,428,96,506,498,2021-02-24 15:00:00+00:00,PT60M
29,0.11,291,140,380,380,293,100,359,356,2021-02-24 16:00:00+00:00,PT60M
29,0.11,171,51,193,191,170,20,178,174,2021-02-24 17:00:00+00:00,PT60M
29,0.11,54,3,54,53,43,0,43,42,2021-02-24 18:00:00+00:00,PT60M
29,0.11,1,0,1,1,0,0,0,0,2021-02-24 19:00:00+00:00,PT60M
29,0.11,0,0,0,0,0,0,0,0,2021-02-24 20:00:00+00:00,PT60M
29,0.11,0,0,0,0,0,0,0,0,2021-02-24 21:00:00+00:00,PT60M
28,0.11,0,0,0,0,0,0,0,0,2021-02-24 22:00:00+00:00,PT60M
28,0.11,0,0,0,0,0,0,0,0,2021-02-24 23:00:00+00:00,PT60M
28,0.11,0,0,0,0,0,0,0,0,2021-02-25 00:00:00+00:00,PT60M
28,0.11,0,0,0,0,0,0,0,0,2021-02-25 01:00:00+00:00,PT60M
28,0.11,0,0,0,0,0,0,0,0,2021-02-25 02:00:00+00:00,PT60M
27,0.11,0,0,0,0,0,0,0,0,2021-02-25 03:00:00+00:00,PT60M
27,0.11,0,0,0,0,0,0,0,0,2021-02-25 04:00:00+00:00,PT60M
27,0.11,0,0,0,0,0,0,0,0,2021-02-25 05:00:00+00:00,PT60M
27,0.11,0,0,0,0,0,0,0,0,2021-02-25 06:00:00+00:00,PT60M
27,0.11,18,0,18,17,12,0,12,11,2021-02-25 07:00:00+00:00,PT60M
27,0.11,114,20,121,119,98,0,98,95,2021-02-25 08:00:00+00:00,PT60M
28,0.11,240,100,295,294,244,66,282,278,2021-02-25 09:00:00+00:00,PT60M
30,0.11,344,190,483,484,402,28,423,411,2021-02-25 10:00:00+00:00,PT60M
31,0.11,412,259,636,638,476,78,544,533,2021-02-25 11:00:00+00:00,PT60M
31,0.11,442,311,736,739,472,253,710,709,2021-02-25 12:00:00+00:00,PT60M
31,0.11,416,402,802,809,417,400,801,808,2021-02-25 13:00:00+00:00,PT60M
31,0.11,389,402,755,763,390,400,754,762,2021-02-25 14:00:00+00:00,PT60M
31,0.11,352,334,619,627,396,230,581,582,2021-02-25 15:00:00+00:00,PT60M
31,0.11,290,165,395,396,332,23,348,338,2021-02-25 16:00:00+00:00,PT60M
29,0.11,174,62,201,200,149,0,149,143,2021-02-25 17:00:00+00:00,PT60M
28,0.11,56,4,57,55,24,0,24,23,2021-02-25 18:00:00+00:00,PT60M
27,0.11,1,0,1,1,0,0,0,0,2021-02-25 19:00:00+00:00,PT60M
27,0.11,0,0,0,0,0,0,0,0,2021-02-25 20:00:00+00:00,PT60M
27,0.11,0,0,0,0,0,0,0,0,2021-02-25 21:00:00+00:00,PT60M
27,0.11,0,0,0,0,0,0,0,0,2021-02-25 22:00:00+00:00,PT60M
27,0.11,0,0,0,0,0,0,0,0,2021-02-25 23:00:00+00:00,PT60M
27,0.11,0,0,0,0,0,0,0,0,2021-02-26 00:00:00+00:00,PT60M
27,0.11,0,0,0,0,0,0,0,0,2021-02-26 01:00:00+00:00,PT60M
27,0.11,0,0,0,0,0,0,0,0,2021-02-26 02:00:00+00:00,PT60M
27,0.11,0,0,0,0,0,0,0,0,2021-02-26 03:00:00+00:00,PT60M
27,0.11,0,0,0,0,0,0,0,0,2021-02-26 04:00:00+00:00,PT60M
27,0.11,0,0,0,0,0,0,0,0,2021-02-26 05:00:00+00:00,PT60M
27,0.11,0,0,0,0,0,0,0,0,2021-02-26 06:00:00+00:00,PT60M
27,0.11,20,1,20,19,15,0,15,14,2021-02-26 07:00:00+00:00,PT60M
27,0.11,124,45,140,139,108,1,109,105,2021-02-26 08:00:00+00:00,PT60M
28,0.11,244,147,324,325,245,143,323,324,2021-02-26 09:00:00+00:00,PT60M
30,0.11,347,192,488,488,347,192,488,488,2021-02-26 10:00:00+00:00,PT60M
31,0.11,415,258,639,640,415,258,639,640,2021-02-26 11:00:00+00:00,PT60M
31,0.11,450,293,728,728,450,293,728,728,2021-02-26 12:00:00+00:00,PT60M
31,0.11,455,304,747,748,455,304,747,748,2021-02-26 13:00:00+00:00,PT60M
31,0.11,433,282,689,690,433,282,689,690,2021-02-26 14:00:00+00:00,PT60M
31,0.11,381,224,560,560,381,224,560,560,2021-02-26 15:00:00+00:00,PT60M
31,0.11,293,143,384,383,308,56,347,340,2021-02-26 16:00:00+00:00,PT60M
30,0.11,172,53,196,194,120,0,120,116,2021-02-26 17:00:00+00:00,PT60M
29,0.11,54,3,55,54,44,0,44,43,2021-02-26 18:00:00+00:00,PT60M
29,0.11,1,0,1,1,0,0,0,0,2021-02-26 19:00:00+00:00,PT60M
29,0.11,0,0,0,0,0,0,0,0,2021-02-26 20:00:00+00:00,PT60M
29,0.11,0,0,0,0,0,0,0,0,2021-02-26 21:00:00+00:00,PT60M
28,0.11,0,0,0,0,0,0,0,0,2021-02-26 22:00:00+00:00,PT60M
28,0.11,0,0,0,0,0,0,0,0,2021-02-26 23:00:00+00:00,PT60M
28,0.11,0,0,0,0,0,0,0,0,2021-02-27 00:00:00+00:00,PT60M
28,0.11,0,0,0,0,0,0,0,0,2021-02-27 01:00:00+00:00,PT60M
28,0.11,0,0,0,0,0,0,0,0,2021-02-27 02:00:00+00:00,PT60M
28,0.11,0,0,0,0,0,0,0,0,2021-02-27 03:00:00+00:00,PT60M
27,0.11,0,0,0,0,0,0,0,0,2021-02-27 04:00:00+00:00,PT60M
27,0.11,0,0,0,0,0,0,0,0,2021-02-27 05:00:00+00:00,PT60M
27,0.11,0,0,0,0,0,0,0,0,2021-02-27 06:00:00+00:00,PT60M
27,0.11,20,1,20,20,17,0,17,16,2021-02-27 07:00:00+00:00,PT60M
28,0.11,125,47,141,140,124,34,137,135,2021-02-27 08:00:00+00:00,PT60M
29,0.11,243,168,335,337,243,168,335,337,2021-02-27 09:00:00+00:00,PT60M
30,0.11,333,272,532,536,360,202,508,508,2021-02-27 10:00:00+00:00,PT60M
31,0.11,389,343,687,692,390,342,687,691,2021-02-27 11:00:00+00:00,PT60M
31,0.11,419,377,776,780,419,377,776,780,2021-02-27 12:00:00+00:00,PT60M
31,0.11,435,355,778,780,435,355,778,780,2021-02-27 13:00:00+00:00,PT60M
31,0.11,415,335,721,723,415,335,721,723,2021-02-27 14:00:00+00:00,PT60M
31,0.11,367,286,596,599,367,286,596,599,2021-02-27 15:00:00+00:00,PT60M
30,0.11,290,190,411,413,290,190,411,413,2021-02-27 16:00:00+00:00,PT60M
30,0.11,178,81,213,213,178,81,213,213,2021-02-27 17:00:00+00:00,PT60M
29,0.11,58,6,60,58,57,6,59,57,2021-02-27 18:00:00+00:00,PT60M
29,0.11,1,0,1,1,0,0,0,0,2021-02-27 19:00:00+00:00,PT60M
28,0.11,0,0,0,0,0,0,0,0,2021-02-27 20:00:00+00:00,PT60M
28,0.11,0,0,0,0,0,0,0,0,2021-02-27 21:00:00+00:00,PT60M
28,0.11,0,0,0,0,0,0,0,0,2021-02-27 22:00:00+00:00,PT60M
27,0.11,0,0,0,0,0,0,0,0,2021-02-27 23:00:00+00:00,PT60M
28,0.11,0,0,0,0,0,0,0,0,2021-02-28 00:00:00+00:00,PT60M
28,0.11,0,0,0,0,0,0,0,0,2021-02-28 01:00:00+00:00,PT60M
28,0.11,0,0,0,0,0,0,0,0,2021-02-28 02:00:00+00:00,PT60M
27,0.11,0,0,0,0,0,0,0,0,2021-02-28 03:00:00+00:00,PT60M
27,0.11,0,0,0,0,0,0,0,0,2021-02-28 04:00:00+00:00,PT60M
27,0.11,0,0,0,0,0,0,0,0,2021-02-28 05:00:00+00:00,PT60M
27,0.11,0,0,0,0,0,0,0,0,2021-02-28 06:00:00+00:00,PT60M
27,0.11,19,0,19,18,10,0,10,10,2021-02-28 07:00:00+00:00,PT60M
28,0.11,117,21,124,122,98,0,98,94,2021-02-28 08:00:00+00:00,PT60M
28,0.11,243,103,301,299,247,79,292,289,2021-02-28 09:00:00+00:00,PT60M
30,0.11,348,193,489,488,378,110,460,454,2021-02-28 10:00:00+00:00,PT60M
31,0.11,415,258,640,639,422,243,635,632,2021-02-28 11:00:00+00:00,PT60M
31,0.11,450,295,730,729,455,286,727,725,2021-02-28 12:00:00+00:00,PT60M
30,0.11,444,338,770,770,444,338,770,770,2021-02-28 13:00:00+00:00,PT60M
30,0.11,417,335,724,725,417,335,724,725,2021-02-28 14:00:00+00:00,PT60M
30,0.11,370,285,598,600,370,285,598,600,2021-02-28 15:00:00+00:00,PT60M
30,0.11,292,193,415,416,292,192,414,415,2021-02-28 16:00:00+00:00,PT60M
29,0.11,178,79,213,212,183,52,208,205,2021-02-28 17:00:00+00:00,PT60M
29,0.11,58,5,59,57,56,4,57,55,2021-02-28 18:00:00+00:00,PT60M
29,0.11,1,0,1,1,0,0,0,0,2021-02-28 19:00:00+00:00,PT60M
29,0.11,0,0,0,0,0,0,0,0,2021-02-28 20:00:00+00:00,PT60M
28,0.11,0,0,0,0,0,0,0,0,2021-02-28 21:00:00+00:00,PT60M
28,0.11,0,0,0,0,0,0,0,0,2021-02-28 22:00:00+00:00,PT60M
28,0.11,0,0,0,0,0,0,0,0,2021-02-28 23:00:00+00:00,PT60M
28,0.11,0,0,0,0,0,0,0,0,2021-03-01 00:00:00+00:00,PT60M
28,0.11,0,0,0,0,0,0,0,0,2021-03-01 01:00:00+00:00,PT60M
28,0.11,0,0,0,0,0,0,0,0,2021-03-01 02:00:00+00:00,PT60M
27,0.11,0,0,0,0,0,0,0,0,2021-03-01 03:00:00+00:00,PT60M
27,0.11,0,0,0,0,0,0,0,0,2021-03-01 04:00:00+00:00,PT60M
27,0.11,0,0,0,0,0,0,0,0,2021-03-01 05:00:00+00:00,PT60M
27,0.11,0,0,0,0,0,0,0,0,2021-03-01 06:00:00+00:00,PT60M
27,0.11,20,0,20,20,17,0,17,17,2021-03-01 07:00:00+00:00,PT60M
28,0.11,124,35,136,134,120,7,123,119,2021-03-01 08:00:00+00:00,PT60M
29,0.11,247,137,322,322,247,136,322,322,2021-03-01 09:00:00+00:00,PT60M
30,0.11,344,234,516,516,344,234,516,516,2021-03-01 10:00:00+00:00,PT60M
31,0.11,407,297,666,666,407,297,666,666,2021-03-01 11:00:00+00:00,PT60M
31,0.11,445,316,745,744,445,316,745,744,2021-03-01 12:00:00+00:00,PT60M
31,0.11,459,297,746,743,459,297,746,743,2021-03-01 13:00:00+00:00,PT60M
31,0.11,436,275,688,686,436,275,688,686,2021-03-01 14:00:00+00:00,PT60M
31,0.11,383,224,562,560,383,224,562,560,2021-03-01 15:00:00+00:00,PT60M
31,0.11,294,144,386,384,294,144,386,384,2021-03-01 16:00:00+00:00,PT60M
30,0.11,173,52,196,193,173,52,196,193,2021-03-01 17:00:00+00:00,PT60M
29,0.11,54,3,55,53,53,3,54,52,2021-03-01 18:00:00+00:00,PT60M
29,0.11,1,0,1,1,0,0,0,0,2021-03-01 19:00:00+00:00,PT60M
29,0.11,0,0,0,0,0,0,0,0,2021-03-01 20:00:00+00:00,PT60M
29,0.11,0,0,0,0,0,0,0,0,2021-03-01 21:00:00+00:00,PT60M
28,0.11,0,0,0,0,0,0,0,0,2021-03-01 22:00:00+00:00,PT60M
28,0.11,0,0,0,0,0,0,0,0,2021-03-01 23:00:00+00:00,PT60M
28,0.11,0,0,0,0,0,0,0,0,2021-03-02 00:00:00+00:00,PT60M
28,0.11,0,0,0,0,0,0,0,0,2021-03-02 01:00:00+00:00,PT60M
28,0.11,0,0,0,0,0,0,0,0,2021-03-02 02:00:00+00:00,PT60M
28,0.11,0,0,0,0,0,0,0,0,2021-03-02 03:00:00+00:00,PT60M
27,0.11,0,0,0,0,0,0,0,0,2021-03-02 04:00:00+00:00,PT60M
27,0.11,0,0,0,0,0,0,0,0,2021-03-02 05:00:00+00:00,PT60M
27,0.11,0,0,0,0,0,0,0,0,2021-03-02 06:00:00+00:00,PT60M
27,0.11,20,0,20,19,16,0,16,16,2021-03-02 07:00:00+00:00,PT60M
28,0.11,120,24,129,126,115,0,115,111,2021-03-02 08:00:00+00:00,PT60M
29,0.11,246,114,310,308,266,46,290,284,2021-03-02 09:00:00+00:00,PT60M
30,0.11,348,213,505,503,377,131,477,470,2021-03-02 10:00:00+00:00,PT60M
31,0.11,411,287,662,660,411,287,662,660,2021-03-02 11:00:00+00:00,PT60M
31,0.11,440,334,758,756,440,334,758,756,2021-03-02 12:00:00+00:00,PT60M
31,0.11,423,396,806,806,423,396,806,806,2021-03-02 13:00:00+00:00,PT60M
31,0.11,401,384,752,753,401,384,752,753,2021-03-02 14:00:00+00:00,PT60M
31,0.11,357,334,625,627,357,334,625,627,2021-03-02 15:00:00+00:00,PT60M
31,0.11,282,260,448,451,282,260,448,451,2021-03-02 16:00:00+00:00,PT60M
30,0.11,181,126,236,236,181,126,236,236,2021-03-02 17:00:00+00:00,PT60M
29,0.11,62,15,66,65,61,14,65,63,2021-03-02 18:00:00+00:00,PT60M
29,0.11,1,0,1,1,1,0,1,0,2021-03-02 19:00:00+00:00,PT60M
29,0.11,0,0,0,0,0,0,0,0,2021-03-02 20:00:00+00:00,PT60M
29,0.11,0,0,0,0,0,0,0,0,2021-03-02 21:00:00+00:00,PT60M
28,0.11,0,0,0,0,0,0,0,0,2021-03-02 22:00:00+00:00,PT60M
28,0.11,0,0,0,0,0,0,0,0,2021-03-02 23:00:00+00:00,PT60M
28,0.11,0,0,0,0,0,0,0,0,2021-03-03 00:00:00+00:00,PT60M
28,0.11,0,0,0,0,0,0,0,0,2021-03-03 01:00:00+00:00,PT60M
28,0.11,0,0,0,0,0,0,0,0,2021-03-03 02:00:00+00:00,PT60M
28,0.11,0,0,0,0,0,0,0,0,2021-03-03 03:00:00+00:00,PT60M
28,0.11,0,0,0,0,0,0,0,0,2021-03-03 04:00:00+00:00,PT60M
28,0.11,0,0,0,0,0,0,0,0,2021-03-03 05:00:00+00:00,PT60M
28,0.11,0,0,0,0,0,0,0,0,2021-03-03 06:00:00+00:00,PT60M
28,0.11,21,0,21,20,15,0,15,15,2021-03-03 07:00:00+00:00,PT60M
28,0.11,125,35,137,135,99,0,99,96,2021-03-03 08:00:00+00:00,PT60M
29,0.11,249,123,316,314,251,63,289,283,2021-03-03 09:00:00+00:00,PT60M
30,0.11,351,197,497,493,371,143,478,472,2021-03-03 10:00:00+00:00,PT60M
31,0.11,419,262,648,644,419,262,648,644,2021-03-03 11:00:00+00:00,PT60M
31,0.11,454,296,736,731,454,296,736,731,2021-03-03 12:00:00+00:00,PT60M
31,0.11,447,336,772,769,447,336,772,769,2021-03-03 13:00:00+00:00,PT60M
31,0.11,422,326,721,718,422,326,721,718,2021-03-03 14:00:00+00:00,PT60M
31,0.11,373,273,592,590,373,273,592,590,2021-03-03 15:00:00+00:00,PT60M
30,0.11,292,192,414,413,292,192,414,413,2021-03-03 16:00:00+00:00,PT60M
30,0.11,179,86,217,215,180,73,213,211,2021-03-03 17:00:00+00:00,PT60M
29,0.11,59,8,61,60,53,0,53,51,2021-03-03 18:00:00+00:00,PT60M
29,0.11,1,0,1,1,0,0,0,0,2021-03-03 19:00:00+00:00,PT60M
29,0.11,0,0,0,0,0,0,0,0,2021-03-03 20:00:00+00:00,PT60M
29,0.11,0,0,0,0,0,0,0,0,2021-03-03 21:00:00+00:00,PT60M
28,0.11,0,0,0,0,0,0,0,0,2021-03-03 22:00:00+00:00,PT60M
28,0.11,0,0,0,0,0,0,0,0,2021-03-03 23:00:00+00:00,PT60M
28,0.11,0,0,0,0,0,0,0,0,2021-03-04 00:00:00+00:00,PT60M
28,0.11,0,0,0,0,0,0,0,0,2021-03-04 01:00:00+00:00,PT60M
28,0.11,0,0,0,0,0,0,0,0,2021-03-04 02:00:00+00:00,PT60M
28,0.11,0,0,0,0,0,0,0,0,2021-03-04 03:00:00+00:00,PT60M
28,0.11,0,0,0,0,0,0,0,0,2021-03-04 04:00:00+00:00,PT60M
28,0.11,0,0,0,0,0,0,0,0,2021-03-04 05:00:00+00:00,PT60M
28,0.11,0,0,0,0,0,0,0,0,2021-03-04 06:00:00+00:00,PT60M
28,0.11,23,1,23,22,17,0,17,17,2021-03-04 07:00:00+00:00,PT60M
28,0.11,129,57,150,148,122,35,136,133,2021-03-04 08:00:00+00:00,PT60M
29,0.11,246,185,349,349,246,185,349,349,2021-03-04 09:00:00+00:00,PT60M
30,0.11,331,298,551,552,354,244,532,530,2021-03-04 10:00:00+00:00,PT60M
32,0.11,382,374,710,709,403,330,693,691,2021-03-04 11:00:00+00:00,PT60M
32,0.11,405,419,805,804,405,419,805,804,2021-03-04 12:00:00+00:00,PT60M
31,0.11,401,442,830,829,401,442,830,829,2021-03-04 13:00:00+00:00,PT60M
31,0.11,379,431,774,774,379,431,774,774,2021-03-04 14:00:00+00:00,PT60M
31,0.11,339,381,645,647,339,381,645,647,2021-03-04 15:00:00+00:00,PT60M
30,0.11,281,259,446,448,282,255,445,446,2021-03-04 16:00:00+00:00,PT60M
29,0.11,180,133,238,238,181,25,193,188,2021-03-04 17:00:00+00:00,PT60M
29,0.11,63,18,68,66,42,0,42,41,2021-03-04 18:00:00+00:00,PT60M
29,0.11,1,0,1,1,0,0,0,0,2021-03-04 19:00:00+00:00,PT60M
29,0.11,0,0,0,0,0,0,0,0,2021-03-04 20:00:00+00:00,PT60M
28,0.11,0,0,0,0,0,0,0,0,2021-03-04 21:00:00+00:00,PT60M
28,0.11,0,0,0,0,0,0,0,0,2021-03-04 22:00:00+00:00,PT60M
28,0.11,0,0,0,0,0,0,0,0,2021-03-04 23:00:00+00:00,PT60M
28,0.11,0,0,0,0,0,0,0,0,2021-03-05 00:00:00+00:00,PT60M
28,0.11,0,0,0,0,0,0,0,0,2021-03-05 01:00:00+00:00,PT60M
28,0.11,0,0,0,0,0,0,0,0,2021-03-05 02:00:00+00:00,PT60M
27,0.11,0,0,0,0,0,0,0,0,2021-03-05 03:00:00+00:00,PT60M
27,0.11,0,0,0,0,0,0,0,0,2021-03-05 04:00:00+00:00,PT60M
27,0.11,0,0,0,0,0,0,0,0,2021-03-05 05:00:00+00:00,PT60M
27,0.11,0,0,0,0,0,0,0,0,2021-03-05 06:00:00+00:00,PT60M
27,0.11,25,4,26,25,23,0,23,22,2021-03-05 07:00:00+00:00,PT60M
28,0.11,132,111,171,172,133,98,169,169,2021-03-05 08:00:00+00:00,PT60M
29,0.11,236,266,383,386,236,266,383,386,2021-03-05 09:00:00+00:00,PT60M
30,0.11,327,318,562,562,327,318,562,562,2021-03-05 10:00:00+00:00,PT60M
31,0.11,377,388,719,717,377,388,719,717,2021-03-05 11:00:00+00:00,PT60M
31,0.11,397,437,816,813,397,437,816,813,2021-03-05 12:00:00+00:00,PT60M
32,0.11,391,465,842,840,391,465,842,840,2021-03-05 13:00:00+00:00,PT60M
32,0.11,372,449,785,784,372,449,785,784,2021-03-05 14:00:00+00:00,PT60M
32,0.11,335,397,654,655,335,397,654,655,2021-03-05 15:00:00+00:00,PT60M
31,0.11,273,302,465,467,273,302,465,467,2021-03-05 16:00:00+00:00,PT60M
30,0.11,179,158,247,248,179,158,247,248,2021-03-05 17:00:00+00:00,PT60M
29,0.11,64,22,69,68,61,19,66,64,2021-03-05 18:00:00+00:00,PT60M
29,0.11,1,0,1,1,0,0,0,0,2021-03-05 19:00:00+00:00,PT60M
29,0.11,0,0,0,0,0,0,0,0,2021-03-05 20:00:00+00:00,PT60M
28,0.11,0,0,0,0,0,0,0,0,2021-03-05 21:00:00+00:00,PT60M
