Temperature (C),Albedo,Clearsky DHI (W/m2),Clearsky DNI (W/m2),Clearsky GHI (W/m2),Clearsky GTI (W/m2),DHI (W/m2),DNI (W/m2),GHI (W/m2),GTI (W/m2),Date,Period
27,0.11,0,0,0,0,0,0,0,0,2021-10-12 21:00:00+00:00,PT60M
27,0.11,0,0,0,0,0,0,0,0,2021-10-12 22:00:00+00:00,PT60M
26,0.11,0,0,0,0,0,0,0,0,2021-10-12 23:00:00+00:00,PT60M
26,0.11,0,0,0,0,0,0,0,0,2021-10-13 00:00:00+00:00,PT60M
26,0.11,0,0,0,0,0,0,0,0,2021-10-13 01:00:00+00:00,PT60M
26,0.11,0,0,0,0,0,0,0,0,2021-10-13 02:00:00+00:00,PT60M
26,0.11,0,0,0,0,0,0,0,0,2021-10-13 03:00:00+00:00,PT60M
26,0.11,0,0,0,0,0,0,0,0,2021-10-13 04:00:00+00:00,PT60M
25,0.11,0,0,0,0,0,0,0,0,2021-10-13 05:00:00+00:00,PT60M
25,0.11,1,1,1,1,0,0,0,0,2021-10-13 06:00:00+00:00,PT60M
25,0.11,57,221,104,114,68,103,89,93,2021-10-13 07:00:00+00:00,PT60M
26,0.11,112,521,333,353,198,51,224,220,2021-10-13 08:00:00+00:00,PT60M
26,0.11,145,658,562,580,206,502,520,534,2021-10-13 09:00:00+00:00,PT60M
28,0.11,202,663,734,748,236,591,711,723,2021-10-13 10:00:00+00:00,PT60M
29,0.11,219,702,863,874,423,207,608,601,2021-10-13 11:00:00+00:00,PT60M
30,0.11,222,723,923,934,433,322,746,742,2021-10-13 12:00:00+00:00,PT60M
30,0.11,229,706,902,913,304,576,852,858,2021-10-13 13:00:00+00:00,PT60M
30,0.11,221,673,809,822,294,534,760,768,2021-10-13 14:00:00+00:00,PT60M
29,0.11,203,608,649,664,222,561,636,649,2021-10-13 15:00:00+00:00,PT60M
29,0.11,166,502,439,456,170,492,437,453,2021-10-13 16:00:00+00:00,PT60M
28,0.11,106,312,208,221,106,312,208,221,2021-10-13 17:00:00+00:00,PT60M
28,0.11,24,44,30,32,23,40,29,31,2021-10-13 18:00:00+00:00,PT60M
28,0.11,0,0,0,0,0,0,0,0,2021-10-13 19:00:00+00:00,PT60M
27,0.11,0,0,0,0,0,0,0,0,2021-10-13 20:00:00+00:00,PT60M
27,0.11,0,0,0,0,0,0,0,0,2021-10-13 21:00:00+00:00,PT60M
27,0.11,0,0,0,0,0,0,0,0,2021-10-13 22:00:00+00:00,PT60M
27,0.11,0,0,0,0,0,0,0,0,2021-10-13 23:00:00+00:00,PT60M
27,0.11,0,0,0,0,0,0,0,0,2021-10-14 00:00:00+00:00,PT60M
27,0.11,0,0,0,0,0,0,0,0,2021-10-14 01:00:00+00:00,PT60M
26,0.12,0,0,0,0,0,0,0,0,2021-10-14 02:00:00+00:00,PT60M
26,0.12,0,0,0,0,0,0,0,0,2021-10-14 03:00:00+00:00,PT60M
26,0.12,0,0,0,0,0,0,0,0,2021-10-14 04:00:00+00:00,PT60M
26,0.12,0,0,0,0,0,0,0,0,2021-10-14 05:00:00+00:00,PT60M
26,0.12,1,0,1,1,1,0,1,1,2021-10-14 06:00:00+00:00,PT60M
26,0.12,60,188,100,109,60,161,97,105,2021-10-14 07:00:00+00:00,PT60M
26,0.12,122,480,326,346,122,480,326,346,2021-10-14 08:00:00+00:00,PT60M
27,0.12,151,643,560,580,153,639,558,578,2021-10-14 09:00:00+00:00,PT60M
29,0.12,165,731,752,770,193,671,734,750,2021-10-14 10:00:00+00:00,PT60M
30,0.12,167,782,884,900,181,759,876,891,2021-10-14 11:00:00+00:00,PT60M
30,0.12,170,799,943,958,200,748,924,938,2021-10-14 12:00:00+00:00,PT60M
30,0.12,167,796,925,941,176,781,920,935,2021-10-14 13:00:00+00:00,PT60M
30,0.12,158,776,834,851,158,776,834,851,2021-10-14 14:00:00+00:00,PT60M
30,0.12,148,720,674,695,148,720,674,695,2021-10-14 15:00:00+00:00,PT60M
29,0.12,136,592,457,479,136,592,457,479,2021-10-14 16:00:00+00:00,PT60M
29,0.12,93,399,221,239,93,399,221,239,2021-10-14 17:00:00+00:00,PT60M
28,0.12,23,75,33,37,22,58,31,34,2021-10-14 18:00:00+00:00,PT60M
27,0.12,0,0,0,0,0,0,0,0,2021-10-14 19:00:00+00:00,PT60M
28,0.12,0,0,0,0,0,0,0,0,2021-10-14 20:00:00+00:00,PT60M
27,0.12,0,0,0,0,0,0,0,0,2021-10-14 21:00:00+00:00,PT60M
26,0.12,0,0,0,0,0,0,0,0,2021-10-14 22:00:00+00:00,PT60M
26,0.12,0,0,0,0,0,0,0,0,2021-10-14 23:00:00+00:00,PT60M
26,0.12,0,0,0,0,0,0,0,0,2021-10-15 00:00:00+00:00,PT60M
26,0.12,0,0,0,0,0,0,0,0,2021-10-15 01:00:00+00:00,PT60M
26,0.11,0,0,0,0,0,0,0,0,2021-10-15 02:00:00+00:00,PT60M
26,0.11,0,0,0,0,0,0,0,0,2021-10-15 03:00:00+00:00,PT60M
26,0.11,0,0,0,0,0,0,0,0,2021-10-15 04:00:00+00:00,PT60M
26,0.11,0,0,0,0,0,0,0,0,2021-10-15 05:00:00+00:00,PT60M
26,0.11,1,2,2,2,1,0,1,1,2021-10-15 06:00:00+00:00,PT60M
26,0.11,51,302,113,129,52,285,112,127,2021-10-15 07:00:00+00:00,PT60M
26,0.11,94,596,346,372,94,596,346,372,2021-10-15 08:00:00+00:00,PT60M
28,0.11,119,721,575,600,165,605,545,566,2021-10-15 09:00:00+00:00,PT60M
29,0.11,148,763,760,781,253,540,690,703,2021-10-15 10:00:00+00:00,PT60M
30,0.11,156,803,891,910,209,710,858,875,2021-10-15 11:00:00+00:00,PT60M
30,0.11,164,812,949,966,226,708,910,925,2021-10-15 12:00:00+00:00,PT60M
30,0.11,188,771,922,939,189,770,921,938,2021-10-15 13:00:00+00:00,PT60M
30,0.11,185,738,828,846,185,738,828,846,2021-10-15 14:00:00+00:00,PT60M
30,0.11,170,683,667,689,170,683,667,689,2021-10-15 15:00:00+00:00,PT60M
30,0.11,141,585,456,480,141,585,456,480,2021-10-15 16:00:00+00:00,PT60M
29,0.11,94,394,220,240,94,394,220,240,2021-10-15 17:00:00+00:00,PT60M
28,0.11,23,70,32,36,23,52,31,33,2021-10-15 18:00:00+00:00,PT60M
28,0.11,0,0,0,0,0,0,0,0,2021-10-15 19:00:00+00:00,PT60M
28,0.11,0,0,0,0,0,0,0,0,2021-10-15 20:00:00+00:00,PT60M
27,0.11,0,0,0,0,0,0,0,0,2021-10-15 21:00:00+00:00,PT60M
27,0.11,0,0,0,0,0,0,0,0,2021-10-15 22:00:00+00:00,PT60M
27,0.11,0,0,0,0,0,0,0,0,2021-10-15 23:00:00+00:00,PT60M
27,0.11,0,0,0,0,0,0,0,0,2021-10-16 00:00:00+00:00,PT60M
27,0.11,0,0,0,0,0,0,0,0,2021-10-16 01:00:00+00:00,PT60M
27,0.11,0,0,0,0,0,0,0,0,2021-10-16 02:00:00+00:00,PT60M
26,0.11,0,0,0,0,0,0,0,0,2021-10-16 03:00:00+00:00,PT60M
26,0.11,0,0,0,0,0,0,0,0,2021-10-16 04:00:00+00:00,PT60M
26,0.11,0,0,0,0,0,0,0,0,2021-10-16 05:00:00+00:00,PT60M
26,0.11,1,0,1,1,1,0,1,1,2021-10-16 06:00:00+00:00,PT60M
26,0.11,60,188,101,111,63,139,95,102,2021-10-16 07:00:00+00:00,PT60M
26,0.11,123,481,327,350,127,468,324,346,2021-10-16 08:00:00+00:00,PT60M
27,0.11,155,639,559,583,295,241,450,453,2021-10-16 09:00:00+00:00,PT60M
29,0.11,170,726,751,774,308,423,652,661,2021-10-16 10:00:00+00:00,PT60M
29,0.11,176,773,883,903,214,705,859,877,2021-10-16 11:00:00+00:00,PT60M
29,0.11,181,788,941,960,190,773,935,954,2021-10-16 12:00:00+00:00,PT60M
29,0.11,187,771,919,938,187,771,919,938,2021-10-16 13:00:00+00:00,PT60M
29,0.11,181,743,825,847,181,743,825,847,2021-10-16 14:00:00+00:00,PT60M
29,0.11,164,690,666,690,164,690,666,690,2021-10-16 15:00:00+00:00,PT60M
28,0.11,144,569,451,475,147,559,448,472,2021-10-16 16:00:00+00:00,PT60M
28,0.11,98,360,213,232,102,339,210,228,2021-10-16 17:00:00+00:00,PT60M
27,0.11,23,52,30,33,22,45,29,31,2021-10-16 18:00:00+00:00,PT60M
27,0.11,0,0,0,0,0,0,0,0,2021-10-16 19:00:00+00:00,PT60M
28,0.11,0,0,0,0,0,0,0,0,2021-10-16 20:00:00+00:00,PT60M
27,0.11,0,0,0,0,0,0,0,0,2021-10-16 21:00:00+00:00,PT60M
27,0.11,0,0,0,0,0,0,0,0,2021-10-16 22:00:00+00:00,PT60M
26,0.11,0,0,0,0,0,0,0,0,2021-10-16 23:00:00+00:00,PT60M
26,0.11,0,0,0,0,0,0,0,0,2021-10-17 00:00:00+00:00,PT60M
26,0.11,0,0,0,0,0,0,0,0,2021-10-17 01:00:00+00:00,PT60M
26,0.11,0,0,0,0,0,0,0,0,2021-10-17 02:00:00+00:00,PT60M
26,0.11,0,0,0,0,0,0,0,0,2021-10-17 03:00:00+00:00,PT60M
25,0.11,0,0,0,0,0,0,0,0,2021-10-17 04:00:00+00:00,PT60M
25,0.11,0,0,0,0,0,0,0,0,2021-10-17 05:00:00+00:00,PT60M
25,0.11,1,0,1,1,1,0,1,1,2021-10-17 06:00:00+00:00,PT60M
25,0.11,62,172,99,109,62,158,98,106,2021-10-17 07:00:00+00:00,PT60M
26,0.11,127,464,325,348,127,464,325,348,2021-10-17 08:00:00+00:00,PT60M
28,0.11,163,621,556,581,167,613,554,579,2021-10-17 09:00:00+00:00,PT60M
29,0.11,174,721,751,775,269,519,686,702,2021-10-17 10:00:00+00:00,PT60M
30,0.11,182,765,881,903,225,689,854,873,2021-10-17 11:00:00+00:00,PT60M
30,0.11,189,777,938,959,212,738,923,943,2021-10-17 12:00:00+00:00,PT60M
30,0.11,204,748,912,933,204,748,912,933,2021-10-17 13:00:00+00:00,PT60M
29,0.11,198,715,817,839,198,715,817,839,2021-10-17 14:00:00+00:00,PT60M
29,0.11,181,655,656,681,181,655,656,681,2021-10-17 15:00:00+00:00,PT60M
29,0.11,151,546,444,469,154,537,443,467,2021-10-17 16:00:00+00:00,PT60M
28,0.11,100,345,210,229,100,345,210,229,2021-10-17 17:00:00+00:00,PT60M
27,0.11,23,47,29,32,22,42,28,30,2021-10-17 18:00:00+00:00,PT60M
27,0.11,0,0,0,0,0,0,0,0,2021-10-17 19:00:00+00:00,PT60M
27,0.11,0,0,0,0,0,0,0,0,2021-10-17 20:00:00+00:00,PT60M
27,0.11,0,0,0,0,0,0,0,0,2021-10-17 21:00:00+00:00,PT60M
27,0.11,0,0,0,0,0,0,0,0,2021-10-17 22:00:00+00:00,PT60M
27,0.11,0,0,0,0,0,0,0,0,2021-10-17 23:00:00+00:00,PT60M
27,0.11,0,0,0,0,0,0,0,0,2021-10-18 00:00:00+00:00,PT60M
27,0.11,0,0,0,0,0,0,0,0,2021-10-18 01:00:00+00:00,PT60M
26,0.11,0,0,0,0,0,0,0,0,2021-10-18 02:00:00+00:00,PT60M
26,0.11,0,0,0,0,0,0,0,0,2021-10-18 03:00:00+00:00,PT60M
26,0.11,0,0,0,0,0,0,0,0,2021-10-18 04:00:00+00:00,PT60M
26,0.11,0,0,0,0,0,0,0,0,2021-10-18 05:00:00+00:00,PT60M
26,0.11,1,0,1,1,1,0,1,1,2021-10-18 06:00:00+00:00,PT60M
26,0.11,59,199,102,114,60,183,101,112,2021-10-18 07:00:00+00:00,PT60M
27,0.11,120,490,327,353,123,479,325,350,2021-10-18 08:00:00+00:00,PT60M
28,0.11,153,637,555,583,197,522,526,548,2021-10-18 09:00:00+00:00,PT60M
28,0.11,172,714,743,769,261,527,683,701,2021-10-18 10:00:00+00:00,PT60M
29,0.11,182,755,871,895,190,741,866,890,2021-10-18 11:00:00+00:00,PT60M
29,0.11,185,772,928,951,277,616,869,886,2021-10-18 12:00:00+00:00,PT60M
28,0.11,199,746,904,926,350,476,801,812,2021-10-18 13:00:00+00:00,PT60M
28,0.11,189,721,812,836,285,535,748,764,2021-10-18 14:00:00+00:00,PT60M
28,0.11,173,662,652,679,339,104,420,415,2021-10-18 15:00:00+00:00,PT60M
28,0.11,161,503,431,455,244,0,244,235,2021-10-18 16:00:00+00:00,PT60M
27,0.11,105,292,199,215,105,0,105,101,2021-10-18 17:00:00+00:00,PT60M
26,0.11,23,33,27,29,14,0,14,13,2021-10-18 18:00:00+00:00,PT60M
26,0.11,0,0,0,0,0,0,0,0,2021-10-18 19:00:00+00:00,PT60M
26,0.11,0,0,0,0,0,0,0,0,2021-10-18 20:00:00+00:00,PT60M
26,0.11,0,0,0,0,0,0,0,0,2021-10-18 21:00:00+00:00,PT60M
26,0.11,0,0,0,0,0,0,0,0,2021-10-18 22:00:00+00:00,PT60M
25,0.11,0,0,0,0,0,0,0,0,2021-10-18 23:00:00+00:00,PT60M
25,0.11,0,0,0,0,0,0,0,0,2021-10-19 00:00:00+00:00,PT60M
25,0.11,0,0,0,0,0,0,0,0,2021-10-19 01:00:00+00:00,PT60M
25,0.11,0,0,0,0,0,0,0,0,2021-10-19 02:00:00+00:00,PT60M
25,0.11,0,0,0,0,0,0,0,0,2021-10-19 03:00:00+00:00,PT60M
25,0.11,0,0,0,0,0,0,0,0,2021-10-19 04:00:00+00:00,PT60M
25,0.11,0,0,0,0,0,0,0,0,2021-10-19 05:00:00+00:00,PT60M
25,0.11,1,0,1,1,0,0,0,0,2021-10-19 06:00:00+00:00,PT60M
25,0.11,58,220,105,119,27,0,27,26,2021-10-19 07:00:00+00:00,PT60M
26,0.11,110,526,333,362,64,0,64,61,2021-10-19 08:00:00+00:00,PT60M
27,0.11,138,671,561,592,167,0,167,162,2021-10-19 09:00:00+00:00,PT60M
28,0.11,150,753,750,780,424,0,424,409,2021-10-19 10:00:00+00:00,PT60M
29,0.11,157,792,879,907,488,2,490,474,2021-10-19 11:00:00+00:00,PT60M
29,0.11,161,807,936,962,432,0,432,417,2021-10-19 12:00:00+00:00,PT60M
29,0.11,160,802,917,944,481,0,481,465,2021-10-19 13:00:00+00:00,PT60M
29,0.11,158,771,823,851,389,304,649,654,2021-10-19 14:00:00+00:00,PT60M
28,0.11,146,717,663,694,329,272,526,533,2021-10-19 15:00:00+00:00,PT60M
28,0.11,125,616,453,485,259,157,343,346,2021-10-19 16:00:00+00:00,PT60M
27,0.11,87,416,217,243,135,33,148,146,2021-10-19 17:00:00+00:00,PT60M
27,0.11,21,69,30,35,17,0,17,16,2021-10-19 18:00:00+00:00,PT60M
27,0.11,0,0,0,0,0,0,0,0,2021-10-19 19:00:00+00:00,PT60M
27,0.11,0,0,0,0,0,0,0,0,2021-10-19 20:00:00+00:00,PT60M
27,0.11,0,0,0,0,0,0,0,0,2021-10-19 21:00:00+00:00,PT60M
27,0.11,0,0,0,0,0,0,0,0,2021-10-19 22:00:00+00:00,PT60M
26,0.11,0,0,0,0,0,0,0,0,2021-10-19 23:00:00+00:00,PT60M
26,0.11,0,0,0,0,0,0,0,0,2021-10-20 00:00:00+00:00,PT60M
26,0.11,0,0,0,0,0,0,0,0,2021-10-20 01:00:00+00:00,PT60M
26,0.11,0,0,0,0,0,0,0,0,2021-10-20 02:00:00+00:00,PT60M
26,0.11,0,0,0,0,0,0,0,0,2021-10-20 03:00:00+00:00,PT60M
25,0.11,0,0,0,0,0,0,0,0,2021-10-20 04:00:00+00:00,PT60M
25,0.11,0,0,0,0,0,0,0,0,2021-10-20 05:00:00+00:00,PT60M
25,0.11,1,1,2,2,1,0,1,1,2021-10-20 06:00:00+00:00,PT60M
25,0.11,53,280,111,130,75,55,88,90,2021-10-20 07:00:00+00:00,PT60M
26,0.11,97,579,342,376,150,335,301,319,2021-10-20 08:00:00+00:00,PT60M
27,0.11,125,706,569,603,179,572,531,559,2021-10-20 09:00:00+00:00,PT60M
28,0.11,182,698,738,768,410,172,543,542,2021-10-20 10:00:00+00:00,PT60M
29,0.11,196,734,864,892,455,1,456,441,2021-10-20 11:00:00+00:00,PT60M
29,0.11,197,756,922,949,481,0,481,465,2021-10-20 12:00:00+00:00,PT60M
29,0.11,221,712,892,917,509,144,644,637,2021-10-20 13:00:00+00:00,PT60M
29,0.11,212,680,797,825,442,202,615,614,2021-10-20 14:00:00+00:00,PT60M
28,0.11,193,618,638,667,278,421,577,594,2021-10-20 15:00:00+00:00,PT60M
28,0.11,160,504,428,455,174,455,418,442,2021-10-20 16:00:00+00:00,PT60M
27,0.11,103,295,197,215,122,169,180,189,2021-10-20 17:00:00+00:00,PT60M
27,0.11,22,33,26,28,19,16,22,22,2021-10-20 18:00:00+00:00,PT60M
27,0.11,0,0,0,0,0,0,0,0,2021-10-20 19:00:00+00:00,PT60M
27,0.11,0,0,0,0,0,0,0,0,2021-10-20 20:00:00+00:00,PT60M
27,0.11,0,0,0,0,0,0,0,0,2021-10-20 21:00:00+00:00,PT60M
27,0.11,0,0,0,0,0,0,0,0,2021-10-20 22:00:00+00:00,PT60M
26,0.11,0,0,0,0,0,0,0,0,2021-10-20 23:00:00+00:00,PT60M
26,0.11,0,0,0,0,0,0,0,0,2021-10-21 00:00:00+00:00,PT60M
26,0.11,0,0,0,0,0,0,0,0,2021-10-21 01:00:00+00:00,PT60M
26,0.11,0,0,0,0,0,0,0,0,2021-10-21 02:00:00+00:00,PT60M
26,0.11,0,0,0,0,0,0,0,0,2021-10-21 03:00:00+00:00,PT60M
26,0.11,0,0,0,0,0,0,0,0,2021-10-21 04:00:00+00:00,PT60M
26,0.11,0,0,0,0,0,0,0,0,2021-10-21 05:00:00+00:00,PT60M
25,0.11,1,1,1,1,0,0,0,0,2021-10-21 06:00:00+00:00,PT60M
25,0.11,55,250,107,125,66,14,70,69,2021-10-21 07:00:00+00:00,PT60M
26,0.11,105,546,335,369,126,442,319,345,2021-10-21 08:00:00+00:00,PT60M
27,0.11,132,685,563,598,284,251,443,452,2021-10-21 09:00:00+00:00,PT60M
28,0.11,144,763,751,785,362,287,586,593,2021-10-21 10:00:00+00:00,PT60M
29,0.11,152,801,878,911,257,602,807,830,2021-10-21 11:00:00+00:00,PT60M
29,0.11,162,805,932,963,398,372,753,761,2021-10-21 12:00:00+00:00,PT60M
29,0.11,200,743,898,928,412,355,744,752,2021-10-21 13:00:00+00:00,PT60M
28,0.11,193,712,805,835,360,364,678,689,2021-10-21 14:00:00+00:00,PT60M
27,0.11,170,666,648,681,330,0,330,319,2021-10-21 15:00:00+00:00,PT60M
27,0.11,139,571,441,474,236,0,236,228,2021-10-21 16:00:00+00:00,PT60M
27,0.11,91,382,210,236,80,0,80,77,2021-10-21 17:00:00+00:00,PT60M
27,0.11,21,59,29,33,8,0,8,8,2021-10-21 18:00:00+00:00,PT60M
26,0.11,0,0,0,0,0,0,0,0,2021-10-21 19:00:00+00:00,PT60M
26,0.11,0,0,0,0,0,0,0,0,2021-10-21 20:00:00+00:00,PT60M
26,0.11,0,0,0,0,0,0,0,0,2021-10-21 21:00:00+00:00,PT60M
26,0.11,0,0,0,0,0,0,0,0,2021-10-21 22:00:00+00:00,PT60M
26,0.11,0,0,0,0,0,0,0,0,2021-10-21 23:00:00+00:00,PT60M
26,0.11,0,0,0,0,0,0,0,0,2021-10-22 00:00:00+00:00,PT60M
26,0.11,0,0,0,0,0,0,0,0,2021-10-22 01:00:00+00:00,PT60M
25,0.12,0,0,0,0,0,0,0,0,2021-10-22 02:00:00+00:00,PT60M
25,0.12,0,0,0,0,0,0,0,0,2021-10-22 03:00:00+00:00,PT60M
25,0.12,0,0,0,0,0,0,0,0,2021-10-22 04:00:00+00:00,PT60M
25,0.12,0,0,0,0,0,0,0,0,2021-10-22 05:00:00+00:00,PT60M
25,0.12,1,1,1,1,1,0,1,1,2021-10-22 06:00:00+00:00,PT60M
25,0.12,57,232,106,123,57,208,104,119,2021-10-22 07:00:00+00:00,PT60M
26,0.12,112,521,332,365,112,521,332,365,2021-10-22 08:00:00+00:00,PT60M
27,0.12,146,656,558,594,146,656,558,594,2021-10-22 09:00:00+00:00,PT60M
28,0.12,185,694,736,770,185,694,736,770,2021-10-22 10:00:00+00:00,PT60M
30,0.12,199,733,863,895,204,724,860,892,2021-10-22 11:00:00+00:00,PT60M
30,0.12,205,747,918,949,306,571,852,874,2021-10-22 12:00:00+00:00,PT60M
29,0.12,249,669,877,905,273,628,862,887,2021-10-22 13:00:00+00:00,PT60M
28,0.12,242,631,782,811,242,631,782,811,2021-10-22 14:00:00+00:00,PT60M
29,0.12,216,570,624,654,225,547,618,646,2021-10-22 15:00:00+00:00,PT60M
29,0.12,176,450,414,441,180,440,412,438,2021-10-22 16:00:00+00:00,PT60M
28,0.12,110,238,185,201,127,116,169,174,2021-10-22 17:00:00+00:00,PT60M
27,0.12,21,17,24,24,18,0,18,17,2021-10-22 18:00:00+00:00,PT60M
27,0.12,0,0,0,0,0,0,0,0,2021-10-22 19:00:00+00:00,PT60M
27,0.12,0,0,0,0,0,0,0,0,2021-10-22 20:00:00+00:00,PT60M
27,0.12,0,0,0,0,0,0,0,0,2021-10-22 21:00:00+00:00,PT60M
26,0.12,0,0,0,0,0,0,0,0,2021-10-22 22:00:00+00:00,PT60M
25,0.12,0,0,0,0,0,0,0,0,2021-10-22 23:00:00+00:00,PT60M
25,0.12,0,0,0,0,0,0,0,0,2021-10-23 00:00:00+00:00,PT60M
25,0.12,0,0,0,0,0,0,0,0,2021-10-23 01:00:00+00:00,PT60M
25,0.12,0,0,0,0,0,0,0,0,2021-10-23 02:00:00+00:00,PT60M
25,0.12,0,0,0,0,0,0,0,0,2021-10-23 03:00:00+00:00,PT60M
25,0.12,0,0,0,0,0,0,0,0,2021-10-23 04:00:00+00:00,PT60M
25,0.12,0,0,0,0,0,0,0,0,2021-10-23 05:00:00+00:00,PT60M
25,0.12,1,0,1,1,0,0,0,0,2021-10-23 06:00:00+00:00,PT60M
25,0.12,61,180,100,113,19,0,19,18,2021-10-23 07:00:00+00:00,PT60M
25,0.12,123,474,323,355,111,0,111,107,2021-10-23 08:00:00+00:00,PT60M
26,0.12,158,625,550,586,286,0,286,276,2021-10-23 09:00:00+00:00,PT60M
27,0.12,174,711,738,774,327,0,327,316,2021-10-23 10:00:00+00:00,PT60M
28,0.12,180,759,867,902,492,4,496,479,2021-10-23 11:00:00+00:00,PT60M
28,0.12,180,781,924,959,540,81,617,606,2021-10-23 12:00:00+00:00,PT60M
28,0.12,177,777,905,940,469,214,666,666,2021-10-23 13:00:00+00:00,PT60M
28,0.12,166,756,813,849,296,504,725,748,2021-10-23 14:00:00+00:00,PT60M
28,0.12,145,717,657,696,160,686,648,685,2021-10-23 15:00:00+00:00,PT60M
27,0.12,105,671,457,499,105,671,457,499,2021-10-23 16:00:00+00:00,PT60M
27,0.12,74,487,222,258,81,432,217,248,2021-10-23 17:00:00+00:00,PT60M
27,0.12,19,94,31,38,21,27,25,27,2021-10-23 18:00:00+00:00,PT60M
27,0.12,0,0,0,0,0,0,0,0,2021-10-23 19:00:00+00:00,PT60M
26,0.12,0,0,0,0,0,0,0,0,2021-10-23 20:00:00+00:00,PT60M
26,0.12,0,0,0,0,0,0,0,0,2021-10-23 21:00:00+00:00,PT60M
26,0.12,0,0,0,0,0,0,0,0,2021-10-23 22:00:00+00:00,PT60M
26,0.12,0,0,0,0,0,0,0,0,2021-10-23 23:00:00+00:00,PT60M
25,0.12,0,0,0,0,0,0,0,0,2021-10-24 00:00:00+00:00,PT60M
25,0.12,0,0,0,0,0,0,0,0,2021-10-24 01:00:00+00:00,PT60M
25,0.11,0,0,0,0,0,0,0,0,2021-10-24 02:00:00+00:00,PT60M
25,0.11,0,0,0,0,0,0,0,0,2021-10-24 03:00:00+00:00,PT60M
25,0.11,0,0,0,0,0,0,0,0,2021-10-24 04:00:00+00:00,PT60M
25,0.11,0,0,0,0,0,0,0,0,2021-10-24 05:00:00+00:00,PT60M
25,0.11,1,1,2,2,1,0,1,1,2021-10-24 06:00:00+00:00,PT60M
26,0.11,52,283,111,133,26,0,26,25,2021-10-24 07:00:00+00:00,PT60M
26,0.11,93,591,341,382,36,0,36,35,2021-10-24 08:00:00+00:00,PT60M
26,0.11,108,734,568,612,66,0,66,64,2021-10-24 09:00:00+00:00,PT60M
26,0.11,106,821,756,799,367,59,415,408,2021-10-24 10:00:00+00:00,PT60M
26,0.11,109,855,881,922,410,3,413,399,2021-10-24 11:00:00+00:00,PT60M
27,0.11,112,865,935,975,326,466,771,788,2021-10-24 12:00:00+00:00,PT60M
27,0.11,120,849,914,954,135,824,905,944,2021-10-24 13:00:00+00:00,PT60M
27,0.11,113,834,824,866,113,834,824,866,2021-10-24 14:00:00+00:00,PT60M
27,0.11,104,793,668,713,104,793,668,713,2021-10-24 15:00:00+00:00,PT60M
27,0.11,87,717,462,508,87,717,462,508,2021-10-24 16:00:00+00:00,PT60M
27,0.11,64,540,227,268,64,540,227,268,2021-10-24 17:00:00+00:00,PT60M
27,0.11,17,120,32,42,18,81,29,36,2021-10-24 18:00:00+00:00,PT60M
27,0.11,0,0,0,0,0,0,0,0,2021-10-24 19:00:00+00:00,PT60M
27,0.11,0,0,0,0,0,0,0,0,2021-10-24 20:00:00+00:00,PT60M
26,0.11,0,0,0,0,0,0,0,0,2021-10-24 21:00:00+00:00,PT60M
26,0.11,0,0,0,0,0,0,0,0,2021-10-24 22:00:00+00:00,PT60M
26,0.11,0,0,0,0,0,0,0,0,2021-10-24 23:00:00+00:00,PT60M
26,0.11,0,0,0,0,0,0,0,0,2021-10-25 00:00:00+00:00,PT60M
26,0.11,0,0,0,0,0,0,0,0,2021-10-25 01:00:00+00:00,PT60M
25,0.12,0,0,0,0,0,0,0,0,2021-10-25 02:00:00+00:00,PT60M
25,0.12,0,0,0,0,0,0,0,0,2021-10-25 03:00:00+00:00,PT60M
25,0.12,0,0,0,0,0,0,0,0,2021-10-25 04:00:00+00:00,PT60M
25,0.12,0,0,0,0,0,0,0,0,2021-10-25 05:00:00+00:00,PT60M
25,0.12,1,3,2,2,1,0,1,1,2021-10-25 06:00:00+00:00,PT60M
26,0.12,45,361,118,147,49,304,114,139,2021-10-25 07:00:00+00:00,PT60M
26,0.12,81,641,349,395,81,641,349,395,2021-10-25 08:00:00+00:00,PT60M
27,0.12,100,761,575,622,136,671,552,595,2021-10-25 09:00:00+00:00,PT60M
28,0.12,115,816,760,805,154,737,736,778,2021-10-25 10:00:00+00:00,PT60M
29,0.12,128,839,885,927,185,738,850,888,2021-10-25 11:00:00+00:00,PT60M
29,0.12,145,832,936,977,241,668,876,909,2021-10-25 12:00:00+00:00,PT60M
30,0.12,173,785,906,945,188,759,896,935,2021-10-25 13:00:00+00:00,PT60M
29,0.12,179,737,807,847,179,737,807,847,2021-10-25 14:00:00+00:00,PT60M
29,0.12,170,666,644,684,174,658,642,682,2021-10-25 15:00:00+00:00,PT60M
28,0.12,150,530,428,465,153,522,426,463,2021-10-25 16:00:00+00:00,PT60M
27,0.12,99,312,195,220,120,150,174,183,2021-10-25 17:00:00+00:00,PT60M
27,0.12,20,34,25,27,16,0,16,15,2021-10-25 18:00:00+00:00,PT60M
27,0.12,0,0,0,0,0,0,0,0,2021-10-25 19:00:00+00:00,PT60M
27,0.12,0,0,0,0,0,0,0,0,2021-10-25 20:00:00+00:00,PT60M
27,0.12,0,0,0,0,0,0,0,0,2021-10-25 21:00:00+00:00,PT60M
27,0.12,0,0,0,0,0,0,0,0,2021-10-25 22:00:00+00:00,PT60M
26,0.12,0,0,0,0,0,0,0,0,2021-10-25 23:00:00+00:00,PT60M
