nohup: ignoring input
Number of coordinates within Uganda boundary: 1962
Fetching data for the period: 2024-01-01 to 2024-12-31
Found existing CSV file with 1953 unique coordinate pairs already downloaded.
Existing coordinates:
  (1.2179, 30.6715)
  (1.2179, 30.7715)
  (1.2179, 30.8715)
  (1.2179, 30.9715)
  (1.2179, 31.0715)
  (1.2179, 31.1715)
  (1.2179, 31.2715)
  (1.2179, 31.3715)
  (1.2179, 31.4715)
  (1.2179, 31.5715)
  (1.2179, 31.6715)
  (1.2179, 31.7715)
  (1.2179, 31.8715)
  (1.2179, 31.9715)
  (1.2179, 32.0715)
  (1.2179, 32.1715)
  (1.2179, 32.2715)
  (1.2179, 32.3715)
  (1.2179, 32.4715)
  (1.2179, 32.5715)
  (1.2179, 32.6715)
  (1.2179, 32.7715)
  (1.2179, 32.8715)
  (1.2179, 32.9715)
  (1.2179, 33.0715)
  (1.2179, 33.1715)
  (1.2179, 33.2715)
  (1.2179, 33.3715)
  (1.2179, 33.4715)
  (1.2179, 33.5715)
  (1.2179, 33.6715)
  (1.2179, 33.7715)
  (1.2179, 33.8715)
  (1.2179, 33.9715)
  (1.2179, 34.0715)
  (1.2179, 34.1715)
  (1.2179, 34.2715)
  (1.2179, 34.3715)
  (1.2179, 34.4715)
  (1.2179, 34.5715)
  (1.2179, 34.6715)
  (1.3179, 30.6715)
  (1.3179, 30.7715)
  (1.3179, 30.8715)
  (1.3179, 30.9715)
  (1.3179, 31.0715)
  (1.3179, 31.1715)
  (1.3179, 31.2715)
  (1.3179, 31.3715)
  (1.3179, 31.4715)
  (1.3179, 31.5715)
  (1.3179, 31.6715)
  (1.3179, 31.7715)
  (1.3179, 31.8715)
  (1.3179, 31.9715)
  (1.3179, 32.0715)
  (1.3179, 32.1715)
  (1.3179, 32.2715)
  (1.3179, 32.3715)
  (1.3179, 32.4715)
  (1.3179, 32.5715)
  (1.3179, 32.6715)
  (1.3179, 32.7715)
  (1.3179, 32.8715)
  (1.3179, 32.9715)
  (1.3179, 33.0715)
  (1.3179, 33.1715)
  (1.3179, 33.2715)
  (1.3179, 33.3715)
  (1.3179, 33.4715)
  (1.3179, 33.5715)
  (1.3179, 33.6715)
  (1.3179, 33.7715)
  (1.3179, 33.8715)
  (1.3179, 33.9715)
  (1.3179, 34.0715)
  (1.3179, 34.1715)
  (1.3179, 34.2715)
  (1.3179, 34.3715)
  (1.3179, 34.4715)
  (1.3179, 34.5715)
  (1.3179, 34.6715)
  (1.3179, 34.7715)
  (1.4179, 30.6715)
  (1.4179, 30.7715)
  (1.4179, 30.8715)
  (1.4179, 30.9715)
  (1.4179, 31.0715)
  (1.4179, 31.1715)
  (1.4179, 31.2715)
  (1.4179, 31.3715)
  (1.4179, 31.4715)
  (1.4179, 31.5715)
  (1.4179, 31.6715)
  (1.4179, 31.7715)
  (1.4179, 31.8715)
  (1.4179, 31.9715)
  (1.4179, 32.0715)
  (1.4179, 32.1715)
  (1.4179, 32.2715)
  (1.4179, 32.3715)
  (1.4179, 32.4715)
  (1.4179, 32.5715)
  (1.4179, 32.6715)
  (1.4179, 32.7715)
  (1.4179, 32.8715)
  (1.4179, 32.9715)
  (1.4179, 33.0715)
  (1.4179, 33.1715)
  (1.4179, 33.2715)
  (1.4179, 33.3715)
  (1.4179, 33.4715)
  (1.4179, 33.5715)
  (1.4179, 33.6715)
  (1.4179, 33.7715)
  (1.4179, 33.8715)
  (1.4179, 33.9715)
  (1.4179, 34.0715)
  (1.4179, 34.1715)
  (1.4179, 34.2715)
  (1.4179, 34.3715)
  (1.4179, 34.4715)
  (1.4179, 34.5715)
  (1.4179, 34.6715)
  (1.4179, 34.7715)
  (1.5179, 30.7715)
  (1.5179, 30.8715)
  (1.5179, 30.9715)
  (1.5179, 31.0715)
  (1.5179, 31.1715)
  (1.5179, 31.2715)
  (1.5179, 31.3715)
  (1.5179, 31.4715)
  (1.5179, 31.5715)
  (1.5179, 31.6715)
  (1.5179, 31.7715)
  (1.5179, 31.8715)
  (1.5179, 31.9715)
  (1.5179, 32.0715)
  (1.5179, 32.1715)
  (1.5179, 32.2715)
  (1.5179, 32.3715)
  (1.5179, 32.4715)
  (1.5179, 32.5715)
  (1.5179, 32.6715)
  (1.5179, 32.7715)
  (1.5179, 32.8715)
  (1.5179, 32.9715)
  (1.5179, 33.0715)
  (1.5179, 33.1715)
  (1.5179, 33.2715)
  (1.5179, 33.3715)
  (1.5179, 33.4715)
  (1.5179, 33.5715)
  (1.5179, 33.6715)
  (1.5179, 33.7715)
  (1.5179, 33.8715)
  (1.5179, 33.9715)
  (1.5179, 34.0715)
  (1.5179, 34.1715)
  (1.5179, 34.2715)
  (1.5179, 34.3715)
  (1.5179, 34.4715)
  (1.5179, 34.5715)
  (1.5179, 34.6715)
  (1.5179, 34.7715)
  (1.6179, 30.8715)
  (1.6179, 30.9715)
  (1.6179, 31.0715)
  (1.6179, 31.1715)
  (1.6179, 31.2715)
  (1.6179, 31.3715)
  (1.6179, 31.4715)
  (1.6179, 31.5715)
  (1.6179, 31.6715)
  (1.6179, 31.7715)
  (1.6179, 31.8715)
  (1.6179, 31.9715)
  (1.6179, 32.0715)
  (1.6179, 32.1715)
  (1.6179, 32.2715)
  (1.6179, 32.3715)
  (1.6179, 32.4715)
  (1.6179, 32.5715)
  (1.6179, 32.6715)
  (1.6179, 32.7715)
  (1.6179, 32.8715)
  (1.6179, 32.9715)
  (1.6179, 33.0715)
  (1.6179, 33.1715)
  (1.6179, 33.2715)
  (1.6179, 33.3715)
  (1.6179, 33.4715)
  (1.6179, 33.5715)
  (1.6179, 33.6715)
  (1.6179, 33.7715)
  (1.6179, 33.8715)
  (1.6179, 33.9715)
  (1.6179, 34.0715)
  (1.6179, 34.1715)
  (1.6179, 34.2715)
  (1.6179, 34.3715)
  (1.6179, 34.4715)
  (1.6179, 34.5715)
  (1.6179, 34.6715)
  (1.6179, 34.7715)
  (1.7179, 31.0715)
  (1.7179, 31.1715)
  (1.7179, 31.2715)
  (1.7179, 31.3715)
  (1.7179, 31.4715)
  (1.7179, 31.5715)
  (1.7179, 31.6715)
  (1.7179, 31.7715)
  (1.7179, 31.8715)
  (1.7179, 31.9715)
  (1.7179, 32.0715)
  (1.7179, 32.1715)
  (1.7179, 32.2715)
  (1.7179, 32.3715)
  (1.7179, 32.4715)
  (1.7179, 32.5715)
  (1.7179, 32.6715)
  (1.7179, 32.7715)
  (1.7179, 32.8715)
  (1.7179, 32.9715)
  (1.7179, 33.0715)
  (1.7179, 33.1715)
  (1.7179, 33.2715)
  (1.7179, 33.3715)
  (1.7179, 33.4715)
  (1.7179, 33.5715)
  (1.7179, 33.6715)
  (1.7179, 33.7715)
  (1.7179, 33.8715)
  (1.7179, 33.9715)
  (1.7179, 34.0715)
  (1.7179, 34.1715)
  (1.7179, 34.2715)
  (1.7179, 34.3715)
  (1.7179, 34.4715)
  (1.7179, 34.5715)
  (1.7179, 34.6715)
  (1.7179, 34.7715)
  (1.7179, 34.8715)
  (1.7179, 34.9715)
  (1.8179, 31.1715)
  (1.8179, 31.2715)
  (1.8179, 31.3715)
  (1.8179, 31.4715)
  (1.8179, 31.5715)
  (1.8179, 31.6715)
  (1.8179, 31.7715)
  (1.8179, 31.8715)
  (1.8179, 31.9715)
  (1.8179, 32.0715)
  (1.8179, 32.1715)
  (1.8179, 32.2715)
  (1.8179, 32.3715)
  (1.8179, 32.4715)
  (1.8179, 32.5715)
  (1.8179, 32.6715)
  (1.8179, 32.7715)
  (1.8179, 32.8715)
  (1.8179, 32.9715)
  (1.8179, 33.0715)
  (1.8179, 33.1715)
  (1.8179, 33.2715)
  (1.8179, 33.3715)
  (1.8179, 33.4715)
  (1.8179, 33.5715)
  (1.8179, 33.6715)
  (1.8179, 33.7715)
  (1.8179, 33.8715)
  (1.8179, 33.9715)
  (1.8179, 34.0715)
  (1.8179, 34.1715)
  (1.8179, 34.2715)
  (1.8179, 34.3715)
  (1.8179, 34.4715)
  (1.8179, 34.5715)
  (1.8179, 34.6715)
  (1.8179, 34.7715)
  (1.8179, 34.8715)
  (1.8179, 34.9715)
  (1.9179, 31.1715)
  (1.9179, 31.2715)
  (1.9179, 31.3715)
  (1.9179, 31.4715)
  (1.9179, 31.5715)
  (1.9179, 31.6715)
  (1.9179, 31.7715)
  (1.9179, 31.8715)
  (1.9179, 31.9715)
  (1.9179, 32.0715)
  (1.9179, 32.1715)
  (1.9179, 32.2715)
  (1.9179, 32.3715)
  (1.9179, 32.4715)
  (1.9179, 32.5715)
  (1.9179, 32.6715)
  (1.9179, 32.7715)
  (1.9179, 32.8715)
  (1.9179, 32.9715)
  (1.9179, 33.0715)
  (1.9179, 33.1715)
  (1.9179, 33.2715)
  (1.9179, 33.3715)
  (1.9179, 33.4715)
  (1.9179, 33.5715)
  (1.9179, 33.6715)
  (1.9179, 33.7715)
  (1.9179, 33.8715)
  (1.9179, 33.9715)
  (1.9179, 34.0715)
  (1.9179, 34.1715)
  (1.9179, 34.2715)
  (1.9179, 34.3715)
  (1.9179, 34.4715)
  (1.9179, 34.5715)
  (1.9179, 34.6715)
  (1.9179, 34.7715)
  (1.9179, 34.8715)
  (1.9179, 34.9715)
  (2.0179, 31.2715)
  (2.0179, 31.3715)
  (2.0179, 31.4715)
  (2.0179, 31.5715)
  (2.0179, 31.6715)
  (2.0179, 31.7715)
  (2.0179, 31.8715)
  (2.0179, 31.9715)
  (2.0179, 32.0715)
  (2.0179, 32.1715)
  (2.0179, 32.2715)
  (2.0179, 32.3715)
  (2.0179, 32.4715)
  (2.0179, 32.5715)
  (2.0179, 32.6715)
  (2.0179, 32.7715)
  (2.0179, 32.8715)
  (2.0179, 32.9715)
  (2.0179, 33.0715)
  (2.0179, 33.1715)
  (2.0179, 33.2715)
  (2.0179, 33.3715)
  (2.0179, 33.4715)
  (2.0179, 33.5715)
  (2.0179, 33.6715)
  (2.0179, 33.7715)
  (2.0179, 33.8715)
  (2.0179, 33.9715)
  (2.0179, 34.0715)
  (2.0179, 34.1715)
  (2.0179, 34.2715)
  (2.0179, 34.3715)
  (2.0179, 34.4715)
  (2.0179, 34.5715)
  (2.0179, 34.6715)
  (2.0179, 34.7715)
  (2.0179, 34.8715)
  (2.0179, 34.9715)
  (2.1179, 31.3715)
  (2.1179, 31.4715)
  (2.1179, 31.5715)
  (2.1179, 31.6715)
  (2.1179, 31.7715)
  (2.1179, 31.8715)
  (2.1179, 31.9715)
  (2.1179, 32.0715)
  (2.1179, 32.1715)
  (2.1179, 32.2715)
  (2.1179, 32.3715)
  (2.1179, 32.4715)
  (2.1179, 32.5715)
  (2.1179, 32.6715)
  (2.1179, 32.7715)
  (2.1179, 32.8715)
  (2.1179, 32.9715)
  (2.1179, 33.0715)
  (2.1179, 33.1715)
  (2.1179, 33.2715)
  (2.1179, 33.3715)
  (2.1179, 33.4715)
  (2.1179, 33.5715)
  (2.1179, 33.6715)
  (2.1179, 33.7715)
  (2.1179, 33.8715)
  (2.1179, 33.9715)
  (2.1179, 34.0715)
  (2.1179, 34.1715)
  (2.1179, 34.2715)
  (2.1179, 34.3715)
  (2.1179, 34.4715)
  (2.1179, 34.5715)
  (2.1179, 34.6715)
  (2.1179, 34.7715)
  (2.1179, 34.8715)
  (2.2179, 31.2715)
  (2.2179, 31.3715)
  (2.2179, 31.4715)
  (2.2179, 31.5715)
  (2.2179, 31.6715)
  (2.2179, 31.7715)
  (2.2179, 31.8715)
  (2.2179, 31.9715)
  (2.2179, 32.0715)
  (2.2179, 32.1715)
  (2.2179, 32.2715)
  (2.2179, 32.3715)
  (2.2179, 32.4715)
  (2.2179, 32.5715)
  (2.2179, 32.6715)
  (2.2179, 32.7715)
  (2.2179, 32.8715)
  (2.2179, 32.9715)
  (2.2179, 33.0715)
  (2.2179, 33.1715)
  (2.2179, 33.2715)
  (2.2179, 33.3715)
  (2.2179, 33.4715)
  (2.2179, 33.5715)
  (2.2179, 33.6715)
  (2.2179, 33.7715)
  (2.2179, 33.8715)
  (2.2179, 33.9715)
  (2.2179, 34.0715)
  (2.2179, 34.1715)
  (2.2179, 34.2715)
  (2.2179, 34.3715)
  (2.2179, 34.4715)
  (2.2179, 34.5715)
  (2.2179, 34.6715)
  (2.2179, 34.7715)
  (2.2179, 34.8715)
  (2.3179, 31.1715)
  (2.3179, 31.2715)
  (2.3179, 31.3715)
  (2.3179, 31.4715)
  (2.3179, 31.5715)
  (2.3179, 31.6715)
  (2.3179, 31.7715)
  (2.3179, 31.8715)
  (2.3179, 31.9715)
  (2.3179, 32.0715)
  (2.3179, 32.1715)
  (2.3179, 32.2715)
  (2.3179, 32.3715)
  (2.3179, 32.4715)
  (2.3179, 32.5715)
  (2.3179, 32.6715)
  (2.3179, 32.7715)
  (2.3179, 32.8715)
  (2.3179, 32.9715)
  (2.3179, 33.0715)
  (2.3179, 33.1715)
  (2.3179, 33.2715)
  (2.3179, 33.3715)
  (2.3179, 33.4715)
  (2.3179, 33.5715)
  (2.3179, 33.6715)
  (2.3179, 33.7715)
  (2.3179, 33.8715)
  (2.3179, 33.9715)
  (2.3179, 34.0715)
  (2.3179, 34.1715)
  (2.3179, 34.2715)
  (2.3179, 34.3715)
  (2.3179, 34.4715)
  (2.3179, 34.5715)
  (2.3179, 34.6715)
  (2.3179, 34.7715)
  (2.3179, 34.8715)
  (2.4179, 30.8715)
  (2.4179, 30.9715)
  (2.4179, 31.0715)
  (2.4179, 31.1715)
  (2.4179, 31.2715)
  (2.4179, 31.3715)
  (2.4179, 31.4715)
  (2.4179, 31.5715)
  (2.4179, 31.6715)
  (2.4179, 31.7715)
  (2.4179, 31.8715)
  (2.4179, 31.9715)
  (2.4179, 32.0715)
  (2.4179, 32.1715)
  (2.4179, 32.2715)
  (2.4179, 32.3715)
  (2.4179, 32.4715)
  (2.4179, 32.5715)
  (2.4179, 32.6715)
  (2.4179, 32.7715)
  (2.4179, 32.8715)
  (2.4179, 32.9715)
  (2.4179, 33.0715)
  (2.4179, 33.1715)
  (2.4179, 33.2715)
  (2.4179, 33.3715)
  (2.4179, 33.4715)
  (2.4179, 33.5715)
  (2.4179, 33.6715)
  (2.4179, 33.7715)
  (2.4179, 33.8715)
  (2.4179, 33.9715)
  (2.4179, 34.0715)
  (2.4179, 34.1715)
  (2.4179, 34.2715)
  (2.4179, 34.3715)
  (2.4179, 34.4715)
  (2.4179, 34.5715)
  (2.4179, 34.6715)
  (2.4179, 34.7715)
  (2.4179, 34.8715)
  (2.5179, 30.7715)
  (2.5179, 30.8715)
  (2.5179, 30.9715)
  (2.5179, 31.0715)
  (2.5179, 31.1715)
  (2.5179, 31.2715)
  (2.5179, 31.3715)
  (2.5179, 31.4715)
  (2.5179, 31.5715)
  (2.5179, 31.6715)
  (2.5179, 31.7715)
  (2.5179, 31.8715)
  (2.5179, 31.9715)
  (2.5179, 32.0715)
  (2.5179, 32.1715)
  (2.5179, 32.2715)
  (2.5179, 32.3715)
  (2.5179, 32.4715)
  (2.5179, 32.5715)
  (2.5179, 32.6715)
  (2.5179, 32.7715)
  (2.5179, 32.8715)
  (2.5179, 32.9715)
  (2.5179, 33.0715)
  (2.5179, 33.1715)
  (2.5179, 33.2715)
  (2.5179, 33.3715)
  (2.5179, 33.4715)
  (2.5179, 33.5715)
  (2.5179, 33.6715)
  (2.5179, 33.7715)
  (2.5179, 33.8715)
  (2.5179, 33.9715)
  (2.5179, 34.0715)
  (2.5179, 34.1715)
  (2.5179, 34.2715)
  (2.5179, 34.3715)
  (2.5179, 34.4715)
  (2.5179, 34.5715)
  (2.5179, 34.6715)
  (2.5179, 34.7715)
  (2.5179, 34.8715)
  (2.6179, 30.8715)
  (2.6179, 30.9715)
  (2.6179, 31.0715)
  (2.6179, 31.1715)
  (2.6179, 31.2715)
  (2.6179, 31.3715)
  (2.6179, 31.4715)
  (2.6179, 31.5715)
  (2.6179, 31.6715)
  (2.6179, 31.7715)
  (2.6179, 31.8715)
  (2.6179, 31.9715)
  (2.6179, 32.0715)
  (2.6179, 32.1715)
  (2.6179, 32.2715)
  (2.6179, 32.3715)
  (2.6179, 32.4715)
  (2.6179, 32.5715)
  (2.6179, 32.6715)
  (2.6179, 32.7715)
  (2.6179, 32.8715)
  (2.6179, 32.9715)
  (2.6179, 33.0715)
  (2.6179, 33.1715)
  (2.6179, 33.2715)
  (2.6179, 33.3715)
  (2.6179, 33.4715)
  (2.6179, 33.5715)
  (2.6179, 33.6715)
  (2.6179, 33.7715)
  (2.6179, 33.8715)
  (2.6179, 33.9715)
  (2.6179, 34.0715)
  (2.6179, 34.1715)
  (2.6179, 34.2715)
  (2.6179, 34.3715)
  (2.6179, 34.4715)
  (2.6179, 34.5715)
  (2.6179, 34.6715)
  (2.6179, 34.7715)
  (2.7179, 30.8715)
  (2.7179, 30.9715)
  (2.7179, 31.0715)
  (2.7179, 31.1715)
  (2.7179, 31.2715)
  (2.7179, 31.3715)
  (2.7179, 31.4715)
  (2.7179, 31.5715)
  (2.7179, 31.6715)
  (2.7179, 31.7715)
  (2.7179, 31.8715)
  (2.7179, 31.9715)
  (2.7179, 32.0715)
  (2.7179, 32.1715)
  (2.7179, 32.2715)
  (2.7179, 32.3715)
  (2.7179, 32.4715)
  (2.7179, 32.5715)
  (2.7179, 32.6715)
  (2.7179, 32.7715)
  (2.7179, 32.8715)
  (2.7179, 32.9715)
  (2.7179, 33.0715)
  (2.7179, 33.1715)
  (2.7179, 33.2715)
  (2.7179, 33.3715)
  (2.7179, 33.4715)
  (2.7179, 33.5715)
  (2.7179, 33.6715)
  (2.7179, 33.7715)
  (2.7179, 33.8715)
  (2.7179, 33.9715)
  (2.7179, 34.0715)
  (2.7179, 34.1715)
  (2.7179, 34.2715)
  (2.7179, 34.3715)
  (2.7179, 34.4715)
  (2.7179, 34.5715)
  (2.7179, 34.6715)
  (2.7179, 34.7715)
  (2.8179, 30.9715)
  (2.8179, 31.0715)
  (2.8179, 31.1715)
  (2.8179, 31.2715)
  (2.8179, 31.3715)
  (2.8179, 31.4715)
  (2.8179, 31.5715)
  (2.8179, 31.6715)
  (2.8179, 31.7715)
  (2.8179, 31.8715)
  (2.8179, 31.9715)
  (2.8179, 32.0715)
  (2.8179, 32.1715)
  (2.8179, 32.2715)
  (2.8179, 32.3715)
  (2.8179, 32.4715)
  (2.8179, 32.5715)
  (2.8179, 32.6715)
  (2.8179, 32.7715)
  (2.8179, 32.8715)
  (2.8179, 32.9715)
  (2.8179, 33.0715)
  (2.8179, 33.1715)
  (2.8179, 33.2715)
  (2.8179, 33.3715)
  (2.8179, 33.4715)
  (2.8179, 33.5715)
  (2.8179, 33.6715)
  (2.8179, 33.7715)
  (2.8179, 33.8715)
  (2.8179, 33.9715)
  (2.8179, 34.0715)
  (2.8179, 34.1715)
  (2.8179, 34.2715)
  (2.8179, 34.3715)
  (2.8179, 34.4715)
  (2.8179, 34.5715)
  (2.8179, 34.6715)
  (2.9179, 30.8715)
  (2.9179, 30.9715)
  (2.9179, 31.0715)
  (2.9179, 31.1715)
  (2.9179, 31.2715)
  (2.9179, 31.3715)
  (2.9179, 31.4715)
  (2.9179, 31.5715)
  (2.9179, 31.6715)
  (2.9179, 31.7715)
  (2.9179, 31.8715)
  (2.9179, 31.9715)
  (2.9179, 32.0715)
  (2.9179, 32.1715)
  (2.9179, 32.2715)
  (2.9179, 32.3715)
  (2.9179, 32.4715)
  (2.9179, 32.5715)
  (2.9179, 32.6715)
  (2.9179, 32.7715)
  (2.9179, 32.8715)
  (2.9179, 32.9715)
  (2.9179, 33.0715)
  (2.9179, 33.1715)
  (2.9179, 33.2715)
  (2.9179, 33.3715)
  (2.9179, 33.4715)
  (2.9179, 33.5715)
  (2.9179, 33.6715)
  (2.9179, 33.7715)
  (2.9179, 33.8715)
  (2.9179, 33.9715)
  (2.9179, 34.0715)
  (2.9179, 34.1715)
  (2.9179, 34.2715)
  (2.9179, 34.3715)
  (2.9179, 34.4715)
  (2.9179, 34.5715)
  (3.0179, 30.8715)
  (3.0179, 30.9715)
  (3.0179, 31.0715)
  (3.0179, 31.1715)
  (3.0179, 31.2715)
  (3.0179, 31.3715)
  (3.0179, 31.4715)
  (3.0179, 31.5715)
  (3.0179, 31.6715)
  (3.0179, 31.7715)
  (3.0179, 31.8715)
  (3.0179, 31.9715)
  (3.0179, 32.0715)
  (3.0179, 32.1715)
  (3.0179, 32.2715)
  (3.0179, 32.3715)
  (3.0179, 32.4715)
  (3.0179, 32.5715)
  (3.0179, 32.6715)
  (3.0179, 32.7715)
  (3.0179, 32.8715)
  (3.0179, 32.9715)
  (3.0179, 33.0715)
  (3.0179, 33.1715)
  (3.0179, 33.2715)
  (3.0179, 33.3715)
  (3.0179, 33.4715)
  (3.0179, 33.5715)
  (3.0179, 33.6715)
  (3.0179, 33.7715)
  (3.0179, 33.8715)
  (3.0179, 33.9715)
  (3.0179, 34.0715)
  (3.0179, 34.1715)
  (3.0179, 34.2715)
  (3.0179, 34.3715)
  (3.0179, 34.4715)
  (3.0179, 34.5715)
  (3.1179, 30.8715)
  (3.1179, 30.9715)
  (3.1179, 31.0715)
  (3.1179, 31.1715)
  (3.1179, 31.2715)
  (3.1179, 31.3715)
  (3.1179, 31.4715)
  (3.1179, 31.5715)
  (3.1179, 31.6715)
  (3.1179, 31.7715)
  (3.1179, 31.8715)
  (3.1179, 31.9715)
  (3.1179, 32.0715)
  (3.1179, 32.1715)
  (3.1179, 32.2715)
  (3.1179, 32.3715)
  (3.1179, 32.4715)
  (3.1179, 32.5715)
  (3.1179, 32.6715)
  (3.1179, 32.7715)
  (3.1179, 32.8715)
  (3.1179, 32.9715)
  (3.1179, 33.0715)
  (3.1179, 33.1715)
  (3.1179, 33.2715)
  (3.1179, 33.3715)
  (3.1179, 33.4715)
  (3.1179, 33.5715)
  (3.1179, 33.6715)
  (3.1179, 33.7715)
  (3.1179, 33.8715)
  (3.1179, 33.9715)
  (3.1179, 34.0715)
  (3.1179, 34.1715)
  (3.1179, 34.2715)
  (3.1179, 34.3715)
  (3.1179, 34.4715)
  (3.2179, 30.8715)
  (3.2179, 30.9715)
  (3.2179, 31.0715)
  (3.2179, 31.1715)
  (3.2179, 31.2715)
  (3.2179, 31.3715)
  (3.2179, 31.4715)
  (3.2179, 31.5715)
  (3.2179, 31.6715)
  (3.2179, 31.7715)
  (3.2179, 31.8715)
  (3.2179, 31.9715)
  (3.2179, 32.0715)
  (3.2179, 32.1715)
  (3.2179, 32.2715)
  (3.2179, 32.3715)
  (3.2179, 32.4715)
  (3.2179, 32.5715)
  (3.2179, 32.6715)
  (3.2179, 32.7715)
  (3.2179, 32.8715)
  (3.2179, 32.9715)
  (3.2179, 33.0715)
  (3.2179, 33.1715)
  (3.2179, 33.2715)
  (3.2179, 33.3715)
  (3.2179, 33.4715)
  (3.2179, 33.5715)
  (3.2179, 33.6715)
  (3.2179, 33.7715)
  (3.2179, 33.8715)
  (3.2179, 33.9715)
  (3.2179, 34.0715)
  (3.2179, 34.1715)
  (3.2179, 34.2715)
  (3.2179, 34.3715)
  (3.3179, 30.9715)
  (3.3179, 31.0715)
  (3.3179, 31.1715)
  (3.3179, 31.2715)
  (3.3179, 31.3715)
  (3.3179, 31.4715)
  (3.3179, 31.5715)
  (3.3179, 31.6715)
  (3.3179, 31.7715)
  (3.3179, 31.8715)
  (3.3179, 31.9715)
  (3.3179, 32.0715)
  (3.3179, 32.1715)
  (3.3179, 32.2715)
  (3.3179, 32.3715)
  (3.3179, 32.4715)
  (3.3179, 32.5715)
  (3.3179, 32.6715)
  (3.3179, 32.7715)
  (3.3179, 32.8715)
  (3.3179, 32.9715)
  (3.3179, 33.0715)
  (3.3179, 33.1715)
  (3.3179, 33.2715)
  (3.3179, 33.3715)
  (3.3179, 33.4715)
  (3.3179, 33.6715)
  (3.3179, 33.7715)
  (3.3179, 33.8715)
  (3.3179, 33.9715)
  (3.3179, 34.0715)
  (3.3179, 34.1715)
  (3.3179, 34.2715)
  (3.3179, 34.3715)
  (3.4179, 30.9715)
  (3.4179, 31.0715)
  (3.4179, 31.1715)
  (3.4179, 31.2715)
  (3.4179, 31.3715)
  (3.4179, 31.4715)
  (3.4179, 31.5715)
  (3.4179, 31.6715)
  (3.4179, 31.7715)
  (3.4179, 31.8715)
  (3.4179, 31.9715)
  (3.4179, 32.0715)
  (3.4179, 32.1715)
  (3.4179, 32.2715)
  (3.4179, 32.3715)
  (3.4179, 32.4715)
  (3.4179, 32.5715)
  (3.4179, 32.6715)
  (3.4179, 32.7715)
  (3.4179, 32.8715)
  (3.4179, 32.9715)
  (3.4179, 33.0715)
  (3.4179, 33.1715)
  (3.4179, 33.2715)
  (3.4179, 33.3715)
  (3.4179, 33.4715)
  (3.4179, 33.5715)
  (3.4179, 33.6715)
  (3.4179, 33.7715)
  (3.4179, 33.8715)
  (3.4179, 33.9715)
  (3.4179, 34.0715)
  (3.4179, 34.1715)
  (3.4179, 34.2715)
  (3.4179, 34.3715)
  (3.5179, 30.9715)
  (3.5179, 31.0715)
  (3.5179, 31.1715)
  (3.5179, 31.2715)
  (3.5179, 31.3715)
  (3.5179, 31.4715)
  (3.5179, 31.5715)
  (3.5179, 31.6715)
  (3.5179, 31.7715)
  (3.5179, 31.8715)
  (3.5179, 31.9715)
  (3.5179, 32.0715)
  (3.5179, 32.2715)
  (3.5179, 32.3715)
  (3.5179, 32.4715)
  (3.5179, 32.5715)
  (3.5179, 32.6715)
  (3.5179, 32.7715)
  (3.5179, 32.8715)
  (3.5179, 32.9715)
  (3.5179, 33.0715)
  (3.5179, 33.1715)
  (3.5179, 33.2715)
  (3.5179, 33.3715)
  (3.5179, 33.4715)
  (3.5179, 33.5715)
  (3.5179, 33.6715)
  (3.5179, 33.7715)
  (3.5179, 33.8715)
  (3.5179, 33.9715)
  (3.5179, 34.0715)
  (3.5179, 34.1715)
  (3.5179, 34.2715)
  (3.5179, 34.3715)
  (3.6179, 30.9715)
  (3.6179, 31.0715)
  (3.6179, 31.1715)
  (3.6179, 31.2715)
  (3.6179, 31.3715)
  (3.6179, 31.4715)
  (3.6179, 31.5715)
  (3.6179, 31.6715)
  (3.6179, 31.7715)
  (3.6179, 31.8715)
  (3.6179, 32.2715)
  (3.6179, 32.3715)
  (3.6179, 32.4715)
  (3.6179, 32.5715)
  (3.6179, 32.6715)
  (3.6179, 32.7715)
  (3.6179, 32.8715)
  (3.6179, 32.9715)
  (3.6179, 33.0715)
  (3.6179, 33.1715)
  (3.6179, 33.2715)
  (3.6179, 33.3715)
  (3.6179, 33.4715)
  (3.6179, 33.5715)
  (3.6179, 33.6715)
  (3.6179, 33.7715)
  (3.6179, 33.8715)
  (3.6179, 33.9715)
  (3.6179, 34.0715)
  (3.6179, 34.1715)
  (3.6179, 34.2715)
  (3.6179, 34.3715)
  (3.7179, 31.0715)
  (3.7179, 31.1715)
  (3.7179, 31.2715)
  (3.7179, 31.3715)
  (3.7179, 31.7715)
  (3.7179, 31.8715)
  (3.7179, 32.4715)
  (3.7179, 32.5715)
  (3.7179, 32.6715)
  (3.7179, 32.7715)
  (3.7179, 32.8715)
  (3.7179, 32.9715)
  (3.7179, 33.0715)
  (3.7179, 33.1715)
  (3.7179, 33.2715)
  (3.7179, 33.3715)
  (3.7179, 33.4715)
  (3.7179, 33.5715)
  (3.7179, 33.6715)
  (3.7179, 33.7715)
  (3.7179, 33.8715)
  (3.7179, 33.9715)
  (3.7179, 34.0715)
  (3.7179, 34.1715)
  (3.7179, 34.2715)
  (3.7179, 34.3715)
  (3.8179, 32.9715)
  (3.8179, 33.0715)
  (3.8179, 33.6715)
  (3.8179, 33.7715)
  (3.8179, 33.8715)
  (3.8179, 33.9715)
  (3.8179, 34.0715)
  (3.9179, 33.7715)
  (3.9179, 33.8715)
