latitude,longitude,timestamp,Observation period,ghi_extra,ghi_clear,bhi_clear,dhi_clear,dni_clear,ghi,bhi,dhi,dni,Reliability
0.0,34.0,2024-11-21T00:00:00Z,2024-11-21T00:00:00.0/2024-11-22T00:00:00.0,417.3621416666667,300.08231666666666,231.12866250000002,68.95367083333333,328.58054583333336,158.3758125,49.047220833333334,109.32859166666667,67.1135625,0.9847
0.0,34.0,2024-11-22T00:00:00Z,2024-11-22T00:00:00.0/2024-11-23T00:00:00.0,416.9535333333333,297.10131666666666,218.67779583333333,78.423525,308.9733291666667,268.2918916666667,172.78564583333332,95.5062375,216.840025,0.9844
0.0,34.0,2024-11-23T00:00:00Z,2024-11-23T00:00:00.0/2024-11-24T00:00:00.0,416.5524083333333,300.82059583333336,225.67948333333334,75.14109166666667,322.2318125,185.7053,60.353745833333335,125.3515625,75.68210833333333,0.9844
0.0,34.0,2024-11-24T00:00:00Z,2024-11-24T00:00:00.0/2024-11-25T00:00:00.0,416.15893750000004,298.82936666666666,221.75219583333333,77.077175,319.4087333333333,264.4884625,161.8848375,102.60362916666666,224.96337916666667,0.9844
0.0,34.0,2024-11-25T00:00:00Z,2024-11-25T00:00:00.0/2024-11-26T00:00:00.0,415.77437499999996,302.1617625,242.1666875,59.995087500000004,352.8261708333334,180.63299583333333,87.98527916666666,92.647725,146.21289166666665,0.9844
0.0,34.0,2024-11-26T00:00:00Z,2024-11-26T00:00:00.0/2024-11-27T00:00:00.0,415.4005958333333,292.53548333333333,214.08337500000002,78.45211666666667,306.71520833333335,284.17075416666665,203.437275,80.73347916666667,279.60859999999997,0.9844
0.0,34.0,2024-11-27T00:00:00Z,2024-11-27T00:00:00.0/2024-11-28T00:00:00.0,415.03641666666664,293.6344208333333,214.18143750000002,79.45297916666667,302.4707458333333,143.21904583333333,43.0905375,100.12850833333333,73.32442083333333,0.9844
0.0,34.0,2024-11-28T00:00:00Z,2024-11-28T00:00:00.0/2024-11-29T00:00:00.0,414.6850583333333,296.4662083333333,218.88399166666667,77.58222500000001,313.1453666666667,281.30985416666664,197.57259166666665,83.7372625,265.96081666666663,0.984
0.0,34.0,2024-11-29T00:00:00Z,2024-11-29T00:00:00.0/2024-11-30T00:00:00.0,414.34273333333334,298.10797083333335,225.8749,72.2330625,323.00067083333334,253.89908749999998,152.02342916666666,101.87567083333333,198.180825,0.9844
0.0,34.0,2024-11-30T00:00:00Z,2024-11-30T00:00:00.0/2024-12-01T00:00:00.0,414.0139166666667,301.0093166666667,238.7324625,62.276870833333334,349.0579,263.3851916666667,179.11104166666667,84.27415,233.06764583333333,0.9844
0.0,34.0,2024-12-01T00:00:00Z,2024-12-01T00:00:00.0/2024-12-02T00:00:00.0,413.69836250000003,298.53291666666667,233.692425,64.8405,339.3576875,258.1560666666667,182.05182083333332,76.10425,224.89107083333332,0.9844
0.0,34.0,2024-12-02T00:00:00Z,2024-12-02T00:00:00.0/2024-12-03T00:00:00.0,413.397175,297.8605333333333,225.92781666666667,71.9327125,325.98457916666666,213.49892083333336,98.701275,114.79765833333333,144.63009583333334,0.9844
0.0,34.0,2024-12-03T00:00:00Z,2024-12-03T00:00:00.0/2024-12-04T00:00:00.0,413.1112458333334,294.51745416666665,214.76139166666667,79.75605416666666,306.7006416666667,260.6562916666667,164.19865000000001,96.45763333333333,227.6029875,0.984
0.0,34.0,2024-12-04T00:00:00Z,2024-12-04T00:00:00.0/2024-12-05T00:00:00.0,412.83752499999997,296.90687916666667,224.38376666666667,72.52310833333333,323.88197916666667,296.90687916666667,224.38376666666667,72.52310833333333,323.88197916666667,0.9844
0.0,34.0,2024-12-05T00:00:00Z,2024-12-05T00:00:00.0/2024-12-06T00:00:00.0,412.5805666666667,297.46866666666665,228.8356125,68.63305,332.4071875,285.1182875,211.9191291666667,73.1991625,289.6210916666667,0.9844
