timestamp,latitude,longitude,GHI,DNI,DHI
2024-06-05,2.0,30.0,4.67,1.42,2.68
2024-06-06,2.0,30.0,4.96,2.18,2.6
2024-06-07,2.0,30.0,4.89,2.67,2.32
2024-06-08,2.0,30.0,4.83,2.3,2.37
2024-06-09,2.0,30.0,4.37,1.77,2.35
2024-06-10,2.0,30.0,6.13,5.19,2.08
2024-06-11,2.0,30.0,3.48,1.47,2.06
2024-06-12,2.0,30.0,4.51,2.24,2.31
2024-06-13,2.0,30.0,5.69,3.5,2.68
2024-06-14,2.0,30.0,4.95,2.11,2.53
2024-06-15,2.0,30.0,5.69,3.94,2.35
2024-06-16,2.0,30.0,3.69,0.77,2.4
2024-06-17,2.0,30.0,4.3,1.64,2.4
2024-06-18,2.0,30.0,6.25,4.97,2.13
2024-06-19,2.0,30.0,5.51,4.01,2.29
2024-06-20,2.0,30.0,6.24,5.39,2.2
2024-06-21,2.0,30.0,6.15,5.31,2.16
2024-06-22,2.0,30.0,5.12,3.93,2.13
2024-06-23,2.0,30.0,5.08,2.72,2.49
2024-06-24,2.0,30.0,4.2,1.49,2.55
2024-06-25,2.0,30.0,6.12,4.49,2.45
2024-06-26,2.0,30.0,6.44,5.36,2.34
2024-06-27,2.0,30.0,5.08,2.47,2.84
2024-06-28,2.0,30.0,5.11,2.88,2.57
2024-06-29,2.0,30.0,4.83,2.99,2.15
2024-06-30,2.0,30.0,5.59,3.62,2.58
2024-07-01,2.0,30.0,5.74,4.46,2.75
2024-07-02,2.0,30.0,6.07,4.65,2.43
2024-07-03,2.0,30.0,4.56,1.56,2.83
2024-07-04,2.0,30.0,6.05,4.98,2.17
2024-07-05,2.0,30.0,3.55,1.41,2.0
2024-07-06,2.0,30.0,2.98,0.34,1.96
2024-07-07,2.0,30.0,2.62,0.53,1.83
2024-07-08,2.0,30.0,6.17,4.63,2.44
2024-07-09,2.0,30.0,4.46,2.69,2.0
2024-07-10,2.0,30.0,3.52,0.65,2.36
2024-07-11,2.0,30.0,4.04,1.25,2.43
2024-07-12,2.0,30.0,5.33,3.19,2.45
2024-07-13,2.0,30.0,5.39,3.56,2.37
2024-07-14,2.0,30.0,3.69,0.69,2.45
2024-07-15,2.0,30.0,3.85,1.25,2.18
2024-07-16,2.0,30.0,4.92,2.21,2.54
2024-07-17,2.0,30.0,4.57,2.3,3.03
2024-07-18,2.0,30.0,4.1,0.95,2.5
2024-07-19,2.0,30.0,2.15,0.15,1.59
2024-07-20,2.0,30.0,2.9,0.26,2.04
2024-07-21,2.0,30.0,2.66,0.17,1.94
2024-07-22,2.0,30.0,3.38,0.5,2.3
2024-07-23,2.0,30.0,4.43,0.67,2.95
2024-07-24,2.0,30.0,4.1,1.07,2.54
2024-07-25,2.0,30.0,5.09,3.13,2.13
2024-07-26,2.0,30.0,4.73,2.64,2.1
2024-07-27,2.0,30.0,2.96,0.51,2.12
2024-07-28,2.0,30.0,4.59,1.62,2.49
2024-07-29,2.0,30.0,3.26,0.62,2.21
2024-07-30,2.0,30.0,4.36,1.26,2.51
2024-07-31,2.0,30.0,1.95,-999.0,-999.0
2024-08-01,2.0,30.0,5.27,-999.0,-999.0
2024-08-02,2.0,30.0,5.67,-999.0,-999.0
2024-08-03,2.0,30.0,4.64,-999.0,-999.0
2024-08-04,2.0,30.0,2.73,-999.0,-999.0
2024-08-05,2.0,30.0,2.3,-999.0,-999.0
2024-08-06,2.0,30.0,3.82,-999.0,-999.0
2024-08-07,2.0,30.0,5.82,-999.0,-999.0
2024-08-08,2.0,30.0,4.0,-999.0,-999.0
2024-08-09,2.0,30.0,4.32,-999.0,-999.0
2024-08-10,2.0,30.0,6.08,-999.0,-999.0
2024-08-11,2.0,30.0,3.94,-999.0,-999.0
2024-08-12,2.0,30.0,0.75,-999.0,-999.0
2024-08-13,2.0,30.0,5.17,-999.0,-999.0
2024-08-14,2.0,30.0,4.66,-999.0,-999.0
2024-08-15,2.0,30.0,4.03,-999.0,-999.0
2024-08-16,2.0,30.0,3.66,-999.0,-999.0
2024-08-17,2.0,30.0,3.05,-999.0,-999.0
2024-08-18,2.0,30.0,3.95,-999.0,-999.0
2024-08-19,2.0,30.0,3.4,-999.0,-999.0
2024-08-20,2.0,30.0,4.89,-999.0,-999.0
2024-08-21,2.0,30.0,3.36,-999.0,-999.0
2024-08-22,2.0,30.0,3.16,-999.0,-999.0
2024-08-23,2.0,30.0,5.91,-999.0,-999.0
2024-08-24,2.0,30.0,4.09,-999.0,-999.0
2024-08-25,2.0,30.0,4.18,-999.0,-999.0
2024-08-26,2.0,30.0,4.48,-999.0,-999.0
2024-08-27,2.0,30.0,6.17,-999.0,-999.0
2024-08-28,2.0,30.0,4.52,-999.0,-999.0
2024-08-29,2.0,30.0,3.28,-999.0,-999.0
2024-08-30,2.0,30.0,4.29,-999.0,-999.0
2024-08-31,2.0,30.0,3.26,-999.0,-999.0
2024-09-01,2.0,30.0,3.67,-999.0,-999.0
2024-09-02,2.0,30.0,4.48,-999.0,-999.0
2024-09-03,2.0,30.0,5.87,-999.0,-999.0
2024-09-04,2.0,30.0,1.63,-999.0,-999.0
2024-09-05,2.0,30.0,3.62,-999.0,-999.0
2024-09-06,2.0,30.0,5.92,-999.0,-999.0
2024-09-07,2.0,30.0,5.14,-999.0,-999.0
2024-09-08,2.0,30.0,6.53,-999.0,-999.0
2024-09-09,2.0,30.0,6.63,-999.0,-999.0
2024-09-10,2.0,30.0,2.99,-999.0,-999.0
2024-09-11,2.0,30.0,6.3,-999.0,-999.0
2024-09-12,2.0,30.0,4.42,-999.0,-999.0
2024-09-13,2.0,30.0,5.9,-999.0,-999.0
2024-09-14,2.0,30.0,4.59,-999.0,-999.0
2024-09-15,2.0,30.0,3.69,-999.0,-999.0
2024-09-16,2.0,30.0,4.17,-999.0,-999.0
2024-09-17,2.0,30.0,6.37,-999.0,-999.0
2024-09-18,2.0,30.0,6.06,-999.0,-999.0
2024-09-19,2.0,30.0,4.25,-999.0,-999.0
2024-09-20,2.0,30.0,2.67,-999.0,-999.0
2024-09-21,2.0,30.0,5.03,-999.0,-999.0
2024-09-22,2.0,30.0,6.0,-999.0,-999.0
2024-09-23,2.0,30.0,5.24,-999.0,-999.0
2024-09-24,2.0,30.0,4.29,-999.0,-999.0
2024-09-25,2.0,30.0,5.18,-999.0,-999.0
2024-09-26,2.0,30.0,3.87,-999.0,-999.0
2024-09-27,2.0,30.0,5.11,-999.0,-999.0
2024-09-28,2.0,30.0,4.65,-999.0,-999.0
2024-09-29,2.0,30.0,3.48,-999.0,-999.0
2024-09-30,2.0,30.0,4.16,-999.0,-999.0
2024-10-01,2.0,30.0,4.65,-999.0,-999.0
2024-10-02,2.0,30.0,4.51,-999.0,-999.0
2024-10-03,2.0,30.0,3.66,-999.0,-999.0
2024-10-04,2.0,30.0,5.51,-999.0,-999.0
2024-10-05,2.0,30.0,5.86,-999.0,-999.0
2024-10-06,2.0,30.0,4.55,-999.0,-999.0
2024-10-07,2.0,30.0,2.9,-999.0,-999.0
2024-10-08,2.0,30.0,5.66,-999.0,-999.0
2024-10-09,2.0,30.0,5.8,-999.0,-999.0
2024-10-10,2.0,30.0,3.73,-999.0,-999.0
2024-10-11,2.0,30.0,4.32,-999.0,-999.0
2024-10-12,2.0,30.0,4.19,-999.0,-999.0
2024-10-13,2.0,30.0,4.77,-999.0,-999.0
2024-10-14,2.0,30.0,4.82,-999.0,-999.0
2024-10-15,2.0,30.0,5.44,-999.0,-999.0
2024-10-16,2.0,30.0,2.7,-999.0,-999.0
2024-10-17,2.0,30.0,4.48,-999.0,-999.0
2024-10-18,2.0,30.0,3.8,-999.0,-999.0
2024-10-19,2.0,30.0,4.69,-999.0,-999.0
2024-10-20,2.0,30.0,3.37,-999.0,-999.0
2024-10-21,2.0,30.0,3.78,-999.0,-999.0
2024-10-22,2.0,30.0,5.08,-999.0,-999.0
2024-10-23,2.0,30.0,2.86,-999.0,-999.0
2024-10-24,2.0,30.0,5.41,-999.0,-999.0
2024-10-25,2.0,30.0,5.31,-999.0,-999.0
2024-10-26,2.0,30.0,5.1,-999.0,-999.0
2024-10-27,2.0,30.0,4.62,-999.0,-999.0
2024-10-28,2.0,30.0,6.06,-999.0,-999.0
2024-10-29,2.0,30.0,5.42,-999.0,-999.0
2024-10-30,2.0,30.0,5.83,-999.0,-999.0
2024-10-31,2.0,30.0,4.56,-999.0,-999.0
2024-11-01,2.0,30.0,4.67,-999.0,-999.0
2024-11-02,2.0,30.0,3.51,-999.0,-999.0
2024-11-03,2.0,30.0,5.05,-999.0,-999.0
2024-11-04,2.0,30.0,4.15,-999.0,-999.0
2024-11-05,2.0,30.0,1.92,-999.0,-999.0
2024-11-06,2.0,30.0,5.17,-999.0,-999.0
2024-11-07,2.0,30.0,5.54,-999.0,-999.0
2024-11-08,2.0,30.0,6.35,-999.0,-999.0
2024-11-09,2.0,30.0,6.54,-999.0,-999.0
2024-11-10,2.0,30.0,4.36,-999.0,-999.0
2024-11-11,2.0,30.0,4.81,-999.0,-999.0
2024-11-12,2.0,30.0,5.5,-999.0,-999.0
2024-11-13,2.0,30.0,5.26,-999.0,-999.0
2024-11-14,2.0,30.0,5.0,-999.0,-999.0
2024-11-15,2.0,30.0,4.55,-999.0,-999.0
2024-11-16,2.0,30.0,3.96,-999.0,-999.0
2024-11-17,2.0,30.0,5.1,-999.0,-999.0
2024-11-18,2.0,30.0,5.89,-999.0,-999.0
2024-11-19,2.0,30.0,5.3,-999.0,-999.0
2024-11-20,2.0,30.0,4.01,-999.0,-999.0
2024-11-21,2.0,30.0,3.59,-999.0,-999.0
2024-11-22,2.0,30.0,4.27,-999.0,-999.0
2024-11-23,2.0,30.0,4.66,-999.0,-999.0
2024-11-24,2.0,30.0,2.69,-999.0,-999.0
2024-11-25,2.0,30.0,2.02,-999.0,-999.0
2024-11-26,2.0,30.0,4.32,-999.0,-999.0
2024-11-27,2.0,30.0,2.33,-999.0,-999.0
2024-11-28,2.0,30.0,5.79,-999.0,-999.0
2024-11-29,2.0,30.0,3.79,-999.0,-999.0
2024-11-30,2.0,30.0,5.17,-999.0,-999.0
2024-12-01,2.0,30.0,4.56,-999.0,-999.0
2024-12-02,2.0,30.0,4.65,-999.0,-999.0
2024-12-03,2.0,30.0,5.29,-999.0,-999.0
2024-12-04,2.0,30.0,-999.0,-999.0,-999.0
2024-12-05,2.0,30.0,5.53,-999.0,-999.0
2024-12-06,2.0,30.0,5.16,-999.0,-999.0
2024-12-07,2.0,30.0,6.13,-999.0,-999.0
2024-12-08,2.0,30.0,6.53,-999.0,-999.0
2024-12-09,2.0,30.0,5.67,-999.0,-999.0
2024-12-10,2.0,30.0,5.86,-999.0,-999.0
2024-12-11,2.0,30.0,6.28,-999.0,-999.0
2024-12-12,2.0,30.0,5.8,-999.0,-999.0
2024-12-13,2.0,30.0,5.22,-999.0,-999.0
2024-12-14,2.0,30.0,-999.0,-999.0,-999.0
2024-12-15,2.0,30.0,4.78,-999.0,-999.0
2024-12-16,2.0,30.0,4.81,-999.0,-999.0
2024-12-17,2.0,30.0,5.81,-999.0,-999.0
2024-12-18,2.0,30.0,5.82,-999.0,-999.0
2024-12-19,2.0,30.0,3.77,-999.0,-999.0
2024-12-20,2.0,30.0,2.07,-999.0,-999.0
2024-12-21,2.0,30.0,5.42,-999.0,-999.0
2024-12-22,2.0,30.0,4.18,-999.0,-999.0
2024-12-23,2.0,30.0,4.48,-999.0,-999.0
2024-12-24,2.0,30.0,4.19,-999.0,-999.0
2024-12-25,2.0,30.0,5.26,-999.0,-999.0
2024-12-26,2.0,30.0,5.8,-999.0,-999.0
2024-12-27,2.0,30.0,5.69,-999.0,-999.0
2024-12-28,2.0,30.0,6.42,-999.0,-999.0
2024-12-29,2.0,30.0,6.49,-999.0,-999.0
2024-12-30,2.0,30.0,6.32,-999.0,-999.0
2024-12-31,2.0,30.0,6.14,-999.0,-999.0
2024-01-01,2.0,31.0,5.42,3.83,2.39
2024-01-02,2.0,31.0,5.13,3.33,2.32
2024-01-03,2.0,31.0,5.33,2.5,2.8
2024-01-04,2.0,31.0,6.02,4.96,2.29
2024-01-05,2.0,31.0,5.24,2.51,2.92
2024-01-06,2.0,31.0,5.5,3.64,2.54
2024-01-07,2.0,31.0,6.48,6.25,2.05
2024-01-08,2.0,31.0,6.06,5.15,2.16
2024-01-09,2.0,31.0,5.55,3.85,2.42
2024-01-10,2.0,31.0,4.43,1.84,2.37
2024-01-11,2.0,31.0,5.62,3.58,2.59
2024-01-12,2.0,31.0,5.12,2.75,2.57
2024-01-13,2.0,31.0,5.9,4.03,2.74
2024-01-14,2.0,31.0,4.91,1.91,2.68
2024-01-15,2.0,31.0,5.39,3.25,2.61
2024-01-16,2.0,31.0,6.87,5.75,2.51
2024-01-17,2.0,31.0,5.51,2.89,2.78
2024-01-18,2.0,31.0,4.27,0.75,2.83
2024-01-19,2.0,31.0,6.43,5.38,2.44
2024-01-20,2.0,31.0,6.3,5.2,2.42
2024-01-21,2.0,31.0,4.65,2.37,2.34
2024-01-22,2.0,31.0,6.1,4.61,2.55
2024-01-23,2.0,31.0,5.92,4.85,2.18
2024-01-24,2.0,31.0,5.3,2.79,2.7
2024-01-25,2.0,31.0,6.68,5.85,2.3
2024-01-26,2.0,31.0,5.31,2.36,2.85
2024-01-27,2.0,31.0,6.28,4.43,2.61
2024-01-28,2.0,31.0,6.61,5.99,2.24
2024-01-29,2.0,31.0,6.02,3.51,3.11
2024-01-30,2.0,31.0,5.69,2.69,3.49
2024-01-31,2.0,31.0,6.03,3.83,2.84
2024-02-01,2.0,31.0,5.3,2.36,3.29
2024-02-02,2.0,31.0,6.15,4.26,2.78
2024-02-03,2.0,31.0,6.38,5.19,2.14
2024-02-04,2.0,31.0,6.42,5.59,2.36
2024-02-05,2.0,31.0,6.66,4.99,2.66
2024-02-06,2.0,31.0,6.2,4.43,2.85
2024-02-07,2.0,31.0,7.03,6.74,1.78
2024-02-08,2.0,31.0,6.34,5.73,1.99
2024-02-09,2.0,31.0,4.86,2.51,2.59
2024-02-10,2.0,31.0,5.7,3.88,2.48
2024-02-11,2.0,31.0,6.3,5.6,3.0
2024-02-12,2.0,31.0,5.98,3.91,3.4
2024-02-13,2.0,31.0,4.31,1.35,2.75
2024-02-14,2.0,31.0,4.48,0.96,2.94
2024-02-15,2.0,31.0,3.62,0.59,2.54
2024-02-16,2.0,31.0,6.41,4.62,2.82
2024-02-17,2.0,31.0,7.13,6.88,1.86
2024-02-18,2.0,31.0,6.56,6.26,2.63
2024-02-19,2.0,31.0,6.06,4.26,3.02
2024-02-20,2.0,31.0,6.46,4.77,2.7
2024-02-21,2.0,31.0,4.76,1.52,3.1
2024-02-22,2.0,31.0,6.96,7.91,3.38
2024-02-23,2.0,31.0,6.67,6.4,3.08
2024-02-24,2.0,31.0,5.45,1.94,3.3
2024-02-25,2.0,31.0,6.36,4.39,3.52
2024-02-26,2.0,31.0,4.9,1.71,3.23
2024-02-27,2.0,31.0,4.55,0.99,2.99
2024-02-28,2.0,31.0,5.34,2.5,2.55
2024-02-29,2.0,31.0,5.94,3.95,2.39
2024-03-01,2.0,31.0,5.04,3.3,2.46
2024-03-02,2.0,31.0,6.65,5.87,2.23
2024-03-03,2.0,31.0,6.36,6.43,2.97
2024-03-04,2.0,31.0,6.47,4.52,2.95
2024-03-05,2.0,31.0,6.86,5.91,2.12
2024-03-06,2.0,31.0,6.37,3.59,2.92
2024-03-07,2.0,31.0,7.28,7.29,1.66
2024-03-08,2.0,31.0,7.31,7.02,1.79
2024-03-09,2.0,31.0,6.42,5.08,2.62
2024-03-10,2.0,31.0,5.46,4.2,2.25
2024-03-11,2.0,31.0,6.69,6.39,3.06
2024-03-12,2.0,31.0,7.47,7.59,2.3
2024-03-13,2.0,31.0,7.73,8.22,1.53
2024-03-14,2.0,31.0,7.65,8.6,1.36
2024-03-15,2.0,31.0,6.91,7.06,3.11
2024-03-16,2.0,31.0,7.12,7.25,2.83
2024-03-17,2.0,31.0,7.47,7.87,2.14
2024-03-18,2.0,31.0,7.59,7.78,1.7
2024-03-19,2.0,31.0,5.82,2.67,3.56
2024-03-20,2.0,31.0,6.5,5.49,3.42
2024-03-21,2.0,31.0,7.09,6.25,3.16
2024-03-22,2.0,31.0,7.1,6.2,2.97
2024-03-23,2.0,31.0,6.56,4.49,2.78
2024-03-24,2.0,31.0,5.85,3.31,3.07
2024-03-25,2.0,31.0,5.75,3.6,2.22
2024-03-26,2.0,31.0,6.12,4.08,3.5
2024-03-27,2.0,31.0,4.19,2.65,2.02
2024-03-28,2.0,31.0,6.87,5.31,2.65
2024-03-29,2.0,31.0,6.7,5.03,3.06
2024-03-30,2.0,31.0,6.38,4.71,3.02
2024-03-31,2.0,31.0,5.68,1.42,3.91
2024-04-01,2.0,31.0,5.85,3.23,2.77
2024-04-02,2.0,31.0,4.0,1.22,2.41
2024-04-03,2.0,31.0,3.7,0.98,2.45
2024-04-04,2.0,31.0,5.82,2.27,3.33
2024-04-05,2.0,31.0,5.63,3.47,2.7
2024-04-06,2.0,31.0,4.88,2.13,2.94
2024-04-07,2.0,31.0,5.19,1.53,3.63
2024-04-08,2.0,31.0,6.16,3.83,2.56
2024-04-09,2.0,31.0,5.46,2.87,2.77
2024-04-10,2.0,31.0,6.78,5.99,1.86
2024-04-11,2.0,31.0,6.81,6.36,1.76
2024-04-12,2.0,31.0,4.52,3.24,2.27
2024-04-13,2.0,31.0,6.15,4.52,3.66
2024-04-14,2.0,31.0,5.15,1.07,3.5
2024-04-15,2.0,31.0,6.05,3.89,3.04
2024-04-16,2.0,31.0,5.26,1.29,3.26
2024-04-17,2.0,31.0,7.07,6.61,1.98
2024-04-18,2.0,31.0,6.81,5.99,2.19
2024-04-19,2.0,31.0,6.6,5.94,2.05
2024-04-20,2.0,31.0,6.59,5.88,2.6
2024-04-21,2.0,31.0,2.7,0.23,1.95
2024-04-22,2.0,31.0,6.89,6.07,2.3
2024-04-23,2.0,31.0,6.62,5.81,2.26
2024-04-24,2.0,31.0,6.61,5.48,2.19
2024-04-25,2.0,31.0,4.47,1.34,2.71
2024-04-26,2.0,31.0,4.99,2.42,2.78
2024-04-27,2.0,31.0,6.66,5.57,2.32
2024-04-28,2.0,31.0,5.81,3.45,2.63
2024-04-29,2.0,31.0,6.34,4.69,2.35
2024-04-30,2.0,31.0,6.98,6.75,1.73
2024-05-01,2.0,31.0,5.81,4.52,2.21
2024-05-02,2.0,31.0,3.37,0.45,2.36
2024-05-03,2.0,31.0,5.22,2.33,2.83
2024-05-04,2.0,31.0,2.31,0.38,1.67
2024-05-05,2.0,31.0,6.18,4.19,2.51
2024-05-06,2.0,31.0,6.11,5.29,1.89
2024-05-07,2.0,31.0,6.93,6.95,1.6
2024-05-08,2.0,31.0,5.92,4.86,2.24
2024-05-09,2.0,31.0,4.93,1.8,2.83
2024-05-10,2.0,31.0,5.88,4.93,2.08
2024-05-11,2.0,31.0,6.99,7.59,1.57
2024-05-12,2.0,31.0,6.96,7.42,1.52
2024-05-13,2.0,31.0,7.05,8.06,1.34
2024-05-14,2.0,31.0,6.27,5.58,2.66
2024-05-15,2.0,31.0,6.08,5.13,3.03
2024-05-16,2.0,31.0,6.56,6.08,1.96
2024-05-17,2.0,31.0,6.81,7.24,1.57
2024-05-18,2.0,31.0,5.98,4.98,2.02
2024-05-19,2.0,31.0,6.0,4.65,2.85
2024-05-20,2.0,31.0,5.21,3.11,2.41
2024-05-21,2.0,31.0,5.46,3.53,2.36
2024-05-22,2.0,31.0,5.57,4.59,1.89
2024-05-23,2.0,31.0,4.61,1.93,2.7
2024-05-24,2.0,31.0,5.32,3.19,2.44
2024-05-25,2.0,31.0,6.19,5.9,1.75
2024-05-26,2.0,31.0,6.1,4.85,2.19
2024-05-27,2.0,31.0,6.51,5.9,2.1
2024-05-28,2.0,31.0,6.49,6.18,1.89
2024-05-29,2.0,31.0,6.05,4.62,2.34
2024-05-30,2.0,31.0,5.71,3.19,2.78
2024-05-31,2.0,31.0,6.1,4.28,2.4
2024-06-01,2.0,31.0,5.58,3.73,2.62
2024-06-02,2.0,31.0,6.11,4.49,2.64
2024-06-03,2.0,31.0,5.13,2.69,2.49
2024-06-04,2.0,31.0,3.2,0.64,2.09
2024-06-05,2.0,31.0,5.35,2.51,2.88
2024-06-06,2.0,31.0,5.53,3.8,2.34
2024-06-07,2.0,31.0,6.28,5.08,2.15
2024-06-08,2.0,31.0,4.9,2.53,2.29
2024-06-09,2.0,31.0,4.08,1.5,2.17
2024-06-10,2.0,31.0,5.92,4.77,2.22
2024-06-11,2.0,31.0,4.83,2.82,2.34
2024-06-12,2.0,31.0,5.37,3.12,2.6
2024-06-13,2.0,31.0,6.01,4.52,2.46
2024-06-14,2.0,31.0,5.88,4.23,2.3
2024-06-15,2.0,31.0,6.11,5.16,2.08
2024-06-16,2.0,31.0,4.79,2.19,2.46
2024-06-17,2.0,31.0,4.58,1.95,2.51
2024-06-18,2.0,31.0,6.22,4.85,2.38
2024-06-19,2.0,31.0,5.97,5.14,2.05
2024-06-20,2.0,31.0,6.32,5.7,1.96
2024-06-21,2.0,31.0,6.31,6.05,1.9
2024-06-22,2.0,31.0,6.11,5.25,2.11
2024-06-23,2.0,31.0,5.84,4.35,2.2
2024-06-24,2.0,31.0,5.44,2.91,2.67
2024-06-25,2.0,31.0,5.68,4.22,2.25
2024-06-26,2.0,31.0,6.05,4.72,2.42
2024-06-27,2.0,31.0,5.08,2.46,2.75
2024-06-28,2.0,31.0,5.57,3.43,2.63
2024-06-29,2.0,31.0,4.47,2.69,2.19
2024-06-30,2.0,31.0,5.95,4.27,2.38
2024-07-01,2.0,31.0,5.27,2.27,3.27
2024-07-02,2.0,31.0,5.95,4.46,2.38
2024-07-03,2.0,31.0,4.93,1.69,2.94
2024-07-04,2.0,31.0,6.62,6.16,1.83
2024-07-05,2.0,31.0,3.57,1.5,2.09
2024-07-06,2.0,31.0,2.09,0.13,1.54
2024-07-07,2.0,31.0,3.79,0.91,2.51
2024-07-08,2.0,31.0,6.0,4.41,2.37
2024-07-09,2.0,31.0,5.5,3.53,2.41
2024-07-10,2.0,31.0,4.48,1.38,2.61
2024-07-11,2.0,31.0,4.39,2.29,2.29
2024-07-12,2.0,31.0,5.07,3.32,2.09
2024-07-13,2.0,31.0,6.28,5.43,2.0
2024-07-14,2.0,31.0,4.68,1.87,2.53
2024-07-15,2.0,31.0,4.05,1.28,2.3
2024-07-16,2.0,31.0,5.43,2.99,2.94
2024-07-17,2.0,31.0,3.57,0.79,2.48
2024-07-18,2.0,31.0,4.26,1.5,2.44
2024-07-19,2.0,31.0,2.05,0.23,1.52
2024-07-20,2.0,31.0,3.75,0.59,2.49
2024-07-21,2.0,31.0,3.54,0.65,2.3
2024-07-22,2.0,31.0,3.45,0.53,2.33
2024-07-23,2.0,31.0,4.35,1.32,2.84
2024-07-24,2.0,31.0,4.06,0.67,2.77
2024-07-25,2.0,31.0,6.26,5.54,1.76
2024-07-26,2.0,31.0,4.38,2.43,1.93
2024-07-27,2.0,31.0,3.79,0.86,2.24
2024-07-28,2.0,31.0,4.5,1.38,2.64
2024-07-29,2.0,31.0,3.89,0.8,2.49
2024-07-30,2.0,31.0,4.3,1.1,2.52
2024-07-31,2.0,31.0,2.68,-999.0,-999.0
2024-08-01,2.0,31.0,4.11,-999.0,-999.0
2024-08-02,2.0,31.0,5.57,-999.0,-999.0
2024-08-03,2.0,31.0,5.94,-999.0,-999.0
2024-08-04,2.0,31.0,5.79,-999.0,-999.0
2024-08-05,2.0,31.0,4.24,-999.0,-999.0
2024-08-06,2.0,31.0,4.43,-999.0,-999.0
2024-08-07,2.0,31.0,5.94,-999.0,-999.0
2024-08-08,2.0,31.0,4.22,-999.0,-999.0
2024-08-09,2.0,31.0,5.73,-999.0,-999.0
2024-08-10,2.0,31.0,6.44,-999.0,-999.0
2024-08-11,2.0,31.0,6.2,-999.0,-999.0
2024-08-12,2.0,31.0,1.02,-999.0,-999.0
2024-08-13,2.0,31.0,5.77,-999.0,-999.0
2024-08-14,2.0,31.0,5.91,-999.0,-999.0
2024-08-15,2.0,31.0,5.1,-999.0,-999.0
2024-08-16,2.0,31.0,5.71,-999.0,-999.0
2024-08-17,2.0,31.0,5.83,-999.0,-999.0
2024-08-18,2.0,31.0,3.17,-999.0,-999.0
2024-08-19,2.0,31.0,4.85,-999.0,-999.0
2024-08-20,2.0,31.0,4.44,-999.0,-999.0
2024-08-21,2.0,31.0,3.96,-999.0,-999.0
2024-08-22,2.0,31.0,2.5,-999.0,-999.0
2024-08-23,2.0,31.0,5.93,-999.0,-999.0
2024-08-24,2.0,31.0,4.86,-999.0,-999.0
2024-08-25,2.0,31.0,3.5,-999.0,-999.0
2024-08-26,2.0,31.0,6.0,-999.0,-999.0
2024-08-27,2.0,31.0,6.51,-999.0,-999.0
2024-08-28,2.0,31.0,5.95,-999.0,-999.0
2024-08-29,2.0,31.0,5.22,-999.0,-999.0
2024-08-30,2.0,31.0,4.73,-999.0,-999.0
2024-08-31,2.0,31.0,5.41,-999.0,-999.0
2024-09-01,2.0,31.0,6.11,-999.0,-999.0
2024-09-02,2.0,31.0,5.99,-999.0,-999.0
2024-09-03,2.0,31.0,6.64,-999.0,-999.0
2024-09-04,2.0,31.0,2.98,-999.0,-999.0
2024-09-05,2.0,31.0,5.88,-999.0,-999.0
2024-09-06,2.0,31.0,5.41,-999.0,-999.0
2024-09-07,2.0,31.0,5.87,-999.0,-999.0
2024-09-08,2.0,31.0,6.56,-999.0,-999.0
2024-09-09,2.0,31.0,6.81,-999.0,-999.0
2024-09-10,2.0,31.0,5.97,-999.0,-999.0
2024-09-11,2.0,31.0,6.86,-999.0,-999.0
2024-09-12,2.0,31.0,5.97,-999.0,-999.0
2024-09-13,2.0,31.0,6.72,-999.0,-999.0
2024-09-14,2.0,31.0,5.7,-999.0,-999.0
2024-09-15,2.0,31.0,6.48,-999.0,-999.0
2024-09-16,2.0,31.0,5.51,-999.0,-999.0
2024-09-17,2.0,31.0,6.39,-999.0,-999.0
2024-09-18,2.0,31.0,6.68,-999.0,-999.0
2024-09-19,2.0,31.0,5.61,-999.0,-999.0
2024-09-20,2.0,31.0,5.14,-999.0,-999.0
2024-09-21,2.0,31.0,5.0,-999.0,-999.0
2024-09-22,2.0,31.0,6.77,-999.0,-999.0
2024-09-23,2.0,31.0,3.83,-999.0,-999.0
2024-09-24,2.0,31.0,6.19,-999.0,-999.0
2024-09-25,2.0,31.0,6.39,-999.0,-999.0
2024-09-26,2.0,31.0,6.7,-999.0,-999.0
2024-09-27,2.0,31.0,6.47,-999.0,-999.0
2024-09-28,2.0,31.0,6.15,-999.0,-999.0
2024-09-29,2.0,31.0,3.74,-999.0,-999.0
2024-09-30,2.0,31.0,3.7,-999.0,-999.0
2024-10-01,2.0,31.0,6.61,-999.0,-999.0
2024-10-02,2.0,31.0,4.39,-999.0,-999.0
2024-10-03,2.0,31.0,4.98,-999.0,-999.0
2024-10-04,2.0,31.0,5.47,-999.0,-999.0
2024-10-05,2.0,31.0,6.41,-999.0,-999.0
2024-10-06,2.0,31.0,3.32,-999.0,-999.0
2024-10-07,2.0,31.0,5.18,-999.0,-999.0
2024-10-08,2.0,31.0,6.19,-999.0,-999.0
2024-10-09,2.0,31.0,4.99,-999.0,-999.0
2024-10-10,2.0,31.0,4.62,-999.0,-999.0
2024-10-11,2.0,31.0,5.02,-999.0,-999.0
2024-10-12,2.0,31.0,6.12,-999.0,-999.0
2024-10-13,2.0,31.0,4.32,-999.0,-999.0
2024-10-14,2.0,31.0,5.56,-999.0,-999.0
2024-10-15,2.0,31.0,5.74,-999.0,-999.0
2024-10-16,2.0,31.0,4.8,-999.0,-999.0
