air_temp,albedo,clearsky_dhi,clearsky_dni,clearsky_ghi,clearsky_gti,dhi,dni,ghi,gti,period_end,period
31,0.16,165,771,884,713,165,771,884,713,2021-05-28T11:00:00Z,PT60M
31,0.16,157,753,805,641,157,753,805,641,2021-05-28T12:00:00Z,PT60M
31,0.16,153,692,660,512,153,692,660,512,2021-05-28T13:00:00Z,PT60M
31,0.16,133,601,468,343,139,579,464,343,2021-05-28T14:00:00Z,PT60M
31,0.16,97,431,248,162,162,30,173,161,2021-05-28T15:00:00Z,PT60M
30,0.16,35,119,54,33,39,12,41,37,2021-05-28T16:00:00Z,PT60M
30,0.16,0,0,0,0,0,0,0,0,2021-05-28T17:00:00Z,PT60M
28,0.16,0,0,0,0,0,0,0,0,2021-05-28T18:00:00Z,PT60M
25,0.16,0,0,0,0,0,0,0,0,2021-05-28T19:00:00Z,PT60M
25,0.16,0,0,0,0,0,0,0,0,2021-05-28T20:00:00Z,PT60M
25,0.16,0,0,0,0,0,0,0,0,2021-05-28T21:00:00Z,PT60M
24,0.16,0,0,0,0,0,0,0,0,2021-05-28T22:00:00Z,PT60M
23,0.16,0,0,0,0,0,0,0,0,2021-05-28T23:00:00Z,PT60M
23,0.16,0,0,0,0,0,0,0,0,2021-05-29T00:00:00Z,PT60M
23,0.16,0,0,0,0,0,0,0,0,2021-05-29T01:00:00Z,PT60M
23,0.16,0,0,0,0,0,0,0,0,2021-05-29T02:00:00Z,PT60M
23,0.16,0,0,0,0,0,0,0,0,2021-05-29T03:00:00Z,PT60M
23,0.16,2,1,2,2,1,0,1,1,2021-05-29T04:00:00Z,PT60M
24,0.16,59,181,97,62,62,0,62,60,2021-05-29T05:00:00Z,PT60M
25,0.16,121,439,302,210,150,0,150,145,2021-05-29T06:00:00Z,PT60M
27,0.16,158,582,514,389,292,22,307,292,2021-05-29T07:00:00Z,PT60M
28,0.16,180,662,693,546,316,354,593,501,2021-05-29T08:00:00Z,PT60M
29,0.16,187,713,820,659,197,693,813,655,2021-05-29T09:00:00Z,PT60M
30,0.16,160,778,892,720,160,778,892,720,2021-05-29T10:00:00Z,PT60M
31,0.16,154,785,885,712,340,428,741,633,2021-05-29T11:00:00Z,PT60M
31,0.16,150,763,807,640,214,641,762,616,2021-05-29T12:00:00Z,PT60M
31,0.16,144,710,664,513,144,710,664,513,2021-05-29T13:00:00Z,PT60M
31,0.16,125,625,473,344,125,625,473,344,2021-05-29T14:00:00Z,PT60M
30,0.16,91,469,255,162,102,397,246,166,2021-05-29T15:00:00Z,PT60M
29,0.16,34,142,57,32,39,27,44,37,2021-05-29T16:00:00Z,PT60M
27,0.16,0,0,0,0,0,0,0,0,2021-05-29T17:00:00Z,PT60M
27,0.16,0,0,0,0,0,0,0,0,2021-05-29T18:00:00Z,PT60M
26,0.16,0,0,0,0,0,0,0,0,2021-05-29T19:00:00Z,PT60M
25,0.16,0,0,0,0,0,0,0,0,2021-05-29T20:00:00Z,PT60M
24,0.16,0,0,0,0,0,0,0,0,2021-05-29T21:00:00Z,PT60M
24,0.16,0,0,0,0,0,0,0,0,2021-05-29T22:00:00Z,PT60M
24,0.16,0,0,0,0,0,0,0,0,2021-05-29T23:00:00Z,PT60M
23,0.16,0,0,0,0,0,0,0,0,2021-05-30T00:00:00Z,PT60M
23,0.16,0,0,0,0,0,0,0,0,2021-05-30T01:00:00Z,PT60M
22,0.16,0,0,0,0,0,0,0,0,2021-05-30T02:00:00Z,PT60M
24,0.16,0,0,0,0,0,0,0,0,2021-05-30T03:00:00Z,PT60M
25,0.16,2,0,2,2,1,0,1,1,2021-05-30T04:00:00Z,PT60M
25,0.16,61,142,91,63,67,1,67,65,2021-05-30T05:00:00Z,PT60M
26,0.16,128,405,295,209,152,275,274,212,2021-05-30T06:00:00Z,PT60M
26,0.16,160,578,514,389,160,578,514,389,2021-05-30T07:00:00Z,PT60M
28,0.16,169,685,700,549,169,685,700,549,2021-05-30T08:00:00Z,PT60M
30,0.16,167,749,831,664,167,749,831,664,2021-05-30T09:00:00Z,PT60M
31,0.16,152,796,899,723,152,796,899,723,2021-05-30T10:00:00Z,PT60M
32,0.16,147,800,892,715,147,800,892,715,2021-05-30T11:00:00Z,PT60M
32,0.16,138,785,813,643,138,785,813,643,2021-05-30T12:00:00Z,PT60M
32,0.16,131,737,670,515,131,737,670,515,2021-05-30T13:00:00Z,PT60M
32,0.16,112,662,480,345,112,662,480,345,2021-05-30T14:00:00Z,PT60M
31,0.16,84,507,260,161,84,507,260,161,2021-05-30T15:00:00Z,PT60M
30,0.16,32,175,60,30,33,121,55,32,2021-05-30T16:00:00Z,PT60M
28,0.16,0,0,0,0,0,0,0,0,2021-05-30T17:00:00Z,PT60M
27,0.16,0,0,0,0,0,0,0,0,2021-05-30T18:00:00Z,PT60M
26,0.16,0,0,0,0,0,0,0,0,2021-05-30T19:00:00Z,PT60M
25,0.16,0,0,0,0,0,0,0,0,2021-05-30T20:00:00Z,PT60M
25,0.16,0,0,0,0,0,0,0,0,2021-05-30T21:00:00Z,PT60M
24,0.16,0,0,0,0,0,0,0,0,2021-05-30T22:00:00Z,PT60M
24,0.16,0,0,0,0,0,0,0,0,2021-05-30T23:00:00Z,PT60M
23,0.16,0,0,0,0,0,0,0,0,2021-05-31T00:00:00Z,PT60M
23,0.16,0,0,0,0,0,0,0,0,2021-05-31T01:00:00Z,PT60M
23,0.16,0,0,0,0,0,0,0,0,2021-05-31T02:00:00Z,PT60M
23,0.16,0,0,0,0,0,0,0,0,2021-05-31T03:00:00Z,PT60M
23,0.16,2,2,2,2,1,0,1,1,2021-05-31T04:00:00Z,PT60M
23,0.16,53,265,106,57,73,26,80,72,2021-05-31T05:00:00Z,PT60M
26,0.16,99,544,322,212,109,490,314,214,2021-05-31T06:00:00Z,PT60M
29,0.16,121,686,540,397,121,686,540,397,2021-05-31T07:00:00Z,PT60M
30,0.16,131,766,722,559,131,766,722,559,2021-05-31T08:00:00Z,PT60M
30,0.16,131,812,850,674,131,812,850,674,2021-05-31T09:00:00Z,PT60M
32,0.16,120,846,914,731,120,846,914,731,2021-05-31T10:00:00Z,PT60M
33,0.16,117,846,904,721,117,846,904,721,2021-05-31T11:00:00Z,PT60M
33,0.16,114,827,825,649,114,827,825,649,2021-05-31T12:00:00Z,PT60M
33,0.16,107,787,683,520,107,787,683,520,2021-05-31T13:00:00Z,PT60M
33,0.16,95,713,491,349,95,713,491,349,2021-05-31T14:00:00Z,PT60M
32,0.16,74,564,270,161,74,564,270,161,2021-05-31T15:00:00Z,PT60M
30,0.16,31,206,64,28,33,145,59,32,2021-05-31T16:00:00Z,PT60M
28,0.16,0,0,0,0,0,0,0,0,2021-05-31T17:00:00Z,PT60M
26,0.16,0,0,0,0,0,0,0,0,2021-05-31T18:00:00Z,PT60M
26,0.16,0,0,0,0,0,0,0,0,2021-05-31T19:00:00Z,PT60M
25,0.16,0,0,0,0,0,0,0,0,2021-05-31T20:00:00Z,PT60M
24,0.16,0,0,0,0,0,0,0,0,2021-05-31T21:00:00Z,PT60M
24,0.16,0,0,0,0,0,0,0,0,2021-05-31T22:00:00Z,PT60M
23,0.16,0,0,0,0,0,0,0,0,2021-05-31T23:00:00Z,PT60M
23,0.16,0,0,0,0,0,0,0,0,2021-06-01T00:00:00Z,PT60M
23,0.16,0,0,0,0,0,0,0,0,2021-06-01T01:00:00Z,PT60M
23,0.16,0,0,0,0,0,0,0,0,2021-06-01T02:00:00Z,PT60M
23,0.16,0,0,0,0,0,0,0,0,2021-06-01T03:00:00Z,PT60M
24,0.16,2,1,2,2,1,0,1,1,2021-06-01T04:00:00Z,PT60M
24,0.16,55,240,104,59,71,58,85,71,2021-06-01T05:00:00Z,PT60M
25,0.16,105,525,320,212,116,467,312,214,2021-06-01T06:00:00Z,PT60M
25,0.16,133,664,537,396,133,664,537,396,2021-06-01T07:00:00Z,PT60M
26,0.16,149,737,718,557,149,737,718,557,2021-06-01T08:00:00Z,PT60M
29,0.16,157,777,844,671,157,777,844,671,2021-06-01T09:00:00Z,PT60M
31,0.16,160,793,904,726,160,793,904,726,2021-06-01T10:00:00Z,PT60M
31,0.16,159,791,894,716,159,791,894,716,2021-06-01T11:00:00Z,PT60M
32,0.16,154,768,814,644,154,768,814,644,2021-06-01T12:00:00Z,PT60M
32,0.16,147,714,670,515,273,415,580,477,2021-06-01T13:00:00Z,PT60M
32,0.16,128,626,477,345,222,339,409,326,2021-06-01T14:00:00Z,PT60M
31,0.16,95,459,256,162,116,360,241,164,2021-06-01T15:00:00Z,PT60M
29,0.16,35,137,58,33,39,17,43,38,2021-06-01T16:00:00Z,PT60M
27,0.16,0,0,0,0,0,0,0,0,2021-06-01T17:00:00Z,PT60M
26,0.16,0,0,0,0,0,0,0,0,2021-06-01T18:00:00Z,PT60M
25,0.16,0,0,0,0,0,0,0,0,2021-06-01T19:00:00Z,PT60M
24,0.16,0,0,0,0,0,0,0,0,2021-06-01T20:00:00Z,PT60M
24,0.16,0,0,0,0,0,0,0,0,2021-06-01T21:00:00Z,PT60M
24,0.16,0,0,0,0,0,0,0,0,2021-06-01T22:00:00Z,PT60M
23,0.16,0,0,0,0,0,0,0,0,2021-06-01T23:00:00Z,PT60M
23,0.16,0,0,0,0,0,0,0,0,2021-06-02T00:00:00Z,PT60M
22,0.16,0,0,0,0,0,0,0,0,2021-06-02T01:00:00Z,PT60M
22,0.16,0,0,0,0,0,0,0,0,2021-06-02T02:00:00Z,PT60M
22,0.16,0,0,0,0,0,0,0,0,2021-06-02T03:00:00Z,PT60M
22,0.16,2,0,2,1,0,0,0,0,2021-06-02T04:00:00Z,PT60M
22,0.16,60,150,91,61,32,0,32,31,2021-06-02T05:00:00Z,PT60M
24,0.16,128,402,293,206,113,0,113,109,2021-06-02T06:00:00Z,PT60M
26,0.16,173,549,506,383,250,0,250,242,2021-06-02T07:00:00Z,PT60M
28,0.16,199,631,686,541,349,233,538,472,2021-06-02T08:00:00Z,PT60M
30,0.16,213,680,814,654,213,680,814,654,2021-06-02T09:00:00Z,PT60M
31,0.16,208,714,877,709,208,714,877,709,2021-06-02T10:00:00Z,PT60M
32,0.16,205,712,866,699,260,610,828,679,2021-06-02T11:00:00Z,PT60M
32,0.16,194,691,788,628,268,547,737,603,2021-06-02T12:00:00Z,PT60M
32,0.16,185,626,643,500,280,381,567,472,2021-06-02T13:00:00Z,PT60M
32,0.16,157,526,451,335,282,97,338,306,2021-06-02T14:00:00Z,PT60M
31,0.16,111,346,234,159,153,61,172,154,2021-06-02T15:00:00Z,PT60M
29,0.16,37,78,50,35,32,0,32,31,2021-06-02T16:00:00Z,PT60M
28,0.16,0,0,0,0,0,0,0,0,2021-06-02T17:00:00Z,PT60M
27,0.16,0,0,0,0,0,0,0,0,2021-06-02T18:00:00Z,PT60M
26,0.16,0,0,0,0,0,0,0,0,2021-06-02T19:00:00Z,PT60M
25,0.16,0,0,0,0,0,0,0,0,2021-06-02T20:00:00Z,PT60M
25,0.16,0,0,0,0,0,0,0,0,2021-06-02T21:00:00Z,PT60M
24,0.16,0,0,0,0,0,0,0,0,2021-06-02T22:00:00Z,PT60M
23,0.16,0,0,0,0,0,0,0,0,2021-06-02T23:00:00Z,PT60M
23,0.16,0,0,0,0,0,0,0,0,2021-06-03T00:00:00Z,PT60M
22,0.16,0,0,0,0,0,0,0,0,2021-06-03T01:00:00Z,PT60M
22,0.16,0,0,0,0,0,0,0,0,2021-06-03T02:00:00Z,PT60M
22,0.16,0,0,0,0,0,0,0,0,2021-06-03T03:00:00Z,PT60M
22,0.16,1,0,1,1,0,0,0,0,2021-06-03T04:00:00Z,PT60M
22,0.16,61,60,75,61,32,0,32,31,2021-06-03T05:00:00Z,PT60M
24,0.16,152,233,249,194,67,0,67,64,2021-06-03T06:00:00Z,PT60M
25,0.16,222,375,451,359,154,0,154,149,2021-06-03T07:00:00Z,PT60M
26,0.16,270,461,625,509,219,0,219,211,2021-06-03T08:00:00Z,PT60M
28,0.16,292,522,753,620,469,61,525,493,2021-06-03T09:00:00Z,PT60M
29,0.16,267,610,838,686,472,217,675,603,2021-06-03T10:00:00Z,PT60M
29,0.16,252,632,838,683,437,280,697,611,2021-06-03T11:00:00Z,PT60M
29,0.16,231,622,765,616,453,142,577,526,2021-06-03T12:00:00Z,PT60M
29,0.16,209,570,626,493,386,121,474,431,2021-06-03T13:00:00Z,PT60M
29,0.16,171,484,441,331,276,13,285,272,2021-06-03T14:00:00Z,PT60M
28,0.16,115,328,231,160,135,0,135,130,2021-06-03T15:00:00Z,PT60M
27,0.16,38,76,51,36,34,0,34,32,2021-06-03T16:00:00Z,PT60M
26,0.16,0,0,0,0,0,0,0,0,2021-06-03T17:00:00Z,PT60M
25,0.16,0,0,0,0,0,0,0,0,2021-06-03T18:00:00Z,PT60M
25,0.16,0,0,0,0,0,0,0,0,2021-06-03T19:00:00Z,PT60M
24,0.16,0,0,0,0,0,0,0,0,2021-06-03T20:00:00Z,PT60M
24,0.16,0,0,0,0,0,0,0,0,2021-06-03T21:00:00Z,PT60M
23,0.16,0,0,0,0,0,0,0,0,2021-06-03T22:00:00Z,PT60M
23,0.16,0,0,0,0,0,0,0,0,2021-06-03T23:00:00Z,PT60M
23,0.16,0,0,0,0,0,0,0,0,2021-06-04T00:00:00Z,PT60M
22,0.16,0,0,0,0,0,0,0,0,2021-06-04T01:00:00Z,PT60M
22,0.16,0,0,0,0,0,0,0,0,2021-06-04T02:00:00Z,PT60M
23,0.16,0,0,0,0,0,0,0,0,2021-06-04T03:00:00Z,PT60M
23,0.16,2,1,2,2,1,0,1,1,2021-06-04T04:00:00Z,PT60M
24,0.16,54,215,98,57,52,0,52,50,2021-06-04T05:00:00Z,PT60M
25,0.16,107,488,306,204,148,0,148,143,2021-06-04T06:00:00Z,PT60M
26,0.16,141,619,516,381,238,322,441,361,2021-06-04T07:00:00Z,PT60M
28,0.16,163,687,691,537,163,687,691,537,2021-06-04T08:00:00Z,PT60M
30,0.16,174,729,816,649,235,616,775,627,2021-06-04T09:00:00Z,PT60M
30,0.16,173,756,880,705,444,243,671,595,2021-06-04T10:00:00Z,PT60M
31,0.16,166,763,873,698,424,75,495,461,2021-06-04T11:00:00Z,PT60M
31,0.16,158,744,796,628,91,0,91,88,2021-06-04T12:00:00Z,PT60M
32,0.16,160,670,650,500,76,0,76,73,2021-06-04T13:00:00Z,PT60M
31,0.16,140,574,460,335,70,0,70,67,2021-06-04T14:00:00Z,PT60M
30,0.16,102,403,244,159,46,0,46,45,2021-06-04T15:00:00Z,PT60M
29,0.16,37,106,55,34,31,0,31,30,2021-06-04T16:00:00Z,PT60M
28,0.16,0,0,0,0,0,0,0,0,2021-06-04T17:00:00Z,PT60M
26,0.16,0,0,0,0,0,0,0,0,2021-06-04T18:00:00Z,PT60M
25,0.16,0,0,0,0,0,0,0,0,2021-06-04T19:00:00Z,PT60M
24,0.16,0,0,0,0,0,0,0,0,2021-06-04T20:00:00Z,PT60M
23,0.16,0,0,0,0,0,0,0,0,2021-06-04T21:00:00Z,PT60M
22,0.16,0,0,0,0,0,0,0,0,2021-06-04T22:00:00Z,PT60M
22,0.16,0,0,0,0,0,0,0,0,2021-06-04T23:00:00Z,PT60M
22,0.16,0,0,0,0,0,0,0,0,2021-06-05T00:00:00Z,PT60M
21,0.16,0,0,0,0,0,0,0,0,2021-06-05T01:00:00Z,PT60M
21,0.16,0,0,0,0,0,0,0,0,2021-06-05T02:00:00Z,PT60M
22,0.16,0,0,0,0,0,0,0,0,2021-06-05T03:00:00Z,PT60M
22,0.16,1,0,2,1,1,0,1,1,2021-06-05T04:00:00Z,PT60M
23,0.16,58,157,91,59,63,1,63,61,2021-06-05T05:00:00Z,PT60M
23,0.16,122,418,293,202,170,179,250,206,2021-06-05T06:00:00Z,PT60M
23,0.16,163,560,502,377,179,520,491,372,2021-06-05T07:00:00Z,PT60M
24,0.16,184,648,681,532,361,240,544,474,2021-06-05T08:00:00Z,PT60M
26,0.16,195,695,807,644,206,672,799,640,2021-06-05T09:00:00Z,PT60M
29,0.16,169,759,879,704,169,759,879,704,2021-06-05T10:00:00Z,PT60M
31,0.16,162,765,872,696,162,765,872,696,2021-06-05T11:00:00Z,PT60M
30,0.16,153,750,796,627,153,750,796,627,2021-06-05T12:00:00Z,PT60M
30,0.16,141,707,658,502,188,591,625,490,2021-06-05T13:00:00Z,PT60M
30,0.16,120,631,471,338,221,261,375,308,2021-06-05T14:00:00Z,PT60M
29,0.16,90,471,255,158,108,0,108,104,2021-06-05T15:00:00Z,PT60M
28,0.16,35,146,59,32,40,0,40,39,2021-06-05T16:00:00Z,PT60M
27,0.16,0,0,0,0,0,0,0,0,2021-06-05T17:00:00Z,PT60M
25,0.16,0,0,0,0,0,0,0,0,2021-06-05T18:00:00Z,PT60M
23,0.16,0,0,0,0,0,0,0,0,2021-06-05T19:00:00Z,PT60M
23,0.16,0,0,0,0,0,0,0,0,2021-06-05T20:00:00Z,PT60M
22,0.16,0,0,0,0,0,0,0,0,2021-06-05T21:00:00Z,PT60M
22,0.16,0,0,0,0,0,0,0,0,2021-06-05T22:00:00Z,PT60M
22,0.16,0,0,0,0,0,0,0,0,2021-06-05T23:00:00Z,PT60M
22,0.16,0,0,0,0,0,0,0,0,2021-06-06T00:00:00Z,PT60M
22,0.16,0,0,0,0,0,0,0,0,2021-06-06T01:00:00Z,PT60M
22,0.16,0,0,0,0,0,0,0,0,2021-06-06T02:00:00Z,PT60M
23,0.16,0,0,0,0,0,0,0,0,2021-06-06T03:00:00Z,PT60M
23,0.16,1,0,1,1,1,0,1,1,2021-06-06T04:00:00Z,PT60M
23,0.16,60,104,82,60,28,0,28,27,2021-06-06T05:00:00Z,PT60M
24,0.16,138,329,272,198,137,0,137,132,2021-06-06T06:00:00Z,PT60M
24,0.16,193,472,478,367,307,95,368,335,2021-06-06T07:00:00Z,PT60M
26,0.16,228,555,654,520,237,533,647,517,2021-06-06T08:00:00Z,PT60M
28,0.16,242,613,782,631,242,613,782,631,2021-06-06T09:00:00Z,PT60M
30,0.16,238,653,848,688,300,539,803,664,2021-06-06T10:00:00Z,PT60M
32,0.16,226,666,843,682,278,571,806,662,2021-06-06T11:00:00Z,PT60M
32,0.16,211,653,770,615,229,614,757,609,2021-06-06T12:00:00Z,PT60M
32,0.16,180,628,639,495,306,326,546,458,2021-06-06T13:00:00Z,PT60M
32,0.16,149,549,455,333,157,528,449,331,2021-06-06T14:00:00Z,PT60M
30,0.16,105,391,243,159,105,391,243,159,2021-06-06T15:00:00Z,PT60M
28,0.16,37,109,55,34,37,77,51,35,2021-06-06T16:00:00Z,PT60M
27,0.16,0,0,0,0,0,0,0,0,2021-06-06T17:00:00Z,PT60M
26,0.16,0,0,0,0,0,0,0,0,2021-06-06T18:00:00Z,PT60M
25,0.16,0,0,0,0,0,0,0,0,2021-06-06T19:00:00Z,PT60M
25,0.16,0,0,0,0,0,0,0,0,2021-06-06T20:00:00Z,PT60M
24,0.16,0,0,0,0,0,0,0,0,2021-06-06T21:00:00Z,PT60M
23,0.16,0,0,0,0,0,0,0,0,2021-06-06T22:00:00Z,PT60M
23,0.16,0,0,0,0,0,0,0,0,2021-06-06T23:00:00Z,PT60M
24,0.16,0,0,0,0,0,0,0,0,2021-06-07T00:00:00Z,PT60M
23,0.16,0,0,0,0,0,0,0,0,2021-06-07T01:00:00Z,PT60M
23,0.16,0,0,0,0,0,0,0,0,2021-06-07T02:00:00Z,PT60M
23,0.16,0,0,0,0,0,0,0,0,2021-06-07T03:00:00Z,PT60M
23,0.16,1,1,2,1,1,0,1,1,2021-06-07T04:00:00Z,PT60M
23,0.16,54,208,97,56,61,0,61,59,2021-06-07T05:00:00Z,PT60M
25,0.16,104,502,307,202,188,63,218,197,2021-06-07T06:00:00Z,PT60M
27,0.16,132,646,522,382,185,484,484,372,2021-06-07T07:00:00Z,PT60M
28,0.16,145,730,704,541,165,689,690,534,2021-06-07T08:00:00Z,PT60M
30,0.16,149,777,832,656,195,688,802,641,2021-06-07T09:00:00Z,PT60M
31,0.16,131,827,903,717,131,827,903,717,2021-06-07T10:00:00Z,PT60M
31,0.16,122,839,899,712,122,839,899,712,2021-06-07T11:00:00Z,PT60M
32,0.16,116,825,822,641,184,687,777,618,2021-06-07T12:00:00Z,PT60M
31,0.16,99,803,685,515,246,470,588,471,2021-06-07T13:00:00Z,PT60M
31,0.16,87,734,496,346,96,711,490,344,2021-06-07T14:00:00Z,PT60M
31,0.16,71,582,275,159,71,582,275,159,2021-06-07T15:00:00Z,PT60M
29,0.16,31,233,68,28,31,212,66,28,2021-06-07T16:00:00Z,PT60M
28,0.16,0,0,0,0,0,0,0,0,2021-06-07T17:00:00Z,PT60M
26,0.16,0,0,0,0,0,0,0,0,2021-06-07T18:00:00Z,PT60M
24,0.16,0,0,0,0,0,0,0,0,2021-06-07T19:00:00Z,PT60M
23,0.16,0,0,0,0,0,0,0,0,2021-06-07T20:00:00Z,PT60M
23,0.16,0,0,0,0,0,0,0,0,2021-06-07T21:00:00Z,PT60M
23,0.16,0,0,0,0,0,0,0,0,2021-06-07T22:00:00Z,PT60M
22,0.16,0,0,0,0,0,0,0,0,2021-06-07T23:00:00Z,PT60M
21,0.16,0,0,0,0,0,0,0,0,2021-06-08T00:00:00Z,PT60M
21,0.16,0,0,0,0,0,0,0,0,2021-06-08T01:00:00Z,PT60M
20,0.16,0,0,0,0,0,0,0,0,2021-06-08T02:00:00Z,PT60M
21,0.16,0,0,0,0,0,0,0,0,2021-06-08T03:00:00Z,PT60M
22,0.16,2,3,2,1,2,0,2,1,2021-06-08T04:00:00Z,PT60M
23,0.16,45,331,109,49,68,94,89,67,2021-06-08T05:00:00Z,PT60M
25,0.16,76,626,327,202,160,270,265,200,2021-06-08T06:00:00Z,PT60M
26,0.16,92,747,542,387,127,636,517,381,2021-06-08T07:00:00Z,PT60M
28,0.16,102,809,721,548,102,809,721,548,2021-06-08T08:00:00Z,PT60M
30,0.16,113,836,846,662,113,836,846,662,2021-06-08T09:00:00Z,PT60M
31,0.16,143,811,900,715,143,811,900,715,2021-06-08T10:00:00Z,PT60M
31,0.16,142,811,893,708,142,811,893,708,2021-06-08T11:00:00Z,PT60M
31,0.16,138,791,816,638,138,791,816,638,2021-06-08T12:00:00Z,PT60M
31,0.16,135,738,674,511,220,534,615,487,2021-06-08T13:00:00Z,PT60M
31,0.16,120,652,484,344,163,533,453,334,2021-06-08T14:00:00Z,PT60M
31,0.16,93,481,262,162,93,481,262,162,2021-06-08T15:00:00Z,PT60M
30,0.16,36,156,62,33,37,111,57,34,2021-06-08T16:00:00Z,PT60M
28,0.16,0,0,0,0,0,0,0,0,2021-06-08T17:00:00Z,PT60M
27,0.16,0,0,0,0,0,0,0,0,2021-06-08T18:00:00Z,PT60M
25,0.16,0,0,0,0,0,0,0,0,2021-06-08T19:00:00Z,PT60M
24,0.16,0,0,0,0,0,0,0,0,2021-06-08T20:00:00Z,PT60M
23,0.16,0,0,0,0,0,0,0,0,2021-06-08T21:00:00Z,PT60M
23,0.16,0,0,0,0,0,0,0,0,2021-06-08T22:00:00Z,PT60M
22,0.16,0,0,0,0,0,0,0,0,2021-06-08T23:00:00Z,PT60M
22,0.16,0,0,0,0,0,0,0,0,2021-06-09T00:00:00Z,PT60M
22,0.16,0,0,0,0,0,0,0,0,2021-06-09T01:00:00Z,PT60M
21,0.16,0,0,0,0,0,0,0,0,2021-06-09T02:00:00Z,PT60M
22,0.16,0,0,0,0,0,0,0,0,2021-06-09T03:00:00Z,PT60M
23,0.16,1,1,2,1,1,0,1,1,2021-06-09T04:00:00Z,PT60M
24,0.16,52,240,100,54,70,33,78,68,2021-06-09T05:00:00Z,PT60M
24,0.16,101,525,312,201,114,454,302,204,2021-06-09T06:00:00Z,PT60M
25,0.16,131,654,525,382,131,654,525,382,2021-06-09T07:00:00Z,PT60M
28,0.16,148,727,704,541,148,727,704,541,2021-06-09T08:00:00Z,PT60M
30,0.16,158,767,831,654,158,767,831,654,2021-06-09T09:00:00Z,PT60M
30,0.16,161,786,893,711,161,786,893,711,2021-06-09T10:00:00Z,PT60M
31,0.16,150,799,889,705,150,799,889,705,2021-06-09T11:00:00Z,PT60M
31,0.16,146,778,812,636,226,625,759,608,2021-06-09T12:00:00Z,PT60M
31,0.16,150,707,667,508,150,707,667,508,2021-06-09T13:00:00Z,PT60M
31,0.16,126,635,480,342,126,635,480,342,2021-06-09T14:00:00Z,PT60M
30,0.16,94,476,262,162,94,476,262,162,2021-06-09T15:00:00Z,PT60M
28,0.16,37,148,62,34,38,106,58,36,2021-06-09T16:00:00Z,PT60M
27,0.16,0,0,0,0,0,0,0,0,2021-06-09T17:00:00Z,PT60M
25,0.16,0,0,0,0,0,0,0,0,2021-06-09T18:00:00Z,PT60M
24,0.16,0,0,0,0,0,0,0,0,2021-06-09T19:00:00Z,PT60M
23,0.16,0,0,0,0,0,0,0,0,2021-06-09T20:00:00Z,PT60M
23,0.16,0,0,0,0,0,0,0,0,2021-06-09T21:00:00Z,PT60M
23,0.16,0,0,0,0,0,0,0,0,2021-06-09T22:00:00Z,PT60M
22,0.16,0,0,0,0,0,0,0,0,2021-06-09T23:00:00Z,PT60M
22,0.16,0,0,0,0,0,0,0,0,2021-06-10T00:00:00Z,PT60M
21,0.16,0,0,0,0,0,0,0,0,2021-06-10T01:00:00Z,PT60M
21,0.16,0,0,0,0,0,0,0,0,2021-06-10T02:00:00Z,PT60M
21,0.16,0,0,0,0,0,0,0,0,2021-06-10T03:00:00Z,PT60M
21,0.16,1,2,2,1,1,0,1,1,2021-06-10T04:00:00Z,PT60M
22,0.16,48,294,105,50,70,50,82,69,2021-06-10T05:00:00Z,PT60M
24,0.16,88,584,322,201,100,519,313,204,2021-06-10T06:00:00Z,PT60M
26,0.16,110,713,538,386,110,713,538,386,2021-06-10T07:00:00Z,PT60M
27,0.16,123,782,719,547,123,782,719,547,2021-06-10T08:00:00Z,PT60M
29,0.16,128,822,848,663,128,822,848,663,2021-06-10T09:00:00Z,PT60M
31,0.16,119,854,915,723,119,854,915,723,2021-06-10T10:00:00Z,PT60M
32,0.16,117,856,908,716,117,856,908,716,2021-06-10T11:00:00Z,PT60M
32,0.16,113,839,831,646,113,839,831,646,2021-06-10T12:00:00Z,PT60M
32,0.16,100,810,692,519,100,810,692,519,2021-06-10T13:00:00Z,PT60M
32,0.16,88,740,501,348,157,538,455,334,2021-06-10T14:00:00Z,PT60M
31,0.16,69,600,280,160,89,494,266,164,2021-06-10T15:00:00Z,PT60M
30,0.16,31,249,71,27,32,225,69,28,2021-06-10T16:00:00Z,PT60M
30,0.16,0,0,0,0,0,0,0,0,2021-06-10T17:00:00Z,PT60M
30,0.16,0,0,0,0,0,0,0,0,2021-06-10T18:00:00Z,PT60M
27,0.16,0,0,0,0,0,0,0,0,2021-06-10T19:00:00Z,PT60M
25,0.16,0,0,0,0,0,0,0,0,2021-06-10T20:00:00Z,PT60M
24,0.16,0,0,0,0,0,0,0,0,2021-06-10T21:00:00Z,PT60M
23,0.16,0,0,0,0,0,0,0,0,2021-06-10T22:00:00Z,PT60M
23,0.16,0,0,0,0,0,0,0,0,2021-06-10T23:00:00Z,PT60M
22,0.16,0,0,0,0,0,0,0,0,2021-06-11T00:00:00Z,PT60M
21,0.16,0,0,0,0,0,0,0,0,2021-06-11T01:00:00Z,PT60M
21,0.16,0,0,0,0,0,0,0,0,2021-06-11T02:00:00Z,PT60M
22,0.16,0,0,0,0,0,0,0,0,2021-06-11T03:00:00Z,PT60M
23,0.16,1,2,2,1,1,0,1,1,2021-06-11T04:00:00Z,PT60M
24,0.16,47,290,103,49,69,38,78,67,2021-06-11T05:00:00Z,PT60M
