MEASURE_DATE,MEASURE_VALUE,SITE_COUNTRY,SITE_LATITUDE,SITE_LONGITUDE
2023-07-10,5403.862,Kenya,-0.982000,37.053900
2023-09-27,0,Kenya,-1.451111,36.975687
2018-01-10,0,Kenya,0.610000,36.830000
2019-03-04,0,Kenya,0.610000,36.830000
2022-12-03,5928.965,Kenya,-0.220000,35.860000
2023-08-10,2443.914,Kenya,-0.982000,37.053900
2022-09-08,4003.76833333,Kenya,-0.220000,35.860000
2024-06-13,8060.218,Kenya,-0.227185,35.884984
2019-10-17,7460.07639702,Kenya,0.610000,36.830000
2019-08-16,0,Kenya,0.610000,36.830000
2023-03-16,5051.562,Kenya,-0.469974,35.181874
2019-11-14,4266.1,Kenya,-1.232761,36.878509
2019-06-12,3785.75,Kenya,-0.469974,35.181874
2021-01-02,23909.2405,Kenya,0.610000,36.830000
2021-08-19,5255.562,Kenya,0.610000,36.800000
2023-09-13,3346.432,Kenya,-0.982000,37.053900
2023-11-24,3823.056,Kenya,-0.469974,35.181874
2021-05-21,8382.866175,Kenya,-0.469974,35.181874
2021-07-28,11965.26,Kenya,0.610000,36.830000
2023-10-25,0,Kenya,-1.451111,36.975687
2020-06-05,7793.51985,Kenya,-0.469974,35.181874
2021-04-09,5644.35,Kenya,-0.270000,35.850000
2021-04-16,0,Kenya,-0.400000,35.920000
2023-02-13,7710.329,Kenya,-0.220000,35.860000
2024-01-31,7103.58866667,Kenya,-1.451111,36.975687
2021-05-10,3035.51666667,Kenya,-0.270000,35.850000
2019-08-28,0,Kenya,0.610000,36.830000
2021-03-17,4662.46,Kenya,-0.400000,35.920000
2020-08-13,13679.1855,Kenya,0.610000,36.830000
2023-06-08,6328.679,Kenya,-0.220000,35.860000
2021-04-18,6701.81,Kenya,-0.400000,35.920000
2022-08-12,4600.85166667,Kenya,-0.270000,35.850000
2019-02-07,0,Kenya,0.610000,36.830000
2023-12-26,5114,Kenya,-1.451111,36.975687
