datetime,ghi,location
2024-05-30,6022.99316667,kenya_location10
2024-05-31,6115.59483333,kenya_location10
2024-05-31,5975.28433333,kenya_location10
2024-06-01,6001.51916667,kenya_location10
2024-06-01,6136.19483333,kenya_location10
2024-06-02,5393.35716667,kenya_location10
2024-06-02,5056.118,kenya_location10
2024-06-03,4700.7905,kenya_location10
2024-06-03,4609.04133333,kenya_location10
2024-06-04,4915.665,kenya_location10
2024-06-04,5072.68483333,kenya_location10
2024-06-05,4289.21933333,kenya_location10
2024-06-05,4352.46716667,kenya_location10
2024-06-06,3331.4585,kenya_location10
2024-06-06,3416.23383333,kenya_location10
2024-06-07,4578.57683333,kenya_location10
2024-06-07,4787.82816667,kenya_location10
2024-06-08,4228.2095,kenya_location10
2024-06-08,4106.79683333,kenya_location10
2024-06-09,2233.80533333,kenya_location10
2024-06-09,2228.34016667,kenya_location10
2024-06-10,5320.7445,kenya_location10
2024-06-10,5320.47266667,kenya_location10
2024-06-11,4957.72066667,kenya_location10
2024-06-11,5027.07516667,kenya_location10
2024-06-12,5477.33945833,kenya_location10
2024-06-12,5409.99466667,kenya_location10
2024-06-13,5759.70083333,kenya_location10
2024-06-13,5607.2725,kenya_location10
2024-06-14,5563.3995,kenya_location10
2024-06-14,5358.1935,kenya_location10
2024-06-15,4617.294,kenya_location10
2024-06-15,4457.9585,kenya_location10
2024-06-16,5149.66016667,kenya_location10
2024-06-16,4999.3315,kenya_location10
2024-06-17,4739.20583333,kenya_location10
2024-06-17,4405.89316667,kenya_location10
2024-06-18,4494.4875,kenya_location10
2024-06-18,4628.82883333,kenya_location10
2024-06-19,4171.5045,kenya_location10
2024-06-19,4000.49583333,kenya_location10
2024-06-20,2029.4905,kenya_location10
2024-06-20,2154.38216667,kenya_location10
2024-06-21,4728.31683333,kenya_location10
2024-06-21,5172.60183333,kenya_location10
2024-06-22,4317.00583333,kenya_location10
2024-06-22,4830.56316667,kenya_location10
2024-06-23,1206.96054167,kenya_location10
2024-06-23,5328.2495,kenya_location10
2024-06-24,4451.87983333,kenya_location10
2024-06-24,3829.36783333,kenya_location10
2024-06-25,5211.91966667,kenya_location10
2024-06-25,6209.51533333,kenya_location10
2024-06-26,4969.1255,kenya_location10
2024-06-26,4280.99466667,kenya_location10
2024-06-27,2443.81216667,kenya_location10
2024-06-27,2317.02466667,kenya_location10
2024-06-28,4007.69016667,kenya_location10
2024-06-28,4180.40233333,kenya_location10
2024-06-29,4867.916,kenya_location10
2024-06-29,5095.30166667,kenya_location10
2024-06-30,3545.44216667,kenya_location10
2024-06-30,3517.35366667,kenya_location10
2024-07-01,5496.8645,kenya_location10
2024-07-01,5660.17916667,kenya_location10
2024-07-02,5734.20416667,kenya_location10
2024-07-02,5440.70933333,kenya_location10
2024-07-03,4794.5385,kenya_location10
2024-07-03,4604.34166667,kenya_location10
2024-07-04,4834.15616667,kenya_location10
2024-07-04,4708.87216667,kenya_location10
2024-07-05,4395.15033333,kenya_location10
2024-07-05,4300.20266667,kenya_location10
2024-07-06,3059.90133333,kenya_location10
2024-07-06,3240.3405,kenya_location10
2024-07-07,3778.27916667,kenya_location10
2024-07-07,3897.71416667,kenya_location10
2024-07-08,4942.1055,kenya_location10
2024-07-08,4799.92333333,kenya_location10
2024-07-09,4195.195,kenya_location10
2024-07-09,4150.19033333,kenya_location10
2024-07-10,3410.18216667,kenya_location10
2024-07-10,3380.0485,kenya_location10
2024-07-11,4530.82183333,kenya_location10
2024-07-11,4651.4045,kenya_location10
2024-07-12,5196.70033333,kenya_location10
2024-07-12,5243.72525,kenya_location10
2024-07-13,1414.411,kenya_location10
2024-07-14,3301.567,kenya_location10
2024-07-15,4946.753,kenya_location10
2024-07-16,4798.51976389,kenya_location10
2024-07-16,1634.583,kenya_location10
2024-07-17,2692.65045833,kenya_location10
2024-07-17,2647.474,kenya_location10
2024-07-18,1875.515,kenya_location10
2024-07-18,1994.849,kenya_location10
2024-07-19,3228.459,kenya_location10
2024-07-19,3199.551,kenya_location10
2024-07-20,2838.524,kenya_location10
2024-07-20,2811.761,kenya_location10
2024-07-21,3961.731,kenya_location10
