# Coding: utf-8
# File format version: 2
# Title: CAMS Radiation Service v4.6 all-sky irradiation (derived from satellite data).
# Content:  A time-series of solar radiation received on horizontal plane and plane always normal to the sun rays at ground level.
#           Returns the global, beam and diffuse irradiations integrated over a selected time step,
#           for a selected location (geostationary satellite coverage) and a selected period.
# The research leading to these results has received funding from the European Union within the Copernicus programme.
# Provider: VAISALA with MINES ParisTech (France) and DLR (Germany)
# More information at: http://www.soda-pro.com/web-services/radiation/cams-radiation-service
# Date begin (ISO 8601): 2020-01-01T00:00:00.0
# Date end (ISO 8601): 2021-01-01T00:00:00.0
# Latitude (positive North, ISO 19115): 2.7333
# Longitude (positive East, ISO 19115): 31.4000
# Altitude (m): 649.00
# Time reference: Universal time (UT)
#
# Encoding partly from D2.8.III.13-14 INSPIRE Data Specification on Atmospheric Conditions and Meteorological Geographical Features - Technical Guidelines (2013-12-10) and CF (Climate and Forecast) metadata (2013-11-11)
# CF Standard Names registry of ObservablePropertyValue
# http://cfconventions.org/Data/cf-standard-names/27/build/cf-standard-name-table.html
# urn:x-inspire:specification:DS-AC-MF:observable-property-name:cf-standard-name:1.6
# ObservableProperty
#     basePhenomenon:"integral_of_surface_downwelling_shortwave_flux_in_air_sky_wrt_time"
#     uom:"Wh m-2" [unit]
# StatisticalMeasure
#     statisticalFunction: "sum"
# Summarization (integration) period: 0 year 0 month 1 day 0 h 0 min 0 s
# noValue: nan
# File generated on: 2024-07-23
#
# Columns:
# 1. Observation period (ISO 8601)
# 2. TOA. Irradiation on horizontal plane at the top of atmosphere (Wh/m2)
# 3. Clear sky GHI. Clear sky global irradiation on horizontal plane at ground level (Wh/m2)
# 4. Clear sky BHI. Clear sky beam irradiation on horizontal plane at ground level (Wh/m2)
# 5. Clear sky DHI. Clear sky diffuse irradiation on horizontal plane at ground level (Wh/m2)
# 6. Clear sky BNI. Clear sky beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
# 7. GHI. Global irradiation on horizontal plane at ground level (Wh/m2)
# 8. BHI. Beam irradiation on horizontal plane at ground level (Wh/m2)
# 9. DHI. Diffuse irradiation on horizontal plane at ground level (Wh/m2)
#10. BNI. Beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
#11. Reliability. Proportion of reliable data in the summarization (0-1)
#
# Observation period;TOA;Clear sky GHI;Clear sky BHI;Clear sky DHI;Clear sky BNI;GHI;BHI;DHI;BNI;Reliability
2020-08-19T00:00:00.0/2020-08-20T00:00:00.0;10072.4160;7127.9551;5485.0078;1642.9474;7455.9326;5738.0850;3129.1970;2608.8877;3796.1892;0.9878
2020-08-20T00:00:00.0/2020-08-21T00:00:00.0;10084.6816;7175.2915;5515.8838;1659.4075;7489.6265;4677.7544;2646.2937;2031.4608;3317.8894;0.9882
2020-08-21T00:00:00.0/2020-08-22T00:00:00.0;10096.8291;7354.6919;6010.9741;1343.7179;8306.9893;6514.1167;4642.2134;1871.9034;5645.5493;0.9882
2020-08-22T00:00:00.0/2020-08-23T00:00:00.0;10108.7686;7060.5503;5144.9531;1915.5973;6892.4292;4751.4868;2713.6958;2037.7909;3630.6589;0.9882
2020-08-23T00:00:00.0/2020-08-24T00:00:00.0;10120.5508;6951.4404;4818.9995;2132.4409;6402.7056;6496.6152;4022.8696;2473.7456;5025.0542;0.9878
2020-08-24T00:00:00.0/2020-08-25T00:00:00.0;10132.0352;6999.4199;4908.1411;2091.2786;6531.8794;5038.9209;2745.7041;2293.2168;3421.1318;0.9882
2020-08-25T00:00:00.0/2020-08-26T00:00:00.0;10143.3193;7007.0586;4861.7065;2145.3516;6484.6323;5384.8945;3173.1663;2211.7283;3456.8879;0.9882
2020-08-26T00:00:00.0/2020-08-27T00:00:00.0;10154.2969;7404.6250;5972.4917;1432.1335;8151.3872;6898.6870;4982.3589;1916.3280;6737.2373;0.9885
2020-08-27T00:00:00.0/2020-08-28T00:00:00.0;10165.1279;7327.2290;5709.0215;1618.2079;7765.1699;6244.4937;4386.7705;1857.7230;5183.1479;0.9882
2020-08-28T00:00:00.0/2020-08-29T00:00:00.0;10175.6426;7417.1348;5956.3877;1460.7468;8123.1958;6702.9546;4832.6855;1870.2694;5907.5864;0.9882
2020-08-29T00:00:00.0/2020-08-30T00:00:00.0;10185.8232;7261.7803;5550.3638;1711.4166;7496.5493;6480.4829;3896.5745;2583.9082;5179.8369;0.9885
2020-08-30T00:00:00.0/2020-08-31T00:00:00.0;10195.7637;7485.1646;6218.3096;1266.8550;8559.0479;6669.6968;4569.6104;2100.0862;6160.0571;0.9885
2020-08-31T00:00:00.0/2020-09-01T00:00:00.0;10205.3799;7341.1118;5725.8608;1615.2509;7720.7959;3770.6506;855.4930;2915.1577;1246.6097;0.9885
2020-09-01T00:00:00.0/2020-09-02T00:00:00.0;10214.7080;7636.7822;6740.5479;896.2343;9473.8281;5191.4448;3324.1584;1867.2865;3733.8359;0.9833
2020-09-02T00:00:00.0/2020-09-03T00:00:00.0;10223.7051;7559.5815;6430.5801;1129.0013;8909.8535;5276.0757;2562.9363;2713.1396;3538.6401;0.9885
2020-09-03T00:00:00.0/2020-09-04T00:00:00.0;10232.3057;7409.8721;5935.3062;1474.5658;7991.2266;6798.9824;5126.4517;1672.5309;6256.2466;0.9889
2020-09-04T00:00:00.0/2020-09-05T00:00:00.0;10240.6182;7244.1909;5387.7153;1856.4757;7157.5430;6740.2612;4860.6348;1879.6266;6073.2085;0.9889
2020-09-05T00:00:00.0/2020-09-06T00:00:00.0;10248.6250;7150.5244;5227.6523;1922.8723;6934.3447;6648.1240;4416.5845;2231.5393;5568.2539;0.9885
2020-09-06T00:00:00.0/2020-09-07T00:00:00.0;10256.1816;7452.6895;6066.8364;1385.8530;8311.2910;5420.1270;3129.8928;2290.2341;3643.6726;0.9889
2020-09-07T00:00:00.0/2020-09-08T00:00:00.0;10263.4004;7195.1763;5258.8306;1936.3458;7046.2314;2578.4832;192.3651;2386.1182;348.3592;0.9889
2020-09-08T00:00:00.0/2020-09-09T00:00:00.0;10270.2324;7567.9790;6414.4492;1153.5302;8833.8203;6941.5210;5255.4985;1686.0226;6878.4570;0.9889
2020-09-09T00:00:00.0/2020-09-10T00:00:00.0;10276.7012;7391.0933;5827.2358;1563.8575;7880.9238;5984.5127;4077.4966;1907.0160;4627.1055;0.9889
2020-09-10T00:00:00.0/2020-09-11T00:00:00.0;10282.7490;7416.6929;5939.4907;1477.2023;8087.1953;7314.5752;5730.7690;1583.8060;7574.8174;0.9889
2020-09-11T00:00:00.0/2020-09-12T00:00:00.0;10288.3584;7141.3813;5118.4961;2022.8850;6779.2407;4118.9756;2255.1084;1863.8673;2841.6702;0.9896
2020-09-12T00:00:00.0/2020-09-13T00:00:00.0;10293.6445;7214.3633;5298.0723;1916.2911;7027.7012;5694.4331;3506.2642;2188.1689;4182.1094;0.9840
2020-09-13T00:00:00.0/2020-09-14T00:00:00.0;10298.4297;7403.3281;5758.6274;1644.7006;7750.8516;6150.8184;3683.3691;2467.4492;4189.6338;0.9892
2020-09-14T00:00:00.0/2020-09-15T00:00:00.0;10302.8301;7474.5000;5947.7754;1526.7249;8010.6992;7274.8784;5459.9717;1814.9066;7454.5625;0.9892
2020-09-15T00:00:00.0/2020-09-16T00:00:00.0;10306.7383;7575.1479;6259.4102;1315.7377;8565.9297;5084.6382;3526.9021;1557.7358;4855.8823;0.9896
2020-09-16T00:00:00.0/2020-09-17T00:00:00.0;10310.3398;7438.5840;5885.1924;1553.3916;7932.9634;6530.7964;4685.5820;1845.2142;5581.4009;0.9892
2020-09-17T00:00:00.0/2020-09-18T00:00:00.0;10313.4287;7716.5742;6715.5215;1001.0526;9303.3340;7439.2236;6014.8906;1424.3331;7812.9224;0.9892
2020-09-18T00:00:00.0/2020-09-19T00:00:00.0;10316.0391;7410.4580;5779.9448;1630.5134;7768.1733;5928.0010;3644.5208;2283.4802;4651.1543;0.9896
2020-09-19T00:00:00.0/2020-09-20T00:00:00.0;10318.2871;7451.6177;5750.5229;1701.0944;7718.3267;6449.4863;3697.6555;2751.8308;4594.3135;0.9892
2020-09-20T00:00:00.0/2020-09-21T00:00:00.0;10320.0029;7182.0811;4934.8481;2247.2329;6496.5884;6930.4795;4493.1406;2437.3389;5582.1782;0.9896
2020-09-21T00:00:00.0/2020-09-22T00:00:00.0;10321.3027;7582.9844;6325.5474;1257.4371;8716.8408;7182.3052;5537.3071;1644.9982;7141.4971;0.9896
2020-09-22T00:00:00.0/2020-09-23T00:00:00.0;10322.0840;7747.0278;6918.3452;828.6829;9739.9609;7634.9424;6738.8755;896.0669;9051.2598;0.9899
2020-09-23T00:00:00.0/2020-09-24T00:00:00.0;10322.5322;7469.5278;6025.2061;1444.3217;8180.9521;4716.5688;2688.7952;2027.7737;3486.8706;0.9896
2020-09-24T00:00:00.0/2020-09-25T00:00:00.0;10322.4512;7362.9043;5626.2593;1736.6451;7543.8540;6421.2744;4071.8691;2349.4055;5071.4116;0.9896
2020-09-25T00:00:00.0/2020-09-26T00:00:00.0;10321.8730;7489.4702;6070.9067;1418.5635;8294.6562;5600.8506;3423.7825;2177.0681;4544.4072;0.9899
2020-09-26T00:00:00.0/2020-09-27T00:00:00.0;10320.9160;7500.6357;6129.3560;1371.2798;8416.0586;5280.9893;2241.4038;3039.5857;3129.9485;0.9896
2020-09-27T00:00:00.0/2020-09-28T00:00:00.0;10319.4180;7467.5566;6014.2627;1453.2938;8215.2461;6887.3184;5257.2524;1630.0662;6621.5425;0.9899
2020-09-28T00:00:00.0/2020-09-29T00:00:00.0;10317.5029;7419.2944;5715.1172;1704.1770;7720.3076;6913.6055;4919.6533;1993.9519;6463.5537;0.9899
2020-09-29T00:00:00.0/2020-09-30T00:00:00.0;10315.0596;7521.9263;6061.0073;1460.9188;8300.0869;6775.4639;4132.5762;2642.8877;5334.0864;0.9903
2020-09-30T00:00:00.0/2020-10-01T00:00:00.0;10312.2773;7328.5767;5462.3979;1866.1790;7369.5991;5991.0830;3463.4136;2527.6694;4499.2788;0.9899
2020-10-01T00:00:00.0/2020-10-02T00:00:00.0;10308.9834;7606.5996;6423.5439;1183.0559;8928.7441;5052.1436;3206.2515;1845.8918;4534.8198;0.9899
2020-10-02T00:00:00.0/2020-10-03T00:00:00.0;10305.1865;7566.7085;6222.4409;1344.2677;8576.1543;7032.1929;5659.3408;1372.8522;7248.8369;0.9847
2020-10-03T00:00:00.0/2020-10-04T00:00:00.0;10300.9814;7531.5361;6192.6069;1338.9294;8506.9512;5612.1216;3050.0154;2562.1062;3903.1650;0.9847
2020-10-04T00:00:00.0/2020-10-05T00:00:00.0;10296.3623;7632.6626;6521.3486;1111.3142;9092.1523;5679.4858;3981.0459;1698.4399;5111.2510;0.9844
2020-10-05T00:00:00.0/2020-10-06T00:00:00.0;10291.2344;7602.1104;6359.9697;1242.1407;8797.1396;7361.2495;6074.2051;1287.0444;8137.7568;0.9844
2020-10-06T00:00:00.0/2020-10-07T00:00:00.0;10285.6953;7676.3340;6586.0776;1090.2566;9179.8467;6536.2891;5174.8882;1361.4009;6950.3560;0.9844
2020-10-07T00:00:00.0/2020-10-08T00:00:00.0;10279.6621;7516.7847;6130.3945;1386.3905;8417.8066;6136.2632;3554.8982;2581.3647;4238.4604;0.9844
2020-10-08T00:00:00.0/2020-10-09T00:00:00.0;10273.2549;7481.8628;6059.5015;1422.3616;8363.1592;6538.9707;4316.2246;2222.7463;5290.8735;0.9844
2020-10-09T00:00:00.0/2020-10-10T00:00:00.0;10266.4707;7189.9058;5147.8877;2042.0181;6861.5542;6559.9707;4237.1157;2322.8550;5065.1997;0.9788
2020-10-10T00:00:00.0/2020-10-11T00:00:00.0;10259.1719;7481.4087;6131.7012;1349.7078;8517.6230;5326.3848;2377.2769;2949.1079;3425.3015;0.9788
2020-10-11T00:00:00.0/2020-10-12T00:00:00.0;10251.5146;7518.9907;6210.3862;1308.6044;8616.6641;7518.9907;6210.3862;1308.6044;8616.6641;0.9736
2020-10-12T00:00:00.0/2020-10-13T00:00:00.0;10243.4385;7313.6426;5614.1465;1699.4961;7686.5122;5437.4995;3272.5779;2164.9214;4194.4839;0.9788
2020-10-13T00:00:00.0/2020-10-14T00:00:00.0;10234.9131;7482.9805;6302.3589;1180.6218;8815.4609;4794.8438;2013.2609;2781.5830;2575.5747;0.9840
2020-10-14T00:00:00.0/2020-10-15T00:00:00.0;10226.1123;7265.8584;5522.1616;1743.6968;7552.1460;4324.7773;2267.4158;2057.3616;2624.1978;0.9837
2020-10-15T00:00:00.0/2020-10-16T00:00:00.0;10216.8828;7452.7114;6204.7700;1247.9410;8657.5264;7291.4131;5847.7402;1443.6727;8011.3940;0.9681
2020-10-16T00:00:00.0/2020-10-17T00:00:00.0;10207.2744;7415.4946;5956.3652;1459.1293;8251.4248;6505.2070;3742.6392;2762.5676;5252.1670;0.9837
2020-10-17T00:00:00.0/2020-10-18T00:00:00.0;10197.2725;7429.0122;6158.1143;1270.8981;8619.0518;4833.7354;1723.2711;3110.4644;2420.8142;0.9837
2020-10-18T00:00:00.0/2020-10-19T00:00:00.0;10186.9658;7212.6538;5554.1348;1658.5194;7606.0947;5943.8760;3581.9985;2361.8777;4429.5107;0.9837
2020-10-19T00:00:00.0/2020-10-20T00:00:00.0;10176.3154;7280.9971;5790.5083;1490.4891;8016.3164;6190.5610;4487.9937;1702.5675;5208.8784;0.9837
2020-10-20T00:00:00.0/2020-10-21T00:00:00.0;10165.3340;7451.1431;6339.3369;1111.8063;8955.6475;5576.9253;3017.7070;2559.2183;4240.1851;0.9785
2020-10-21T00:00:00.0/2020-10-22T00:00:00.0;10154.0059;7326.5259;5952.1265;1374.3992;8308.7207;5964.3345;3968.9412;1995.3933;4743.1558;0.9785
2020-10-22T00:00:00.0/2020-10-23T00:00:00.0;10142.4229;7270.7866;5634.8574;1635.9290;7842.2900;4967.9761;2611.8135;2356.1628;3103.7065;0.9837
2020-10-23T00:00:00.0/2020-10-24T00:00:00.0;10130.6035;7215.6387;5409.9570;1805.6814;7432.5474;5395.3066;3224.4514;2170.8552;4091.1116;0.9833
2020-10-24T00:00:00.0/2020-10-25T00:00:00.0;10118.4590;7477.4248;6417.0249;1060.4000;9159.5898;5614.2305;4359.7329;1254.4976;5438.6362;0.9833
2020-10-25T00:00:00.0/2020-10-26T00:00:00.0;10106.0049;7302.6064;5778.8408;1523.7659;8077.8369;6506.9551;3864.4634;2642.4917;5288.9736;0.9833
2020-10-26T00:00:00.0/2020-10-27T00:00:00.0;10093.3682;7192.6201;5467.6816;1724.9386;7512.3486;5013.7690;2197.4673;2816.3020;3121.8262;0.9833
2020-10-27T00:00:00.0/2020-10-28T00:00:00.0;10080.4971;7236.5522;5640.2480;1596.3040;7866.0068;4244.3750;1559.0148;2685.3601;2481.9680;0.9833
2020-10-28T00:00:00.0/2020-10-29T00:00:00.0;10067.4092;7327.0479;5957.1147;1369.9329;8406.3652;6617.9717;4896.2280;1721.7435;6344.0679;0.9833
2020-10-29T00:00:00.0/2020-10-30T00:00:00.0;10054.1201;7235.8394;5602.8521;1632.9873;7788.7993;6692.4604;4387.8232;2304.6372;5649.7134;0.9833
2020-10-30T00:00:00.0/2020-10-31T00:00:00.0;10040.6455;6991.7241;4978.8789;2012.8452;6877.9229;4094.5110;1434.3605;2660.1504;2238.6255;0.9833
2020-10-31T00:00:00.0/2020-11-01T00:00:00.0;10027.0029;7388.0034;6322.9062;1065.0974;9142.1387;6481.5024;4464.6914;2016.8112;5810.2568;0.9833
2020-11-01T00:00:00.0/2020-11-02T00:00:00.0;10013.2080;7422.6167;6442.9487;979.6681;9346.0840;6952.6333;5515.4434;1437.1898;8023.1387;0.9833
2020-11-02T00:00:00.0/2020-11-03T00:00:00.0;9999.2773;7454.0010;6537.3149;916.6862;9492.8613;7400.8687;6462.2881;938.5803;9102.9893;0.9833
2020-11-03T00:00:00.0/2020-11-04T00:00:00.0;9985.1875;7345.0347;6163.2476;1181.7872;8853.0176;7096.8423;5497.1069;1599.7354;7458.5786;0.9677
2020-11-04T00:00:00.0/2020-11-05T00:00:00.0;9970.9951;7313.3569;6136.6953;1176.6615;8776.7539;6971.8252;5380.5054;1591.3196;7532.2876;0.9785
2020-11-05T00:00:00.0/2020-11-06T00:00:00.0;9956.7764;7285.2202;6041.4990;1243.7209;8696.9287;7236.8135;5930.4258;1306.3879;8547.0664;0.9837
2020-11-06T00:00:00.0/2020-11-07T00:00:00.0;9942.4922;7020.4805;5221.1934;1799.2874;7311.5952;5908.0776;2439.3479;3468.7295;3817.7729;0.9837
2020-11-07T00:00:00.0/2020-11-08T00:00:00.0;9928.1611;7100.9985;5646.4058;1454.5924;7997.5488;4902.5132;2230.9226;2671.5906;3189.2883;0.9837
2020-11-08T00:00:00.0/2020-11-09T00:00:00.0;9913.8008;7027.5342;5465.0337;1562.5005;7805.5747;5258.3760;2948.7209;2309.6548;3741.0916;0.9785
2020-11-09T00:00:00.0/2020-11-10T00:00:00.0;9899.4307;7324.6982;6456.6343;868.0638;9562.3203;5989.5952;4718.7188;1270.8765;5730.1387;0.9837
2020-11-10T00:00:00.0/2020-11-11T00:00:00.0;9885.0693;7225.6250;5980.5098;1245.1154;8730.6924;5846.8047;3611.6526;2235.1523;5342.9644;0.9785
2020-11-11T00:00:00.0/2020-11-12T00:00:00.0;9870.7305;7100.9331;5566.5386;1534.3944;8049.7866;5118.0107;1883.8070;3234.2039;2469.0425;0.9816
2020-11-12T00:00:00.0/2020-11-13T00:00:00.0;9856.4541;7005.0791;5337.6348;1667.4441;7592.4272;5923.1030;3757.2964;2165.8069;5026.6621;0.9816
2020-11-13T00:00:00.0/2020-11-14T00:00:00.0;9842.2568;7180.2197;5864.3193;1315.9004;8527.5518;6285.2227;4637.3018;1647.9210;6418.3877;0.9816
2020-11-14T00:00:00.0/2020-11-15T00:00:00.0;9828.1445;6962.7573;5175.4526;1787.3049;7356.6392;4663.7300;2387.5959;2276.1340;3215.7258;0.9816
2020-11-15T00:00:00.0/2020-11-16T00:00:00.0;9814.1377;6967.2256;5264.2065;1703.0190;7566.3345;4923.5020;2453.4780;2470.0239;3218.8655;0.9816
2020-11-16T00:00:00.0/2020-11-17T00:00:00.0;9800.2549;6727.9229;4598.7939;2129.1289;6482.2393;3668.2419;877.3168;2790.9250;1037.2480;0.9764
2020-11-17T00:00:00.0/2020-11-18T00:00:00.0;9786.4814;7067.2734;5694.8730;1372.4001;8323.0381;6677.2495;5192.1372;1485.1121;7123.3760;0.9819
2020-11-18T00:00:00.0/2020-11-19T00:00:00.0;9772.9258;7123.5654;5759.8892;1363.6761;8399.8213;6848.7500;5064.1118;1784.6383;7222.3521;0.9819
2020-11-19T00:00:00.0/2020-11-20T00:00:00.0;9759.5967;6904.1484;5178.8540;1725.2947;7421.2681;6438.8496;4461.7192;1977.1306;6134.1133;0.9660
2020-11-20T00:00:00.0/2020-11-21T00:00:00.0;9746.4365;6802.4683;5001.3281;1801.1401;7172.6509;6460.0342;4599.1372;1860.8970;6252.2598;0.9764
2020-11-21T00:00:00.0/2020-11-22T00:00:00.0;9733.4727;6870.9775;5173.8833;1697.0939;7431.0840;5833.6831;3644.3643;2189.3191;5180.0049;0.9663
2020-11-22T00:00:00.0/2020-11-23T00:00:00.0;9720.7930;6833.5103;5075.1479;1758.3625;7279.0776;6762.3809;4947.7778;1814.6031;7091.0122;0.9767
2020-11-23T00:00:00.0/2020-11-24T00:00:00.0;9708.3652;6946.4102;5411.9595;1534.4507;7893.9570;6236.7305;4753.5732;1483.1571;6417.7070;0.9663
2020-11-24T00:00:00.0/2020-11-25T00:00:00.0;9696.2412;6799.6592;4944.0337;1855.6255;7089.4570;6526.1196;4574.9956;1951.1245;6341.4829;0.9767
2020-11-25T00:00:00.0/2020-11-26T00:00:00.0;9684.4258;6528.3462;4328.1445;2200.2014;6161.8110;3334.7458;481.3710;2853.3748;653.3328;0.9819
2020-11-26T00:00:00.0/2020-11-27T00:00:00.0;9672.9141;6897.1616;5505.5718;1391.5896;8088.4233;6738.5439;5356.4678;1382.0760;7504.6763;0.9819
2020-11-27T00:00:00.0/2020-11-28T00:00:00.0;9661.7031;6897.1865;5513.8242;1383.3622;8143.2974;4812.2397;2872.5576;1939.6823;3438.1401;0.9563
2020-11-28T00:00:00.0/2020-11-29T00:00:00.0;9650.9512;6890.3066;5489.6050;1400.7020;8099.8086;5296.9663;3563.8123;1733.1541;5323.8716;0.9819
2020-11-29T00:00:00.0/2020-11-30T00:00:00.0;9640.4668;6856.3169;5412.9209;1443.3960;7998.7202;3528.4956;1040.6876;2487.8079;1924.0747;0.9823
2020-11-30T00:00:00.0/2020-12-01T00:00:00.0;9630.4268;7009.0610;5627.8501;1381.2111;8383.0674;7009.0610;5627.8501;1381.2111;8383.0674;0.9771
2020-12-01T00:00:00.0/2020-12-02T00:00:00.0;9620.8359;7184.9976;6090.5205;1094.4774;9194.0186;6955.8730;5710.5498;1245.3232;8270.9043;0.9819
2020-12-02T00:00:00.0/2020-12-03T00:00:00.0;9611.5820;7117.0303;6023.6616;1093.3688;9110.8750;6336.5874;4394.8916;1941.6960;6149.8911;0.9823
2020-12-03T00:00:00.0/2020-12-04T00:00:00.0;9602.7959;7034.2642;5723.7783;1310.4860;8539.8271;5697.4722;3290.8811;2406.5911;4692.7310;0.9823
2020-12-04T00:00:00.0/2020-12-05T00:00:00.0;9594.4727;6955.2690;5515.7803;1439.4888;8174.4575;6544.6519;5066.6196;1478.0322;7030.1646;0.9826
2020-12-05T00:00:00.0/2020-12-06T00:00:00.0;9586.6182;6466.7646;4326.8770;2139.8875;6210.3018;5354.0078;3034.5254;2319.4824;4080.3796;0.9826
2020-12-06T00:00:00.0/2020-12-07T00:00:00.0;9579.2197;7116.8442;6052.7100;1064.1342;9174.3770;7090.9644;6019.5415;1071.4226;8992.2969;0.9823
2020-12-07T00:00:00.0/2020-12-08T00:00:00.0;9572.3477;7027.6025;5877.0869;1150.5159;8878.7168;6841.0693;5698.7070;1142.3623;8200.9238;0.9823
2020-12-08T00:00:00.0/2020-12-09T00:00:00.0;9565.9434;6749.2324;5098.0508;1651.1818;7546.3301;3446.4160;1838.2670;1608.1492;2694.9233;0.9823
2020-12-09T00:00:00.0/2020-12-10T00:00:00.0;9560.0889;7069.0610;5907.1680;1161.8929;8957.6562;7008.1187;5816.1558;1191.9626;8541.0176;0.9823
2020-12-10T00:00:00.0/2020-12-11T00:00:00.0;9554.7344;7101.3076;5933.4868;1167.8208;8941.7402;7045.0908;5866.7520;1178.3390;8586.2207;0.9823
2020-12-11T00:00:00.0/2020-12-12T00:00:00.0;9549.9277;6957.3760;5707.5566;1249.8190;8562.3008;6605.8691;4928.3721;1677.4967;6952.1831;0.9823
2020-12-12T00:00:00.0/2020-12-13T00:00:00.0;9545.6631;6579.6011;4794.6592;1784.9419;7049.5396;6427.0923;4388.4604;2038.6320;6551.7505;0.9823
2020-12-13T00:00:00.0/2020-12-14T00:00:00.0;9541.9541;7123.4268;6064.6958;1058.7307;9172.0635;7123.4268;6064.6958;1058.7307;9172.0635;0.9823
2020-12-14T00:00:00.0/2020-12-15T00:00:00.0;9538.8115;6875.3926;5439.9165;1435.4766;8103.1704;6203.8394;3705.2969;2498.5422;5980.0933;0.9771
2020-12-15T00:00:00.0/2020-12-16T00:00:00.0;9536.2305;6822.4556;5250.6646;1571.7910;7721.8003;6724.4937;4940.3789;1784.1144;7367.9155;0.9823
2020-12-16T00:00:00.0/2020-12-17T00:00:00.0;9534.2344;6858.5083;5420.3086;1438.1997;8068.8320;6858.5083;5420.3086;1438.1997;8068.8320;0.9823
2020-12-17T00:00:00.0/2020-12-18T00:00:00.0;9532.8066;6828.5044;5234.9277;1593.5765;7692.1606;6721.0259;5030.7539;1690.2717;7292.5508;0.9823
2020-12-18T00:00:00.0/2020-12-19T00:00:00.0;9531.9766;6792.6206;5307.0576;1485.5631;7886.0591;6703.5918;5166.5464;1537.0452;7499.3970;0.9823
2020-12-19T00:00:00.0/2020-12-20T00:00:00.0;9531.7197;6541.8760;4669.9761;1871.8997;6789.9058;6520.6460;4655.9141;1864.7322;6726.3672;0.9823
2020-12-20T00:00:00.0/2020-12-21T00:00:00.0;9532.0693;6913.0039;5553.1978;1359.8062;8334.3008;6913.0039;5553.1978;1359.8062;8334.3008;0.9823
2020-12-21T00:00:00.0/2020-12-22T00:00:00.0;9532.9932;6770.1772;5293.1318;1477.0453;7857.7334;6757.6284;5260.4780;1497.1503;7756.0454;0.9823
2020-12-22T00:00:00.0/2020-12-23T00:00:00.0;9534.5254;6900.1040;5637.9326;1262.1719;8497.5449;6641.5298;5331.0430;1310.4867;7428.7959;0.9823
2020-12-23T00:00:00.0/2020-12-24T00:00:00.0;9536.6328;6953.9624;5763.8525;1190.1097;8700.3867;6953.9624;5763.8525;1190.1097;8700.3867;0.9823
2020-12-24T00:00:00.0/2020-12-25T00:00:00.0;9539.3467;6890.9824;5534.5762;1356.4066;8296.3838;5633.8379;3975.5203;1658.3175;6028.4023;0.9823
2020-12-25T00:00:00.0/2020-12-26T00:00:00.0;9542.6299;6976.0718;5762.5698;1213.5018;8733.6748;6658.6333;5228.0249;1430.6084;7721.1284;0.9823
2020-12-26T00:00:00.0/2020-12-27T00:00:00.0;9546.5166;6931.4492;5573.7485;1357.7008;8401.4209;5887.2524;4369.6289;1517.6237;6116.7734;0.9823
2020-12-27T00:00:00.0/2020-12-28T00:00:00.0;9550.9639;6762.8369;5161.2427;1601.5942;7673.4434;6716.4502;5044.6812;1671.7692;7532.0903;0.9826
2020-12-28T00:00:00.0/2020-12-29T00:00:00.0;9556.0078;6818.9297;5343.8706;1475.0593;7905.4355;6818.9297;5343.8706;1475.0593;7905.4355;0.9826
2020-12-29T00:00:00.0/2020-12-30T00:00:00.0;9561.5977;7014.8574;5884.6470;1130.2102;8825.4121;6908.3032;5646.0303;1262.2728;8456.8516;0.9823
2020-12-30T00:00:00.0/2020-12-31T00:00:00.0;9567.7773;6952.7949;5774.9785;1177.8165;8703.9092;6661.9331;5196.0254;1465.9077;7487.9116;0.9823
2020-12-31T00:00:00.0/2021-01-01T00:00:00.0;9574.4824;6436.4619;4423.0239;2013.4381;6417.6670;4045.2534;1509.6097;2535.6438;1998.8918;0.9823
