# Coding: utf-8
# File format version: 2
# Title: CAMS Radiation Service v4.6 all-sky irradiation (derived from satellite data).
# Content:  A time-series of solar radiation received on horizontal plane and plane always normal to the sun rays at ground level.
#           Returns the global, beam and diffuse irradiations integrated over a selected time step,
#           for a selected location (geostationary satellite coverage) and a selected period.
# The research leading to these results has received funding from the European Union within the Copernicus programme.
# Provider: VAISALA with MINES ParisTech (France) and DLR (Germany)
# More information at: http://www.soda-pro.com/web-services/radiation/cams-radiation-service
# Date begin (ISO 8601): 2021-01-01T00:00:00.0
# Date end (ISO 8601): 2022-01-01T00:00:00.0
# Latitude (positive North, ISO 19115): 2.7333
# Longitude (positive East, ISO 19115): 31.4000
# Altitude (m): 649.00
# Time reference: Universal time (UT)
#
# Encoding partly from D2.8.III.13-14 INSPIRE Data Specification on Atmospheric Conditions and Meteorological Geographical Features - Technical Guidelines (2013-12-10) and CF (Climate and Forecast) metadata (2013-11-11)
# CF Standard Names registry of ObservablePropertyValue
# http://cfconventions.org/Data/cf-standard-names/27/build/cf-standard-name-table.html
# urn:x-inspire:specification:DS-AC-MF:observable-property-name:cf-standard-name:1.6
# ObservableProperty
#     basePhenomenon:"integral_of_surface_downwelling_shortwave_flux_in_air_sky_wrt_time"
#     uom:"Wh m-2" [unit]
# StatisticalMeasure
#     statisticalFunction: "sum"
# Summarization (integration) period: 0 year 0 month 1 day 0 h 0 min 0 s
# noValue: nan
# File generated on: 2024-06-26
#
# Columns:
# 1. Observation period (ISO 8601)
# 2. TOA. Irradiation on horizontal plane at the top of atmosphere (Wh/m2)
# 3. Clear sky GHI. Clear sky global irradiation on horizontal plane at ground level (Wh/m2)
# 4. Clear sky BHI. Clear sky beam irradiation on horizontal plane at ground level (Wh/m2)
# 5. Clear sky DHI. Clear sky diffuse irradiation on horizontal plane at ground level (Wh/m2)
# 6. Clear sky BNI. Clear sky beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
# 7. GHI. Global irradiation on horizontal plane at ground level (Wh/m2)
# 8. BHI. Beam irradiation on horizontal plane at ground level (Wh/m2)
# 9. DHI. Diffuse irradiation on horizontal plane at ground level (Wh/m2)
#10. BNI. Beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
#11. Reliability. Proportion of reliable data in the summarization (0-1)
#
# Observation period;TOA;Clear sky GHI;Clear sky BHI;Clear sky DHI;Clear sky BNI;GHI;BHI;DHI;BNI;Reliability
2021-05-10T00:00:00.0/2021-05-11T00:00:00.0;9942.7188;7169.5967;5959.8667;1209.7301;8351.6572;5202.1357;3568.8989;1633.2366;4243.8618;0.9872
2021-05-11T00:00:00.0/2021-05-12T00:00:00.0;9927.3906;7141.4307;5844.4365;1296.9941;8263.7510;5490.0488;3831.1707;1658.8782;4814.7563;0.9872
2021-05-12T00:00:00.0/2021-05-13T00:00:00.0;9912.1484;7304.9761;6366.8320;938.1443;9094.9014;6511.7441;4694.1543;1817.5898;6470.6733;0.9872
2021-05-13T00:00:00.0/2021-05-14T00:00:00.0;9897.0098;7102.3716;5665.5244;1436.8475;8015.2729;6774.2017;4949.6309;1824.5706;6332.2642;0.9872
2021-05-14T00:00:00.0/2021-05-15T00:00:00.0;9881.9902;7056.0796;5573.9121;1482.1676;7873.0903;5104.9834;2368.1641;2736.8191;2849.2266;0.9872
2021-05-15T00:00:00.0/2021-05-16T00:00:00.0;9867.1064;7095.0991;5583.6436;1511.4554;7794.8213;6927.3696;5233.7598;1693.6099;7197.8047;0.9872
2021-05-16T00:00:00.0/2021-05-17T00:00:00.0;9852.4209;6974.4453;5185.0083;1789.4369;7219.5620;6937.2119;5155.6831;1781.5288;7083.4214;0.9868
2021-05-17T00:00:00.0/2021-05-18T00:00:00.0;9837.8564;6896.2183;5036.3848;1859.8333;6965.0474;6482.2808;4153.9155;2328.3652;5563.5850;0.9868
2021-05-18T00:00:00.0/2021-05-19T00:00:00.0;9823.4736;6916.3706;5067.4482;1848.9225;7036.1582;6879.8774;5009.8262;1870.0515;6870.6636;0.9868
2021-05-19T00:00:00.0/2021-05-20T00:00:00.0;9809.2871;6904.4800;5137.9438;1766.5361;7089.7017;6128.4570;3400.0215;2728.4355;4331.1064;0.9868
2021-05-20T00:00:00.0/2021-05-21T00:00:00.0;9795.3125;6911.8198;5045.9951;1865.8246;7116.3452;6752.4775;4754.0928;1998.3844;6415.2173;0.9868
2021-05-21T00:00:00.0/2021-05-22T00:00:00.0;9781.6143;6961.6294;5255.1245;1706.5046;7339.3296;6935.2939;5188.5225;1746.7714;7265.5498;0.9865
2021-05-22T00:00:00.0/2021-05-23T00:00:00.0;9768.0703;6753.4805;4636.0161;2117.4641;6434.3013;6232.4717;3927.4883;2304.9834;5404.6440;0.9868
2021-05-23T00:00:00.0/2021-05-24T00:00:00.0;9754.8291;6859.5737;4971.7554;1887.8185;6895.1885;5371.2383;3090.7214;2280.5168;4158.0137;0.9868
2021-05-24T00:00:00.0/2021-05-25T00:00:00.0;9741.8564;6693.5405;4512.1167;2181.4236;6235.4946;4207.8994;1338.0503;2869.8489;2169.2712;0.9868
2021-05-25T00:00:00.0/2021-05-26T00:00:00.0;9729.1660;7005.2739;5537.9712;1467.3031;7766.9224;6992.2871;5487.5283;1504.7587;7710.8354;0.9868
2021-05-26T00:00:00.0/2021-05-27T00:00:00.0;9716.7695;6823.6660;5040.6523;1783.0138;7101.3066;6672.6919;4808.8623;1863.8293;6421.0889;0.9868
2021-05-27T00:00:00.0/2021-05-28T00:00:00.0;9704.6807;6798.7734;4906.4019;1892.3713;6787.7715;6632.1094;4674.9316;1957.1775;6184.0000;0.9868
2021-05-28T00:00:00.0/2021-05-29T00:00:00.0;9692.9590;6736.4717;4744.9600;1991.5117;6619.2690;6690.5210;4700.1899;1990.3312;6433.5503;0.9865
2021-05-29T00:00:00.0/2021-05-30T00:00:00.0;9681.5342;6814.3594;5034.0562;1780.3036;7150.3364;6094.6509;4094.1621;2000.4885;5432.0122;0.9865
2021-05-30T00:00:00.0/2021-05-31T00:00:00.0;9670.4521;6898.3521;5258.1685;1640.1835;7434.3623;6883.8242;5238.4146;1645.4098;7349.4224;0.9865
2021-05-31T00:00:00.0/2021-06-01T00:00:00.0;9659.7227;6937.3755;5372.8447;1564.5305;7731.4980;6911.7393;5353.2612;1558.4780;7604.7344;0.9865
2021-06-01T00:00:00.0/2021-06-02T00:00:00.0;9649.3584;6955.1313;5393.1025;1562.0289;7639.1411;6833.8501;5096.3872;1737.4633;7157.9683;0.9865
2021-06-02T00:00:00.0/2021-06-03T00:00:00.0;9639.3682;6720.3354;4760.7661;1959.5693;6598.2036;6029.9307;3635.2351;2394.6958;4463.1675;0.9865
2021-06-03T00:00:00.0/2021-06-04T00:00:00.0;9629.7764;6407.7056;3911.6316;2496.0740;5386.5801;4359.1445;1240.5957;3118.5486;1506.4169;0.9865
2021-06-04T00:00:00.0/2021-06-05T00:00:00.0;9620.5938;6517.8877;4264.3628;2253.5249;5903.9839;3837.2173;1798.8838;2038.3335;2242.3005;0.9865
2021-06-05T00:00:00.0/2021-06-06T00:00:00.0;9611.8145;6597.5176;4462.1377;2135.3796;6300.6768;6268.2954;3901.0310;2367.2642;5156.2461;0.9865
2021-06-06T00:00:00.0/2021-06-07T00:00:00.0;9603.4473;6788.8306;5052.4414;1736.3893;7168.6187;6451.1812;4504.1089;1947.0724;6085.2964;0.9865
2021-06-07T00:00:00.0/2021-06-08T00:00:00.0;9595.5000;6848.8916;5170.8945;1677.9973;7517.3921;6628.9116;4729.8696;1899.0420;6634.7305;0.9865
2021-06-08T00:00:00.0/2021-06-09T00:00:00.0;9588.0371;6940.0332;5447.3252;1492.7081;7784.8579;6874.1748;5339.3149;1534.8599;7624.7598;0.9861
2021-06-09T00:00:00.0/2021-06-10T00:00:00.0;9580.9238;6882.5532;5241.8813;1640.6720;7482.4614;6852.9028;5165.1274;1687.7755;7387.4258;0.9865
2021-06-10T00:00:00.0/2021-06-11T00:00:00.0;9574.3145;6988.9609;5581.1924;1407.7689;8081.7500;6978.7310;5565.5771;1413.1538;8040.6094;0.9865
2021-06-11T00:00:00.0/2021-06-12T00:00:00.0;9568.1533;6851.8896;5180.5503;1671.3394;7378.1313;6769.0459;4981.5747;1787.4712;7077.8477;0.9865
2021-06-12T00:00:00.0/2021-06-13T00:00:00.0;9562.4912;6560.6074;4451.4595;2109.1479;6191.3491;6560.6074;4451.4595;2109.1479;6191.3491;0.9861
2021-06-13T00:00:00.0/2021-06-14T00:00:00.0;9557.2607;6496.1519;4344.9834;2151.1685;6018.3760;5712.7495;3551.7363;2161.0134;4440.9268;0.9861
2021-06-14T00:00:00.0/2021-06-15T00:00:00.0;9552.4932;6201.1250;3623.9871;2577.1379;4894.6694;4665.4370;2498.7063;2166.7307;2876.4033;0.9861
2021-06-15T00:00:00.0/2021-06-16T00:00:00.0;9548.1631;5930.5513;3044.8865;2885.6646;4120.6143;5398.0933;2474.0439;2924.0491;3126.2185;0.9865
2021-06-16T00:00:00.0/2021-06-17T00:00:00.0;9544.3506;6461.6440;4310.6118;2151.0320;5928.6821;3175.8523;568.0048;2607.8477;730.7651;0.9865
2021-06-17T00:00:00.0/2021-06-18T00:00:00.0;9541.0664;6283.9395;3893.6609;2390.2783;5296.5918;2844.8850;294.1349;2550.7500;608.0350;0.9861
2021-06-18T00:00:00.0/2021-06-19T00:00:00.0;9538.2217;6116.1162;3455.5142;2660.6021;4703.8643;4898.3535;1972.4865;2925.8672;2696.9854;0.9705
2021-06-19T00:00:00.0/2021-06-20T00:00:00.0;9535.8105;6613.1997;4655.3403;1957.8595;6477.6387;6358.9106;4291.2437;2067.6675;5696.0757;0.9865
2021-06-20T00:00:00.0/2021-06-21T00:00:00.0;9533.9395;6490.9048;4322.5083;2168.3965;6023.1357;5590.7568;3123.6021;2467.1548;4149.1763;0.9865
2021-06-21T00:00:00.0/2021-06-22T00:00:00.0;9532.5928;6556.5205;4486.8994;2069.6208;6238.0176;3993.3083;1284.9181;2708.3904;1745.6848;0.9861
2021-06-22T00:00:00.0/2021-06-23T00:00:00.0;9531.6982;6535.9229;4385.8062;2150.1169;6124.0601;6156.9556;3930.2161;2226.7395;5187.2065;0.9861
2021-06-23T00:00:00.0/2021-06-24T00:00:00.0;9531.2832;6466.0181;4171.4336;2294.5845;5832.5913;6118.3564;3880.5930;2237.7634;5106.5391;0.9861
2021-06-24T00:00:00.0/2021-06-25T00:00:00.0;9531.3086;6605.2563;4522.7983;2082.4583;6326.3188;6419.5771;4164.2607;2255.3164;5845.8276;0.9865
2021-06-25T00:00:00.0/2021-06-26T00:00:00.0;9531.8662;6682.1323;4721.7349;1960.3977;6621.8516;6659.0337;4694.4795;1964.5546;6549.4561;0.9865
2021-06-26T00:00:00.0/2021-06-27T00:00:00.0;9532.9463;6644.4517;4613.4219;2031.0298;6491.1313;6240.9937;3870.7017;2370.2922;5418.9170;0.9865
2021-06-27T00:00:00.0/2021-06-28T00:00:00.0;9534.4668;6706.9805;4831.9653;1875.0154;6811.5713;6649.3682;4736.9619;1912.4062;6619.3433;0.9760
2021-06-28T00:00:00.0/2021-06-29T00:00:00.0;9536.4570;6667.9160;4748.5059;1919.4106;6670.4912;6667.9160;4748.5059;1919.4106;6670.4912;0.9865
2021-06-29T00:00:00.0/2021-06-30T00:00:00.0;9538.8828;6439.9580;4185.4883;2254.4700;5801.9946;6118.1143;3639.9495;2478.1648;4793.9912;0.9660
2021-06-30T00:00:00.0/2021-07-01T00:00:00.0;9541.8174;6339.4937;3958.8762;2380.6174;5459.7900;2649.2590;409.7293;2239.5298;732.8743;0.9868
2021-07-01T00:00:00.0/2021-07-02T00:00:00.0;9545.2100;6444.2681;4285.0122;2159.2559;5969.7051;6427.2417;4229.8555;2197.3862;5910.0464;0.9868
2021-07-02T00:00:00.0/2021-07-03T00:00:00.0;9549.1123;6560.1113;4564.0376;1996.0735;6410.2856;5669.2808;3199.1343;2470.1465;4053.4834;0.9861
2021-07-03T00:00:00.0/2021-07-04T00:00:00.0;9553.3730;6573.8584;4576.5210;1997.3375;6438.3760;6439.0850;4357.6157;2081.4695;5854.1421;0.9865
2021-07-04T00:00:00.0/2021-07-05T00:00:00.0;9558.1367;6717.7368;4913.8901;1803.8467;6968.1675;6297.7778;4289.1948;2008.5834;5988.6362;0.9865
2021-07-05T00:00:00.0/2021-07-06T00:00:00.0;9563.3340;6622.0757;4777.0483;1845.0273;6543.4678;6025.0078;3624.6375;2400.3701;4919.1182;0.9865
2021-07-06T00:00:00.0/2021-07-07T00:00:00.0;9568.9570;6259.5112;3851.8608;2407.6501;5252.0972;1964.1047;114.3373;1849.7675;268.4328;0.9865
2021-07-07T00:00:00.0/2021-07-08T00:00:00.0;9575.0000;6226.3398;3784.4675;2441.8726;5076.6074;5051.6533;2730.3235;2321.3298;3366.6384;0.9865
2021-07-08T00:00:00.0/2021-07-09T00:00:00.0;9581.5039;6437.5210;4352.3857;2085.1353;5901.4927;1529.9729;36.1743;1493.7986;61.2158;0.9861
2021-07-09T00:00:00.0/2021-07-10T00:00:00.0;9588.3389;6239.5566;3827.8323;2411.7244;5306.2949;6194.6665;3782.5425;2412.1240;5154.6147;0.9865
2021-07-10T00:00:00.0/2021-07-11T00:00:00.0;9595.6162;6150.2695;3629.8867;2520.3826;4993.3022;4660.9761;1896.5338;2764.4421;2514.2224;0.9865
2021-07-11T00:00:00.0/2021-07-12T00:00:00.0;9603.2783;6507.3979;4422.5308;2084.8674;6073.6191;5583.0645;3679.9124;1903.1520;4737.2178;0.9865
2021-07-12T00:00:00.0/2021-07-13T00:00:00.0;9611.3145;6458.5698;4031.4937;2427.0762;5582.1064;4951.5859;2170.7830;2780.8032;3157.3540;0.9865
2021-07-13T00:00:00.0/2021-07-14T00:00:00.0;9619.7148;6516.1353;4359.0469;2157.0881;6021.1782;3674.1497;1406.0365;2268.1133;1864.1982;0.9865
2021-07-14T00:00:00.0/2021-07-15T00:00:00.0;9628.4697;6618.1123;4632.5796;1985.5328;6508.6372;5720.6616;3168.8037;2551.8577;3867.0430;0.9865
2021-07-15T00:00:00.0/2021-07-16T00:00:00.0;9637.5303;6524.4360;4440.0317;2084.4045;6069.2427;2673.9548;784.8833;1889.0717;1099.4023;0.9868
2021-07-16T00:00:00.0/2021-07-17T00:00:00.0;9646.9707;6639.2334;4778.0796;1861.1537;6652.5830;5163.9146;2691.9841;2471.9304;3333.9949;0.9868
2021-07-17T00:00:00.0/2021-07-18T00:00:00.0;9656.7314;6829.1245;5199.0718;1630.0530;7252.7578;4592.3433;1432.3063;3160.0369;1883.9479;0.9868
2021-07-18T00:00:00.0/2021-07-19T00:00:00.0;9666.8008;6592.7407;4537.5728;2055.1682;6184.7925;4316.3579;1555.9581;2760.3997;2290.4434;0.9868
2021-07-19T00:00:00.0/2021-07-20T00:00:00.0;9677.1650;6537.3945;4353.3403;2184.0540;5938.8438;4958.6211;2722.4773;2236.1438;3315.1938;0.9868
2021-07-20T00:00:00.0/2021-07-21T00:00:00.0;9687.8125;6588.0239;4505.8027;2082.2214;6113.7891;3947.0732;1500.9146;2446.1587;2331.9851;0.9868
2021-07-21T00:00:00.0/2021-07-22T00:00:00.0;9698.7305;6404.3203;4068.5652;2335.7551;5441.2305;5696.0356;3278.7048;2417.3311;4158.9326;0.9816
2021-07-22T00:00:00.0/2021-07-23T00:00:00.0;9709.9072;6537.6016;4110.1528;2427.4485;5601.1963;6226.8730;3631.3674;2595.5056;4792.3682;0.9868
2021-07-23T00:00:00.0/2021-07-24T00:00:00.0;9721.3281;6594.0542;4266.0181;2328.0364;5852.9683;6282.3008;3793.1514;2489.1494;5223.6606;0.9868
2021-07-24T00:00:00.0/2021-07-25T00:00:00.0;9732.9795;6642.1479;4478.6797;2163.4683;6049.4478;3734.2224;1231.6202;2502.6021;1486.1367;0.9868
2021-07-25T00:00:00.0/2021-07-26T00:00:00.0;9744.8086;6844.8501;5039.3159;1805.5341;6937.4780;4936.2686;2123.7000;2812.5688;2464.2712;0.9872
2021-07-26T00:00:00.0/2021-07-27T00:00:00.0;9756.8857;6873.0137;5097.1533;1775.8602;6910.3750;5922.2603;3928.5435;1993.7167;5108.3398;0.9872
2021-07-27T00:00:00.0/2021-07-28T00:00:00.0;9769.1523;6537.8521;4175.3281;2362.5237;5542.3081;5489.2095;2535.2605;2953.9490;3264.0051;0.9872
2021-07-28T00:00:00.0/2021-07-29T00:00:00.0;9781.5928;6370.2212;3737.4097;2632.8118;4991.4746;5129.2832;1947.9064;3181.3767;2581.3477;0.9872
2021-07-29T00:00:00.0/2021-07-30T00:00:00.0;9794.1943;6490.9282;4159.2114;2331.7166;5542.8027;2681.4851;249.1858;2432.2993;386.6486;0.9872
2021-07-30T00:00:00.0/2021-07-31T00:00:00.0;9806.9404;6730.6738;4654.4976;2076.1765;6413.9087;5692.8438;2894.3074;2798.5364;3729.8767;0.9872
2021-07-31T00:00:00.0/2021-08-01T00:00:00.0;9819.8164;6777.6104;4837.8491;1939.7610;6533.8037;6656.7051;4574.0249;2082.6799;6062.9331;0.9872
2021-08-01T00:00:00.0/2021-08-02T00:00:00.0;9832.8076;6881.6689;5077.9028;1803.7659;6956.3848;6481.1450;4182.3955;2298.7490;5799.0425;0.9872
2021-08-02T00:00:00.0/2021-08-03T00:00:00.0;9845.8994;6956.9570;5296.8579;1660.0991;7271.3379;5299.8691;2387.4514;2912.4177;3180.7659;0.9872
2021-08-03T00:00:00.0/2021-08-04T00:00:00.0;9859.0332;7012.3403;5412.3066;1600.0336;7467.0869;7007.1567;5405.7075;1601.4493;7418.4951;0.9875
2021-08-04T00:00:00.0/2021-08-05T00:00:00.0;9872.2910;7084.7036;5578.8452;1505.8584;7684.7856;4430.3066;2512.6260;1917.6804;3593.8408;0.9875
2021-08-05T00:00:00.0/2021-08-06T00:00:00.0;9885.6035;7146.8105;5559.1030;1587.7075;7688.2671;6826.2842;4658.2681;2168.0159;6388.6392;0.9875
2021-08-06T00:00:00.0/2021-08-07T00:00:00.0;9898.9541;7048.7837;5329.8638;1718.9199;7204.8188;5779.1528;3697.2913;2081.8616;4465.7251;0.9875
2021-08-07T00:00:00.0/2021-08-08T00:00:00.0;9912.3750;6576.2407;4162.8657;2413.3750;5609.3892;6329.9795;3826.7424;2503.2371;4974.5820;0.9872
2021-08-08T00:00:00.0/2021-08-09T00:00:00.0;9925.7598;6948.8062;5115.4272;1833.3787;6881.7607;3294.5376;769.1357;2525.4019;1320.2493;0.9872
2021-08-09T00:00:00.0/2021-08-10T00:00:00.0;9939.0986;7061.5645;5459.3867;1602.1780;7382.1035;5263.0557;1960.0643;3302.9917;3113.5427;0.9878
2021-08-10T00:00:00.0/2021-08-11T00:00:00.0;9952.4707;7123.0786;5557.0234;1566.0554;7679.7373;6254.3613;4615.0781;1639.2833;5834.1899;0.9878
2021-08-11T00:00:00.0/2021-08-12T00:00:00.0;9965.8037;7161.5288;5683.4380;1478.0909;7795.0859;4915.2437;3298.6721;1616.5715;3973.3291;0.9878
2021-08-12T00:00:00.0/2021-08-13T00:00:00.0;9979.0801;7194.4404;5798.4609;1395.9791;7914.9658;6924.8789;5341.1787;1583.7003;6969.2485;0.9878
2021-08-13T00:00:00.0/2021-08-14T00:00:00.0;9992.2861;7133.3354;5520.5122;1612.8234;7506.3633;6066.7632;4305.7881;1760.9753;5489.6465;0.9670
2021-08-14T00:00:00.0/2021-08-15T00:00:00.0;10005.3818;7042.2930;5202.3086;1839.9841;7018.8740;5230.3359;2630.1606;2600.1750;3396.3118;0.9878
2021-08-15T00:00:00.0/2021-08-16T00:00:00.0;10018.4219;6954.5889;4956.9946;1997.5940;6725.1270;2904.8735;751.1667;2153.7068;918.8680;0.9826
2021-08-16T00:00:00.0/2021-08-17T00:00:00.0;10031.3457;7040.6587;5294.8911;1745.7672;7051.7251;5826.9834;2522.3740;3304.6094;3113.9114;0.9878
2021-08-17T00:00:00.0/2021-08-18T00:00:00.0;10044.1504;7087.2236;5168.2979;1918.9260;6973.3999;6277.6460;4312.9502;1964.6959;5272.9185;0.9878
2021-08-18T00:00:00.0/2021-08-19T00:00:00.0;10056.8369;7235.5830;5596.6035;1638.9792;7609.3267;6989.0869;5368.5269;1620.5598;6937.5356;0.9878
2021-08-19T00:00:00.0/2021-08-20T00:00:00.0;10069.3613;7062.8359;5133.8262;1929.0099;6881.7080;6452.6870;4483.5464;1969.1407;5467.4004;0.9878
2021-08-20T00:00:00.0/2021-08-21T00:00:00.0;10081.7109;7194.2803;5521.1851;1673.0951;7626.4614;5919.3320;3725.6350;2193.6973;4693.6069;0.9878
2021-08-21T00:00:00.0/2021-08-22T00:00:00.0;10093.8477;7329.5220;5865.9141;1463.6078;8037.7607;6573.5225;4603.2378;1970.2847;5935.0723;0.9882
2021-08-22T00:00:00.0/2021-08-23T00:00:00.0;10105.8330;7309.2837;5836.6777;1472.6058;8085.9932;3432.8838;869.1041;2563.7795;1370.7740;0.9882
2021-08-23T00:00:00.0/2021-08-24T00:00:00.0;10117.6611;7452.4326;6265.5859;1186.8469;8682.6221;7443.7822;6252.0117;1191.7703;8599.6572;0.9878
2021-08-24T00:00:00.0/2021-08-25T00:00:00.0;10129.1924;7397.4497;6005.7236;1391.7261;8389.1436;5173.8550;2828.6370;2345.2178;4250.4580;0.9882
2021-08-25T00:00:00.0/2021-08-26T00:00:00.0;10140.5342;7577.4092;6585.9629;991.4462;9249.9795;6345.6992;4055.8113;2289.8879;5714.6978;0.9882
2021-08-26T00:00:00.0/2021-08-27T00:00:00.0;10151.6191;7492.2476;6175.0771;1317.1705;8616.0361;6637.5200;4813.8760;1823.6439;5995.1133;0.9882
2021-08-27T00:00:00.0/2021-08-28T00:00:00.0;10162.4150;7426.7871;5975.7168;1451.0703;8204.7705;7175.8867;5562.6958;1613.1910;7655.9692;0.9833
2021-08-28T00:00:00.0/2021-08-29T00:00:00.0;10173.0449;7419.3594;5942.3638;1476.9956;8129.5923;6738.6582;4637.8535;2100.8047;5961.8638;0.9882
2021-08-29T00:00:00.0/2021-08-30T00:00:00.0;10183.2920;7121.5171;5149.1821;1972.3353;6763.6055;3965.9639;1514.9297;2451.0342;2189.0698;0.9885
2021-08-30T00:00:00.0/2021-08-31T00:00:00.0;10193.3096;6870.0479;4523.6660;2346.3818;5898.6230;6168.2856;2810.6812;3357.6045;3812.9917;0.9885
2021-08-31T00:00:00.0/2021-09-01T00:00:00.0;10203.0078;6662.2686;3991.2808;2670.9880;5137.6216;6624.0869;3960.4900;2663.5967;5011.6436;0.9885
2021-09-01T00:00:00.0/2021-09-02T00:00:00.0;10212.4062;6818.9370;4032.8943;2786.0425;5361.7549;3096.0935;623.6486;2472.4451;1202.7491;0.9885
2021-09-02T00:00:00.0/2021-09-03T00:00:00.0;10221.4902;7254.0537;5390.0649;1863.9885;7198.3208;6008.1328;3705.8284;2302.3042;4268.2871;0.9885
2021-09-03T00:00:00.0/2021-09-04T00:00:00.0;10230.2207;7138.2432;5185.1211;1953.1221;6833.0361;5592.0112;2623.1501;2968.8608;3507.0552;0.9885
2021-09-04T00:00:00.0/2021-09-05T00:00:00.0;10238.5752;7094.3452;5090.3105;2004.0344;6756.8574;6596.8306;4571.5605;2025.2698;5710.0068;0.9889
2021-09-05T00:00:00.0/2021-09-06T00:00:00.0;10246.6689;7076.9727;5043.9077;2033.0648;6591.7256;5360.6499;2727.8108;2632.8389;3166.9734;0.9885
2021-09-06T00:00:00.0/2021-09-07T00:00:00.0;10254.3105;7223.4854;5382.0854;1841.4003;7191.7627;6680.3105;4539.0977;2141.2131;5585.3140;0.9889
2021-09-07T00:00:00.0/2021-09-08T00:00:00.0;10261.6270;7518.4902;6113.7334;1404.7571;8478.5068;7280.7607;5669.1450;1611.6156;7936.4028;0.9889
2021-09-08T00:00:00.0/2021-09-09T00:00:00.0;10268.4951;7492.1724;6217.9536;1274.2189;8355.7910;5352.0854;3411.8303;1940.2552;3811.9004;0.9892
2021-09-09T00:00:00.0/2021-09-10T00:00:00.0;10275.1084;7425.9771;5944.4600;1481.5173;8168.0854;6450.6538;4590.7778;1859.8760;5900.2144;0.9889
2021-09-10T00:00:00.0/2021-09-11T00:00:00.0;10281.2578;7308.8301;5676.6396;1632.1902;7630.1401;5737.4585;3454.2229;2283.2354;4012.1750;0.9889
2021-09-11T00:00:00.0/2021-09-12T00:00:00.0;10286.9600;7219.6978;5372.8540;1846.8439;7008.3428;4373.0444;1236.7079;3136.3364;1542.6180;0.9896
2021-09-12T00:00:00.0/2021-09-13T00:00:00.0;10292.3428;7443.7461;5829.2642;1614.4821;7789.7632;6966.2749;4863.0566;2103.2188;6595.6719;0.9892
2021-09-13T00:00:00.0/2021-09-14T00:00:00.0;10297.2227;7341.3442;5507.5420;1833.8020;7419.4834;6948.6431;5155.4849;1793.1580;6593.0581;0.9892
2021-09-14T00:00:00.0/2021-09-15T00:00:00.0;10301.7314;7447.2344;5793.7769;1653.4574;7873.4209;7010.9839;5230.0757;1780.9080;6479.3096;0.9892
2021-09-15T00:00:00.0/2021-09-16T00:00:00.0;10305.7383;7449.5981;5798.9165;1650.6816;7880.5400;6526.7144;4757.7070;1769.0074;5909.4160;0.9896
2021-09-16T00:00:00.0/2021-09-17T00:00:00.0;10309.4443;7397.6675;5696.1089;1701.5587;7667.0879;4990.1934;2117.8323;2872.3611;2279.6062;0.9892
2021-09-17T00:00:00.0/2021-09-18T00:00:00.0;10312.6455;7392.7725;5776.3203;1616.4520;7739.5054;5877.7603;3221.3826;2656.3777;4089.9673;0.9892
2021-09-18T00:00:00.0/2021-09-19T00:00:00.0;10315.3604;7376.1099;5727.4014;1648.7084;7632.5439;5206.1475;1943.1550;3262.9927;2475.1912;0.9896
2021-09-19T00:00:00.0/2021-09-20T00:00:00.0;10317.7178;7557.4458;6216.3608;1341.0846;8628.7422;5802.1812;2595.0522;3207.1292;3499.1685;0.9892
2021-09-20T00:00:00.0/2021-09-21T00:00:00.0;10319.5400;7559.6738;6285.0503;1274.6237;8634.1826;5332.9116;3704.1882;1628.7233;4922.2212;0.9792
2021-09-21T00:00:00.0/2021-09-22T00:00:00.0;10320.9590;7510.4390;6060.4297;1450.0094;8191.5498;7472.7173;5979.3203;1493.3971;7974.7964;0.9896
2021-09-22T00:00:00.0/2021-09-23T00:00:00.0;10321.8506;7496.2065;5916.1631;1580.0436;8095.1084;7157.3535;5543.4907;1613.8627;7120.2822;0.9899
2021-09-23T00:00:00.0/2021-09-24T00:00:00.0;10322.4121;7502.2876;5898.3345;1603.9534;8057.6816;7099.0933;5255.1582;1843.9349;7326.0015;0.9896
2021-09-24T00:00:00.0/2021-09-25T00:00:00.0;10322.4502;7518.9824;5980.0576;1538.9249;8071.2812;7233.1909;5257.0698;1976.1213;6890.0688;0.9896
2021-09-25T00:00:00.0/2021-09-26T00:00:00.0;10321.9834;7157.8267;5101.8687;2055.9583;6660.6562;5561.0317;2504.6218;3056.4102;3501.2839;0.9899
2021-09-26T00:00:00.0/2021-09-27T00:00:00.0;10321.0898;7348.0591;5607.6533;1740.4059;7601.2974;6088.5244;4371.6562;1716.8680;5193.3145;0.9899
2021-09-27T00:00:00.0/2021-09-28T00:00:00.0;10319.7490;7562.3047;6140.0020;1422.3029;8464.4102;6396.3535;5073.5757;1322.7778;6388.8638;0.9899
2021-09-28T00:00:00.0/2021-09-29T00:00:00.0;10317.9502;7537.5923;6143.4639;1394.1284;8382.3584;6009.1675;4190.0610;1819.1062;4996.5083;0.9899
2021-09-29T00:00:00.0/2021-09-30T00:00:00.0;10315.6670;7440.6768;5791.8862;1648.7908;7804.5977;6703.1729;4919.4312;1783.7418;5820.4448;0.9899
