MEASURE_DATE,MEASURE_VALUE,SITE_COUNTRY,SITE_LATITUDE,SITE_LONGITUDE,location
2020-02-17,0.0,Kenya,0.61,36.83,Location 1
2020-02-18,0.0,Kenya,0.61,36.83,Location 1
2020-02-19,0.0,Kenya,0.61,36.83,Location 1
2020-02-20,0.0,Kenya,0.61,36.83,Location 1
2020-02-21,0.0,Kenya,0.61,36.83,Location 1
2020-02-22,0.0,Kenya,0.61,36.83,Location 1
2020-02-23,0.0,Kenya,0.61,36.83,Location 1
2020-02-24,0.0,Kenya,0.61,36.83,Location 1
2020-02-25,0.0,Kenya,0.61,36.83,Location 1
2020-02-26,0.0,Kenya,0.61,36.83,Location 1
2020-02-27,0.0,Kenya,0.61,36.83,Location 1
2020-02-28,0.0,Kenya,0.61,36.83,Location 1
2020-02-29,0.0,Kenya,0.61,36.83,Location 1
2020-03-01,0.0,Kenya,0.61,36.83,Location 1
2020-03-02,0.0,Kenya,0.61,36.83,Location 1
2020-03-03,0.0,Kenya,0.61,36.83,Location 1
2020-03-04,0.0,Kenya,0.61,36.83,Location 1
2020-03-05,0.0,Kenya,0.61,36.83,Location 1
2020-03-06,0.0,Kenya,0.61,36.83,Location 1
2020-03-07,0.0,Kenya,0.61,36.83,Location 1
2020-03-08,0.0,Kenya,0.61,36.83,Location 1
2020-03-09,6654.319,Kenya,0.61,36.83,Location 1
2020-03-10,4964.09816667,Kenya,0.61,36.83,Location 1
2020-03-11,20879.1765,Kenya,0.61,36.83,Location 1
2020-03-12,19035.719,Kenya,0.61,36.83,Location 1
2020-03-13,21827.2055,Kenya,0.61,36.83,Location 1
2020-03-14,22025.156,Kenya,0.61,36.83,Location 1
2020-03-15,22576.13,Kenya,0.61,36.83,Location 1
2020-03-16,7581.56483333,Kenya,0.61,36.83,Location 1
2020-03-17,6794.6545,Kenya,0.61,36.83,Location 1
2020-03-18,20416.4165,Kenya,0.61,36.83,Location 1
2020-03-19,17139.75566667,Kenya,0.61,36.83,Location 1
2020-03-20,6712.234,Kenya,0.61,36.83,Location 1
2020-03-21,21783.125,Kenya,0.61,36.83,Location 1
2020-03-22,21924.497,Kenya,0.61,36.83,Location 1
2020-03-23,21060.1275,Kenya,0.61,36.83,Location 1
2020-03-24,7299.964,Kenya,0.61,36.83,Location 1
2020-03-25,8137.096,Kenya,0.61,36.83,Location 1
2020-03-26,12753.288,Kenya,0.61,36.83,Location 1
2020-03-27,17053.046,Kenya,0.61,36.83,Location 1
2020-03-28,10834.7785,Kenya,0.61,36.83,Location 1
2020-03-29,14772.217,Kenya,0.61,36.83,Location 1
2020-03-30,20595.915,Kenya,0.61,36.83,Location 1
2020-03-31,20760.653,Kenya,0.61,36.83,Location 1
2020-04-01,18243.278,Kenya,0.61,36.83,Location 1
2020-04-02,20075.4755,Kenya,0.61,36.83,Location 1
2020-04-03,19824.08883333,Kenya,0.61,36.83,Location 1
2020-04-04,19437.4915,Kenya,0.61,36.83,Location 1
2020-04-05,19472.1185,Kenya,0.61,36.83,Location 1
2020-04-06,19115.8845,Kenya,0.61,36.83,Location 1
2020-04-07,20401.0385,Kenya,0.61,36.83,Location 1
2020-04-08,20697.724,Kenya,0.61,36.83,Location 1
2020-04-09,18444.791,Kenya,0.61,36.83,Location 1
2020-04-10,17801.87283333,Kenya,0.61,36.83,Location 1
2020-04-11,20253.992,Kenya,0.61,36.83,Location 1
2020-04-12,19849.6825,Kenya,0.61,36.83,Location 1
2020-04-13,17534.8965,Kenya,0.61,36.83,Location 1
2020-04-14,18577.164,Kenya,0.61,36.83,Location 1
2020-04-15,16662.3085,Kenya,0.61,36.83,Location 1
2020-04-16,18505.8575,Kenya,0.61,36.83,Location 1
2020-04-17,16838.7105,Kenya,0.61,36.83,Location 1
2020-04-18,15123.1435,Kenya,0.61,36.83,Location 1
2020-04-19,9642.2415,Kenya,0.61,36.83,Location 1
2020-04-20,7591.861,Kenya,0.61,36.83,Location 1
2020-04-21,8651.614,Kenya,0.61,36.83,Location 1
2020-04-22,15378.714,Kenya,0.61,36.83,Location 1
2020-04-23,10619.424,Kenya,0.61,36.83,Location 1
2020-04-24,10739.3845,Kenya,0.61,36.83,Location 1
2020-04-25,15173.5975,Kenya,0.61,36.83,Location 1
2020-04-26,17266.696,Kenya,0.61,36.83,Location 1
2020-04-27,15000.808,Kenya,0.61,36.83,Location 1
2020-04-28,15537.91,Kenya,0.61,36.83,Location 1
2020-04-29,18527.839,Kenya,0.61,36.83,Location 1
2020-04-30,15128.6785,Kenya,0.61,36.83,Location 1
2020-05-01,15978.066,Kenya,0.61,36.83,Location 1
2020-05-02,11847.56116667,Kenya,0.61,36.83,Location 1
