index,Date,Solar Zenith Angle (Degrees),Surface Albedo,Precipitable Water (cm),Clearsky DHI (W/m2),Clearsky DNI (W/m2),Clearsky GHI (W/m2),Cloud Type,Dew Point (C),Relative Humidity (%),Pressure (mbar),DHI (W/m2),DNI (W/m2),Fill Flag,GHI (W/m2),Temperature (C),Wind Direction (Degrees),Wind Speed (m/s)
7769,2021-11-20 17:30:00,118.42,0.19,3.3000000000000003,0,0,0,7,16.5,50.25,885,0,0,0,0,27.8,172,1.5
7770,2021-11-20 18:30:00,132.18,0.19,3.4000000000000004,0,0,0,7,17.3,55.83,886,0,0,0,0,26.9,176,1.1
7771,2021-11-20 19:30:00,145.27,0.19,3.5,0,0,0,9,17.900000000000002,60.82,886,0,0,0,0,26.1,183,0.8
7772,2021-11-20 20:30:00,156.48,0.19,3.5,0,0,0,9,18.2,64.57000000000001,886,0,0,0,0,25.4,187,0.7000000000000001
7773,2021-11-20 21:30:00,161.84,0.19,3.5,0,0,0,6,18.2,66.76,885,0,0,0,0,24.8,186,0.7000000000000001
7774,2021-11-20 22:30:00,156.85,0.19,3.5,0,0,0,6,18.1,69.31,885,0,0,0,0,24.1,186,0.8
7775,2021-11-20 23:30:00,145.78,0.19,3.5,0,0,0,7,18.2,72.24,885,0,0,0,0,23.5,189,0.8
7776,2021-11-21 00:30:00,132.73,0.18,3.5,0,0,0,7,18.3,75.21000000000001,885,0,0,0,0,22.9,190,0.9
7777,2021-11-21 01:30:00,119.0,0.18,3.5,0,0,0,0,18.3,77.57000000000001,885,0,0,0,0,22.4,186,0.9
7778,2021-11-21 02:30:00,105.0,0.18,3.5,0,0,0,3,18.2,79.66,886,0,0,0,0,21.9,180,0.8
7779,2021-11-21 03:30:00,90.9,0.18,3.5,0,0,0,3,18.2,77.63,887,0,0,0,0,22.3,173,0.8
7780,2021-11-21 04:30:00,76.79,0.18,3.5,57,539,181,0,18.4,70.68,887,57,539,0,181,24.1,146,1.1
7781,2021-11-21 05:30:00,62.93,0.18,3.6,83,758,428,0,17.7,58.95,888,83,758,0,428,26.4,98,1.7000000000000002
7782,2021-11-21 06:30:00,49.44,0.18,3.6,98,861,658,0,16.7,48.74,888,98,861,0,658,28.5,68,2.6
7783,2021-11-21 07:30:00,36.82,0.18,3.6,108,915,840,8,16.0,42.93,887,229,627,0,732,30.0,63,3.3000000000000003
7784,2021-11-21 08:30:00,26.42,0.18,3.7,113,942,956,7,15.5,38.96,886,278,615,0,828,31.1,62,3.6
7785,2021-11-21 09:30:00,21.72,0.18,3.7,114,952,998,7,15.0,36.69,885,306,586,0,851,31.6,64,3.8
7786,2021-11-21 10:30:00,26.05,0.18,3.7,116,939,959,8,14.8,35.88,884,394,365,0,723,31.700000000000003,68,3.7
7787,2021-11-21 11:30:00,36.29,0.18,3.7,115,904,844,0,14.7,36.35,883,115,904,0,844,31.4,76,3.5
7788,2021-11-21 12:30:00,48.85,0.18,3.7,115,829,660,7,14.7,37.54,883,246,467,0,553,30.9,87,3.2
7789,2021-11-21 13:30:00,62.31,0.18,3.8,100,712,431,7,14.9,39.37,883,8,0,0,8,30.200000000000003,97,2.7
7790,2021-11-21 14:30:00,76.16,0.18,3.7,70,483,185,7,15.2,43.4,884,27,0,0,27,28.9,109,1.9
7791,2021-11-21 15:30:00,89.82000000000001,0.18,3.7,0,0,0,7,17.0,52.8,884,0,0,7,0,27.5,135,1.1
7792,2021-11-21 16:30:00,104.34,0.18,3.7,0,0,0,7,17.7,57.73,885,0,0,0,0,26.700000000000003,167,1.1
7793,2021-11-21 17:30:00,118.33,0.18,3.7,0,0,0,7,18.1,61.33,886,0,0,0,0,26.1,186,1.3
7794,2021-11-21 18:30:00,132.06,0.18,3.7,0,0,0,7,18.5,65.66,887,0,0,0,0,25.4,194,1.3
7795,2021-11-21 19:30:00,145.11,0.18,3.6,0,0,0,7,19.0,70.39,887,0,0,0,0,24.700000000000003,193,1.0
7796,2021-11-21 20:30:00,156.27,0.18,3.5,0,0,0,8,19.1,73.60000000000001,887,0,0,0,0,24.1,187,0.7000000000000001
7797,2021-11-21 21:30:00,161.62,0.18,3.4000000000000004,0,0,0,3,19.200000000000003,77.07000000000001,886,0,0,0,0,23.4,169,0.6000000000000001
7798,2021-11-21 22:30:00,156.72,0.18,3.2,0,0,0,7,18.9,79.56,886,0,0,0,0,22.6,140,0.7000000000000001
7799,2021-11-21 23:30:00,145.72,0.18,2.9000000000000004,0,0,0,7,18.3,80.57000000000001,886,0,0,0,0,21.8,113,0.9
7800,2021-11-22 00:30:00,132.73,0.18,2.6,0,0,0,7,17.8,81.81,886,0,0,0,0,21.0,97,1.2000000000000002
7801,2021-11-22 01:30:00,119.02,0.18,2.4000000000000004,0,0,0,7,17.400000000000002,83.96000000000001,886,0,0,0,0,20.200000000000003,96,1.3
7802,2021-11-22 02:30:00,105.04,0.18,2.3000000000000003,0,0,0,7,17.1,85.42,887,0,0,0,0,19.6,100,1.4
7803,2021-11-22 03:30:00,90.97,0.18,2.3000000000000003,0,0,0,7,16.900000000000002,82.73,888,0,0,0,0,19.9,102,1.8
7804,2021-11-22 04:30:00,76.87,0.18,2.2,52,610,190,1,17.2,74.74,888,52,610,0,190,21.9,100,2.8000000000000003
7805,2021-11-22 05:30:00,63.04,0.18,2.2,74,822,446,3,16.8,59.66,889,260,64,0,289,25.200000000000003,93,3.9
7806,2021-11-22 06:30:00,49.57,0.18,2.2,85,919,681,0,14.6,42.83,889,85,919,0,681,28.4,86,4.6000000000000005
7807,2021-11-22 07:30:00,36.99,0.18,2.2,93,970,867,0,12.7,33.05,888,93,970,0,867,30.8,82,4.9
7808,2021-11-22 08:30:00,26.63,0.18,2.2,98,993,986,0,11.7,28.01,887,98,993,0,986,32.6,81,5.0
7809,2021-11-22 09:30:00,21.94,0.18,2.2,128,957,1015,0,11.0,24.83,886,128,957,0,1015,33.9,82,4.800000000000001
7810,2021-11-22 10:30:00,26.19,0.18,2.3000000000000003,131,938,972,7,10.5,23.08,885,321,583,0,843,34.6,85,4.6000000000000005
7811,2021-11-22 11:30:00,36.36,0.18,2.3000000000000003,129,899,854,7,10.2,22.33,884,301,528,0,726,34.800000000000004,88,4.1000000000000005
7812,2021-11-22 12:30:00,48.870000000000005,0.18,2.4000000000000004,129,814,664,7,9.9,22.48,884,277,445,0,570,34.4,91,3.7
7813,2021-11-22 13:30:00,62.3,0.18,2.4000000000000004,112,688,431,8,9.8,23.41,884,203,445,7,410,33.5,96,3.1
7814,2021-11-22 14:30:00,76.12,0.18,2.5,75,446,182,7,10.1,27.2,884,128,100,7,152,31.200000000000003,107,2.1
7815,2021-11-22 15:30:00,89.78,0.18,2.5,0,0,0,7,13.3,39.29,885,0,0,7,0,28.5,128,1.5
7816,2021-11-22 16:30:00,104.26,0.18,2.6,0,0,0,7,13.7,43.79,886,0,0,0,0,27.1,145,1.7000000000000002
7817,2021-11-22 17:30:00,118.24,0.18,2.6,0,0,0,7,14.6,48.45,887,0,0,0,0,26.3,140,1.8
7818,2021-11-22 18:30:00,131.94,0.18,2.7,0,0,0,7,15.2,53.120000000000005,888,0,0,0,0,25.4,114,1.8
7819,2021-11-22 19:30:00,144.96,0.18,2.7,0,0,0,7,15.3,55.81,888,0,0,0,0,24.700000000000003,86,1.7000000000000002
7820,2021-11-22 20:30:00,156.07,0.18,2.7,0,0,0,7,15.3,57.88,888,0,0,0,0,24.1,73,1.6
7821,2021-11-22 21:30:00,161.41,0.18,2.7,0,0,0,8,15.1,59.11,888,0,0,0,0,23.5,72,1.7000000000000002
7822,2021-11-22 22:30:00,156.6,0.18,2.7,0,0,0,3,14.9,60.67,887,0,0,0,0,22.9,75,1.8
7823,2021-11-22 23:30:00,145.68,0.18,2.7,0,0,0,0,14.9,62.89,887,0,0,0,0,22.3,78,1.9
7824,2021-11-23 00:30:00,132.72,0.18,2.6,0,0,0,1,15.0,66.19,887,0,0,0,0,21.6,83,1.7000000000000002
7825,2021-11-23 01:30:00,119.05,0.18,2.5,0,0,0,0,15.2,69.51,887,0,0,0,0,21.0,89,1.6
7826,2021-11-23 02:30:00,105.09,0.18,2.4000000000000004,0,0,0,1,15.5,73.39,888,0,0,0,0,20.4,97,1.6
7827,2021-11-23 03:30:00,91.04,0.18,2.5,0,0,0,3,15.8,72.46000000000001,889,0,0,0,0,20.9,105,1.9
7828,2021-11-23 04:30:00,76.96000000000001,0.18,2.6,58,549,182,0,16.3,64.24,889,58,549,0,182,23.4,106,2.8000000000000003
7829,2021-11-23 05:30:00,63.15,0.18,2.8000000000000003,85,766,431,0,16.2,52.99,889,85,766,0,431,26.6,94,3.6
7830,2021-11-23 06:30:00,49.71,0.18,2.9000000000000004,100,867,661,0,15.7,43.9,889,100,867,0,661,29.200000000000003,79,3.9
7831,2021-11-23 07:30:00,37.16,0.18,2.9000000000000004,109,923,845,0,15.4,38.4,888,109,923,0,845,31.200000000000003,70,3.9
7832,2021-11-23 08:30:00,26.83,0.18,2.9000000000000004,116,950,964,0,15.0,34.53,887,116,950,0,964,32.7,65,3.7
7833,2021-11-23 09:30:00,22.15,0.18,2.9000000000000004,111,969,1009,0,14.7,31.51,886,111,969,0,1009,33.9,64,3.4000000000000004
7834,2021-11-23 10:30:00,26.33,0.18,3.0,114,953,968,0,14.3,29.69,885,114,953,0,968,34.5,65,3.1
7835,2021-11-23 11:30:00,36.42,0.18,3.0,114,916,852,0,13.8,28.7,884,114,916,0,852,34.6,66,2.7
7836,2021-11-23 12:30:00,48.89,0.18,3.1,108,852,669,0,13.4,28.64,884,108,852,0,669,34.2,68,2.5
7837,2021-11-23 13:30:00,62.29,0.18,3.1,96,736,439,7,13.1,29.86,884,217,274,7,344,33.1,69,2.2
7838,2021-11-23 14:30:00,76.08,0.18,3.2,70,495,189,3,13.5,33.55,884,79,1,0,79,31.4,66,1.8
7839,2021-11-23 15:30:00,89.73,0.18,3.3000000000000003,0,0,0,0,15.7,42.51,885,0,0,0,0,29.8,57,1.6
7840,2021-11-23 16:30:00,104.18,0.18,3.3000000000000003,0,0,0,0,16.0,46.16,886,0,0,0,0,28.700000000000003,47,1.9
7841,2021-11-23 17:30:00,118.14,0.18,3.4000000000000004,0,0,0,0,16.3,49.78,887,0,0,0,0,27.700000000000003,38,1.9
7842,2021-11-23 18:30:00,131.82,0.18,3.4000000000000004,0,0,0,0,16.7,53.85,888,0,0,0,0,26.8,30,1.7000000000000002
7843,2021-11-23 19:30:00,144.8,0.18,3.4000000000000004,0,0,0,0,17.0,58.1,888,0,0,0,0,25.9,20,1.2000000000000002
7844,2021-11-23 20:30:00,155.87,0.18,3.4000000000000004,0,0,0,0,17.2,61.38,888,0,0,0,0,25.200000000000003,9,0.8
7845,2021-11-23 21:30:00,161.20000000000002,0.18,3.4000000000000004,0,0,0,0,17.3,63.74,887,0,0,0,0,24.6,182,0.6000000000000001
7846,2021-11-23 22:30:00,156.48,0.18,3.3000000000000003,0,0,0,0,17.400000000000002,66.59,887,0,0,0,0,24.0,180,0.5
7847,2021-11-23 23:30:00,145.63,0.18,3.3000000000000003,0,0,0,0,17.6,70.10000000000001,887,0,0,0,0,23.4,14,0.4
7848,2021-11-24 00:30:00,132.73,0.18,3.3000000000000003,0,0,0,0,17.8,72.93,887,0,0,0,0,22.9,41,0.4
7849,2021-11-24 01:30:00,119.08,0.18,3.2,0,0,0,0,17.8,75.38,887,0,0,0,0,22.4,67,0.4
7850,2021-11-24 02:30:00,105.14,0.18,3.2,0,0,0,0,17.8,77.68,888,0,0,0,0,21.9,82,0.5
7851,2021-11-24 03:30:00,91.11,0.18,3.2,0,0,0,0,17.8,76.06,888,0,0,0,0,22.200000000000003,90,0.7000000000000001
7852,2021-11-24 04:30:00,77.05,0.18,3.1,63,502,176,0,17.8,67.69,889,63,502,0,176,24.200000000000003,88,1.2000000000000002
7853,2021-11-24 05:30:00,63.26,0.18,3.0,88,752,426,0,16.7,53.26,889,88,752,0,426,27.0,77,2.0
7854,2021-11-24 06:30:00,49.84,0.18,2.9000000000000004,101,868,660,0,15.6,43.25,889,101,868,0,660,29.4,71,2.3000000000000003
7855,2021-11-24 07:30:00,37.32,0.18,2.8000000000000003,106,932,848,0,14.9,36.74,888,106,932,0,848,31.4,67,2.2
7856,2021-11-24 08:30:00,27.04,0.18,2.7,108,966,969,1,14.0,31.76,887,108,966,0,969,33.0,63,1.9
7857,2021-11-24 09:30:00,22.35,0.18,2.7,126,949,1004,0,13.2,28.35,885,126,949,0,1004,34.1,60,1.6
7858,2021-11-24 10:30:00,26.46,0.18,2.7,123,944,968,3,12.5,26.12,884,518,176,0,676,34.800000000000004,64,1.2000000000000002
7859,2021-11-24 11:30:00,36.48,0.18,2.7,118,916,854,1,12.1,25.12,883,118,916,0,854,35.0,126,1.0
7860,2021-11-24 12:30:00,48.9,0.18,2.7,112,852,672,0,11.9,25.34,883,112,852,0,672,34.6,192,1.2000000000000002
7861,2021-11-24 13:30:00,62.27,0.18,2.8000000000000003,100,730,440,0,11.8,26.8,883,100,730,0,440,33.5,199,1.8
7862,2021-11-24 14:30:00,76.04,0.18,2.9000000000000004,72,485,189,0,12.5,31.55,884,72,485,0,189,31.4,198,2.2
7863,2021-11-24 15:30:00,89.67,0.18,3.1,0,0,0,0,15.6,44.36,885,0,0,0,0,29.0,195,2.6
7864,2021-11-24 16:30:00,104.1,0.18,3.4000000000000004,0,0,0,0,17.5,55.31,886,0,0,0,0,27.200000000000003,192,2.6
7865,2021-11-24 17:30:00,118.04,0.18,3.5,0,0,0,3,18.3,62.85,887,0,0,0,0,25.9,189,2.5
7866,2021-11-24 18:30:00,131.69,0.18,3.6,0,0,0,1,18.7,67.96000000000001,888,0,0,0,0,25.0,187,2.3000000000000003
7867,2021-11-24 19:30:00,144.65,0.18,3.7,0,0,0,8,19.0,72.45,888,0,0,0,0,24.3,187,1.9
7868,2021-11-24 20:30:00,155.68,0.18,3.7,0,0,0,7,19.4,76.25,888,0,0,0,0,23.8,189,1.5
7869,2021-11-24 21:30:00,161.0,0.18,3.7,0,0,0,1,19.6,79.93,887,0,0,0,0,23.3,196,1.1
7870,2021-11-24 22:30:00,156.37,0.18,3.8,0,0,0,0,19.9,82.5,886,0,0,0,0,23.0,201,1.0
7871,2021-11-24 23:30:00,145.6,0.18,3.8,0,0,0,4,20.0,85.0,886,0,0,0,0,22.700000000000003,196,0.8
7872,2021-11-25 00:30:00,132.73,0.18,3.8,0,0,0,7,20.1,87.04,886,0,0,0,0,22.4,182,0.8
7873,2021-11-25 01:30:00,119.11,0.18,3.8,0,0,0,8,20.200000000000003,88.73,886,0,0,0,0,22.1,165,0.8
7874,2021-11-25 02:30:00,105.2,0.18,3.8,0,0,0,4,20.1,89.86,887,0,0,0,0,21.8,153,0.8
7875,2021-11-25 03:30:00,91.18,0.18,3.8,0,0,0,3,20.0,88.76,888,0,0,0,0,21.9,139,0.9
7876,2021-11-25 04:30:00,77.14,0.18,3.8,72,405,163,3,20.1,83.69,888,80,1,0,80,23.0,121,1.0
7877,2021-11-25 05:30:00,63.370000000000005,0.18,3.8,110,656,404,0,19.5,73.46000000000001,889,110,656,0,404,24.6,94,1.1
7878,2021-11-25 06:30:00,49.98,0.18,3.8,133,777,632,0,18.8,63.32,888,133,777,0,632,26.3,61,1.3
7879,2021-11-25 07:30:00,37.49,0.18,3.7,148,840,815,0,18.2,56.09,888,148,840,0,815,27.700000000000003,43,1.7000000000000002
7880,2021-11-25 08:30:00,27.24,0.18,3.7,155,874,932,0,17.5,50.36,887,155,874,0,932,28.8,37,1.9
7881,2021-11-25 09:30:00,22.55,0.18,3.6,141,911,983,0,16.8,45.77,886,141,911,0,983,29.700000000000003,32,1.9
7882,2021-11-25 10:30:00,26.58,0.18,3.5,142,900,947,0,16.2,42.32,885,142,900,0,947,30.4,27,1.7000000000000002
7883,2021-11-25 11:30:00,36.53,0.18,3.4000000000000004,138,869,836,0,15.7,40.76,884,138,869,0,836,30.5,19,1.4
7884,2021-11-25 12:30:00,48.91,0.18,3.4000000000000004,130,801,656,7,15.3,40.58,884,227,625,1,638,30.200000000000003,176,1.0
7885,2021-11-25 13:30:00,62.25,0.18,3.4000000000000004,111,685,430,7,15.3,41.85,884,217,280,0,348,29.6,313,0.8
7886,2021-11-25 14:30:00,76.0,0.18,3.4000000000000004,76,452,186,7,15.9,46.79,885,4,0,0,4,28.4,283,0.7000000000000001
7887,2021-11-25 15:30:00,89.61,0.18,3.4000000000000004,0,0,0,6,18.1,58.17,885,0,0,7,0,27.0,272,0.7000000000000001
7888,2021-11-25 16:30:00,104.02,0.18,3.5,0,0,0,6,19.3,66.77,886,0,0,0,0,26.0,267,1.0
7889,2021-11-25 17:30:00,117.94,0.18,3.5,0,0,0,6,19.9,71.98,887,0,0,0,0,25.3,269,1.1
7890,2021-11-25 18:30:00,131.57,0.18,3.5,0,0,0,6,19.9,74.77,887,0,0,0,0,24.700000000000003,273,1.2000000000000002
7891,2021-11-25 19:30:00,144.49,0.18,3.5,0,0,0,7,19.9,76.85000000000001,887,0,0,0,0,24.200000000000003,278,1.1
7892,2021-11-25 20:30:00,155.48,0.18,3.4000000000000004,0,0,0,6,19.8,78.78,887,0,0,0,0,23.700000000000003,284,1.0
7893,2021-11-25 21:30:00,160.81,0.18,3.3000000000000003,0,0,0,6,19.700000000000003,81.0,886,0,0,0,0,23.1,295,0.9
7894,2021-11-25 22:30:00,156.26,0.18,3.1,0,0,0,6,19.4,82.61,886,0,0,0,0,22.5,315,0.9
7895,2021-11-25 23:30:00,145.56,0.18,3.0,0,0,0,6,18.9,82.60000000000001,885,0,0,0,0,22.0,169,0.8
7896,2021-11-26 00:30:00,132.74,0.18,3.0,0,0,0,7,18.5,83.39,886,0,0,0,0,21.4,24,0.7000000000000001
7897,2021-11-26 01:30:00,119.15,0.18,2.9000000000000004,0,0,0,7,17.900000000000002,82.06,886,0,0,0,0,21.1,52,0.6000000000000001
7898,2021-11-26 02:30:00,105.26,0.18,2.9000000000000004,0,0,0,7,17.5,81.37,887,0,0,0,0,20.8,62,0.5
7899,2021-11-26 03:30:00,91.26,0.18,2.9000000000000004,0,0,0,7,17.1,77.05,888,0,0,0,0,21.3,56,0.7000000000000001
7900,2021-11-26 04:30:00,77.24,0.18,2.8000000000000003,65,477,171,8,17.400000000000002,70.37,888,70,4,0,71,23.1,62,1.4
7901,2021-11-26 05:30:00,63.48,0.18,2.8000000000000003,96,725,419,0,16.6,56.24,889,96,725,0,419,26.0,77,2.6
7902,2021-11-26 06:30:00,50.120000000000005,0.18,2.9000000000000004,109,845,651,0,15.2,44.45,889,109,845,0,651,28.5,80,3.5
7903,2021-11-26 07:30:00,37.65,0.18,2.9000000000000004,119,907,837,7,14.7,38.83,888,322,440,0,670,30.200000000000003,75,3.9
7904,2021-11-26 08:30:00,27.43,0.18,2.9000000000000004,126,934,955,7,14.3,35.82,888,294,591,0,819,31.200000000000003,72,4.1000000000000005
7905,2021-11-26 09:30:00,22.74,0.18,2.9000000000000004,137,932,996,7,13.9,34.08,887,322,571,0,849,31.6,74,4.0
7906,2021-11-26 10:30:00,26.7,0.18,3.0,141,912,956,7,13.6,33.32,886,345,490,0,782,31.700000000000003,81,3.6
7907,2021-11-26 11:30:00,36.58,0.18,3.0,142,871,841,7,13.4,33.69,885,293,526,0,716,31.3,92,3.0
7908,2021-11-26 12:30:00,48.91,0.18,3.1,132,804,661,7,13.5,34.92,885,280,408,0,548,30.700000000000003,110,2.4000000000000004
7909,2021-11-26 13:30:00,62.22,0.18,3.1,115,683,433,7,13.9,38.12,885,208,334,0,363,29.700000000000003,145,1.8
7910,2021-11-26 14:30:00,75.95,0.18,3.2,79,442,187,7,15.5,46.45,886,5,0,0,5,28.1,183,1.5
7911,2021-11-26 15:30:00,89.55,0.18,3.2,0,0,0,7,17.900000000000002,59.6,887,0,0,7,0,26.4,202,1.8
7912,2021-11-26 16:30:00,103.94,0.18,3.3000000000000003,0,0,0,6,18.2,64.73,888,0,0,0,0,25.3,204,2.2
7913,2021-11-26 17:30:00,117.83,0.18,3.4000000000000004,0,0,0,9,18.8,70.83,889,0,0,1,0,24.4,200,2.3000000000000003
7914,2021-11-26 18:30:00,131.44,0.18,3.5,0,0,0,6,19.3,76.88,889,0,0,0,0,23.6,191,2.0
7915,2021-11-26 19:30:00,144.34,0.18,3.6,0,0,0,7,19.6,81.10000000000001,889,0,0,0,0,23.0,183,1.8
7916,2021-11-26 20:30:00,155.29,0.18,3.6,0,0,0,7,19.8,84.71000000000001,889,0,0,0,0,22.5,177,1.8
7917,2021-11-26 21:30:00,160.62,0.18,3.6,0,0,0,7,19.9,88.15,889,0,0,0,0,22.0,174,1.7000000000000002
7918,2021-11-26 22:30:00,156.16,0.18,3.5,0,0,0,8,20.1,91.78,888,0,0,0,0,21.5,173,1.6
7919,2021-11-26 23:30:00,145.53,0.18,3.4000000000000004,0,0,0,5,20.200000000000003,94.95,887,0,0,0,0,21.0,172,1.4
7920,2021-11-27 00:30:00,132.75,0.18,3.4000000000000004,0,0,0,8,20.0,96.46,887,0,0,0,0,20.6,171,1.2000000000000002
7921,2021-11-27 01:30:00,119.19,0.18,3.3000000000000003,0,0,0,7,19.8,96.99,887,0,0,0,0,20.3,171,1.1
7922,2021-11-27 02:30:00,105.32,0.18,3.4000000000000004,0,0,0,7,19.6,97.79,888,0,0,0,0,20.0,169,1.1
7923,2021-11-27 03:30:00,91.34,0.18,3.4000000000000004,0,0,0,5,19.5,93.36,889,0,0,0,0,20.6,164,1.3
7924,2021-11-27 04:30:00,77.33,0.18,3.5,64,463,166,8,19.700000000000003,86.46000000000001,889,14,0,0,14,22.1,155,1.7000000000000002
7925,2021-11-27 05:30:00,63.6,0.18,3.5,96,708,410,1,19.200000000000003,73.02,890,96,708,0,410,24.3,137,1.7000000000000002
7926,2021-11-27 06:30:00,50.25,0.18,3.5,114,822,639,0,18.1,60.04,889,114,822,0,639,26.5,103,1.5
7927,2021-11-27 07:30:00,37.82,0.18,3.6,126,878,820,1,17.3,51.74,889,126,878,0,820,28.200000000000003,70,1.6
7928,2021-11-27 08:30:00,27.63,0.18,3.6,133,909,938,3,16.6,45.61,888,499,154,0,636,29.6,54,1.7000000000000002
7929,2021-11-27 09:30:00,22.93,0.18,3.5,130,929,986,3,16.0,41.29,887,525,182,0,693,30.6,48,1.5
7930,2021-11-27 10:30:00,26.81,0.18,3.6,129,918,949,0,15.4,38.57,885,129,918,0,949,31.200000000000003,42,1.3
7931,2021-11-27 11:30:00,36.63,0.18,3.6,125,887,837,8,15.1,37.74,885,25,0,0,25,31.200000000000003,38,1.0
7932,2021-11-27 12:30:00,48.91,0.18,3.7,121,815,657,9,14.9,38.63,885,45,0,0,45,30.6,129,0.9
7933,2021-11-27 13:30:00,62.190000000000005,0.18,3.8,106,699,432,6,15.0,41.11,885,64,0,0,64,29.6,219,1.0
7934,2021-11-27 14:30:00,75.9,0.18,3.9,75,461,187,7,15.7,46.66,886,45,1,0,45,28.200000000000003,214,0.9
7935,2021-11-27 15:30:00,89.49,0.18,4.0,0,0,0,7,17.1,55.03,887,0,0,7,0,26.9,209,0.8
7936,2021-11-27 16:30:00,103.85,0.18,4.1000000000000005,0,0,0,8,17.7,60.76,888,0,0,0,0,25.9,204,0.7000000000000001
7937,2021-11-27 17:30:00,117.73,0.18,4.1000000000000005,0,0,0,7,18.0,64.13,888,0,0,0,0,25.3,179,0.6000000000000001
7938,2021-11-27 18:30:00,131.31,0.18,4.1000000000000005,0,0,0,7,18.1,66.84,889,0,0,0,0,24.700000000000003,119,0.6000000000000001
7939,2021-11-27 19:30:00,144.18,0.18,4.1000000000000005,0,0,0,7,18.2,69.49,889,0,0,0,0,24.1,73,0.7000000000000001
7940,2021-11-27 20:30:00,155.11,0.18,4.0,0,0,0,8,18.0,71.23,889,0,0,0,0,23.5,63,0.9
7941,2021-11-27 21:30:00,160.43,0.18,3.9,0,0,0,3,18.0,73.39,888,0,0,0,0,23.0,58,1.0
7942,2021-11-27 22:30:00,156.06,0.18,3.8,0,0,0,3,18.0,76.23,888,0,0,0,0,22.4,55,1.1
7943,2021-11-27 23:30:00,145.51,0.18,3.7,0,0,0,8,17.900000000000002,78.61,887,0,0,0,0,21.8,53,1.4
7944,2021-11-28 00:30:00,132.77,0.18,3.7,0,0,0,3,17.7,79.68,887,0,0,0,0,21.4,53,1.7000000000000002
7945,2021-11-28 01:30:00,119.24,0.18,3.7,0,0,0,3,17.6,81.16,887,0,0,0,0,21.0,55,2.0
7946,2021-11-28 02:30:00,105.38,0.18,3.7,0,0,0,4,17.6,82.60000000000001,888,0,0,0,0,20.700000000000003,60,2.1
7947,2021-11-28 03:30:00,91.42,0.18,3.7,0,0,0,4,17.6,81.52,888,0,0,0,0,20.9,68,2.7
7948,2021-11-28 04:30:00,77.43,0.18,3.7,44,615,178,5,17.6,74.76,889,37,0,0,37,22.3,78,4.2
7949,2021-11-28 05:30:00,63.72,0.18,3.7,62,823,426,0,16.8,62.53,889,62,823,0,426,24.4,83,5.4
7950,2021-11-28 06:30:00,50.39,0.18,3.6,72,915,655,3,15.9,52.26,889,351,214,0,488,26.5,83,5.800000000000001
7951,2021-11-28 07:30:00,37.98,0.18,3.6,79,962,837,3,15.4,45.52,889,442,207,0,605,28.3,81,5.6000000000000005
7952,2021-11-28 08:30:00,27.81,0.18,3.6,84,985,955,4,15.0,40.47,888,445,35,0,476,29.9,79,5.300000000000001
7953,2021-11-28 09:30:00,23.11,0.18,3.6,86,992,998,3,14.7,36.92,887,508,270,0,757,31.1,78,4.9
7954,2021-11-28 10:30:00,26.91,0.18,3.5,87,985,965,5,14.3,34.5,886,390,4,0,394,31.9,77,4.6000000000000005
7955,2021-11-28 11:30:00,36.66,0.18,3.5,86,958,854,3,13.9,33.1,885,442,266,0,655,32.2,77,4.3
7956,2021-11-28 12:30:00,48.9,0.18,3.6,89,889,673,3,13.5,32.88,884,375,124,0,456,31.8,75,4.0
7957,2021-11-28 13:30:00,62.16,0.18,3.6,77,793,448,3,13.1,33.51,884,258,55,0,284,31.0,73,3.7
7958,2021-11-28 14:30:00,75.84,0.18,3.6,56,593,201,3,13.3,37.52,885,66,0,0,66,29.3,70,3.0
7959,2021-11-28 15:30:00,89.43,0.18,3.5,0,0,0,3,14.7,45.58,886,0,0,7,0,27.5,66,2.5
7960,2021-11-28 16:30:00,103.76,0.18,3.6,0,0,0,5,14.7,48.98,887,0,0,0,0,26.3,63,2.6
7961,2021-11-28 17:30:00,117.62,0.18,3.6,0,0,0,4,14.7,52.02,887,0,0,0,0,25.3,60,2.6
7962,2021-11-28 18:30:00,131.19,0.18,3.6,0,0,0,3,15.0,56.63,888,0,0,0,0,24.200000000000003,59,2.2
7963,2021-11-28 19:30:00,144.03,0.18,3.6,0,0,0,3,15.5,61.44,888,0,0,0,0,23.3,62,1.8
7964,2021-11-28 20:30:00,154.92000000000002,0.18,3.7,0,0,0,3,15.7,64.62,888,0,0,0,0,22.700000000000003,69,1.6
7965,2021-11-28 21:30:00,160.26,0.18,3.8,0,0,0,1,15.9,67.31,887,0,0,0,0,22.200000000000003,77,1.8
7966,2021-11-28 22:30:00,155.97,0.18,3.8,0,0,0,0,16.0,69.37,887,0,0,0,0,21.9,81,2.0
7967,2021-11-28 23:30:00,145.49,0.18,3.9,0,0,0,0,16.3,71.36,887,0,0,0,0,21.700000000000003,83,2.1
7968,2021-11-29 00:30:00,132.79,0.18,3.8,0,0,0,1,16.5,73.87,887,0,0,0,0,21.4,83,2.1
7969,2021-11-29 01:30:00,119.28,0.18,3.8,0,0,0,4,16.8,76.79,887,0,0,0,0,21.0,82,2.1
7970,2021-11-29 02:30:00,105.45,0.18,3.7,0,0,0,7,17.0,79.8,888,0,0,0,0,20.6,79,2.0
