datetime,ghi,location
2017-07-21,4325.833333333334,lira
2017-07-22,4590.555555555556,lira
2017-07-23,5319.722222222223,lira
2017-07-24,2524.055555555556,lira
2017-07-26,4484.166666666667,lira
2017-07-27,4365.277777777778,lira
2017-07-28,4555.833333333334,lira
2017-07-29,4350.277777777778,lira
2017-07-30,2983.333333333333,lira
2017-07-31,4321.666666666667,lira
2017-08-01,5516.111111111111,lira
2017-08-02,2529.6666666666665,lira
2017-08-03,3633.6111111111113,lira
2017-08-04,5976.666666666667,lira
2017-08-05,3437.777777777778,lira
2017-08-06,4278.888888888889,lira
2017-08-07,5408.055555555556,lira
2017-08-08,4145.555555555556,lira
2017-08-09,3873.6111111111113,lira
2017-08-10,5014.444444444444,lira
2017-08-11,2698.666666666667,lira
2017-08-12,3912.222222222222,lira
2017-08-13,4001.666666666667,lira
2017-08-14,5425.277777777778,lira
2017-08-15,4433.333333333334,lira
2017-08-16,5105.555555555556,lira
2017-08-17,3841.1111111111113,lira
2017-08-18,5000.833333333334,lira
2017-08-19,3336.944444444445,lira
2017-08-20,6212.5,lira
2017-08-21,6449.722222222223,lira
2017-08-22,5323.611111111111,lira
2017-08-23,4646.388888888889,lira
2017-08-24,6021.666666666667,lira
2017-08-25,4602.222222222223,lira
2017-08-26,2156.666666666667,lira
2017-08-27,4770.555555555556,lira
2017-08-28,4733.888888888889,lira
2017-08-29,2664.722222222222,lira
2017-08-30,5418.611111111111,lira
2017-08-31,3445.277777777778,lira
2017-09-01,5277.222222222223,lira
2017-09-02,2782.222222222222,lira
2017-09-03,4334.166666666667,lira
2017-09-04,3020.833333333333,lira
2017-09-05,4305.277777777778,lira
2017-09-06,4569.166666666667,lira
2017-09-07,4608.888888888889,lira
2017-09-08,5626.666666666667,lira
2017-09-09,4711.388888888889,lira
2017-09-10,4225.277777777778,lira
2017-09-11,3776.944444444445,lira
2017-09-12,5228.888888888889,lira
2017-09-13,4162.777777777778,lira
2017-09-14,3547.222222222222,lira
2017-09-15,3195.0,lira
2017-09-16,5980.0,lira
2017-09-17,5129.444444444444,lira
2017-09-18,4280.277777777778,lira
2017-09-19,4173.333333333334,lira
2017-09-20,5228.611111111111,lira
2017-09-21,4904.722222222223,lira
2017-09-22,3676.388888888889,lira
2017-09-23,4235.277777777778,lira
2017-09-24,5180.277777777778,lira
2017-09-25,5308.888888888889,lira
2017-09-26,5352.5,lira
2017-09-27,5682.777777777778,lira
2017-09-28,4470.277777777778,lira
2017-09-29,6893.88888888889,lira
2017-09-30,3505.555555555556,lira
2017-10-01,4560.833333333334,lira
2017-10-02,5996.666666666667,lira
2017-10-03,6046.944444444444,lira
2017-10-04,3945.8333333333335,lira
2017-10-05,5760.833333333334,lira
2017-10-06,5745.0,lira
2017-10-07,5860.833333333334,lira
2017-10-08,5840.0,lira
2017-10-09,6460.555555555556,lira
2017-10-10,3998.6111111111113,lira
2017-10-11,4068.888888888889,lira
2017-10-12,3110.0,lira
2017-10-13,3693.055555555556,lira
2017-10-14,5063.333333333334,lira
2017-10-15,3448.888888888889,lira
2017-10-16,3323.6111111111118,lira
2017-10-17,6278.333333333334,lira
2017-10-18,4210.277777777778,lira
2017-10-19,2770.583333333333,lira
2017-10-20,3258.888888888889,lira
2017-10-21,6.246666666666667,lira
2017-10-22,5579.722222222223,lira
2017-10-23,5216.666666666667,lira
2017-10-24,3700.0,lira
2017-10-25,6015.555555555556,lira
2017-10-26,3486.666666666667,lira
2017-10-27,4110.277777777778,lira
2017-10-28,4751.666666666667,lira
2017-10-29,5764.444444444444,lira
2017-10-30,5516.944444444444,lira
2017-10-31,4346.388888888889,lira
2017-11-01,4254.444444444444,lira
2017-11-02,5692.777777777778,lira
2017-11-03,5605.0,lira
2017-11-04,1828.138888888889,lira
2017-11-05,3999.722222222223,lira
2017-11-06,3737.777777777778,lira
2017-11-07,3378.055555555556,lira
2017-11-08,3315.277777777778,lira
2017-11-09,3823.3333333333335,lira
2017-11-10,1687.138888888889,lira
2017-11-11,4934.722222222223,lira
2017-11-12,5900.0,lira
2017-11-13,3470.555555555556,lira
2017-11-14,5290.555555555556,lira
2017-11-15,4034.444444444445,lira
2017-11-19,200.43611111111116,lira
2017-11-20,6495.277777777778,lira
2017-11-21,4662.222222222223,lira
2017-11-22,6455.0,lira
2017-11-23,4671.944444444444,lira
2017-11-24,4246.111111111111,lira
2017-11-25,1392.0,lira
2017-11-26,5106.388888888889,lira
2017-11-27,4296.944444444444,lira
2017-11-28,4482.5,lira
2017-11-29,6530.555555555556,lira
2017-11-30,4568.055555555556,lira
2017-12-01,4369.722222222223,lira
2017-12-02,5601.388888888889,lira
2017-12-03,4972.777777777778,lira
2017-12-04,4948.333333333334,lira
2017-12-05,3550.833333333333,lira
2017-12-06,6386.38888888889,lira
2017-12-07,2876.666666666667,lira
2017-12-08,3643.3333333333335,lira
2017-12-09,4153.055555555556,lira
2017-12-10,3232.777777777778,lira
2017-12-11,4981.111111111111,lira
2017-12-12,5356.666666666667,lira
2017-12-13,6140.277777777778,lira
2017-12-14,6561.38888888889,lira
2017-12-15,4893.333333333334,lira
2017-12-16,4160.0,lira
2017-12-17,5153.888888888889,lira
2017-12-18,4912.777777777778,lira
2017-12-19,4014.722222222223,lira
2017-12-20,5815.0,lira
2017-12-21,5944.722222222223,lira
2017-12-22,5849.722222222223,lira
2017-12-23,6218.333333333334,lira
2017-12-24,6077.5,lira
