Temperature (C),Albedo,Clearsky DHI (W/m2),Clearsky DNI (W/m2),Clearsky GHI (W/m2),Clearsky GTI (W/m2),DHI (W/m2),DNI (W/m2),GHI (W/m2),GTI (W/m2),Date,Period
31,0.2,65,840,490,689,65,840,490,689,2024-06-07 12:00:00+00:00,PT60M
30,0.2,67,694,311,470,67,694,311,470,2024-06-07 13:00:00+00:00,PT60M
29,0.2,42,428,117,210,42,428,117,210,2024-06-07 14:00:00+00:00,PT60M
26,0.2,2,11,3,5,2,11,3,5,2024-06-07 15:00:00+00:00,PT60M
24,0.2,0,0,0,0,0,0,0,0,2024-06-07 16:00:00+00:00,PT60M
23,0.2,0,0,0,0,0,0,0,0,2024-06-07 17:00:00+00:00,PT60M
23,0.2,0,0,0,0,0,0,0,0,2024-06-07 18:00:00+00:00,PT60M
22,0.2,0,0,0,0,0,0,0,0,2024-06-07 19:00:00+00:00,PT60M
21,0.2,0,0,0,0,0,0,0,0,2024-06-07 20:00:00+00:00,PT60M
20,0.2,0,0,0,0,0,0,0,0,2024-06-07 21:00:00+00:00,PT60M
19,0.2,0,0,0,0,0,0,0,0,2024-06-07 22:00:00+00:00,PT60M
18,0.2,0,0,0,0,0,0,0,0,2024-06-07 23:00:00+00:00,PT60M
18,0.2,0,0,0,0,0,0,0,0,2024-06-08 00:00:00+00:00,PT60M
17,0.2,0,0,0,0,0,0,0,0,2024-06-08 01:00:00+00:00,PT60M
17,0.2,0,0,0,0,0,0,0,0,2024-06-08 02:00:00+00:00,PT60M
17,0.2,0,0,0,0,0,0,0,0,2024-06-08 03:00:00+00:00,PT60M
17,0.2,4,11,5,7,4,6,4,5,2024-06-08 04:00:00+00:00,PT60M
18,0.2,52,352,117,196,52,352,117,196,2024-06-08 05:00:00+00:00,PT60M
21,0.2,88,595,303,445,166,139,211,243,2024-06-08 06:00:00+00:00,PT60M
21,0.2,105,710,470,647,238,232,360,418,2024-06-08 07:00:00+00:00,PT60M
22,0.2,129,733,584,776,301,235,443,506,2024-06-08 08:00:00+00:00,PT60M
23,0.2,156,710,635,829,323,16,333,328,2024-06-08 09:00:00+00:00,PT60M
22,0.2,176,660,622,805,334,3,336,327,2024-06-08 10:00:00+00:00,PT60M
22,0.2,185,585,545,706,314,8,319,312,2024-06-08 11:00:00+00:00,PT60M
23,0.2,161,516,422,559,57,0,57,55,2024-06-08 12:00:00+00:00,PT60M
23,0.2,107,474,273,389,121,0,121,117,2024-06-08 13:00:00+00:00,PT60M
22,0.2,54,247,99,155,64,49,72,81,2024-06-08 14:00:00+00:00,PT60M
21,0.2,2,3,3,3,2,0,2,2,2024-06-08 15:00:00+00:00,PT60M
19,0.2,0,0,0,0,0,0,0,0,2024-06-08 16:00:00+00:00,PT60M
18,0.2,0,0,0,0,0,0,0,0,2024-06-08 17:00:00+00:00,PT60M
17,0.2,0,0,0,0,0,0,0,0,2024-06-08 18:00:00+00:00,PT60M
17,0.2,0,0,0,0,0,0,0,0,2024-06-08 19:00:00+00:00,PT60M
16,0.2,0,0,0,0,0,0,0,0,2024-06-08 20:00:00+00:00,PT60M
16,0.2,0,0,0,0,0,0,0,0,2024-06-08 21:00:00+00:00,PT60M
16,0.2,0,0,0,0,0,0,0,0,2024-06-08 22:00:00+00:00,PT60M
16,0.2,0,0,0,0,0,0,0,0,2024-06-08 23:00:00+00:00,PT60M
15,0.2,0,0,0,0,0,0,0,0,2024-06-09 00:00:00+00:00,PT60M
15,0.2,0,0,0,0,0,0,0,0,2024-06-09 01:00:00+00:00,PT60M
15,0.2,0,0,0,0,0,0,0,0,2024-06-09 02:00:00+00:00,PT60M
15,0.2,0,0,0,0,0,0,0,0,2024-06-09 03:00:00+00:00,PT60M
15,0.2,4,7,4,6,4,0,4,4,2024-06-09 04:00:00+00:00,PT60M
16,0.2,51,374,121,206,51,370,121,205,2024-06-09 05:00:00+00:00,PT60M
17,0.2,77,670,318,476,77,670,318,476,2024-06-09 06:00:00+00:00,PT60M
17,0.2,79,813,496,694,79,813,496,694,2024-06-09 07:00:00+00:00,PT60M
18,0.2,79,880,624,845,79,880,624,845,2024-06-09 08:00:00+00:00,PT60M
19,0.2,81,903,690,921,81,903,690,921,2024-06-09 09:00:00+00:00,PT60M
19,0.2,81,904,690,921,81,904,690,921,2024-06-09 10:00:00+00:00,PT60M
20,0.2,79,883,622,844,79,883,622,844,2024-06-09 11:00:00+00:00,PT60M
20,0.2,75,827,493,693,75,827,493,693,2024-06-09 12:00:00+00:00,PT60M
19,0.2,56,756,320,491,146,286,250,321,2024-06-09 13:00:00+00:00,PT60M
19,0.2,35,509,123,232,59,274,95,153,2024-06-09 14:00:00+00:00,PT60M
17,0.2,2,14,4,6,2,14,4,6,2024-06-09 15:00:00+00:00,PT60M
16,0.2,0,0,0,0,0,0,0,0,2024-06-09 16:00:00+00:00,PT60M
15,0.2,0,0,0,0,0,0,0,0,2024-06-09 17:00:00+00:00,PT60M
14,0.2,0,0,0,0,0,0,0,0,2024-06-09 18:00:00+00:00,PT60M
14,0.2,0,0,0,0,0,0,0,0,2024-06-09 19:00:00+00:00,PT60M
13,0.2,0,0,0,0,0,0,0,0,2024-06-09 20:00:00+00:00,PT60M
13,0.2,0,0,0,0,0,0,0,0,2024-06-09 21:00:00+00:00,PT60M
13,0.2,0,0,0,0,0,0,0,0,2024-06-09 22:00:00+00:00,PT60M
13,0.2,0,0,0,0,0,0,0,0,2024-06-09 23:00:00+00:00,PT60M
12,0.2,0,0,0,0,0,0,0,0,2024-06-10 00:00:00+00:00,PT60M
12,0.2,0,0,0,0,0,0,0,0,2024-06-10 01:00:00+00:00,PT60M
12,0.2,0,0,0,0,0,0,0,0,2024-06-10 02:00:00+00:00,PT60M
12,0.2,0,0,0,0,0,0,0,0,2024-06-10 03:00:00+00:00,PT60M
13,0.2,3,14,5,7,4,5,4,5,2024-06-10 04:00:00+00:00,PT60M
14,0.2,45,440,126,223,45,437,126,223,2024-06-10 05:00:00+00:00,PT60M
16,0.2,69,705,322,486,69,705,322,486,2024-06-10 06:00:00+00:00,PT60M
18,0.2,67,849,501,705,67,849,501,705,2024-06-10 07:00:00+00:00,PT60M
19,0.2,71,898,626,850,71,898,626,850,2024-06-10 08:00:00+00:00,PT60M
21,0.2,79,906,689,921,79,906,689,921,2024-06-10 09:00:00+00:00,PT60M
22,0.2,81,900,686,916,81,900,686,916,2024-06-10 10:00:00+00:00,PT60M
23,0.2,83,867,616,834,83,867,616,834,2024-06-10 11:00:00+00:00,PT60M
22,0.2,77,815,488,685,77,815,488,685,2024-06-10 12:00:00+00:00,PT60M
21,0.2,60,728,315,481,60,728,315,481,2024-06-10 13:00:00+00:00,PT60M
20,0.2,37,480,121,224,37,480,121,224,2024-06-10 14:00:00+00:00,PT60M
19,0.2,2,15,4,6,2,15,4,6,2024-06-10 15:00:00+00:00,PT60M
17,0.2,0,0,0,0,0,0,0,0,2024-06-10 16:00:00+00:00,PT60M
16,0.2,0,0,0,0,0,0,0,0,2024-06-10 17:00:00+00:00,PT60M
15,0.2,0,0,0,0,0,0,0,0,2024-06-10 18:00:00+00:00,PT60M
15,0.2,0,0,0,0,0,0,0,0,2024-06-10 19:00:00+00:00,PT60M
14,0.2,0,0,0,0,0,0,0,0,2024-06-10 20:00:00+00:00,PT60M
14,0.2,0,0,0,0,0,0,0,0,2024-06-10 21:00:00+00:00,PT60M
13,0.19,0,0,0,0,0,0,0,0,2024-06-10 22:00:00+00:00,PT60M
13,0.19,0,0,0,0,0,0,0,0,2024-06-10 23:00:00+00:00,PT60M
13,0.19,0,0,0,0,0,0,0,0,2024-06-11 00:00:00+00:00,PT60M
13,0.19,0,0,0,0,0,0,0,0,2024-06-11 01:00:00+00:00,PT60M
13,0.19,0,0,0,0,0,0,0,0,2024-06-11 02:00:00+00:00,PT60M
14,0.19,0,0,0,0,0,0,0,0,2024-06-11 03:00:00+00:00,PT60M
14,0.19,3,12,4,7,3,1,3,3,2024-06-11 04:00:00+00:00,PT60M
15,0.19,45,425,122,217,79,59,86,98,2024-06-11 05:00:00+00:00,PT60M
17,0.19,71,682,315,474,190,9,194,191,2024-06-11 06:00:00+00:00,PT60M
19,0.19,79,799,486,681,165,500,426,557,2024-06-11 07:00:00+00:00,PT60M
19,0.19,86,847,608,823,108,791,595,800,2024-06-11 08:00:00+00:00,PT60M
20,0.19,95,852,668,890,206,581,595,759,2024-06-11 09:00:00+00:00,PT60M
20,0.19,103,835,663,882,130,769,646,851,2024-06-11 10:00:00+00:00,PT60M
20,0.19,106,792,592,797,140,701,571,758,2024-06-11 11:00:00+00:00,PT60M
20,0.19,99,722,464,644,232,193,336,386,2024-06-11 12:00:00+00:00,PT60M
19,0.19,72,645,299,449,102,0,102,99,2024-06-11 13:00:00+00:00,PT60M
18,0.19,43,382,111,196,58,1,58,56,2024-06-11 14:00:00+00:00,PT60M
17,0.19,3,7,3,4,2,0,2,2,2024-06-11 15:00:00+00:00,PT60M
16,0.19,0,0,0,0,0,0,0,0,2024-06-11 16:00:00+00:00,PT60M
16,0.19,0,0,0,0,0,0,0,0,2024-06-11 17:00:00+00:00,PT60M
15,0.19,0,0,0,0,0,0,0,0,2024-06-11 18:00:00+00:00,PT60M
15,0.19,0,0,0,0,0,0,0,0,2024-06-11 19:00:00+00:00,PT60M
15,0.19,0,0,0,0,0,0,0,0,2024-06-11 20:00:00+00:00,PT60M
15,0.19,0,0,0,0,0,0,0,0,2024-06-11 21:00:00+00:00,PT60M
15,0.2,0,0,0,0,0,0,0,0,2024-06-11 22:00:00+00:00,PT60M
15,0.2,0,0,0,0,0,0,0,0,2024-06-11 23:00:00+00:00,PT60M
15,0.2,0,0,0,0,0,0,0,0,2024-06-12 00:00:00+00:00,PT60M
15,0.2,0,0,0,0,0,0,0,0,2024-06-12 01:00:00+00:00,PT60M
15,0.2,0,0,0,0,0,0,0,0,2024-06-12 02:00:00+00:00,PT60M
15,0.2,0,0,0,0,0,0,0,0,2024-06-12 03:00:00+00:00,PT60M
15,0.2,3,12,4,6,3,2,3,4,2024-06-12 04:00:00+00:00,PT60M
15,0.2,43,413,118,209,52,305,111,180,2024-06-12 05:00:00+00:00,PT60M
17,0.2,67,672,307,463,67,672,307,463,2024-06-12 06:00:00+00:00,PT60M
18,0.2,64,817,479,675,64,817,479,675,2024-06-12 07:00:00+00:00,PT60M
20,0.2,68,867,602,818,68,867,602,818,2024-06-12 08:00:00+00:00,PT60M
22,0.2,70,886,665,890,70,886,665,890,2024-06-12 09:00:00+00:00,PT60M
23,0.2,70,886,664,890,70,886,664,890,2024-06-12 10:00:00+00:00,PT60M
24,0.2,68,868,600,816,68,868,600,816,2024-06-12 11:00:00+00:00,PT60M
24,0.2,63,819,475,671,72,789,470,661,2024-06-12 12:00:00+00:00,PT60M
24,0.2,57,708,305,466,101,451,270,378,2024-06-12 13:00:00+00:00,PT60M
23,0.2,36,459,116,215,66,51,78,89,2024-06-12 14:00:00+00:00,PT60M
21,0.2,2,13,3,6,3,2,3,3,2024-06-12 15:00:00+00:00,PT60M
18,0.2,0,0,0,0,0,0,0,0,2024-06-12 16:00:00+00:00,PT60M
17,0.2,0,0,0,0,0,0,0,0,2024-06-12 17:00:00+00:00,PT60M
17,0.2,0,0,0,0,0,0,0,0,2024-06-12 18:00:00+00:00,PT60M
17,0.2,0,0,0,0,0,0,0,0,2024-06-12 19:00:00+00:00,PT60M
17,0.2,0,0,0,0,0,0,0,0,2024-06-12 20:00:00+00:00,PT60M
17,0.2,0,0,0,0,0,0,0,0,2024-06-12 21:00:00+00:00,PT60M
16,0.2,0,0,0,0,0,0,0,0,2024-06-12 22:00:00+00:00,PT60M
15,0.2,0,0,0,0,0,0,0,0,2024-06-12 23:00:00+00:00,PT60M
15,0.2,0,0,0,0,0,0,0,0,2024-06-13 00:00:00+00:00,PT60M
15,0.2,0,0,0,0,0,0,0,0,2024-06-13 01:00:00+00:00,PT60M
14,0.2,0,0,0,0,0,0,0,0,2024-06-13 02:00:00+00:00,PT60M
14,0.2,0,0,0,0,0,0,0,0,2024-06-13 03:00:00+00:00,PT60M
14,0.2,3,21,4,8,3,10,4,6,2024-06-13 04:00:00+00:00,PT60M
15,0.2,34,513,124,234,34,510,124,233,2024-06-13 05:00:00+00:00,PT60M
17,0.2,49,754,316,485,49,754,316,485,2024-06-13 06:00:00+00:00,PT60M
20,0.2,57,844,484,685,57,844,484,685,2024-06-13 07:00:00+00:00,PT60M
23,0.2,62,887,607,827,62,887,607,827,2024-06-13 08:00:00+00:00,PT60M
25,0.2,64,905,671,900,64,905,671,900,2024-06-13 09:00:00+00:00,PT60M
25,0.2,64,907,672,901,64,907,672,901,2024-06-13 10:00:00+00:00,PT60M
26,0.2,62,890,607,827,62,890,607,827,2024-06-13 11:00:00+00:00,PT60M
26,0.2,57,846,482,683,57,846,482,683,2024-06-13 12:00:00+00:00,PT60M
26,0.2,48,755,312,481,48,755,312,481,2024-06-13 13:00:00+00:00,PT60M
24,0.2,30,524,120,232,30,522,120,231,2024-06-13 14:00:00+00:00,PT60M
23,0.2,2,19,4,7,2,19,4,7,2024-06-13 15:00:00+00:00,PT60M
21,0.2,0,0,0,0,0,0,0,0,2024-06-13 16:00:00+00:00,PT60M
20,0.2,0,0,0,0,0,0,0,0,2024-06-13 17:00:00+00:00,PT60M
19,0.2,0,0,0,0,0,0,0,0,2024-06-13 18:00:00+00:00,PT60M
17,0.2,0,0,0,0,0,0,0,0,2024-06-13 19:00:00+00:00,PT60M
17,0.2,0,0,0,0,0,0,0,0,2024-06-13 20:00:00+00:00,PT60M
17,0.2,0,0,0,0,0,0,0,0,2024-06-13 21:00:00+00:00,PT60M
17,0.2,0,0,0,0,0,0,0,0,2024-06-13 22:00:00+00:00,PT60M
17,0.2,0,0,0,0,0,0,0,0,2024-06-13 23:00:00+00:00,PT60M
17,0.2,0,0,0,0,0,0,0,0,2024-06-14 00:00:00+00:00,PT60M
17,0.2,0,0,0,0,0,0,0,0,2024-06-14 01:00:00+00:00,PT60M
17,0.2,0,0,0,0,0,0,0,0,2024-06-14 02:00:00+00:00,PT60M
17,0.2,0,0,0,0,0,0,0,0,2024-06-14 03:00:00+00:00,PT60M
18,0.2,2,19,4,8,3,17,4,7,2024-06-14 04:00:00+00:00,PT60M
18,0.2,34,490,120,226,63,147,81,112,2024-06-14 05:00:00+00:00,PT60M
19,0.2,52,725,308,473,164,37,178,184,2024-06-14 06:00:00+00:00,PT60M
20,0.2,57,831,477,676,259,13,265,261,2024-06-14 07:00:00+00:00,PT60M
21,0.2,62,877,600,818,331,66,372,384,2024-06-14 08:00:00+00:00,PT60M
22,0.2,64,896,664,892,347,135,438,473,2024-06-14 09:00:00+00:00,PT60M
23,0.2,64,898,665,893,301,280,489,570,2024-06-14 10:00:00+00:00,PT60M
24,0.2,62,881,601,820,323,59,359,368,2024-06-14 11:00:00+00:00,PT60M
24,0.2,57,836,478,677,233,0,233,226,2024-06-14 12:00:00+00:00,PT60M
24,0.2,48,744,308,476,117,0,117,114,2024-06-14 13:00:00+00:00,PT60M
23,0.2,31,506,119,227,65,98,81,102,2024-06-14 14:00:00+00:00,PT60M
22,0.2,2,16,4,7,2,0,2,2,2024-06-14 15:00:00+00:00,PT60M
20,0.2,0,0,0,0,0,0,0,0,2024-06-14 16:00:00+00:00,PT60M
19,0.2,0,0,0,0,0,0,0,0,2024-06-14 17:00:00+00:00,PT60M
19,0.2,0,0,0,0,0,0,0,0,2024-06-14 18:00:00+00:00,PT60M
18,0.2,0,0,0,0,0,0,0,0,2024-06-14 19:00:00+00:00,PT60M
18,0.2,0,0,0,0,0,0,0,0,2024-06-14 20:00:00+00:00,PT60M
18,0.2,0,0,0,0,0,0,0,0,2024-06-14 21:00:00+00:00,PT60M
17,0.2,0,0,0,0,0,0,0,0,2024-06-14 22:00:00+00:00,PT60M
17,0.2,0,0,0,0,0,0,0,0,2024-06-14 23:00:00+00:00,PT60M
17,0.2,0,0,0,0,0,0,0,0,2024-06-15 00:00:00+00:00,PT60M
17,0.2,0,0,0,0,0,0,0,0,2024-06-15 01:00:00+00:00,PT60M
16,0.2,0,0,0,0,0,0,0,0,2024-06-15 02:00:00+00:00,PT60M
16,0.2,0,0,0,0,0,0,0,0,2024-06-15 03:00:00+00:00,PT60M
16,0.2,3,17,4,7,3,0,3,3,2024-06-15 04:00:00+00:00,PT60M
17,0.2,35,513,126,237,72,38,77,84,2024-06-15 05:00:00+00:00,PT60M
18,0.2,54,762,322,496,171,97,210,232,2024-06-15 06:00:00+00:00,PT60M
19,0.2,58,870,497,705,78,799,485,679,2024-06-15 07:00:00+00:00,PT60M
21,0.2,63,915,624,851,63,915,624,851,2024-06-15 08:00:00+00:00,PT60M
22,0.2,65,934,690,927,65,934,690,927,2024-06-15 09:00:00+00:00,PT60M
23,0.2,65,934,690,927,65,934,690,927,2024-06-15 10:00:00+00:00,PT60M
24,0.2,63,916,623,851,63,916,623,851,2024-06-15 11:00:00+00:00,PT60M
24,0.2,58,869,496,704,58,869,496,704,2024-06-15 12:00:00+00:00,PT60M
24,0.2,53,761,320,494,53,761,320,494,2024-06-15 13:00:00+00:00,PT60M
23,0.2,34,515,124,235,34,515,124,235,2024-06-15 14:00:00+00:00,PT60M
21,0.2,2,17,4,7,2,17,4,7,2024-06-15 15:00:00+00:00,PT60M
19,0.2,0,0,0,0,0,0,0,0,2024-06-15 16:00:00+00:00,PT60M
18,0.2,0,0,0,0,0,0,0,0,2024-06-15 17:00:00+00:00,PT60M
17,0.2,0,0,0,0,0,0,0,0,2024-06-15 18:00:00+00:00,PT60M
16,0.2,0,0,0,0,0,0,0,0,2024-06-15 19:00:00+00:00,PT60M
15,0.2,0,0,0,0,0,0,0,0,2024-06-15 20:00:00+00:00,PT60M
15,0.2,0,0,0,0,0,0,0,0,2024-06-15 21:00:00+00:00,PT60M
14,0.2,0,0,0,0,0,0,0,0,2024-06-15 22:00:00+00:00,PT60M
14,0.2,0,0,0,0,0,0,0,0,2024-06-15 23:00:00+00:00,PT60M
14,0.2,0,0,0,0,0,0,0,0,2024-06-16 00:00:00+00:00,PT60M
14,0.2,0,0,0,0,0,0,0,0,2024-06-16 01:00:00+00:00,PT60M
14,0.2,0,0,0,0,0,0,0,0,2024-06-16 02:00:00+00:00,PT60M
13,0.2,0,0,0,0,0,0,0,0,2024-06-16 03:00:00+00:00,PT60M
13,0.2,2,24,4,9,2,24,4,9,2024-06-16 04:00:00+00:00,PT60M
14,0.2,31,577,131,254,31,577,131,254,2024-06-16 05:00:00+00:00,PT60M
16,0.2,49,806,331,514,49,806,331,514,2024-06-16 06:00:00+00:00,PT60M
18,0.2,57,893,507,720,57,893,507,720,2024-06-16 07:00:00+00:00,PT60M
20,0.2,62,933,633,866,62,933,633,866,2024-06-16 08:00:00+00:00,PT60M
22,0.2,65,949,699,940,65,949,699,940,2024-06-16 09:00:00+00:00,PT60M
23,0.2,65,949,699,940,65,949,699,940,2024-06-16 10:00:00+00:00,PT60M
24,0.2,62,931,632,864,62,931,632,864,2024-06-16 11:00:00+00:00,PT60M
24,0.2,57,888,504,716,57,888,504,716,2024-06-16 12:00:00+00:00,PT60M
23,0.2,48,798,327,508,48,798,327,508,2024-06-16 13:00:00+00:00,PT60M
22,0.2,31,568,128,250,31,563,128,249,2024-06-16 14:00:00+00:00,PT60M
20,0.2,2,24,4,8,3,13,4,6,2024-06-16 15:00:00+00:00,PT60M
18,0.2,0,0,0,0,0,0,0,0,2024-06-16 16:00:00+00:00,PT60M
17,0.2,0,0,0,0,0,0,0,0,2024-06-16 17:00:00+00:00,PT60M
17,0.2,0,0,0,0,0,0,0,0,2024-06-16 18:00:00+00:00,PT60M
16,0.2,0,0,0,0,0,0,0,0,2024-06-16 19:00:00+00:00,PT60M
15,0.2,0,0,0,0,0,0,0,0,2024-06-16 20:00:00+00:00,PT60M
15,0.2,0,0,0,0,0,0,0,0,2024-06-16 21:00:00+00:00,PT60M
14,0.2,0,0,0,0,0,0,0,0,2024-06-16 22:00:00+00:00,PT60M
14,0.2,0,0,0,0,0,0,0,0,2024-06-16 23:00:00+00:00,PT60M
15,0.2,0,0,0,0,0,0,0,0,2024-06-17 00:00:00+00:00,PT60M
15,0.2,0,0,0,0,0,0,0,0,2024-06-17 01:00:00+00:00,PT60M
15,0.2,0,0,0,0,0,0,0,0,2024-06-17 02:00:00+00:00,PT60M
15,0.2,0,0,0,0,0,0,0,0,2024-06-17 03:00:00+00:00,PT60M
15,0.2,2,18,4,7,3,0,3,3,2024-06-17 04:00:00+00:00,PT60M
16,0.2,34,522,124,238,71,32,74,79,2024-06-17 05:00:00+00:00,PT60M
17,0.2,53,763,320,495,172,1,172,167,2024-06-17 06:00:00+00:00,PT60M
19,0.2,63,858,494,701,114,664,457,621,2024-06-17 07:00:00+00:00,PT60M
21,0.2,69,904,621,848,69,904,621,848,2024-06-17 08:00:00+00:00,PT60M
23,0.2,71,923,688,924,71,923,688,924,2024-06-17 09:00:00+00:00,PT60M
24,0.2,71,924,688,925,71,924,688,925,2024-06-17 10:00:00+00:00,PT60M
25,0.2,68,905,622,849,68,905,622,849,2024-06-17 11:00:00+00:00,PT60M
25,0.2,63,860,496,703,63,860,496,703,2024-06-17 12:00:00+00:00,PT60M
25,0.2,53,764,322,496,53,764,322,496,2024-06-17 13:00:00+00:00,PT60M
23,0.2,34,525,125,239,34,525,125,239,2024-06-17 14:00:00+00:00,PT60M
21,0.2,2,19,4,8,3,14,4,6,2024-06-17 15:00:00+00:00,PT60M
19,0.2,0,0,0,0,0,0,0,0,2024-06-17 16:00:00+00:00,PT60M
18,0.2,0,0,0,0,0,0,0,0,2024-06-17 17:00:00+00:00,PT60M
16,0.2,0,0,0,0,0,0,0,0,2024-06-17 18:00:00+00:00,PT60M
15,0.2,0,0,0,0,0,0,0,0,2024-06-17 19:00:00+00:00,PT60M
15,0.2,0,0,0,0,0,0,0,0,2024-06-17 20:00:00+00:00,PT60M
14,0.2,0,0,0,0,0,0,0,0,2024-06-17 21:00:00+00:00,PT60M
14,0.2,0,0,0,0,0,0,0,0,2024-06-17 22:00:00+00:00,PT60M
13,0.2,0,0,0,0,0,0,0,0,2024-06-17 23:00:00+00:00,PT60M
13,0.2,0,0,0,0,0,0,0,0,2024-06-18 00:00:00+00:00,PT60M
13,0.2,0,0,0,0,0,0,0,0,2024-06-18 01:00:00+00:00,PT60M
12,0.2,0,0,0,0,0,0,0,0,2024-06-18 02:00:00+00:00,PT60M
12,0.2,0,0,0,0,0,0,0,0,2024-06-18 03:00:00+00:00,PT60M
13,0.2,2,15,4,6,3,6,3,4,2024-06-18 04:00:00+00:00,PT60M
14,0.2,36,492,121,229,36,489,121,228,2024-06-18 05:00:00+00:00,PT60M
18,0.2,58,737,315,485,58,737,315,485,2024-06-18 06:00:00+00:00,PT60M
21,0.2,73,824,486,688,73,824,486,688,2024-06-18 07:00:00+00:00,PT60M
24,0.2,80,870,612,833,80,870,612,833,2024-06-18 08:00:00+00:00,PT60M
26,0.2,82,891,677,908,82,891,677,908,2024-06-18 09:00:00+00:00,PT60M
28,0.2,78,899,678,910,78,899,678,910,2024-06-18 10:00:00+00:00,PT60M
28,0.2,74,880,612,834,74,880,612,834,2024-06-18 11:00:00+00:00,PT60M
28,0.2,68,832,487,689,68,832,487,689,2024-06-18 12:00:00+00:00,PT60M
28,0.2,57,734,315,484,57,734,315,484,2024-06-18 13:00:00+00:00,PT60M
27,0.2,36,491,122,229,36,491,122,229,2024-06-18 14:00:00+00:00,PT60M
25,0.2,2,17,4,7,2,17,4,7,2024-06-18 15:00:00+00:00,PT60M
23,0.2,0,0,0,0,0,0,0,0,2024-06-18 16:00:00+00:00,PT60M
21,0.2,0,0,0,0,0,0,0,0,2024-06-18 17:00:00+00:00,PT60M
19,0.2,0,0,0,0,0,0,0,0,2024-06-18 18:00:00+00:00,PT60M
18,0.2,0,0,0,0,0,0,0,0,2024-06-18 19:00:00+00:00,PT60M
18,0.2,0,0,0,0,0,0,0,0,2024-06-18 20:00:00+00:00,PT60M
18,0.2,0,0,0,0,0,0,0,0,2024-06-18 21:00:00+00:00,PT60M
18,0.2,0,0,0,0,0,0,0,0,2024-06-18 22:00:00+00:00,PT60M
18,0.2,0,0,0,0,0,0,0,0,2024-06-18 23:00:00+00:00,PT60M
17,0.2,0,0,0,0,0,0,0,0,2024-06-19 00:00:00+00:00,PT60M
17,0.2,0,0,0,0,0,0,0,0,2024-06-19 01:00:00+00:00,PT60M
16,0.2,0,0,0,0,0,0,0,0,2024-06-19 02:00:00+00:00,PT60M
16,0.2,0,0,0,0,0,0,0,0,2024-06-19 03:00:00+00:00,PT60M
17,0.2,2,9,3,5,2,0,2,2,2024-06-19 04:00:00+00:00,PT60M
18,0.2,42,418,115,208,62,0,62,60,2024-06-19 05:00:00+00:00,PT60M
21,0.2,67,686,306,467,129,0,129,125,2024-06-19 06:00:00+00:00,PT60M
23,0.2,75,805,479,676,242,116,305,333,2024-06-19 07:00:00+00:00,PT60M
25,0.2,80,859,604,823,269,327,467,562,2024-06-19 08:00:00+00:00,PT60M
27,0.2,79,887,671,900,360,128,445,478,2024-06-19 09:00:00+00:00,PT60M
28,0.2,83,881,670,899,281,371,527,635,2024-06-19 10:00:00+00:00,PT60M
28,0.2,76,868,607,827,221,475,509,645,2024-06-19 11:00:00+00:00,PT60M
28,0.2,70,820,483,683,84,775,474,666,2024-06-19 12:00:00+00:00,PT60M
28,0.2,63,706,311,475,99,546,287,420,2024-06-19 13:00:00+00:00,PT60M
27,0.2,40,451,120,220,40,451,120,220,2024-06-19 14:00:00+00:00,PT60M
25,0.2,3,13,4,6,3,13,4,6,2024-06-19 15:00:00+00:00,PT60M
24,0.2,0,0,0,0,0,0,0,0,2024-06-19 16:00:00+00:00,PT60M
23,0.2,0,0,0,0,0,0,0,0,2024-06-19 17:00:00+00:00,PT60M
21,0.2,0,0,0,0,0,0,0,0,2024-06-19 18:00:00+00:00,PT60M
20,0.2,0,0,0,0,0,0,0,0,2024-06-19 19:00:00+00:00,PT60M
18,0.2,0,0,0,0,0,0,0,0,2024-06-19 20:00:00+00:00,PT60M
17,0.2,0,0,0,0,0,0,0,0,2024-06-19 21:00:00+00:00,PT60M
17,0.2,0,0,0,0,0,0,0,0,2024-06-19 22:00:00+00:00,PT60M
16,0.2,0,0,0,0,0,0,0,0,2024-06-19 23:00:00+00:00,PT60M
16,0.2,0,0,0,0,0,0,0,0,2024-06-20 00:00:00+00:00,PT60M
16,0.2,0,0,0,0,0,0,0,0,2024-06-20 01:00:00+00:00,PT60M
15,0.2,0,0,0,0,0,0,0,0,2024-06-20 02:00:00+00:00,PT60M
15,0.2,0,0,0,0,0,0,0,0,2024-06-20 03:00:00+00:00,PT60M
15,0.2,2,7,3,4,2,2,3,3,2024-06-20 04:00:00+00:00,PT60M
16,0.2,41,410,113,205,42,408,113,205,2024-06-20 05:00:00+00:00,PT60M
19,0.2,66,684,304,465,66,684,304,465,2024-06-20 06:00:00+00:00,PT60M
22,0.2,69,817,479,678,69,817,479,678,2024-06-20 07:00:00+00:00,PT60M
23,0.2,74,870,604,824,74,870,604,824,2024-06-20 08:00:00+00:00,PT60M
25,0.2,77,891,671,900,77,891,671,900,2024-06-20 09:00:00+00:00,PT60M
26,0.2,77,891,672,902,190,597,590,751,2024-06-20 10:00:00+00:00,PT60M
27,0.2,74,872,608,828,206,515,517,659,2024-06-20 11:00:00+00:00,PT60M
27,0.2,70,821,483,684,72,813,482,681,2024-06-20 12:00:00+00:00,PT60M
27,0.2,65,694,310,473,65,694,310,473,2024-06-20 13:00:00+00:00,PT60M
26,0.2,42,435,119,216,42,435,119,216,2024-06-20 14:00:00+00:00,PT60M
