Temperature (C),Albedo,Clearsky DHI (W/m2),Clearsky DNI (W/m2),Clearsky GHI (W/m2),Clearsky GTI (W/m2),DHI (W/m2),DNI (W/m2),GHI (W/m2),GTI (W/m2),Date,Period
33,0.15,96,863,796,712,127,804,777,697,2024-04-07 12:00:00+00:00,PT60M
33,0.15,120,730,585,518,132,703,578,512,2024-04-07 13:00:00+00:00,PT60M
33,0.15,101,579,345,297,150,351,307,273,2024-04-07 14:00:00+00:00,PT60M
33,0.15,53,269,108,88,35,0,35,34,2024-04-07 15:00:00+00:00,PT60M
31,0.15,1,1,1,1,1,0,1,1,2024-04-07 16:00:00+00:00,PT60M
31,0.15,0,0,0,0,0,0,0,0,2024-04-07 17:00:00+00:00,PT60M
29,0.15,0,0,0,0,0,0,0,0,2024-04-07 18:00:00+00:00,PT60M
27,0.15,0,0,0,0,0,0,0,0,2024-04-07 19:00:00+00:00,PT60M
26,0.15,0,0,0,0,0,0,0,0,2024-04-07 20:00:00+00:00,PT60M
26,0.15,0,0,0,0,0,0,0,0,2024-04-07 21:00:00+00:00,PT60M
25,0.15,0,0,0,0,0,0,0,0,2024-04-07 22:00:00+00:00,PT60M
25,0.15,0,0,0,0,0,0,0,0,2024-04-07 23:00:00+00:00,PT60M
25,0.15,0,0,0,0,0,0,0,0,2024-04-08 00:00:00+00:00,PT60M
25,0.15,0,0,0,0,0,0,0,0,2024-04-08 01:00:00+00:00,PT60M
25,0.15,0,0,0,0,0,0,0,0,2024-04-08 02:00:00+00:00,PT60M
26,0.15,0,0,0,0,0,0,0,0,2024-04-08 03:00:00+00:00,PT60M
26,0.15,30,232,67,50,33,0,33,32,2024-04-08 04:00:00+00:00,PT60M
27,0.15,69,627,296,247,115,0,115,111,2024-04-08 05:00:00+00:00,PT60M
28,0.15,87,775,540,471,278,66,321,305,2024-04-08 06:00:00+00:00,PT60M
30,0.15,97,846,750,667,385,184,524,492,2024-04-08 07:00:00+00:00,PT60M
31,0.15,103,884,905,813,333,455,749,687,2024-04-08 08:00:00+00:00,PT60M
32,0.15,106,901,990,892,300,576,866,791,2024-04-08 09:00:00+00:00,PT60M
33,0.15,107,898,997,898,306,566,867,793,2024-04-08 10:00:00+00:00,PT60M
33,0.15,108,878,926,832,157,795,895,807,2024-04-08 11:00:00+00:00,PT60M
34,0.15,104,842,787,702,131,785,770,688,2024-04-08 12:00:00+00:00,PT60M
34,0.15,100,767,588,516,254,357,477,435,2024-04-08 13:00:00+00:00,PT60M
34,0.15,83,639,351,298,165,248,282,255,2024-04-08 14:00:00+00:00,PT60M
32,0.15,45,342,113,88,68,87,86,78,2024-04-08 15:00:00+00:00,PT60M
30,0.15,1,1,1,1,0,0,0,0,2024-04-08 16:00:00+00:00,PT60M
29,0.15,0,0,0,0,0,0,0,0,2024-04-08 17:00:00+00:00,PT60M
27,0.15,0,0,0,0,0,0,0,0,2024-04-08 18:00:00+00:00,PT60M
26,0.15,0,0,0,0,0,0,0,0,2024-04-08 19:00:00+00:00,PT60M
25,0.15,0,0,0,0,0,0,0,0,2024-04-08 20:00:00+00:00,PT60M
25,0.15,0,0,0,0,0,0,0,0,2024-04-08 21:00:00+00:00,PT60M
24,0.15,0,0,0,0,0,0,0,0,2024-04-08 22:00:00+00:00,PT60M
24,0.16,0,0,0,0,0,0,0,0,2024-04-08 23:00:00+00:00,PT60M
25,0.16,0,0,0,0,0,0,0,0,2024-04-09 00:00:00+00:00,PT60M
25,0.16,0,0,0,0,0,0,0,0,2024-04-09 01:00:00+00:00,PT60M
25,0.16,0,0,0,0,0,0,0,0,2024-04-09 02:00:00+00:00,PT60M
26,0.16,0,0,0,0,0,0,0,0,2024-04-09 03:00:00+00:00,PT60M
26,0.16,28,256,69,50,41,92,57,49,2024-04-09 04:00:00+00:00,PT60M
27,0.16,65,642,298,247,148,259,236,209,2024-04-09 05:00:00+00:00,PT60M
29,0.16,83,782,541,470,288,158,378,353,2024-04-09 06:00:00+00:00,PT60M
30,0.16,100,840,749,664,421,52,462,442,2024-04-09 07:00:00+00:00,PT60M
31,0.16,108,876,903,808,485,79,559,533,2024-04-09 08:00:00+00:00,PT60M
32,0.16,111,894,988,888,377,423,795,733,2024-04-09 09:00:00+00:00,PT60M
33,0.16,107,900,998,897,107,900,998,897,2024-04-09 10:00:00+00:00,PT60M
33,0.16,104,887,929,833,104,887,929,833,2024-04-09 11:00:00+00:00,PT60M
33,0.16,102,847,789,701,102,847,789,701,2024-04-09 12:00:00+00:00,PT60M
32,0.16,113,740,583,511,183,514,523,468,2024-04-09 13:00:00+00:00,PT60M
31,0.16,92,605,346,293,134,452,312,270,2024-04-09 14:00:00+00:00,PT60M
30,0.16,49,296,109,85,49,240,102,83,2024-04-09 15:00:00+00:00,PT60M
29,0.16,1,1,1,1,0,0,0,0,2024-04-09 16:00:00+00:00,PT60M
28,0.16,0,0,0,0,0,0,0,0,2024-04-09 17:00:00+00:00,PT60M
27,0.16,0,0,0,0,0,0,0,0,2024-04-09 18:00:00+00:00,PT60M
26,0.16,0,0,0,0,0,0,0,0,2024-04-09 19:00:00+00:00,PT60M
25,0.16,0,0,0,0,0,0,0,0,2024-04-09 20:00:00+00:00,PT60M
25,0.16,0,0,0,0,0,0,0,0,2024-04-09 21:00:00+00:00,PT60M
25,0.16,0,0,0,0,0,0,0,0,2024-04-09 22:00:00+00:00,PT60M
24,0.16,0,0,0,0,0,0,0,0,2024-04-09 23:00:00+00:00,PT60M
24,0.16,0,0,0,0,0,0,0,0,2024-04-10 00:00:00+00:00,PT60M
24,0.16,0,0,0,0,0,0,0,0,2024-04-10 01:00:00+00:00,PT60M
25,0.16,0,0,0,0,0,0,0,0,2024-04-10 02:00:00+00:00,PT60M
25,0.16,0,0,0,0,0,0,0,0,2024-04-10 03:00:00+00:00,PT60M
25,0.16,33,201,66,50,47,16,50,47,2024-04-10 04:00:00+00:00,PT60M
26,0.16,82,576,292,242,146,246,241,215,2024-04-10 05:00:00+00:00,PT60M
28,0.16,102,739,536,465,258,204,387,358,2024-04-10 06:00:00+00:00,PT60M
30,0.16,114,817,746,660,142,755,728,646,2024-04-10 07:00:00+00:00,PT60M
31,0.16,118,864,902,805,135,834,891,796,2024-04-10 08:00:00+00:00,PT60M
31,0.16,116,888,987,885,144,842,971,871,2024-04-10 09:00:00+00:00,PT60M
32,0.16,111,895,996,893,120,880,991,889,2024-04-10 10:00:00+00:00,PT60M
33,0.16,104,886,928,829,178,760,882,792,2024-04-10 11:00:00+00:00,PT60M
34,0.16,101,850,788,698,124,803,774,687,2024-04-10 12:00:00+00:00,PT60M
34,0.16,106,756,585,510,111,743,582,508,2024-04-10 13:00:00+00:00,PT60M
33,0.16,88,619,347,292,113,526,327,278,2024-04-10 14:00:00+00:00,PT60M
32,0.16,48,301,109,84,61,173,98,83,2024-04-10 15:00:00+00:00,PT60M
31,0.16,1,1,1,1,1,0,1,1,2024-04-10 16:00:00+00:00,PT60M
31,0.16,0,0,0,0,0,0,0,0,2024-04-10 17:00:00+00:00,PT60M
29,0.16,0,0,0,0,0,0,0,0,2024-04-10 18:00:00+00:00,PT60M
27,0.16,0,0,0,0,0,0,0,0,2024-04-10 19:00:00+00:00,PT60M
26,0.16,0,0,0,0,0,0,0,0,2024-04-10 20:00:00+00:00,PT60M
26,0.16,0,0,0,0,0,0,0,0,2024-04-10 21:00:00+00:00,PT60M
26,0.16,0,0,0,0,0,0,0,0,2024-04-10 22:00:00+00:00,PT60M
25,0.16,0,0,0,0,0,0,0,0,2024-04-10 23:00:00+00:00,PT60M
25,0.16,0,0,0,0,0,0,0,0,2024-04-11 00:00:00+00:00,PT60M
25,0.16,0,0,0,0,0,0,0,0,2024-04-11 01:00:00+00:00,PT60M
25,0.16,0,0,0,0,0,0,0,0,2024-04-11 02:00:00+00:00,PT60M
25,0.16,0,0,0,0,0,0,0,0,2024-04-11 03:00:00+00:00,PT60M
26,0.16,33,203,67,50,46,6,47,45,2024-04-11 04:00:00+00:00,PT60M
27,0.16,82,576,293,241,149,0,149,144,2024-04-11 05:00:00+00:00,PT60M
28,0.16,107,731,536,463,317,41,343,328,2024-04-11 06:00:00+00:00,PT60M
30,0.16,128,797,744,656,429,54,471,450,2024-04-11 07:00:00+00:00,PT60M
31,0.16,144,828,896,799,437,259,674,628,2024-04-11 08:00:00+00:00,PT60M
32,0.16,150,846,980,877,457,299,751,698,2024-04-11 09:00:00+00:00,PT60M
32,0.16,150,846,987,884,248,681,922,832,2024-04-11 10:00:00+00:00,PT60M
33,0.16,147,830,917,819,342,477,780,712,2024-04-11 11:00:00+00:00,PT60M
33,0.16,139,791,778,688,183,699,749,666,2024-04-11 12:00:00+00:00,PT60M
33,0.16,127,713,578,503,127,713,578,503,2024-04-11 13:00:00+00:00,PT60M
33,0.16,102,569,340,286,103,563,339,285,2024-04-11 14:00:00+00:00,PT60M
32,0.16,53,244,103,82,67,94,89,79,2024-04-11 15:00:00+00:00,PT60M
30,0.16,1,0,1,1,1,0,1,1,2024-04-11 16:00:00+00:00,PT60M
29,0.16,0,0,0,0,0,0,0,0,2024-04-11 17:00:00+00:00,PT60M
28,0.16,0,0,0,0,0,0,0,0,2024-04-11 18:00:00+00:00,PT60M
27,0.16,0,0,0,0,0,0,0,0,2024-04-11 19:00:00+00:00,PT60M
26,0.16,0,0,0,0,0,0,0,0,2024-04-11 20:00:00+00:00,PT60M
26,0.16,0,0,0,0,0,0,0,0,2024-04-11 21:00:00+00:00,PT60M
25,0.16,0,0,0,0,0,0,0,0,2024-04-11 22:00:00+00:00,PT60M
25,0.16,0,0,0,0,0,0,0,0,2024-04-11 23:00:00+00:00,PT60M
25,0.16,0,0,0,0,0,0,0,0,2024-04-12 00:00:00+00:00,PT60M
25,0.16,0,0,0,0,0,0,0,0,2024-04-12 01:00:00+00:00,PT60M
25,0.16,0,0,0,0,0,0,0,0,2024-04-12 02:00:00+00:00,PT60M
26,0.16,0,0,0,0,0,0,0,0,2024-04-12 03:00:00+00:00,PT60M
26,0.16,35,190,67,50,50,15,52,49,2024-04-12 04:00:00+00:00,PT60M
27,0.16,87,559,293,241,184,64,207,195,2024-04-12 05:00:00+00:00,PT60M
28,0.16,110,727,538,463,307,114,374,351,2024-04-12 06:00:00+00:00,PT60M
29,0.16,120,814,749,658,393,183,535,500,2024-04-12 07:00:00+00:00,PT60M
31,0.16,123,862,905,803,512,69,575,549,2024-04-12 08:00:00+00:00,PT60M
32,0.16,121,887,991,884,497,210,703,659,2024-04-12 09:00:00+00:00,PT60M
33,0.16,117,893,999,891,506,197,700,657,2024-04-12 10:00:00+00:00,PT60M
35,0.16,114,879,929,826,305,538,801,725,2024-04-12 11:00:00+00:00,PT60M
35,0.16,111,840,788,694,147,772,766,677,2024-04-12 12:00:00+00:00,PT60M
35,0.16,117,737,583,504,117,737,583,504,2024-04-12 13:00:00+00:00,PT60M
34,0.16,96,594,343,286,100,573,341,285,2024-04-12 14:00:00+00:00,PT60M
32,0.16,50,279,106,81,65,7,65,63,2024-04-12 15:00:00+00:00,PT60M
31,0.16,1,0,1,1,0,0,0,0,2024-04-12 16:00:00+00:00,PT60M
29,0.16,0,0,0,0,0,0,0,0,2024-04-12 17:00:00+00:00,PT60M
28,0.16,0,0,0,0,0,0,0,0,2024-04-12 18:00:00+00:00,PT60M
27,0.16,0,0,0,0,0,0,0,0,2024-04-12 19:00:00+00:00,PT60M
26,0.16,0,0,0,0,0,0,0,0,2024-04-12 20:00:00+00:00,PT60M
26,0.16,0,0,0,0,0,0,0,0,2024-04-12 21:00:00+00:00,PT60M
25,0.16,0,0,0,0,0,0,0,0,2024-04-12 22:00:00+00:00,PT60M
25,0.15,0,0,0,0,0,0,0,0,2024-04-12 23:00:00+00:00,PT60M
25,0.15,0,0,0,0,0,0,0,0,2024-04-13 00:00:00+00:00,PT60M
25,0.15,0,0,0,0,0,0,0,0,2024-04-13 01:00:00+00:00,PT60M
26,0.15,0,0,0,0,0,0,0,0,2024-04-13 02:00:00+00:00,PT60M
26,0.15,0,0,0,0,0,0,0,0,2024-04-13 03:00:00+00:00,PT60M
26,0.15,33,226,70,50,45,89,59,50,2024-04-13 04:00:00+00:00,PT60M
27,0.15,76,606,299,242,156,235,237,209,2024-04-13 05:00:00+00:00,PT60M
28,0.15,96,758,542,464,216,407,459,407,2024-04-13 06:00:00+00:00,PT60M
30,0.15,105,837,752,658,266,490,644,577,2024-04-13 07:00:00+00:00,PT60M
31,0.15,110,876,905,801,468,127,579,547,2024-04-13 08:00:00+00:00,PT60M
32,0.15,110,898,990,880,363,319,680,628,2024-04-13 09:00:00+00:00,PT60M
33,0.15,109,899,997,886,439,286,720,669,2024-04-13 10:00:00+00:00,PT60M
33,0.15,107,884,927,821,107,884,927,821,2024-04-13 11:00:00+00:00,PT60M
33,0.15,103,849,786,689,103,849,786,689,2024-04-13 12:00:00+00:00,PT60M
34,0.15,102,768,585,503,102,768,585,503,2024-04-13 13:00:00+00:00,PT60M
34,0.15,84,637,347,285,84,637,347,285,2024-04-13 14:00:00+00:00,PT60M
33,0.15,45,326,109,80,57,193,99,80,2024-04-13 15:00:00+00:00,PT60M
32,0.15,1,1,1,1,1,0,1,1,2024-04-13 16:00:00+00:00,PT60M
30,0.15,0,0,0,0,0,0,0,0,2024-04-13 17:00:00+00:00,PT60M
29,0.15,0,0,0,0,0,0,0,0,2024-04-13 18:00:00+00:00,PT60M
27,0.15,0,0,0,0,0,0,0,0,2024-04-13 19:00:00+00:00,PT60M
26,0.15,0,0,0,0,0,0,0,0,2024-04-13 20:00:00+00:00,PT60M
26,0.15,0,0,0,0,0,0,0,0,2024-04-13 21:00:00+00:00,PT60M
26,0.15,0,0,0,0,0,0,0,0,2024-04-13 22:00:00+00:00,PT60M
25,0.16,0,0,0,0,0,0,0,0,2024-04-13 23:00:00+00:00,PT60M
25,0.16,0,0,0,0,0,0,0,0,2024-04-14 00:00:00+00:00,PT60M
25,0.16,0,0,0,0,0,0,0,0,2024-04-14 01:00:00+00:00,PT60M
26,0.16,0,0,0,0,0,0,0,0,2024-04-14 02:00:00+00:00,PT60M
26,0.16,0,0,0,0,0,0,0,0,2024-04-14 03:00:00+00:00,PT60M
27,0.16,31,263,74,51,46,88,61,51,2024-04-14 04:00:00+00:00,PT60M
27,0.16,69,643,305,244,155,217,238,211,2024-04-14 05:00:00+00:00,PT60M
29,0.16,84,789,549,466,198,455,471,414,2024-04-14 06:00:00+00:00,PT60M
30,0.16,97,851,755,658,124,791,739,646,2024-04-14 07:00:00+00:00,PT60M
32,0.16,103,887,908,800,172,765,866,768,2024-04-14 08:00:00+00:00,PT60M
33,0.16,102,908,992,879,195,755,935,834,2024-04-14 09:00:00+00:00,PT60M
34,0.16,101,910,998,885,239,684,913,817,2024-04-14 10:00:00+00:00,PT60M
34,0.16,99,895,928,819,137,830,904,800,2024-04-14 11:00:00+00:00,PT60M
34,0.16,96,858,787,687,109,834,779,681,2024-04-14 12:00:00+00:00,PT60M
34,0.16,102,764,582,499,102,764,582,499,2024-04-14 13:00:00+00:00,PT60M
34,0.16,86,625,344,281,116,475,322,270,2024-04-14 14:00:00+00:00,PT60M
32,0.16,47,297,106,79,60,23,63,59,2024-04-14 15:00:00+00:00,PT60M
31,0.16,1,0,1,1,0,0,0,0,2024-04-14 16:00:00+00:00,PT60M
30,0.16,0,0,0,0,0,0,0,0,2024-04-14 17:00:00+00:00,PT60M
29,0.16,0,0,0,0,0,0,0,0,2024-04-14 18:00:00+00:00,PT60M
27,0.16,0,0,0,0,0,0,0,0,2024-04-14 19:00:00+00:00,PT60M
27,0.16,0,0,0,0,0,0,0,0,2024-04-14 20:00:00+00:00,PT60M
26,0.16,0,0,0,0,0,0,0,0,2024-04-14 21:00:00+00:00,PT60M
25,0.16,0,0,0,0,0,0,0,0,2024-04-14 22:00:00+00:00,PT60M
25,0.16,0,0,0,0,0,0,0,0,2024-04-14 23:00:00+00:00,PT60M
25,0.16,0,0,0,0,0,0,0,0,2024-04-15 00:00:00+00:00,PT60M
25,0.16,0,0,0,0,0,0,0,0,2024-04-15 01:00:00+00:00,PT60M
25,0.16,0,0,0,0,0,0,0,0,2024-04-15 02:00:00+00:00,PT60M
26,0.16,0,0,0,0,0,0,0,0,2024-04-15 03:00:00+00:00,PT60M
26,0.16,34,225,72,51,50,31,55,50,2024-04-15 04:00:00+00:00,PT60M
27,0.16,75,613,302,241,133,0,133,128,2024-04-15 05:00:00+00:00,PT60M
28,0.16,90,772,545,462,232,0,232,224,2024-04-15 06:00:00+00:00,PT60M
29,0.16,95,852,755,655,341,0,341,329,2024-04-15 07:00:00+00:00,PT60M
30,0.16,96,895,908,798,492,60,547,522,2024-04-15 08:00:00+00:00,PT60M
31,0.16,98,912,991,876,444,303,740,683,2024-04-15 09:00:00+00:00,PT60M
32,0.16,98,913,998,882,343,497,834,755,2024-04-15 10:00:00+00:00,PT60M
33,0.16,96,899,927,816,388,362,722,660,2024-04-15 11:00:00+00:00,PT60M
33,0.16,92,866,787,685,422,101,505,478,2024-04-15 12:00:00+00:00,PT60M
34,0.16,87,798,587,499,309,93,370,348,2024-04-15 13:00:00+00:00,PT60M
33,0.16,73,674,350,282,162,4,163,158,2024-04-15 14:00:00+00:00,PT60M
32,0.16,42,359,111,77,43,0,43,41,2024-04-15 15:00:00+00:00,PT60M
31,0.16,1,1,1,1,0,0,0,0,2024-04-15 16:00:00+00:00,PT60M
31,0.16,0,0,0,0,0,0,0,0,2024-04-15 17:00:00+00:00,PT60M
29,0.16,0,0,0,0,0,0,0,0,2024-04-15 18:00:00+00:00,PT60M
28,0.16,0,0,0,0,0,0,0,0,2024-04-15 19:00:00+00:00,PT60M
27,0.16,0,0,0,0,0,0,0,0,2024-04-15 20:00:00+00:00,PT60M
26,0.16,0,0,0,0,0,0,0,0,2024-04-15 21:00:00+00:00,PT60M
25,0.16,0,0,0,0,0,0,0,0,2024-04-15 22:00:00+00:00,PT60M
25,0.16,0,0,0,0,0,0,0,0,2024-04-15 23:00:00+00:00,PT60M
25,0.16,0,0,0,0,0,0,0,0,2024-04-16 00:00:00+00:00,PT60M
25,0.16,0,0,0,0,0,0,0,0,2024-04-16 01:00:00+00:00,PT60M
25,0.16,0,0,0,0,0,0,0,0,2024-04-16 02:00:00+00:00,PT60M
25,0.16,0,0,0,0,0,0,0,0,2024-04-16 03:00:00+00:00,PT60M
25,0.16,34,229,73,51,50,23,54,50,2024-04-16 04:00:00+00:00,PT60M
26,0.16,76,604,300,239,162,41,181,170,2024-04-16 05:00:00+00:00,PT60M
28,0.16,93,760,541,457,310,10,315,303,2024-04-16 06:00:00+00:00,PT60M
30,0.16,105,829,747,647,399,120,497,467,2024-04-16 07:00:00+00:00,PT60M
31,0.16,104,879,901,790,494,93,578,549,2024-04-16 08:00:00+00:00,PT60M
32,0.16,104,899,984,867,389,405,786,716,2024-04-16 09:00:00+00:00,PT60M
33,0.16,100,907,992,875,209,728,926,822,2024-04-16 10:00:00+00:00,PT60M
33,0.16,96,897,924,811,347,441,755,683,2024-04-16 11:00:00+00:00,PT60M
34,0.16,87,872,785,681,307,408,635,571,2024-04-16 12:00:00+00:00,PT60M
34,0.16,78,814,588,497,261,30,282,269,2024-04-16 13:00:00+00:00,PT60M
33,0.16,65,698,351,280,132,0,132,128,2024-04-16 14:00:00+00:00,PT60M
31,0.16,38,393,112,75,69,74,81,72,2024-04-16 15:00:00+00:00,PT60M
30,0.16,1,1,1,1,0,0,0,0,2024-04-16 16:00:00+00:00,PT60M
29,0.16,0,0,0,0,0,0,0,0,2024-04-16 17:00:00+00:00,PT60M
28,0.16,0,0,0,0,0,0,0,0,2024-04-16 18:00:00+00:00,PT60M
27,0.16,0,0,0,0,0,0,0,0,2024-04-16 19:00:00+00:00,PT60M
27,0.16,0,0,0,0,0,0,0,0,2024-04-16 20:00:00+00:00,PT60M
26,0.16,0,0,0,0,0,0,0,0,2024-04-16 21:00:00+00:00,PT60M
26,0.16,0,0,0,0,0,0,0,0,2024-04-16 22:00:00+00:00,PT60M
25,0.16,0,0,0,0,0,0,0,0,2024-04-16 23:00:00+00:00,PT60M
25,0.16,0,0,0,0,0,0,0,0,2024-04-17 00:00:00+00:00,PT60M
25,0.16,0,0,0,0,0,0,0,0,2024-04-17 01:00:00+00:00,PT60M
26,0.16,0,0,0,0,0,0,0,0,2024-04-17 02:00:00+00:00,PT60M
26,0.16,0,0,0,0,0,0,0,0,2024-04-17 03:00:00+00:00,PT60M
27,0.16,32,266,76,50,32,266,76,50,2024-04-17 04:00:00+00:00,PT60M
28,0.16,69,641,307,240,69,641,307,240,2024-04-17 05:00:00+00:00,PT60M
29,0.16,81,791,548,459,81,791,548,459,2024-04-17 06:00:00+00:00,PT60M
30,0.16,81,873,757,652,81,873,757,652,2024-04-17 07:00:00+00:00,PT60M
32,0.16,84,908,907,792,84,908,907,792,2024-04-17 08:00:00+00:00,PT60M
33,0.16,86,923,989,868,86,923,989,868,2024-04-17 09:00:00+00:00,PT60M
34,0.16,86,924,995,874,86,924,995,874,2024-04-17 10:00:00+00:00,PT60M
35,0.16,84,912,926,809,91,899,921,806,2024-04-17 11:00:00+00:00,PT60M
35,0.16,82,879,785,678,230,565,688,607,2024-04-17 12:00:00+00:00,PT60M
35,0.16,86,796,583,492,295,192,419,385,2024-04-17 13:00:00+00:00,PT60M
35,0.16,76,657,345,275,191,58,216,203,2024-04-17 14:00:00+00:00,PT60M
34,0.16,44,327,107,74,34,0,34,33,2024-04-17 15:00:00+00:00,PT60M
33,0.16,1,1,1,1,0,0,0,0,2024-04-17 16:00:00+00:00,PT60M
32,0.16,0,0,0,0,0,0,0,0,2024-04-17 17:00:00+00:00,PT60M
31,0.16,0,0,0,0,0,0,0,0,2024-04-17 18:00:00+00:00,PT60M
30,0.16,0,0,0,0,0,0,0,0,2024-04-17 19:00:00+00:00,PT60M
29,0.16,0,0,0,0,0,0,0,0,2024-04-17 20:00:00+00:00,PT60M
28,0.16,0,0,0,0,0,0,0,0,2024-04-17 21:00:00+00:00,PT60M
27,0.16,0,0,0,0,0,0,0,0,2024-04-17 22:00:00+00:00,PT60M
26,0.16,0,0,0,0,0,0,0,0,2024-04-17 23:00:00+00:00,PT60M
26,0.16,0,0,0,0,0,0,0,0,2024-04-18 00:00:00+00:00,PT60M
26,0.16,0,0,0,0,0,0,0,0,2024-04-18 01:00:00+00:00,PT60M
26,0.16,0,0,0,0,0,0,0,0,2024-04-18 02:00:00+00:00,PT60M
27,0.16,0,0,0,0,0,0,0,0,2024-04-18 03:00:00+00:00,PT60M
27,0.16,30,284,77,49,44,132,65,50,2024-04-18 04:00:00+00:00,PT60M
28,0.16,61,661,307,238,181,7,183,176,2024-04-18 05:00:00+00:00,PT60M
29,0.16,75,794,545,454,285,0,285,275,2024-04-18 06:00:00+00:00,PT60M
30,0.16,84,859,749,643,407,88,477,451,2024-04-18 07:00:00+00:00,PT60M
31,0.16,89,894,899,783,506,34,537,515,2024-04-18 08:00:00+00:00,PT60M
32,0.16,92,908,979,858,342,474,807,728,2024-04-18 09:00:00+00:00,PT60M
34,0.16,97,902,983,862,421,321,738,677,2024-04-18 10:00:00+00:00,PT60M
34,0.16,95,886,912,795,500,44,541,518,2024-04-18 11:00:00+00:00,PT60M
33,0.16,91,852,772,665,399,19,414,398,2024-04-18 12:00:00+00:00,PT60M
33,0.16,86,784,575,483,145,0,145,140,2024-04-18 13:00:00+00:00,PT60M
33,0.16,72,659,341,270,96,0,96,93,2024-04-18 14:00:00+00:00,PT60M
32,0.16,42,335,106,72,14,0,14,14,2024-04-18 15:00:00+00:00,PT60M
30,0.16,1,1,1,1,0,0,0,0,2024-04-18 16:00:00+00:00,PT60M
29,0.16,0,0,0,0,0,0,0,0,2024-04-18 17:00:00+00:00,PT60M
27,0.16,0,0,0,0,0,0,0,0,2024-04-18 18:00:00+00:00,PT60M
27,0.16,0,0,0,0,0,0,0,0,2024-04-18 19:00:00+00:00,PT60M
27,0.16,0,0,0,0,0,0,0,0,2024-04-18 20:00:00+00:00,PT60M
26,0.16,0,0,0,0,0,0,0,0,2024-04-18 21:00:00+00:00,PT60M
26,0.16,0,0,0,0,0,0,0,0,2024-04-18 22:00:00+00:00,PT60M
25,0.16,0,0,0,0,0,0,0,0,2024-04-18 23:00:00+00:00,PT60M
25,0.16,0,0,0,0,0,0,0,0,2024-04-19 00:00:00+00:00,PT60M
25,0.16,0,0,0,0,0,0,0,0,2024-04-19 01:00:00+00:00,PT60M
25,0.16,0,0,0,0,0,0,0,0,2024-04-19 02:00:00+00:00,PT60M
25,0.16,0,0,0,0,0,0,0,0,2024-04-19 03:00:00+00:00,PT60M
26,0.16,29,301,79,48,31,266,76,49,2024-04-19 04:00:00+00:00,PT60M
26,0.16,57,675,308,236,69,629,299,232,2024-04-19 05:00:00+00:00,PT60M
27,0.16,69,804,545,451,256,47,279,265,2024-04-19 06:00:00+00:00,PT60M
29,0.16,72,873,749,640,227,520,640,563,2024-04-19 07:00:00+00:00,PT60M
31,0.16,76,907,897,779,160,758,846,740,2024-04-19 08:00:00+00:00,PT60M
32,0.16,78,921,978,854,122,847,950,833,2024-04-19 09:00:00+00:00,PT60M
33,0.16,78,925,985,861,81,919,983,859,2024-04-19 10:00:00+00:00,PT60M
33,0.16,72,919,918,797,108,857,897,781,2024-04-19 11:00:00+00:00,PT60M
33,0.16,69,889,779,667,86,854,769,660,2024-04-19 12:00:00+00:00,PT60M
33,0.16,71,819,581,484,229,371,466,411,2024-04-19 13:00:00+00:00,PT60M
32,0.16,64,691,345,269,133,295,264,226,2024-04-19 14:00:00+00:00,PT60M
29,0.16,38,369,108,70,55,11,56,53,2024-04-19 15:00:00+00:00,PT60M
28,0.16,1,1,1,1,0,0,0,0,2024-04-19 16:00:00+00:00,PT60M
27,0.16,0,0,0,0,0,0,0,0,2024-04-19 17:00:00+00:00,PT60M
27,0.16,0,0,0,0,0,0,0,0,2024-04-19 18:00:00+00:00,PT60M
26,0.16,0,0,0,0,0,0,0,0,2024-04-19 19:00:00+00:00,PT60M
26,0.16,0,0,0,0,0,0,0,0,2024-04-19 20:00:00+00:00,PT60M
25,0.16,0,0,0,0,0,0,0,0,2024-04-19 21:00:00+00:00,PT60M
25,0.16,0,0,0,0,0,0,0,0,2024-04-19 22:00:00+00:00,PT60M
25,0.16,0,0,0,0,0,0,0,0,2024-04-19 23:00:00+00:00,PT60M
24,0.16,0,0,0,0,0,0,0,0,2024-04-20 00:00:00+00:00,PT60M
24,0.16,0,0,0,0,0,0,0,0,2024-04-20 01:00:00+00:00,PT60M
25,0.16,0,0,0,0,0,0,0,0,2024-04-20 02:00:00+00:00,PT60M
25,0.16,0,0,0,0,0,0,0,0,2024-04-20 03:00:00+00:00,PT60M
26,0.16,33,268,78,50,53,6,54,51,2024-04-20 04:00:00+00:00,PT60M
27,0.16,69,637,307,236,161,0,161,156,2024-04-20 05:00:00+00:00,PT60M
28,0.16,81,785,546,452,306,10,313,302,2024-04-20 06:00:00+00:00,PT60M
30,0.16,85,861,752,641,366,223,541,496,2024-04-20 07:00:00+00:00,PT60M
30,0.16,89,896,901,780,382,346,696,631,2024-04-20 08:00:00+00:00,PT60M
31,0.16,92,912,982,855,285,584,857,761,2024-04-20 09:00:00+00:00,PT60M
33,0.16,92,912,986,860,316,532,838,748,2024-04-20 10:00:00+00:00,PT60M
34,0.16,90,898,915,793,245,623,818,721,2024-04-20 11:00:00+00:00,PT60M
35,0.16,88,862,775,663,280,462,647,572,2024-04-20 12:00:00+00:00,PT60M
34,0.16,95,768,573,477,121,706,557,467,2024-04-20 13:00:00+00:00,PT60M
32,0.16,80,634,338,265,123,443,307,251,2024-04-20 14:00:00+00:00,PT60M
