datetime,SUN,BHI (W/m2),GHI (W/m2),GTI_30 (W/m2),GTI_15 (W/m2),GTI_22.5 (W/m2)
2016-11-08 08:00:00,0.0,3.353,26.944444444444446,24.78027777777778,26.492500000000003,26.63277777777778
2016-11-08 09:00:00,0.0,3.353,101.25833333333333,88.85833333333333,95.70833333333334,94.78055555555555
2016-11-08 10:00:00,0.017,30.34,279.33333333333337,251.05,268.0361111111111,261.40833333333336
2016-11-08 11:00:00,0.0,4.46,250.00833333333333,218.5861111111111,234.63611111111115,230.14166666666668
2016-11-08 12:00:00,0.0,5.679,372.25,332.94444444444446,355.4166666666667,348.61111111111114
2016-11-08 13:00:00,0.0,6.673,447.0555555555556,387.97222222222223,419.9722222222223,409.19444444444446
2016-11-08 14:00:00,0.083,37.13,438.8333333333333,378.69444444444446,412.1944444444445,400.8055555555556
2016-11-08 15:00:00,0.083,47.43,481.0,435.36111111111114,460.36111111111114,453.9166666666667
2016-11-08 16:00:00,0.65,267.3,542.8055555555555,538.3611111111111,544.0833333333334,549.2222222222223
2016-11-08 17:00:00,1.0,486.0,447.0555555555556,460.4166666666667,450.83333333333337,466.47222222222223
2016-11-08 18:00:00,0.816,401.8,250.33055555555558,263.06388888888887,250.60555555555555,263.68333333333334
2016-11-08 19:00:00,0.283,103.0,51.175,56.43888888888889,52.238888888888894,54.397222222222226
2016-11-08 20:00:00,0.0,3.353,0.0,0.0,0.0,0.0
2016-11-08 21:00:00,0.0,3.353,0.0,0.0,0.0,0.0
2016-11-08 22:00:00,0.0,3.353,0.0,0.0,0.0,0.0
2016-11-08 23:00:00,0.0,3.353,0.0,0.0,0.0,0.0
2016-11-09 00:00:00,0.0,3.353,0.0,0.0,0.0,0.0
2016-11-09 01:00:00,0.0,3.353,0.0,0.0,0.0,0.0
2016-11-09 02:00:00,0.0,3.353,0.0,0.0,0.0,0.0
2016-11-09 03:00:00,0.0,3.353,0.0,0.0,0.0,0.0
2016-11-09 04:00:00,0.0,3.353,0.0,0.0,0.0,0.0
2016-11-09 05:00:00,0.0,3.353,0.0,0.0,0.0,0.0
2016-11-09 06:00:00,0.0,3.353,0.0,0.0,0.0,0.0
2016-11-09 07:00:00,0.0,3.353,1.1246944444444444,0.9237777777777778,1.1105277777777778,0.8371666666666666
2016-11-09 08:00:00,0.05,24.94,56.62777777777779,56.32777777777778,58.06666666666667,54.90833333333333
2016-11-09 09:00:00,0.2,110.8,213.68055555555557,226.89722222222224,228.43333333333334,221.94444444444446
2016-11-09 10:00:00,0.35,123.1,362.2777777777778,356.3333333333333,369.11111111111114,359.36111111111114
2016-11-09 11:00:00,0.816,358.7,642.6666666666666,653.2777777777778,672.5,649.5
2016-11-09 12:00:00,0.8,308.6,687.1944444444445,649.7777777777777,689.0,668.0555555555555
2016-11-09 13:00:00,0.533,264.2,676.8333333333334,654.8888888888889,684.8888888888889,669.5277777777778
2016-11-09 14:00:00,0.75,342.0,851.1388888888889,836.3333333333334,866.5555555555555,860.7777777777778
2016-11-09 15:00:00,0.866,570.0,862.1111111111111,863.3333333333334,867.6388888888889,876.3055555555555
2016-11-09 16:00:00,1.0,663.9,731.8333333333334,744.5,734.4444444444445,750.5555555555555
2016-11-09 17:00:00,0.15,79.1,179.57222222222225,164.53055555555554,170.93333333333334,168.23333333333335
2016-11-09 18:00:00,0.0,3.476,61.211111111111116,52.49166666666667,57.713888888888896,55.4
2016-11-09 19:00:00,0.0,3.353,12.921944444444444,9.667222222222222,11.401944444444444,10.083055555555555
2016-11-09 20:00:00,0.0,3.353,0.0,0.0,0.0,0.0
2016-11-09 21:00:00,0.0,3.353,0.0,0.0,0.0,0.0
2016-11-09 22:00:00,0.0,3.353,0.0,0.0,0.0,0.0
2016-11-09 23:00:00,0.0,3.353,0.0,0.0,0.0,0.0
2016-11-10 00:00:00,0.0,3.353,0.0,0.0,0.0,0.0
2016-11-10 01:00:00,0.0,3.353,0.0,0.0,0.0,0.0
2016-11-10 02:00:00,0.0,3.353,0.0,0.0,0.0,0.0
2016-11-10 03:00:00,0.0,3.353,0.0,0.0,0.0,0.0
2016-11-10 04:00:00,0.0,3.353,0.0,0.0,0.0,0.0
2016-11-10 05:00:00,0.0,3.353,0.0,0.0,0.0,0.0
2016-11-10 06:00:00,0.0,3.353,0.0,0.0,0.0,0.0
2016-11-10 07:00:00,0.0,3.353,0.40155555555555555,0.3859166666666667,0.5416388888888889,0.2536833333333333
2016-11-10 08:00:00,0.0,11.16,44.62222222222222,42.991666666666674,44.76111111111111,42.455555555555556
2016-11-10 09:00:00,0.483,112.0,187.16944444444445,189.55277777777778,194.6027777777778,187.26666666666668
2016-11-10 10:00:00,0.966,460.0,480.0555555555556,521.2222222222223,525.0833333333334,511.6388888888889
2016-11-10 11:00:00,0.383,153.6,527.8888888888889,506.19444444444446,531.0833333333334,516.5555555555555
2016-11-10 12:00:00,0.633,338.6,741.7777777777778,737.4444444444446,768.9166666666666,739.75
2016-11-10 13:00:00,0.7,458.6,827.0277777777778,808.3055555555557,851.1666666666666,823.8888888888889
2016-11-10 14:00:00,0.516,344.8,622.2222222222223,598.8888888888889,622.8055555555555,615.9166666666667
2016-11-10 15:00:00,0.883,645.7,821.6388888888889,816.2222222222223,825.1388888888889,832.9166666666667
2016-11-10 16:00:00,1.0,726.0,733.25,733.6944444444446,726.5833333333334,744.7222222222223
2016-11-10 17:00:00,0.383,282.2,295.27777777777777,283.4166666666667,285.5833333333333,289.36111111111114
2016-11-10 18:00:00,0.017,15.07,84.06666666666666,77.9638888888889,82.24444444444444,80.25833333333334
2016-11-10 19:00:00,0.0,4.359,22.076111111111114,18.2925,20.797222222222224,18.846944444444446
2016-11-10 20:00:00,0.0,3.353,0.0,0.0,0.0,0.0
2016-11-10 21:00:00,0.0,3.353,0.0,0.0,0.0,0.0
2016-11-10 22:00:00,0.0,3.353,0.0,0.0,0.0,0.0
2016-11-10 23:00:00,0.0,3.353,0.0,0.0,0.0,0.0
2016-11-11 00:00:00,0.0,3.353,0.0,0.0,0.0,0.0
2016-11-11 01:00:00,0.0,3.353,0.0,0.0,0.0,0.0
2016-11-11 02:00:00,0.0,3.353,0.0,0.0,0.0,0.0
2016-11-11 03:00:00,0.0,3.353,0.0,0.0,0.0,0.0
2016-11-11 04:00:00,0.0,3.353,0.0,0.0,0.0,0.0
2016-11-11 05:00:00,0.0,3.353,0.0,0.0,0.0,0.0
2016-11-11 06:00:00,0.0,3.353,0.0,0.0,0.0,0.0
2016-11-11 07:00:00,0.0,3.353,0.6831666666666667,0.6608888888888889,0.8073611111111111,0.47811111111111115
2016-11-11 08:00:00,0.483,129.6,95.67500000000001,122.0138888888889,117.35,110.69444444444444
2016-11-11 09:00:00,0.983,348.2,333.0,382.08333333333337,376.6388888888889,364.9722222222223
2016-11-11 10:00:00,1.0,518.6,514.3333333333334,559.0833333333334,563.75,545.1111111111112
2016-11-11 11:00:00,1.0,637.8,725.6944444444445,758.4444444444445,778.8055555555555,756.4166666666666
2016-11-11 12:00:00,1.0,707.0,959.8611111111112,951.6944444444445,1004.388888888889,967.6388888888889
2016-11-11 13:00:00,1.0,677.8,1010.0277777777778,995.75,1049.2222222222222,1022.7777777777778
2016-11-11 14:00:00,0.566,372.0,676.1666666666666,661.8611111111111,692.3333333333334,682.9166666666667
2016-11-11 15:00:00,0.217,132.3,382.94444444444446,358.5,374.58333333333337,369.47222222222223
2016-11-11 16:00:00,0.0,4.739,73.14999999999999,73.26388888888889,76.325,74.61944444444444
2016-11-11 17:00:00,0.0,3.353,131.04166666666669,112.79444444444445,122.59722222222223,118.76944444444445
2016-11-11 18:00:00,0.0,3.353,111.97222222222223,93.29444444444445,102.32777777777778,98.71111111111112
2016-11-11 19:00:00,0.0,3.353,30.055555555555557,23.907777777777778,27.33111111111111,24.94527777777778
2016-11-11 20:00:00,0.0,3.353,0.0,0.0,0.0,0.0
2016-11-11 21:00:00,0.0,3.353,0.0,0.0,0.0,0.0
2016-11-11 22:00:00,0.0,3.353,0.0,0.0,0.0,0.0
2016-11-11 23:00:00,0.0,3.353,0.0,0.0,0.0,0.0
2016-11-12 00:00:00,0.0,3.353,0.0,0.0,0.0,0.0
2016-11-12 01:00:00,0.0,3.353,0.0,0.0,0.0,0.0
2016-11-12 02:00:00,0.0,3.353,0.0,0.0,0.0,0.0
2016-11-12 03:00:00,0.0,3.353,0.0,0.0,0.0,0.0
2016-11-12 04:00:00,0.0,3.353,0.0,0.0,0.0,0.0
2016-11-12 05:00:00,0.0,3.353,0.0,0.0,0.0,0.0
2016-11-12 06:00:00,0.0,3.353,0.0,0.0,0.0,0.0
2016-11-12 07:00:00,0.0,3.353,0.3765833333333333,0.33766666666666667,0.39175000000000004,0.29661111111111116
2016-11-12 08:00:00,0.0,14.83,51.04166666666667,49.025000000000006,51.269444444444446,49.527777777777786
2016-11-12 09:00:00,0.95,302.4,264.97777777777776,306.80555555555554,302.1111111111111,292.0
2016-11-12 10:00:00,1.0,617.3,562.8611111111111,627.8888888888889,627.9444444444445,609.5833333333334
2016-11-12 11:00:00,1.0,711.0,775.2777777777778,815.2500000000001,833.9166666666666,812.7777777777778
2016-11-12 12:00:00,0.866,579.0,823.4722222222223,818.9722222222223,853.5555555555557,834.7222222222223
2016-11-12 13:00:00,0.716,480.5,786.4722222222223,776.0,811.7222222222222,792.7777777777778
2016-11-12 14:00:00,0.083,65.67,285.02777777777777,275.5361111111111,289.30555555555554,284.52777777777777
2016-11-12 15:00:00,0.0,9.36,107.22777777777777,89.53333333333333,97.625,95.16111111111111
2016-11-12 16:00:00,0.516,192.7,342.1388888888889,327.97222222222223,334.86111111111114,339.2777777777778
2016-11-12 17:00:00,0.833,371.1,402.00000000000006,404.3333333333333,400.5555555555556,414.3333333333333
2016-11-12 18:00:00,0.633,291.9,227.5638888888889,237.3138888888889,229.35,238.81111111111113
2016-11-12 19:00:00,0.0,17.42,45.75,44.105555555555554,45.297222222222224,44.263888888888886
2016-11-12 20:00:00,0.0,3.353,0.0033333333333333335,0.0,0.020438888888888892,0.0
2016-11-12 21:00:00,0.0,3.353,0.0,0.0,0.0,0.0
2016-11-12 22:00:00,0.0,3.353,0.0,0.0,0.0,0.0
2016-11-12 23:00:00,0.0,3.353,0.0,0.0,0.0,0.0
2016-11-13 00:00:00,0.0,3.353,0.0,0.0,0.0,0.0
2016-11-13 01:00:00,0.0,3.353,0.0,0.0,0.0,0.0
2016-11-13 02:00:00,0.0,3.353,0.0,0.0,0.0,0.0
2016-11-13 03:00:00,0.0,3.353,0.0,0.0,0.0,0.0
2016-11-13 04:00:00,0.0,3.353,0.0,0.0,0.0,0.0
2016-11-13 05:00:00,0.0,3.353,0.0,0.0,0.0,0.0
2016-11-13 06:00:00,0.0,3.353,0.0,0.0,0.0,0.0
2016-11-13 07:00:00,0.0,3.353,0.1816222222222222,0.2339638888888889,0.29297222222222224,0.1366
2016-11-13 08:00:00,0.45,119.9,73.04722222222223,100.66388888888889,96.74722222222223,91.63055555555556
2016-11-13 09:00:00,1.0,462.8,327.44444444444446,412.30555555555554,398.3055555555556,380.8055555555556
2016-11-13 10:00:00,1.0,620.9,570.1111111111112,642.6944444444445,642.0,622.3333333333334
2016-11-13 11:00:00,1.0,657.1,739.8055555555557,781.5833333333334,796.4166666666666,776.6111111111112
2016-11-13 12:00:00,0.65,402.0,659.4444444444445,661.3611111111112,691.2222222222223,675.2222222222223
2016-11-13 13:00:00,0.117,68.52,274.33333333333337,261.8861111111111,273.6638888888889,268.19444444444446
2016-11-13 14:00:00,0.0,4.828,70.16388888888889,68.625,70.50555555555556,67.26944444444445
2016-11-13 15:00:00,0.267,122.1,390.19444444444446,343.55555555555554,364.36111111111114,368.0
2016-11-13 16:00:00,0.067,26.0,237.8,201.99444444444444,217.78055555555557,213.45555555555558
2016-11-13 17:00:00,0.583,284.9,363.58333333333337,364.58333333333337,361.8888888888889,372.80555555555554
2016-11-13 18:00:00,1.0,449.1,274.26944444444445,308.1666666666667,286.11111111111114,303.58333333333337
2016-11-13 19:00:00,0.516,132.1,56.680555555555564,67.20555555555556,60.091666666666676,62.97500000000001
2016-11-13 20:00:00,0.0,3.353,0.013330555555555556,0.0,0.05450555555555556,0.0
2016-11-13 21:00:00,0.0,3.353,0.0,0.0,0.0,0.0
2016-11-13 22:00:00,0.0,3.353,0.0,0.0,0.0,0.0
2016-11-13 23:00:00,0.0,3.353,0.0,0.0,0.0,0.0
2016-11-14 00:00:00,0.0,3.353,0.0,0.0,0.0,0.0
2016-11-14 01:00:00,0.0,3.353,0.0,0.0,0.0,0.0
2016-11-14 02:00:00,0.0,3.353,0.0,0.0,0.0,0.0
2016-11-14 03:00:00,0.0,3.353,0.0,0.0,0.0,0.0
2016-11-14 04:00:00,0.0,3.353,0.0,0.0,0.0,0.0
2016-11-14 05:00:00,0.0,3.353,0.0,0.0,0.0,0.0
2016-11-14 06:00:00,0.0,3.353,0.0,0.0,0.0,0.0
2016-11-14 07:00:00,0.0,3.353,0.15329444444444446,0.1254222222222222,0.20439444444444446,0.06049444444444445
2016-11-14 08:00:00,0.0,3.353,1.6545833333333335,1.5436666666666667,1.648777777777778,1.4830833333333335
2016-11-14 09:00:00,0.0,3.353,7.38638888888889,5.528333333333334,6.336111111111111,6.0102777777777785
2016-11-14 10:00:00,0.0,3.353,28.12777777777778,20.955277777777777,23.825555555555557,23.78388888888889
2016-11-14 11:00:00,0.0,3.409,78.35833333333333,65.2,71.51944444444446,70.88611111111112
2016-11-14 12:00:00,0.0,3.353,174.0888888888889,147.40555555555557,160.55,157.875
2016-11-14 13:00:00,0.0,3.353,259.59722222222223,219.34722222222223,238.55,235.9916666666667
2016-11-14 14:00:00,0.183,55.95,525.5833333333334,474.05555555555554,502.9166666666667,498.69444444444446
2016-11-14 15:00:00,0.0,6.784,350.44444444444446,315.8055555555556,335.25000000000006,328.33333333333337
2016-11-14 16:00:00,0.267,153.0,401.27777777777777,381.08333333333337,392.1388888888889,394.6666666666667
2016-11-14 17:00:00,0.933,554.3,482.75000000000006,499.52777777777777,485.5833333333333,505.8611111111111
2016-11-14 18:00:00,1.0,591.2,291.0277777777778,332.77777777777777,304.00000000000006,326.80555555555554
2016-11-14 19:00:00,0.433,153.4,52.34166666666667,66.71111111111111,58.13888888888889,61.26666666666667
2016-11-14 20:00:00,0.0,3.353,0.0,0.0,0.006813888888888889,0.0
2016-11-14 21:00:00,0.0,3.353,0.0,0.0,0.0,0.0
2016-11-14 22:00:00,0.0,3.353,0.0,0.0,0.0,0.0
2016-11-14 23:00:00,0.0,3.353,0.0,0.0,0.0,0.0
2016-11-15 00:00:00,0.0,3.353,0.0,0.0,0.0,0.0
2016-11-15 01:00:00,0.0,3.353,0.0,0.0,0.0,0.0
2016-11-15 02:00:00,0.0,3.353,0.0,0.0,0.0,0.0
2016-11-15 03:00:00,0.0,3.353,0.0,0.0,0.0,0.0
2016-11-15 04:00:00,0.0,3.353,0.0,0.0,0.0,0.0
2016-11-15 05:00:00,0.0,3.353,0.0,0.0,0.11582222222222223,0.11903611111111112
2016-11-15 06:00:00,0.0,3.353,0.0,0.0,0.0,0.0
2016-11-15 07:00:00,0.0,3.353,0.17495555555555556,0.20019444444444445,0.2486777777777778,0.08000833333333333
2016-11-15 08:00:00,0.0,3.353,4.858888888888889,4.114722222222222,4.445555555555556,4.180000000000001
2016-11-15 09:00:00,0.0,4.661,67.13333333333334,59.21388888888889,64.03055555555555,63.25
2016-11-15 10:00:00,0.0,13.03,143.61666666666667,119.54166666666667,131.38888888888889,129.36111111111111
2016-11-15 11:00:00,0.0,20.71,257.0472222222222,235.12222222222223,248.59722222222226,245.5777777777778
2016-11-15 12:00:00,0.45,215.8,663.1388888888889,644.8888888888889,677.8333333333333,657.5555555555555
2016-11-15 13:00:00,1.0,627.2,1059.138888888889,1047.0555555555557,1100.8055555555557,1071.2777777777778
2016-11-15 14:00:00,1.0,510.6,883.5833333333334,878.0000000000001,909.1666666666667,903.75
2016-11-15 15:00:00,0.783,255.5,581.8888888888889,562.25,580.4444444444445,580.4444444444445
2016-11-15 16:00:00,0.916,211.9,500.1388888888889,476.05555555555554,489.6944444444445,492.33333333333337
2016-11-15 17:00:00,0.083,92.2,312.02777777777777,292.1111111111111,303.5277777777778,302.61111111111114
2016-11-15 18:00:00,0.6,161.7,212.24444444444447,210.60555555555555,209.76666666666668,213.85000000000002
2016-11-15 19:00:00,0.0,32.07,40.86944444444445,40.38055555555556,40.71666666666667,39.650000000000006
2016-11-15 20:00:00,0.0,3.353,0.0,0.0,0.0,0.0
2016-11-15 21:00:00,0.0,3.353,0.0,0.0,0.0,0.0
2016-11-15 22:00:00,0.0,3.353,0.0,0.0,0.0,0.0
2016-11-15 23:00:00,0.0,3.353,0.0,0.0,0.0,0.0
2016-11-16 00:00:00,0.0,3.353,0.0,0.0,0.0,0.0
2016-11-16 01:00:00,0.0,3.353,0.0,0.0,0.0,0.0
2016-11-16 02:00:00,0.0,3.353,0.0,0.0,0.0,0.0
2016-11-16 03:00:00,0.0,3.353,0.0,0.0,0.0,0.0
2016-11-16 04:00:00,0.0,3.353,0.0,0.0,0.0,0.0
2016-11-16 05:00:00,0.0,3.353,0.0,0.0,0.0,0.0
2016-11-16 06:00:00,0.0,3.353,0.0,0.0,0.0,0.0
2016-11-16 07:00:00,0.0,3.353,0.5231944444444444,0.5041111111111112,0.5723055555555555,0.3453888888888889
2016-11-16 08:00:00,0.0,23.1,66.70555555555555,62.78333333333334,66.24444444444444,63.400000000000006
2016-11-16 09:00:00,0.783,339.4,313.86111111111114,356.72222222222223,354.3333333333333,340.75
2016-11-16 10:00:00,0.816,369.9,419.02777777777777,454.72222222222223,459.6111111111111,448.94444444444446
2016-11-16 11:00:00,1.0,602.4,720.6944444444445,782.6666666666666,790.8055555555557,771.9722222222223
2016-11-16 12:00:00,1.0,563.8,885.75,914.9722222222223,945.8611111111111,915.9722222222223
2016-11-16 13:00:00,0.8,244.2,637.8055555555555,642.1666666666667,666.6944444444445,657.5277777777778
2016-11-16 14:00:00,0.516,313.7,748.9166666666666,744.6666666666667,771.888888888889,768.0555555555555
2016-11-16 15:00:00,1.0,780.0,957.2777777777777,975.9444444444445,980.3055555555555,994.4722222222223
2016-11-16 16:00:00,1.0,625.6,680.9444444444445,708.8888888888889,693.8611111111112,716.0
2016-11-16 17:00:00,1.0,414.4,429.5555555555556,413.58333333333337,415.72222222222223,427.08333333333337
2016-11-16 18:00:00,0.783,303.8,238.02222222222224,237.50833333333333,232.60555555555555,241.4361111111111
2016-11-16 19:00:00,0.0,23.53,36.2,32.169444444444444,33.95277777777778,32.32222222222222
2016-11-16 20:00:00,0.0,3.353,0.0033333333333333335,0.0,0.006813888888888889,0.0
2016-11-16 21:00:00,0.0,3.353,0.0,0.0,0.0,0.0
2016-11-16 22:00:00,0.0,3.353,0.0,0.0,0.0,0.0
2016-11-16 23:00:00,0.0,3.353,0.0,0.0,0.0,0.0
2016-11-17 00:00:00,0.0,3.353,0.0,0.0,0.0,0.0
2016-11-17 01:00:00,0.0,3.353,0.0,0.0,0.0,0.0
2016-11-17 02:00:00,0.0,3.353,0.0,0.0,0.0,0.0
2016-11-17 03:00:00,0.0,3.353,0.0,0.0,0.0034055555555555558,0.0
2016-11-17 04:00:00,0.0,3.353,0.0,0.014472222222222223,0.040877777777777784,0.0
2016-11-17 05:00:00,0.0,3.353,0.0,0.0,0.0,0.0
2016-11-17 06:00:00,0.0,3.353,0.0,0.0,0.02725277777777778,0.22246111111111114
2016-11-17 07:00:00,0.0,3.353,0.18995,0.18330833333333335,0.2623027777777778,0.4527222222222222
2016-11-17 08:00:00,0.0,3.353,40.583333333333336,35.644444444444446,38.57222222222223,38.28333333333333
2016-11-17 09:00:00,0.0,20.12,181.70555555555555,163.99722222222223,174.48333333333335,170.30555555555557
2016-11-17 10:00:00,0.0,3.353,168.61388888888888,148.1277777777778,158.57222222222222,155.08333333333331
2016-11-17 11:00:00,0.0,3.353,206.0861111111111,181.73333333333335,193.97222222222223,190.18055555555557
2016-11-17 12:00:00,0.0,5.599,371.8055555555556,335.83333333333337,358.33333333333337,350.02777777777777
2016-11-17 13:00:00,0.5,207.9,807.8333333333334,785.0555555555555,823.9444444444445,800.1111111111112
2016-11-17 14:00:00,0.117,63.67,360.5555555555556,354.1388888888889,366.08333333333337,362.25
2016-11-17 15:00:00,0.033,39.33,211.30555555555557,223.21944444444446,222.21111111111114,222.6916666666667
2016-11-17 16:00:00,0.6,291.9,484.52777777777777,479.02777777777777,482.1111111111111,492.1944444444445
2016-11-17 17:00:00,0.217,64.23,213.61666666666667,197.90000000000003,205.76666666666668,203.08055555555558
2016-11-17 18:00:00,0.0,3.364,30.483333333333334,28.516666666666666,30.92222222222222,29.558333333333334
2016-11-17 19:00:00,0.0,4.23,27.384722222222223,26.331388888888892,27.65416666666667,28.69166666666667
2016-11-17 20:00:00,0.0,3.353,0.25326944444444444,0.37869444444444444,0.5518611111111111,0.7025
2016-11-17 21:00:00,0.0,3.353,0.03165833333333334,0.06753611111111112,0.020438888888888892,0.0
2016-11-17 22:00:00,0.0,3.353,0.1333,0.0627111111111111,0.0,0.0
2016-11-17 23:00:00,0.0,3.353,0.0,0.0,0.0,0.0
2016-11-18 00:00:00,0.0,3.353,0.0,0.0,0.0,0.0
2016-11-18 01:00:00,0.0,3.353,0.0,0.0,0.0,0.0
2016-11-18 02:00:00,0.0,3.353,0.0,0.0,0.0,0.0
2016-11-18 03:00:00,0.0,3.353,0.0,0.0,0.023844444444444446,0.0
2016-11-18 04:00:00,0.0,3.353,0.0,0.0,0.0,0.0
2016-11-18 05:00:00,0.0,3.353,0.0,0.0,0.0,0.0
2016-11-18 06:00:00,0.0,3.353,0.0,0.0,0.0,0.0
2016-11-18 07:00:00,0.0,3.353,0.3249166666666667,0.35213888888888895,0.37472222222222223,0.3727222222222223
2016-11-18 08:00:00,0.0,8.03,42.75555555555555,43.13055555555556,44.461111111111116,44.147222222222226
2016-11-18 09:00:00,0.0,35.61,177.01388888888889,168.26111111111112,176.325,172.06388888888887
2016-11-18 10:00:00,0.8,188.3,406.08333333333337,412.08333333333337,422.69444444444446,413.22222222222223
2016-11-18 11:00:00,1.0,174.6,471.0,466.27777777777777,484.3055555555556,471.7777777777778
2016-11-18 12:00:00,1.0,467.5,824.2222222222222,835.1944444444445,869.6388888888889,843.6388888888889
2016-11-18 13:00:00,0.45,278.3,622.8055555555555,597.0,631.2222222222223,613.0277777777778
2016-11-18 14:00:00,0.583,380.4,725.8611111111111,721.4722222222223,753.5,732.3611111111112
2016-11-18 15:00:00,0.0,4.146,51.863888888888894,53.28611111111112,54.38888888888889,52.980555555555554
2016-11-18 16:00:00,0.0,3.353,43.1,40.30833333333334,41.25,40.99722222222223
2016-11-18 17:00:00,0.0,3.353,43.327777777777776,42.33888888888889,43.611111111111114,45.01388888888889
2016-11-18 18:00:00,0.0,3.353,74.38055555555556,65.89722222222223,70.20555555555556,68.91666666666667
2016-11-18 19:00:00,0.0,3.521,31.633333333333333,28.580555555555556,30.244444444444444,28.64166666666667
2016-11-18 20:00:00,0.0,3.353,0.08331111111111111,0.026530555555555557,0.07494444444444444,0.0
2016-11-18 21:00:00,0.0,3.353,0.0,0.0,0.0,0.0
2016-11-18 22:00:00,0.0,3.353,0.0,0.0,0.0,0.0
2016-11-18 23:00:00,0.0,3.353,0.0,0.0,0.0,0.0
2016-11-19 00:00:00,0.0,3.353,0.0,0.0,0.0,0.0
2016-11-19 01:00:00,0.0,3.353,0.0,0.0,0.0,0.0
2016-11-19 02:00:00,0.0,3.353,0.0,0.0,0.0,0.0
2016-11-19 03:00:00,0.0,3.353,0.0,0.0,0.0,0.0
2016-11-19 04:00:00,0.0,3.353,0.03832222222222222,0.026530555555555557,0.36450000000000005,0.2634388888888889
2016-11-19 05:00:00,0.0,3.353,0.32658333333333334,0.5282222222222223,0.9231666666666667,0.7025
2016-11-19 06:00:00,0.0,3.353,0.0,0.0,0.0,0.0
2016-11-19 07:00:00,0.0,3.353,0.16162222222222222,0.14471666666666666,0.22142222222222224,0.23221666666666665
2016-11-19 08:00:00,0.0,3.353,27.477777777777778,23.75527777777778,25.940555555555555,25.5125
2016-11-19 09:00:00,0.0,5.271,114.59722222222223,100.61944444444445,108.04444444444444,105.82222222222222
2016-11-19 10:00:00,0.35,123.8,342.38888888888886,341.36111111111114,352.44444444444446,346.72222222222223
2016-11-19 11:00:00,1.0,505.2,671.1944444444446,691.6111111111112,714.1666666666667,697.6944444444445
2016-11-19 12:00:00,0.866,538.0,812.2222222222223,813.6111111111112,858.75,824.9722222222223
2016-11-19 13:00:00,0.816,557.9,962.7777777777778,954.3611111111111,1009.1388888888889,973.8333333333334
2016-11-19 14:00:00,0.15,73.6,409.94444444444446,376.6666666666667,403.19444444444446,395.11111111111114
2016-11-19 15:00:00,0.0,36.87,272.61944444444447,251.775,265.2277777777778,263.4277777777778
2016-11-19 16:00:00,0.0,4.387,102.53055555555557,104.46666666666667,105.11666666666667,104.29444444444444
2016-11-19 17:00:00,0.067,23.7,198.13611111111112,178.0138888888889,188.16666666666666,185.7138888888889
2016-11-19 18:00:00,0.716,188.0,217.14722222222224,218.125,215.10555555555555,221.5
2016-11-19 19:00:00,0.0,18.02,49.24722222222222,47.88611111111111,48.61388888888889,47.90555555555556
2016-11-19 20:00:00,0.0,3.353,0.24327222222222222,0.23396111111111112,0.2861388888888889,0.14440555555555556
2016-11-19 21:00:00,0.0,3.353,0.0,0.0,0.0,0.0
2016-11-19 22:00:00,0.0,3.353,0.0,0.0,0.0,0.0
2016-11-19 23:00:00,0.0,3.353,0.0,0.0,0.0,0.0
2016-11-20 00:00:00,0.0,3.353,0.0,0.0,0.0,0.0
2016-11-20 01:00:00,0.0,3.353,0.0,0.0,0.0,0.0
2016-11-20 02:00:00,0.0,3.353,0.0,0.0,0.0,0.0
2016-11-20 03:00:00,0.0,3.353,0.0,0.0,0.0,0.0
2016-11-20 04:00:00,0.0,3.353,0.0,0.0,0.0,0.0
2016-11-20 05:00:00,0.0,3.353,0.0,0.0,0.0,0.0
2016-11-20 06:00:00,0.0,3.353,0.0,0.0,0.0,0.0
2016-11-20 07:00:00,0.0,3.353,0.4198888888888889,0.5475277777777778,0.5348333333333334,0.36686111111111114
2016-11-20 08:00:00,0.466,166.9,80.66111111111111,133.03611111111113,121.20833333333334,114.95277777777778
2016-11-20 09:00:00,1.0,529.4,334.5555555555556,445.0555555555556,421.72222222222223,403.58333333333337
2016-11-20 10:00:00,1.0,680.8,590.5555555555555,683.0277777777778,675.8611111111111,657.8888888888889
2016-11-20 11:00:00,1.0,753.0,789.8611111111112,848.8611111111112,865.2500000000001,840.638888888889
2016-11-20 12:00:00,1.0,763.0,926.888888888889,953.1111111111111,995.6666666666667,961.2222222222223
2016-11-20 13:00:00,0.933,620.8,929.9722222222223,925.7777777777778,981.888888888889,955.9444444444445
2016-11-20 14:00:00,1.0,703.0,1043.2777777777778,1016.7222222222222,1064.0833333333333,1051.6666666666667
2016-11-20 15:00:00,1.0,812.0,935.0833333333334,945.5277777777778,955.7222222222223,966.5277777777778
2016-11-20 16:00:00,1.0,804.0,764.0000000000001,796.7500000000001,777.5,803.25
2016-11-20 17:00:00,1.0,753.0,568.3333333333334,597.1944444444445,573.5277777777777,601.9722222222222
2016-11-20 18:00:00,0.666,378.8,264.0805555555556,287.30555555555554,273.27222222222224,287.08333333333337
2016-11-20 19:00:00,0.217,62.28,33.00277777777778,42.15555555555555,37.61666666666667,38.952777777777776
2016-11-20 20:00:00,0.0,3.353,0.016661111111111113,0.004825,0.057911111111111115,0.0
2016-11-20 21:00:00,0.0,3.353,0.0,0.0,0.0,0.0
