datetime,corrupt,SUN,BHI (W/m2),GHI (W/m2),GTI_30 (W/m2),GTI_15 (W/m2),GTI_22.5 (W/m2)
2021-08-30,4841.0,7.03,164.1,5560.0,4584.166666666667,5102.222222222223,4982.222222222223
2021-08-31,4841.0,5.881,134.0,5140.833333333334,4270.555555555556,4715.277777777778,4584.444444444444
2021-09-01,4841.0,5.998,119.2,5190.277777777778,4329.444444444444,4727.777777777778,4660.0
2021-09-02,4841.0,2.616,50.19,3971.388888888889,3397.5,3653.0555555555557,3590.8333333333335
2021-09-03,4841.0,5.398,90.3,4428.333333333334,3768.888888888889,4119.444444444444,4012.5
2021-09-04,4841.0,0.35,11.64,2144.6944444444443,1922.0555555555554,2035.3333333333335,2011.8888888888891
2021-09-05,4841.0,3.382,72.3,3581.666666666667,3096.944444444445,3354.444444444445,3257.222222222222
2021-09-06,4841.0,5.265,119.2,4846.111111111111,4123.055555555556,4506.666666666667,4379.722222222223
2021-09-07,4841.0,5.614,134.1,5237.5,4502.222222222223,4892.5,4779.444444444444
2021-09-08,4841.0,5.964,147.1,4896.944444444444,4243.333333333334,4651.666666666667,4476.388888888889
2021-09-09,4841.0,5.481,125.5,5118.611111111111,4304.166666666667,4705.0,4661.111111111111
2021-09-10,4841.0,3.815,91.8,4908.333333333334,4128.055555555556,4489.166666666667,4430.277777777778
2021-09-11,4841.0,5.448,120.9,5008.611111111111,4223.055555555556,4586.944444444444,4548.888888888889
2021-09-12,4841.0,5.198,118.1,5216.388888888889,4480.0,4856.388888888889,4803.888888888889
2021-09-13,4841.0,7.15,166.8,5593.611111111111,4733.888888888889,5143.888888888889,5086.111111111111
2021-09-14,4841.0,5.165,101.6,4505.0,3883.0555555555557,4186.388888888889,4110.555555555556
2021-09-15,4841.0,5.764,125.8,4499.722222222223,3855.5555555555557,4151.388888888889,4090.0
2021-09-16,4841.0,6.131,155.3,5379.166666666667,4678.055555555556,5056.666666666667,4916.388888888889
2021-09-17,4841.0,4.498,78.8,3934.166666666667,3433.0555555555557,3698.0555555555557,3624.444444444445
2021-09-18,4841.0,3.998,99.2,4481.944444444444,3957.5,4249.166666666667,4151.388888888889
2021-09-19,4841.0,0.117,6.069,1427.3333333333333,1230.3333333333333,1320.0277777777778,1292.2500000000002
2021-09-20,4841.0,5.015,101.9,4700.0,4175.0,4488.055555555556,4358.888888888889
2021-09-21,4841.0,5.648,147.3,5178.611111111111,4506.666666666667,4820.277777777778,4789.444444444444
2021-09-22,4841.0,5.864,152.9,4270.555555555556,3854.722222222222,4140.833333333334,3988.888888888889
2021-09-23,4841.0,5.981,147.8,5293.333333333334,4689.166666666667,4983.333333333334,4983.055555555556
2021-09-24,4841.0,8.05,210.9,6292.222222222223,5604.166666666667,6006.111111111111,5899.722222222223
2021-09-25,4841.0,6.214,156.7,5101.111111111111,4478.333333333334,4780.833333333334,4808.611111111111
2021-09-26,4841.0,3.615,70.3,3941.388888888889,3520.8333333333335,3742.777777777778,3701.388888888889
2021-09-27,4841.0,6.664,174.7,5713.055555555556,5236.666666666667,5547.5,5424.444444444444
2021-09-28,4841.0,6.981,156.6,5742.5,5235.555555555556,5523.055555555556,5483.888888888889
2021-09-29,4841.0,3.599,76.3,3884.722222222222,3491.388888888889,3686.388888888889,3646.666666666667
2021-09-30,4841.0,7.15,191.0,6038.333333333334,5536.944444444444,5846.111111111111,5728.611111111111
2021-10-01,4841.0,3.149,46.53,3407.5,3045.0,3218.6111111111113,3187.5
2021-10-02,4841.0,2.399,53.64,2080.3611111111113,1992.75,2079.3333333333335,2017.8611111111113
2021-10-03,4841.0,6.298,129.3,4648.611111111111,4279.722222222223,4484.444444444444,4436.666666666667
2021-10-04,4841.0,5.481,132.2,5233.055555555556,4813.888888888889,5052.777777777778,4979.166666666667
2021-10-05,4841.0,7.91,205.4,5686.388888888889,5319.166666666667,5568.333333333334,5420.0
2021-10-06,4841.0,2.999,66.45,2433.666666666667,2193.25,2287.3055555555557,2290.777777777778
2021-10-07,4841.0,6.614,143.2,5602.5,5255.555555555556,5455.555555555556,5419.166666666667
2021-10-08,4841.0,6.081,134.6,4790.277777777778,4390.277777777778,4592.5,4598.611111111111
2021-10-09,4841.0,6.531,177.7,5615.277777777778,5287.777777777778,5498.055555555556,5429.166666666667
2021-10-10,4841.0,3.665,83.2,3886.388888888889,3638.0555555555557,3787.777777777778,3700.5555555555557
2021-10-11,4841.0,8.01,213.2,6152.5,5809.444444444444,6026.666666666667,5913.055555555556
2021-10-12,4841.0,1.933,31.34,2864.444444444445,2577.6111111111113,2708.1111111111113,2703.1111111111113
2021-10-13,4841.0,3.865,101.6,3345.0,3039.166666666667,3154.444444444445,3185.277777777778
2021-10-14,4841.0,5.748,143.9,5024.722222222223,4784.166666666667,4985.833333333334,4791.666666666667
2021-10-15,4841.0,7.53,212.0,6219.444444444444,6030.277777777778,6224.166666666667,6040.555555555556
2021-10-16,4841.0,7.41,194.3,5856.666666666667,5523.611111111111,5707.222222222223,5723.88888888889
2021-10-17,4841.0,1.883,31.24,3201.1111111111113,2907.777777777778,3051.666666666667,3014.444444444445
2021-10-18,4841.0,2.466,58.35,3351.944444444445,3062.777777777778,3179.722222222222,3191.1111111111113
2021-10-19,4841.0,6.397,158.4,4533.611111111111,4540.0,4645.555555555556,4495.555555555556
2021-10-20,4841.0,4.915,116.2,4122.5,3854.166666666667,3959.722222222222,3991.944444444445
2021-10-21,4841.0,2.016,44.31,3782.777777777778,3546.388888888889,3680.277777777778,3668.888888888889
2021-10-22,4841.0,0.783,26.14,2621.8333333333335,2402.6111111111113,2511.5,2502.944444444445
2021-10-23,4841.0,6.447,125.5,4396.666666666667,4236.111111111111,4333.611111111111,4298.611111111111
2021-10-24,4841.0,8.9,212.2,5316.388888888889,5258.888888888889,5346.666666666667,5273.055555555556
2021-10-25,4841.0,11.15,309.2,7225.833333333334,7227.5,7341.944444444444,7191.944444444444
2021-10-26,4841.0,5.814,123.9,4690.0,4513.888888888889,4625.555555555556,4573.055555555556
2021-10-27,4841.0,8.66,180.5,5873.611111111111,5883.88888888889,5985.277777777778,5854.166666666667
2021-10-30,4841.0,4.981,121.3,4622.5,4531.666666666667,4666.388888888889,4547.777777777778
2021-10-31,4841.0,6.914,157.2,5683.055555555556,5659.166666666667,5765.833333333334,5652.5
2021-11-01,4841.0,7.2,179.9,5417.222222222223,5433.888888888889,5485.0,5485.277777777778
2021-11-02,4841.0,2.033,31.14,3155.5555555555557,2993.6111111111113,3106.388888888889,3068.6111111111113
2021-11-03,4841.0,0.05,5.761,2224.6944444444443,1972.638888888889,2092.75,2068.8333333333335
2021-11-04,4841.0,4.265,105.8,2986.944444444445,3111.388888888889,3142.777777777778,3114.722222222222
2021-11-05,4841.0,5.531,130.9,4872.5,4921.666666666667,5003.888888888889,4915.0
2021-11-06,4841.0,1.116,42.42,501.97222222222223,476.97222222222223,484.47222222222223,487.4166666666667
2021-11-07,4841.0,3.099,49.03,3581.944444444445,3473.0555555555557,3569.444444444445,3542.222222222222
2021-11-08,4841.0,4.765,99.1,3618.6111111111113,3605.5555555555557,3675.0,3573.0555555555557
2021-11-09,4841.0,5.298,137.1,4883.055555555556,4940.0,5000.833333333334,4865.277777777778
2021-11-10,4841.0,6.464,173.0,5558.055555555556,5774.722222222223,5783.611111111111,5643.611111111111
2021-11-11,4841.0,7.8,206.5,6168.055555555556,6405.277777777778,6412.222222222223,6323.055555555556
2021-11-12,4841.0,6.764,161.0,5294.166666666667,5473.055555555556,5508.333333333334,5327.777777777778
2021-11-13,4841.0,4.032,73.4,4215.833333333334,4154.722222222223,4227.777777777778,4174.722222222223
2021-11-14,4841.0,10.3,231.9,6402.5,6810.833333333334,6752.777777777778,6636.111111111111
2021-11-15,4841.0,9.68,251.0,6378.055555555556,6755.833333333334,6701.944444444444,6603.333333333334
2021-11-16,4841.0,4.598,92.6,4214.722222222223,4296.944444444444,4351.111111111111,4308.055555555556
2021-11-17,4841.0,8.75,214.7,5539.722222222223,5940.555555555556,5880.0,5763.88888888889
2021-11-19,4841.0,1.983,82.1,667.6944444444445,678.7222222222223,665.3333333333333,681.6666666666667
2021-11-20,4841.0,6.664,151.9,4419.722222222223,4621.111111111111,4593.611111111111,4590.555555555556
2021-11-21,4841.0,4.165,105.6,3700.0,3681.666666666667,3684.444444444445,3713.888888888889
2021-11-22,4841.0,4.382,72.0,4091.944444444445,3964.444444444445,4035.0,4002.5
2021-11-23,4841.0,3.299,59.53,3738.6111111111113,3720.277777777778,3770.5555555555557,3746.944444444445
2021-11-24,4841.0,7.71,205.0,6220.555555555556,6683.055555555556,6550.0,6523.88888888889
2021-11-25,4841.0,4.098,81.2,4170.0,4236.944444444444,4255.0,4201.388888888889
2021-11-26,4841.0,6.164,147.1,5111.944444444444,5319.166666666667,5341.666666666667,5226.944444444444
2021-11-27,4841.0,1.516,28.98,3243.888888888889,3073.3333333333335,3156.1111111111113,3178.3333333333335
2021-11-28,4841.0,5.898,154.7,5656.111111111111,5766.38888888889,5751.666666666667,5777.777777777778
2021-11-29,4841.0,3.199,54.15,3336.1111111111113,3264.444444444445,3313.3333333333335,3314.444444444445
2021-11-30,4841.0,2.782,45.16,3904.722222222222,3805.5555555555557,3892.5,3891.1111111111113
2021-12-01,4841.0,3.632,79.8,4383.055555555556,4394.722222222223,4407.5,4423.611111111111
2021-12-02,4841.0,5.781,86.8,4066.666666666667,4162.5,4172.777777777778,4168.055555555556
2021-12-03,4841.0,8.51,190.3,5771.666666666667,6222.5,6123.611111111111,6098.333333333334
2021-12-04,4841.0,4.748,146.4,3867.5,4000.5555555555557,3995.277777777778,4001.666666666667
2021-12-05,4841.0,4.765,107.0,3290.0,3538.0555555555557,3498.6111111111113,3426.388888888889
2021-12-06,4841.0,5.031,128.3,4596.111111111111,4850.277777777778,4829.444444444444,4724.722222222223
2021-12-07,4841.0,7.96,199.5,5796.111111111111,6178.611111111111,6082.777777777778,6091.666666666667
2021-12-08,4841.0,5.898,138.3,4903.611111111111,5122.777777777778,5102.777777777778,5163.055555555556
2021-12-09,4841.0,6.397,110.5,4738.333333333334,4865.0,4844.166666666667,4884.444444444444
2021-12-10,4841.0,3.765,81.0,3544.444444444445,3584.722222222222,3577.5,3623.3333333333335
2021-12-11,4841.0,5.315,101.0,4432.777777777778,4564.166666666667,4544.722222222223,4609.444444444444
2021-12-12,4841.0,8.43,188.2,5827.222222222223,6313.333333333334,6191.38888888889,6185.833333333334
2021-12-13,4841.0,10.91,303.1,6946.38888888889,7824.444444444444,7550.555555555556,7583.333333333334
2021-12-14,4841.0,9.31,205.7,5897.5,6416.38888888889,6265.555555555556,6273.055555555556
2021-12-15,4841.0,2.332,45.72,2450.3888888888887,2519.7777777777783,2529.027777777778,2503.0
2021-12-16,4841.0,2.216,40.02,3284.166666666667,3273.3333333333335,3316.666666666667,3292.5
2021-12-17,4841.0,8.18,179.1,5861.38888888889,6254.722222222223,6178.333333333334,6156.111111111111
2021-12-18,4841.0,7.03,117.9,5305.277777777778,5575.0,5521.111111111111,5507.5
2021-12-19,4841.0,8.63,197.4,5332.5,5858.88888888889,5710.0,5755.833333333334
2021-12-20,4841.0,1.349,24.62,2103.472222222222,2083.1111111111113,2121.9444444444443,2115.25
2021-12-21,4841.0,6.797,119.4,4924.166666666667,5182.222222222223,5140.555555555556,5113.333333333334
2021-12-22,4841.0,5.898,111.3,4856.111111111111,5075.0,5048.611111111111,5036.666666666667
2021-12-23,4841.0,6.747,139.4,4756.944444444444,5028.888888888889,4975.833333333334,4968.611111111111
2021-12-24,4841.0,5.631,88.0,4141.111111111111,4265.555555555556,4258.888888888889,4262.5
2021-12-25,4841.0,2.566,34.85,3057.222222222222,2939.444444444445,3029.166666666667,2988.6111111111113
2021-12-26,4841.0,2.882,49.87,3179.722222222222,3143.6111111111113,3217.222222222222,3177.5
2021-12-27,4841.0,2.766,44.59,3226.1111111111113,3116.1111111111113,3209.444444444445,3194.722222222222
2021-12-28,4841.0,5.331,84.5,3989.444444444445,3999.166666666667,4057.2222222222226,4046.944444444445
2021-12-29,4841.0,3.482,46.84,3761.666666666667,3636.1111111111113,3705.0,3705.277777777778
2021-12-30,4841.0,5.448,137.3,4847.777777777778,4979.444444444444,4922.5,5029.722222222223
2021-12-31,4841.0,0.85,20.67,3181.1111111111113,2955.277777777778,3070.8333333333335,3064.444444444445
2022-01-01,4841.0,2.316,37.42,3140.0,3016.1111111111113,3082.5,3105.277777777778
2022-01-02,4841.0,6.014,128.8,4436.944444444444,4627.222222222223,4552.222222222223,4652.5
2022-01-03,4841.0,8.55,203.9,5613.888888888889,6141.38888888889,6044.166666666667,5986.38888888889
2022-01-04,4841.0,5.265,96.3,3794.444444444445,3805.277777777778,3793.3333333333335,3840.0
2022-01-05,4841.0,6.264,105.5,4418.611111111111,4509.166666666667,4482.5,4519.444444444444
2022-01-06,4841.0,9.71,194.9,5733.055555555556,6180.555555555556,6082.222222222223,6060.833333333334
2022-01-07,4841.0,9.88,190.6,5563.055555555556,5971.666666666667,5882.777777777778,5856.38888888889
2022-01-08,4841.0,6.581,146.1,4239.722222222223,4531.111111111111,4447.222222222223,4492.777777777778
2022-01-09,4841.0,10.61,224.5,6196.944444444444,6685.833333333334,6534.166666666667,6628.88888888889
2022-01-10,4841.0,7.76,95.5,4440.0,4530.833333333334,4580.277777777778,4560.833333333334
2022-01-11,4841.0,10.36,240.9,6496.38888888889,7057.5,6943.333333333334,6933.611111111111
2022-01-12,4841.0,8.35,208.9,6236.38888888889,6701.111111111111,6623.611111111111,6608.333333333334
2022-01-13,4841.0,10.43,254.4,6539.444444444444,7096.111111111111,6966.666666666667,6986.111111111111
2022-01-14,4841.0,10.0,186.2,5833.88888888889,6290.833333333334,6204.722222222223,6184.444444444444
2022-01-15,4841.0,5.015,101.5,4220.555555555556,4290.277777777778,4349.166666666667,4373.888888888889
2022-01-16,4841.0,0.65,13.71,1686.8333333333335,1507.611111111111,1583.25,1590.25
2022-01-17,4841.0,6.564,127.3,5003.333333333334,5048.055555555556,5054.166666666667,5115.0
2022-01-18,4841.0,0.0,3.354,1684.388888888889,1453.9722222222224,1559.138888888889,1552.2777777777778
2022-01-19,4841.0,1.133,20.68,2874.166666666667,2705.6666666666665,2809.166666666667,2830.5555555555557
2022-01-20,4841.0,4.931,97.7,4901.111111111111,4866.944444444444,4913.611111111111,4971.666666666667
2022-01-21,4841.0,8.05,153.4,5454.722222222223,5639.166666666667,5630.0,5620.833333333334
2022-01-22,4841.0,6.747,102.9,5009.166666666667,4937.5,4994.444444444444,5027.5
2022-01-23,4841.0,3.099,40.27,3401.666666666667,3210.0,3309.444444444445,3321.944444444445
2022-01-24,4841.0,5.365,84.5,4478.888888888889,4417.222222222223,4490.555555555556,4529.166666666667
2022-01-25,4841.0,5.631,96.7,4442.777777777778,4457.222222222223,4514.722222222223,4540.555555555556
2022-01-26,4841.0,9.93,214.0,6017.777777777778,6273.611111111111,6226.666666666667,6285.0
2022-01-27,4841.0,7.08,147.4,5120.277777777778,5260.555555555556,5287.5,5297.222222222223
2022-01-28,4841.0,10.63,246.6,6662.777777777778,6924.444444444444,6876.111111111111,6930.555555555556
2022-01-29,4841.0,7.31,135.8,5381.388888888889,5320.0,5334.444444444444,5448.333333333334
2022-01-30,4841.0,10.48,211.0,6229.166666666667,6441.111111111111,6410.0,6477.222222222223
2022-01-31,4841.0,1.999,32.6,3525.8333333333335,3256.1111111111113,3378.888888888889,3445.0
2022-02-01,4841.0,0.017,4.388,1685.0833333333335,1509.5277777777778,1599.9444444444446,1618.25
2022-02-02,4841.0,2.882,61.33,2714.4722222222226,2571.333333333333,2626.3055555555557,2668.3611111111113
2022-02-03,4841.0,1.683,23.51,1698.388888888889,1588.388888888889,1663.3611111111113,1642.8333333333333
2022-02-04,4841.0,8.43,126.6,5157.777777777778,5103.888888888889,5214.166666666667,5226.388888888889
2022-02-05,4841.0,6.647,113.8,5106.944444444444,5012.777777777778,5121.944444444444,5141.944444444444
2022-02-06,4841.0,0.0,6.969,1560.4444444444446,1374.5277777777778,1458.6944444444446,1469.5277777777778
2022-02-07,4841.0,8.15,152.8,5272.222222222223,5225.555555555556,5318.888888888889,5346.944444444444
2022-02-08,4841.0,0.0,3.494,2128.6111111111113,1828.5555555555557,1962.9166666666667,1972.4444444444446
2022-02-09,4841.0,6.831,116.6,4161.944444444444,4153.611111111111,4208.333333333334,4242.5
2022-02-10,4841.0,2.915,167.2,1481.388888888889,1475.388888888889,1466.888888888889,1506.5555555555557
2022-02-11,4841.0,6.014,98.3,4430.0,4255.277777777778,4379.166666666667,4445.0
2022-02-12,4841.0,4.065,84.2,3955.277777777778,3809.722222222222,3918.888888888889,4011.1111111111113
2022-02-13,4841.0,9.01,190.8,6174.166666666667,6020.555555555556,6150.833333333334,6270.833333333334
2022-02-14,4841.0,7.51,131.6,4916.388888888889,4791.388888888889,4929.166666666667,4953.888888888889
2022-02-15,4841.0,4.698,70.2,4139.444444444444,3962.5,4101.944444444444,4148.055555555556
2022-02-16,4841.0,4.248,86.6,3342.222222222222,3291.666666666667,3390.8333333333335,3417.222222222222
2022-02-17,4841.0,6.298,149.6,5458.055555555556,5223.611111111111,5368.611111111111,5478.888888888889
2022-02-18,4841.0,5.331,105.5,4211.388888888889,4090.277777777778,4200.555555555556,4265.0
2022-02-19,4841.0,5.631,89.9,4528.611111111111,4208.888888888889,4358.888888888889,4456.388888888889
2022-02-20,4841.0,6.314,117.7,4826.388888888889,4588.611111111111,4732.222222222223,4822.222222222223
2022-02-21,4841.0,2.932,49.11,3050.0,2806.9444444444443,2918.888888888889,2965.5555555555557
2022-02-22,4841.0,4.398,75.7,4543.055555555556,4208.333333333334,4387.222222222223,4432.222222222223
2022-02-23,4841.0,6.564,107.1,5180.277777777778,4841.666666666667,5014.166666666667,5092.222222222223
2022-02-24,4841.0,9.03,140.3,5272.777777777778,5001.666666666667,5175.0,5227.222222222223
2022-02-25,4841.0,2.849,43.68,3340.0,3071.388888888889,3213.0555555555557,3276.944444444445
2022-02-26,4841.0,2.416,47.28,2606.0833333333335,2489.6944444444443,2586.333333333333,2604.4722222222226
2022-02-27,4841.0,7.33,199.2,6562.5,6097.222222222223,6339.722222222223,6423.055555555556
2022-02-28,4841.0,10.13,252.7,6740.555555555556,6441.666666666667,6661.666666666667,6755.0
2022-03-01,4841.0,5.165,64.81,3877.777777777778,3581.666666666667,3738.888888888889,3804.722222222222
2022-03-02,4841.0,7.63,174.6,5732.222222222223,5389.444444444444,5630.0,5668.888888888889
2022-03-03,4841.0,8.23,166.0,5782.777777777778,5351.111111111111,5573.888888888889,5670.833333333334
2022-03-04,4841.0,10.16,247.0,6413.611111111111,6038.055555555556,6296.38888888889,6401.666666666667
2022-03-06,4841.0,10.7,254.9,6677.777777777778,6248.611111111111,6526.944444444444,6591.111111111111
2022-03-07,4841.0,8.58,202.1,5934.722222222223,5506.666666666667,5781.944444444444,5883.88888888889
2022-03-08,4841.0,5.914,118.3,3682.222222222222,3455.277777777778,3623.3333333333335,3643.6111111111113
2022-03-09,4841.0,6.414,139.1,5338.333333333334,4845.555555555556,5125.833333333334,5217.222222222223
2022-03-10,4841.0,5.081,76.2,3196.944444444445,3014.722222222222,3153.0555555555557,3153.3333333333335
2022-03-11,4841.0,8.46,168.7,5168.055555555556,4711.111111111111,4987.5,5023.611111111111
2022-03-12,4841.0,10.55,236.0,6825.0,6213.333333333334,6589.166666666667,6677.5
2022-03-13,4841.0,7.51,166.4,5935.277777777778,5353.055555555556,5678.888888888889,5769.444444444444
2022-03-14,4841.0,8.51,165.7,5998.611111111111,5422.5,5743.88888888889,5775.555555555556
2022-03-15,4841.0,5.481,91.8,5103.611111111111,4581.666666666667,4856.111111111111,4950.555555555556
2022-03-16,4841.0,7.28,141.7,4429.722222222223,3979.444444444445,4246.944444444444,4241.388888888889
2022-03-17,4841.0,7.56,126.6,5154.722222222223,4549.166666666667,4845.833333333334,4885.0
2022-03-18,4841.0,0.466,10.85,2910.8333333333335,2560.6666666666665,2726.416666666667,2727.0000000000005
2022-03-19,4841.0,6.931,116.9,5342.222222222223,4733.333333333334,5044.722222222223,5098.888888888889
2022-03-20,4841.0,7.65,169.3,5970.833333333334,5245.555555555556,5610.277777777778,5704.166666666667
2022-03-21,4841.0,7.65,162.6,5681.944444444444,4899.166666666667,5281.111111111111,5356.666666666667
2022-03-22,4841.0,4.332,185.6,3341.944444444445,2871.388888888889,3074.166666666667,3130.277777777778
2022-03-23,4841.0,3.632,104.1,3075.0,2642.916666666667,2834.4444444444443,2879.722222222222
2022-03-24,4841.0,3.982,84.9,5061.944444444444,4433.611111111111,4755.0,4810.0
2022-03-26,4841.0,8.58,343.7,6101.944444444444,5180.833333333334,5647.777777777778,5694.444444444444
2022-03-27,4841.0,8.31,165.8,5572.777777777778,4801.944444444444,5211.666666666667,5204.166666666667
2022-03-28,4841.0,6.231,90.7,5061.944444444444,4292.5,4657.5,4709.444444444444
2022-03-29,4841.0,5.365,119.3,5005.833333333334,4227.5,4594.166666666667,4639.444444444444
2022-03-30,4841.0,0.45,13.11,2521.1944444444443,2233.694444444445,2374.722222222222,2386.25
2022-04-01,4841.0,4.831,261.4,3476.944444444445,2844.722222222222,3125.277777777778,3157.5
2022-04-02,4841.0,0.0,6.014,30.572222222222223,25.980833333333337,26.66888888888889,26.315833333333334
2022-04-03,4841.0,5.814,328.3,3969.166666666667,3180.277777777778,3526.944444444445,3547.777777777778
2022-04-04,4841.0,10.75,239.1,6821.666666666667,5672.222222222223,6248.611111111111,6228.88888888889
2022-04-05,4841.0,7.45,170.5,5036.666666666667,4165.555555555556,4595.833333333334,4560.277777777778
2022-04-06,4841.0,7.35,144.8,4894.722222222223,4030.5555555555557,4456.388888888889,4418.888888888889
2022-04-07,4841.0,8.38,360.7,6413.055555555556,5236.111111111111,5817.5,5837.777777777778
2022-04-08,4841.0,5.181,90.8,4699.166666666667,3956.944444444445,4317.222222222223,4325.833333333334
2022-04-09,4841.0,7.96,190.0,6170.277777777778,5046.111111111111,5589.166666666667,5603.611111111111
2022-04-10,4841.0,6.847,182.4,6027.5,4898.611111111111,5473.611111111111,5443.611111111111
2022-04-11,4841.0,10.35,259.9,7007.5,5618.055555555556,6324.444444444444,6266.944444444444
2022-04-12,4841.0,9.4,231.3,6858.611111111111,5427.5,6112.222222222223,6112.777777777778
2022-04-13,4841.0,6.314,112.6,4941.388888888889,4086.944444444445,4485.277777777778,4450.0
2022-04-14,4841.0,3.332,55.4,3319.444444444445,2786.388888888889,3036.388888888889,3023.0555555555557
2022-04-15,4841.0,4.382,85.9,3927.777777777778,3344.166666666667,3656.944444444445,3636.944444444445
2022-04-16,4841.0,1.616,24.5,3528.0555555555557,2956.1111111111113,3203.888888888889,3238.3333333333335
2022-04-17,4841.0,0.083,8.8,2417.1111111111113,2078.472222222222,2231.388888888889,2232.027777777778
2022-04-18,4841.0,5.365,91.9,4036.388888888889,3349.722222222222,3713.6111111111113,3659.166666666667
2022-04-19,4841.0,6.364,137.6,4850.555555555556,3911.388888888889,4379.166666666667,4355.555555555556
2022-04-20,4841.0,7.98,180.0,6154.722222222223,4808.055555555556,5444.722222222223,5437.222222222223
2022-04-21,4841.0,2.999,55.05,4356.111111111111,3612.222222222222,3962.777777777778,3980.5555555555557
2022-04-22,4841.0,1.449,40.23,3343.0555555555557,2740.444444444445,3008.0555555555557,3021.666666666667
2022-04-23,4841.0,5.398,111.6,5623.055555555556,4480.833333333334,5011.111111111111,4998.333333333334
2022-04-24,4841.0,6.547,139.3,4818.333333333334,3814.444444444445,4336.666666666667,4246.388888888889
2022-04-25,4841.0,4.198,99.6,3477.777777777778,2594.5833333333335,2967.777777777778,2980.5555555555557
2022-04-26,4841.0,2.632,50.41,2204.3333333333335,1661.7222222222222,1878.6944444444446,1884.6944444444443
2022-04-27,4841.0,2.499,41.4,3399.444444444445,2799.166666666667,3063.6111111111113,3047.777777777778
2022-04-28,4841.0,6.614,136.3,5414.444444444444,4218.611111111111,4778.333333333334,4748.611111111111
2022-04-29,4841.0,3.782,85.9,4189.444444444444,3370.277777777778,3785.5555555555557,3744.166666666667
2022-04-30,4841.0,1.483,37.0,3252.777777777778,2705.777777777778,2967.777777777778,2958.888888888889
2022-05-01,4841.0,8.03,188.3,5852.5,4308.055555555556,5044.444444444444,4960.833333333334
2022-05-02,4841.0,8.33,178.1,6196.38888888889,4582.222222222223,5316.388888888889,5276.944444444444
2022-05-03,4841.0,5.464,104.2,5258.611111111111,4040.8333333333335,4600.277777777778,4583.333333333334
2022-05-04,4841.0,9.3,219.9,6474.166666666667,4742.222222222223,5607.222222222223,5509.444444444444
2022-05-05,4841.0,3.399,75.8,4180.833333333334,3361.1111111111113,3756.388888888889,3742.777777777778
2022-05-06,4841.0,8.93,214.5,6468.88888888889,4659.722222222223,5518.333333333334,5458.333333333334
2022-05-07,4841.0,5.598,111.9,5225.0,3988.3333333333335,4553.888888888889,4551.111111111111
2022-05-08,4841.0,1.433,25.55,3517.222222222222,2909.444444444445,3189.444444444445,3201.388888888889
2022-05-09,4841.0,3.599,60.36,3443.6111111111113,2825.8333333333335,3166.1111111111113,3129.444444444445
2022-05-10,4841.0,2.582,56.1,3471.944444444445,2689.0,3018.6111111111113,3035.0
2022-05-11,4841.0,9.91,235.6,6599.722222222223,4649.444444444444,5659.444444444444,5544.722222222223
2022-05-12,4841.0,4.965,104.9,4635.277777777778,3368.0555555555557,3929.166666666667,3923.888888888889
2022-05-13,4841.0,6.381,132.3,4894.166666666667,3786.388888888889,4406.388888888889,4351.111111111111
2022-05-14,4841.0,6.981,112.8,5096.944444444444,3816.1111111111113,4408.055555555556,4363.055555555556
2022-05-15,4841.0,9.11,171.2,5946.944444444444,4215.833333333334,5054.444444444444,4980.277777777778
2022-05-16,4841.0,4.465,61.48,4128.055555555556,3171.666666666667,3599.722222222222,3601.388888888889
2022-05-17,4841.0,6.847,120.1,4696.944444444444,3490.8333333333335,4132.222222222223,4061.944444444445
2022-05-18,4841.0,3.782,72.6,3327.222222222222,2496.9166666666665,2892.5,2847.222222222222
2022-05-19,4841.0,3.365,68.67,3699.444444444445,2915.5555555555557,3329.166666666667,3300.0
2022-05-20,4841.0,4.532,81.1,3886.388888888889,2993.0555555555557,3460.8333333333335,3400.8333333333335
2022-05-21,4841.0,8.65,168.4,5951.38888888889,4161.666666666667,5057.5,4981.666666666667
2022-05-22,4841.0,8.28,128.9,5418.611111111111,3839.444444444445,4575.833333333334,4563.333333333334
2022-05-23,4841.0,5.731,88.0,3971.1111111111113,2952.777777777778,3452.222222222222,3402.777777777778
2022-05-24,4841.0,6.547,125.7,5509.722222222223,4036.388888888889,4771.388888888889,4728.333333333334
2022-05-25,4841.0,4.148,77.1,4299.166666666667,3100.5555555555557,3632.777777777778,3653.0555555555557
2022-05-26,4841.0,0.0,3.967,1743.861111111111,1468.138888888889,1585.388888888889,1592.6666666666667
2022-05-27,4841.0,4.831,83.8,3715.8333333333335,2691.8611111111113,3202.777777777778,3147.5
2022-05-28,4841.0,3.382,64.85,3167.5,2455.8055555555557,2874.722222222222,2744.972222222222
2022-05-29,4841.0,4.048,88.7,3903.888888888889,2948.6111111111113,3510.277777777778,3366.666666666667
2022-05-30,4841.0,3.815,47.83,4419.444444444444,3448.3333333333335,3957.777777777778,3891.388888888889
2022-05-31,4841.0,1.799,27.8,3432.222222222222,2748.5833333333335,3084.722222222222,3039.444444444445
2022-06-01,4841.0,7.03,130.2,5698.055555555556,3992.777777777778,4873.888888888889,4706.944444444444
2022-06-02,4841.0,5.448,96.7,4660.0,3391.944444444445,4062.777777777778,3937.5
2022-06-03,4841.0,5.448,102.1,4695.833333333334,3266.1111111111113,3952.5,3859.722222222222
