datetime,ghi,estimator,location
2018-12-03,263064.546,cams,soroti
2018-12-04,224029.092,cams,soroti
2018-12-05,295419.774,cams,soroti
2018-12-06,190926.084,cams,soroti
2018-12-07,358544.628,cams,soroti
2018-12-08,300516.822,cams,soroti
2018-12-09,178522.05,cams,soroti
2018-12-10,207742.506,cams,soroti
2018-12-11,62378.952,cams,soroti
2018-12-12,313177.08,cams,soroti
2018-12-13,159111.666,cams,soroti
2018-12-14,292350.342,cams,soroti
2018-12-15,278478.582,cams,soroti
2018-12-16,332294.028,cams,soroti
2018-12-17,416247.93,cams,soroti
2018-12-18,196294.278,cams,soroti
2018-12-19,166582.644,cams,soroti
2018-12-20,138736.692,cams,soroti
2018-12-21,268341.102,cams,soroti
2018-12-22,323738.988,cams,soroti
2018-12-23,122937.78,cams,soroti
2018-12-24,306424.596,cams,soroti
2018-12-25,337256.406,cams,soroti
2018-12-26,426237.366,cams,soroti
2018-12-27,418473.726,cams,soroti
2018-12-28,345912.522,cams,soroti
2018-12-29,293525.496,cams,soroti
2018-12-30,394915.746,cams,soroti
2018-12-31,382190.892,cams,soroti
2019-01-01,374305.416,cams,soroti
2019-01-02,395096.538,cams,soroti
2019-01-03,288610.626,cams,soroti
2019-01-04,359202.942,cams,soroti
2019-01-05,426010.734,cams,soroti
2019-01-06,410710.836,cams,soroti
2019-01-07,397908.606,cams,soroti
2019-01-08,211631.688,cams,soroti
2019-01-09,380941.518,cams,soroti
2019-01-10,348911.07,cams,soroti
2019-01-11,341205.75,cams,soroti
2019-01-12,433947.612,cams,soroti
2019-01-13,432770.556,cams,soroti
2019-01-14,295892.688,cams,soroti
2019-01-15,302240.112,cams,soroti
2019-01-16,289439.322,cams,soroti
2019-01-17,312927.648,cams,soroti
2019-01-18,344457.444,cams,soroti
2019-01-19,249735.612,cams,soroti
2019-01-20,153819.708,cams,soroti
2019-01-21,253145.994,cams,soroti
2019-01-22,315670.632,cams,soroti
2019-01-23,202210.056,cams,soroti
2019-01-24,278536.95,cams,soroti
2019-01-25,389848.926,cams,soroti
2019-01-26,414683.928,cams,soroti
