datetime,ghi,estimator,location
2020-10-01,3799,solcast,soroti
2020-10-02,6632,solcast,soroti
2020-10-03,6343,solcast,soroti
2020-10-04,6718,solcast,soroti
2020-10-05,6928,solcast,soroti
2020-10-06,6967,solcast,soroti
2020-10-07,6144,solcast,soroti
2020-10-08,6979,solcast,soroti
2020-10-09,6214,solcast,soroti
2020-10-10,4963,solcast,soroti
2020-10-11,7062,solcast,soroti
2020-10-12,4558,solcast,soroti
2020-10-13,4781,solcast,soroti
2020-10-14,3566,solcast,soroti
2020-10-15,5776,solcast,soroti
2020-10-16,7170,solcast,soroti
2020-10-17,3319,solcast,soroti
2020-10-18,4739,solcast,soroti
2020-10-19,5737,solcast,soroti
2020-10-20,4349,solcast,soroti
2020-10-21,5022,solcast,soroti
2020-10-22,6368,solcast,soroti
2020-10-23,5421,solcast,soroti
2020-10-24,6628,solcast,soroti
2020-10-25,7019,solcast,soroti
2020-10-26,3180,solcast,soroti
2020-10-27,4730,solcast,soroti
2020-10-28,6230,solcast,soroti
2020-10-29,5547,solcast,soroti
2020-10-30,4713,solcast,soroti
2020-10-31,5800,solcast,soroti
2020-11-01,6991,solcast,soroti
2020-11-02,6907,solcast,soroti
2020-11-03,6816,solcast,soroti
2020-11-04,6828,solcast,soroti
2020-11-05,6730,solcast,soroti
2020-11-06,5299,solcast,soroti
2020-11-07,5084,solcast,soroti
2020-11-08,5013,solcast,soroti
2020-11-09,5647,solcast,soroti
2020-11-10,6450,solcast,soroti
2020-11-11,4261,solcast,soroti
2020-11-12,6468,solcast,soroti
2020-11-13,6612,solcast,soroti
2020-11-14,5060,solcast,soroti
2020-11-15,6372,solcast,soroti
2020-11-16,4276,solcast,soroti
2020-11-17,6197,solcast,soroti
2020-11-18,6018,solcast,soroti
2020-11-19,6114,solcast,soroti
2020-11-20,6025,solcast,soroti
2020-11-21,6277,solcast,soroti
2020-11-22,6802,solcast,soroti
2020-11-23,6900,solcast,soroti
2020-11-24,6784,solcast,soroti
2020-11-25,4401,solcast,soroti
2020-11-26,6481,solcast,soroti
2020-11-27,6126,solcast,soroti
2020-11-28,5816,solcast,soroti
2020-11-29,3888,solcast,soroti
2020-11-30,6060,solcast,soroti
2020-12-01,6442,solcast,soroti
2020-12-02,6043,solcast,soroti
2020-12-03,5145,solcast,soroti
2020-12-04,5133,solcast,soroti
2020-12-05,6065,solcast,soroti
2020-12-06,6958,solcast,soroti
2020-12-07,6071,solcast,soroti
2020-12-08,4407,solcast,soroti
2020-12-09,6815,solcast,soroti
2020-12-10,6458,solcast,soroti
2020-12-11,6448,solcast,soroti
2020-12-12,7045,solcast,soroti
2020-12-13,6441,solcast,soroti
2020-12-14,6503,solcast,soroti
2020-12-15,7029,solcast,soroti
2020-12-16,7012,solcast,soroti
2020-12-17,6613,solcast,soroti
2020-12-18,6504,solcast,soroti
2020-12-19,5615,solcast,soroti
2020-12-20,5754,solcast,soroti
2020-12-21,6228,solcast,soroti
2020-12-22,6214,solcast,soroti
2020-12-23,5676,solcast,soroti
2020-12-24,5987,solcast,soroti
2020-12-25,6190,solcast,soroti
2020-12-26,6818,solcast,soroti
2020-12-27,7019,solcast,soroti
2020-12-28,7103,solcast,soroti
2020-12-29,7011,solcast,soroti
2020-12-30,6735,solcast,soroti
2020-12-31,3581,solcast,soroti
2021-01-01,3038,solcast,soroti
2021-01-02,6463,solcast,soroti
2021-01-03,6578,solcast,soroti
2021-01-04,6159,solcast,soroti
2021-01-05,6473,solcast,soroti
2021-01-06,7082,solcast,soroti
2021-01-07,6802,solcast,soroti
2021-01-08,6898,solcast,soroti
2021-01-09,5644,solcast,soroti
2021-01-10,4867,solcast,soroti
2021-01-11,5362,solcast,soroti
2021-01-12,5507,solcast,soroti
2021-01-13,6779,solcast,soroti
2021-01-14,5662,solcast,soroti
2021-01-15,5742,solcast,soroti
2021-01-16,4163,solcast,soroti
2021-01-17,6101,solcast,soroti
2021-01-18,5250,solcast,soroti
2021-01-19,5376,solcast,soroti
2021-01-20,6721,solcast,soroti
2021-01-21,6309,solcast,soroti
2021-01-22,6053,solcast,soroti
2021-01-23,5536,solcast,soroti
2021-01-24,7064,solcast,soroti
2021-01-25,6378,solcast,soroti
2021-01-26,7001,solcast,soroti
2021-01-27,7078,solcast,soroti
2021-01-28,7180,solcast,soroti
2021-01-29,6646,solcast,soroti
2021-01-30,5857,solcast,soroti
2021-01-31,6730,solcast,soroti
2021-02-01,7243,solcast,soroti
2021-02-02,7229,solcast,soroti
2021-02-03,7358,solcast,soroti
2021-02-04,7101,solcast,soroti
2021-02-05,4979,solcast,soroti
2021-02-06,5910,solcast,soroti
2021-02-07,5573,solcast,soroti
2021-02-08,6354,solcast,soroti
2021-02-09,6449,solcast,soroti
2021-02-10,5753,solcast,soroti
2021-02-11,3703,solcast,soroti
2021-02-12,5689,solcast,soroti
2021-02-13,5343,solcast,soroti
2021-02-14,5893,solcast,soroti
2021-02-15,7008,solcast,soroti
2021-02-16,5230,solcast,soroti
2021-02-17,5823,solcast,soroti
2021-02-18,6133,solcast,soroti
2021-02-19,4965,solcast,soroti
2021-02-20,5841,solcast,soroti
2021-02-21,5953,solcast,soroti
2021-02-22,4207,solcast,soroti
2021-02-23,5913,solcast,soroti
2021-02-24,5359,solcast,soroti
2021-02-25,6583,solcast,soroti
2021-02-26,7185,solcast,soroti
2021-02-27,6320,solcast,soroti
2021-02-28,6155,solcast,soroti
2021-03-01,6895,solcast,soroti
2021-03-02,7076,solcast,soroti
2021-03-03,5830,solcast,soroti
2021-03-04,4354,solcast,soroti
2021-03-05,6687,solcast,soroti
2021-03-06,6254,solcast,soroti
2021-03-07,6927,solcast,soroti
2021-03-08,5612,solcast,soroti
2021-03-09,6474,solcast,soroti
2021-03-10,7159,solcast,soroti
2021-03-11,6746,solcast,soroti
2021-03-12,7191,solcast,soroti
2021-03-13,7222,solcast,soroti
2021-03-14,6546,solcast,soroti
2021-03-15,6094,solcast,soroti
2021-03-16,5026,solcast,soroti
2021-03-17,6497,solcast,soroti
2021-03-18,6117,solcast,soroti
2021-03-19,6010,solcast,soroti
2021-03-20,6010,solcast,soroti
2021-03-21,5485,solcast,soroti
2021-03-22,5560,solcast,soroti
2021-03-23,6769,solcast,soroti
2021-03-24,7381,solcast,soroti
2021-03-25,7341,solcast,soroti
2021-03-26,5971,solcast,soroti
2021-03-27,4223,solcast,soroti
2021-03-28,6362,solcast,soroti
2021-03-29,5108,solcast,soroti
2021-03-30,4870,solcast,soroti
2021-03-31,4484,solcast,soroti
2021-04-01,6692,solcast,soroti
2021-04-02,4529,solcast,soroti
2021-04-03,5465,solcast,soroti
2021-04-04,5207,solcast,soroti
2021-04-05,5282,solcast,soroti
2021-04-06,6673,solcast,soroti
2021-04-07,6902,solcast,soroti
2021-04-08,6150,solcast,soroti
2021-04-09,6363,solcast,soroti
2021-04-10,6260,solcast,soroti
2021-04-11,6331,solcast,soroti
2021-04-12,6212,solcast,soroti
2021-04-13,5333,solcast,soroti
2021-04-14,6736,solcast,soroti
2021-04-15,6295,solcast,soroti
2021-04-16,6397,solcast,soroti
2021-04-17,6189,solcast,soroti
2021-04-18,6826,solcast,soroti
2021-04-19,6957,solcast,soroti
2021-04-20,6447,solcast,soroti
2021-04-21,4871,solcast,soroti
2021-04-22,5293,solcast,soroti
2021-04-23,6766,solcast,soroti
2021-04-24,6786,solcast,soroti
2021-04-25,4956,solcast,soroti
2021-04-26,4752,solcast,soroti
2021-04-27,7033,solcast,soroti
2021-04-28,5718,solcast,soroti
2021-04-29,5486,solcast,soroti
2021-04-30,5585,solcast,soroti
2021-05-01,5540,solcast,soroti
2021-05-02,5813,solcast,soroti
2021-05-03,4973,solcast,soroti
2021-05-04,5989,solcast,soroti
2021-05-05,6734,solcast,soroti
2021-05-06,5608,solcast,soroti
2021-05-07,5453,solcast,soroti
2021-05-08,3486,solcast,soroti
2021-05-09,3930,solcast,soroti
2021-05-10,3515,solcast,soroti
2021-05-11,4258,solcast,soroti
2021-05-12,4596,solcast,soroti
2021-05-13,6236,solcast,soroti
2021-05-14,6738,solcast,soroti
2021-05-15,5878,solcast,soroti
2021-05-16,6247,solcast,soroti
2021-05-17,6492,solcast,soroti
2021-05-18,5688,solcast,soroti
2021-05-19,5199,solcast,soroti
2021-05-20,5308,solcast,soroti
2021-05-21,5628,solcast,soroti
2021-05-22,5606,solcast,soroti
2021-05-23,5674,solcast,soroti
2021-05-24,5513,solcast,soroti
2021-05-25,6572,solcast,soroti
2021-05-26,6120,solcast,soroti
2021-05-27,6181,solcast,soroti
2021-05-28,6734,solcast,soroti
2021-05-29,5584,solcast,soroti
2021-05-30,6654,solcast,soroti
2021-05-31,6721,solcast,soroti
2021-06-01,6057,solcast,soroti
2021-06-02,5638,solcast,soroti
2021-06-03,4985,solcast,soroti
2021-06-04,4700,solcast,soroti
2021-06-05,6014,solcast,soroti
2021-06-06,6134,solcast,soroti
2021-06-07,6679,solcast,soroti
2021-06-08,5526,solcast,soroti
2021-06-09,6202,solcast,soroti
2021-06-10,6025,solcast,soroti
2021-06-11,5244,solcast,soroti
2021-06-12,5104,solcast,soroti
2021-06-13,5391,solcast,soroti
2021-06-14,4999,solcast,soroti
2021-06-15,4561,solcast,soroti
2021-06-16,4637,solcast,soroti
2021-06-17,4941,solcast,soroti
2021-06-18,4290,solcast,soroti
2021-06-19,4135,solcast,soroti
2021-06-20,5411,solcast,soroti
2021-06-21,5806,solcast,soroti
2021-06-22,6032,solcast,soroti
2021-06-23,5638,solcast,soroti
2021-06-24,6075,solcast,soroti
2021-06-25,5690,solcast,soroti
2021-06-26,5840,solcast,soroti
2021-06-27,6354,solcast,soroti
2021-06-28,6264,solcast,soroti
2021-06-29,5293,solcast,soroti
2021-06-30,3715,solcast,soroti
2021-07-01,5490,solcast,soroti
2021-07-02,4373,solcast,soroti
2021-07-03,6054,solcast,soroti
2021-07-04,5512,solcast,soroti
2021-07-05,5030,solcast,soroti
2021-07-06,4252,solcast,soroti
2021-07-07,4190,solcast,soroti
2021-07-08,3863,solcast,soroti
2021-07-09,4585,solcast,soroti
2021-07-10,3931,solcast,soroti
2021-07-11,4119,solcast,soroti
2021-07-12,3336,solcast,soroti
2021-07-13,4022,solcast,soroti
2021-07-14,4620,solcast,soroti
2021-07-15,4600,solcast,soroti
2021-07-16,4027,solcast,soroti
2021-07-17,5503,solcast,soroti
2021-07-18,4533,solcast,soroti
2021-07-19,5865,solcast,soroti
2021-07-20,4311,solcast,soroti
2021-07-21,5643,solcast,soroti
2021-07-22,6020,solcast,soroti
2021-07-23,6365,solcast,soroti
2021-07-24,2861,solcast,soroti
2021-07-25,4740,solcast,soroti
2021-07-26,4830,solcast,soroti
2021-07-27,4267,solcast,soroti
2021-07-28,4213,solcast,soroti
2021-07-29,4274,solcast,soroti
2021-07-30,5199,solcast,soroti
2021-07-31,6010,solcast,soroti
2021-08-01,4935,solcast,soroti
2021-08-02,3797,solcast,soroti
2021-08-03,6215,solcast,soroti
2021-08-04,6372,solcast,soroti
2021-08-05,6618,solcast,soroti
2021-08-06,5854,solcast,soroti
2021-08-07,5792,solcast,soroti
2021-08-08,4920,solcast,soroti
2021-08-09,3818,solcast,soroti
2021-08-10,5439,solcast,soroti
2021-08-11,6218,solcast,soroti
2021-08-12,6349,solcast,soroti
2021-08-13,6756,solcast,soroti
2021-08-14,5403,solcast,soroti
2021-08-15,4956,solcast,soroti
2021-08-16,5770,solcast,soroti
2021-08-17,6450,solcast,soroti
2021-08-18,6561,solcast,soroti
2021-08-19,5903,solcast,soroti
2021-08-20,5355,solcast,soroti
2021-08-21,6286,solcast,soroti
2021-08-22,5637,solcast,soroti
2021-08-23,6534,solcast,soroti
2021-08-24,6164,solcast,soroti
2021-08-25,6874,solcast,soroti
2021-08-26,7134,solcast,soroti
2021-08-27,7077,solcast,soroti
2021-08-28,6474,solcast,soroti
2021-08-29,5888,solcast,soroti
2021-08-30,5690,solcast,soroti
2021-08-31,6395,solcast,soroti
2021-09-01,2716,solcast,soroti
2021-09-02,6181,solcast,soroti
2021-09-03,5006,solcast,soroti
2021-09-04,5790,solcast,soroti
2021-09-05,5104,solcast,soroti
2021-09-06,5894,solcast,soroti
2021-09-07,6800,solcast,soroti
2021-09-08,5774,solcast,soroti
2021-09-09,3853,solcast,soroti
2021-09-10,6055,solcast,soroti
2021-09-11,5764,solcast,soroti
2021-09-12,5986,solcast,soroti
2021-09-13,6603,solcast,soroti
2021-09-14,6283,solcast,soroti
2021-09-15,6707,solcast,soroti
2021-09-16,6825,solcast,soroti
2021-09-17,5626,solcast,soroti
2021-09-18,1736,solcast,soroti
2021-09-19,5052,solcast,soroti
2021-09-20,5425,solcast,soroti
2021-09-21,5900,solcast,soroti
2021-09-22,6944,solcast,soroti
2021-09-23,7172,solcast,soroti
2021-09-24,6442,solcast,soroti
2021-09-25,5400,solcast,soroti
2021-09-26,6698,solcast,soroti
2021-09-27,6627,solcast,soroti
2021-09-28,5332,solcast,soroti
2021-09-29,6676,solcast,soroti
2021-09-30,6457,solcast,soroti
2021-10-01,5698,solcast,soroti
2021-10-02,5270,solcast,soroti
2021-10-03,5469,solcast,soroti
2021-10-04,6495,solcast,soroti
2021-10-05,4732,solcast,soroti
2021-10-06,5726,solcast,soroti
2021-10-07,5586,solcast,soroti
2021-10-08,6679,solcast,soroti
2021-10-09,6491,solcast,soroti
2021-10-10,6952,solcast,soroti
2021-10-11,6116,solcast,soroti
2021-10-12,5097,solcast,soroti
2021-10-13,6585,solcast,soroti
2021-10-14,6812,solcast,soroti
2021-10-15,5943,solcast,soroti
2021-10-16,7042,solcast,soroti
2021-10-17,6010,solcast,soroti
2021-10-18,6972,solcast,soroti
2021-10-19,5676,solcast,soroti
2021-10-20,6120,solcast,soroti
2021-10-21,6718,solcast,soroti
2021-10-22,6051,solcast,soroti
2021-10-23,6199,solcast,soroti
2021-10-24,7191,solcast,soroti
2021-10-25,6338,solcast,soroti
2021-10-26,6942,solcast,soroti
2021-10-27,7157,solcast,soroti
2021-10-28,6349,solcast,soroti
2021-10-29,6906,solcast,soroti
2021-10-30,6580,solcast,soroti
2021-10-31,6962,solcast,soroti
2021-11-01,6781,solcast,soroti
2021-11-02,5619,solcast,soroti
2021-11-03,5021,solcast,soroti
2021-11-04,5722,solcast,soroti
2021-11-05,5630,solcast,soroti
2021-11-06,5623,solcast,soroti
2021-11-07,6534,solcast,soroti
2021-11-08,4717,solcast,soroti
2021-11-09,4696,solcast,soroti
2021-11-10,6659,solcast,soroti
2021-11-11,6895,solcast,soroti
2021-11-12,6894,solcast,soroti
2021-11-13,6065,solcast,soroti
2021-11-14,6983,solcast,soroti
2021-11-15,6991,solcast,soroti
2021-11-16,6326,solcast,soroti
2021-11-17,7004,solcast,soroti
2021-11-18,6785,solcast,soroti
2021-11-19,6598,solcast,soroti
2021-11-20,6559,solcast,soroti
2021-11-21,6354,solcast,soroti
2021-11-22,6576,solcast,soroti
2021-11-23,6942,solcast,soroti
2021-11-24,6222,solcast,soroti
2021-11-25,6326,solcast,soroti
2021-11-26,5829,solcast,soroti
2021-11-27,4468,solcast,soroti
2021-11-28,4930,solcast,soroti
2021-11-29,5002,solcast,soroti
2021-11-30,5869,solcast,soroti
2021-12-01,6080,solcast,soroti
2021-12-02,6580,solcast,soroti
2021-12-03,5102,solcast,soroti
2021-12-04,5953,solcast,soroti
2021-12-05,6220,solcast,soroti
2021-12-06,6832,solcast,soroti
2021-12-07,6706,solcast,soroti
2021-12-08,5565,solcast,soroti
2021-12-09,5359,solcast,soroti
2021-12-10,6007,solcast,soroti
2021-12-11,7119,solcast,soroti
2021-12-12,6946,solcast,soroti
2021-12-13,6027,solcast,soroti
2021-12-14,5911,solcast,soroti
2021-12-15,5695,solcast,soroti
2021-12-16,6884,solcast,soroti
2021-12-17,6553,solcast,soroti
2021-12-18,6357,solcast,soroti
2021-12-19,3874,solcast,soroti
2021-12-20,5789,solcast,soroti
2021-12-21,5495,solcast,soroti
2021-12-22,5811,solcast,soroti
2021-12-23,5767,solcast,soroti
2021-12-24,4720,solcast,soroti
2021-12-25,4751,solcast,soroti
2021-12-26,4700,solcast,soroti
2021-12-27,5937,solcast,soroti
2021-12-28,4979,solcast,soroti
2021-12-29,5883,solcast,soroti
2021-12-30,6086,solcast,soroti
2021-12-31,3257,solcast,soroti
